marker1 marker2 loglik
1 19_18147123 19_31192742 -983.788819791882
2 19_18147270 19_31192742 -983.842993602095
3 19_18147416 19_31192742 -983.905371116973
4 19_18170066 19_31192742 -983.975486998336
5 19_18210494 19_31192742 -983.942408469058
6 19_18211151 19_31192742 -983.906195392416
7 19_18211808 19_31192742 -983.869125694651
8 19_18224115 19_31192742 -983.835883332332
9 19_18226843 19_31192742 -983.762656706949
10 19_18229572 19_31192742 -983.345932412313
11 19_18232300 19_31192742 -983.031075917373
12 19_18235779 19_31192742 -982.829525841069
13 19_18244123 19_31192742 -982.752858878175
14 19_18252467 19_31192742 -982.687585480417
15 19_18275473 19_31192742 -982.743224456951
16 19_18288997 19_31192742 -982.922048016228
17 19_18302521 19_31192742 -982.906255465818
18 19_18316045 19_31192742 -982.838561578278
19 19_18333753 19_31192742 -982.638455730763
20 19_18357444 19_31192742 -982.449891218668
21 19_18363542 19_31192742 -982.271400360284
22 19_18369640 19_31192742 -982.104272603012
23 19_18375737 19_31192742 -981.667439457315
24 19_18381835 19_31192742 -981.698108504262
25 19_18387932 19_31192742 -981.716156479356
26 19_18660511 19_31192742 -981.66514045817
27 19_18668463 19_31192742 -981.774512657351
28 19_18676416 19_31192742 -980.236432787487
29 19_18975648 19_31192742 -981.073713538066
30 19_19274879 19_31192742 -981.107695881223
31 19_19305304 19_31192742 -981.994941432001
32 19_19335729 19_31192742 -982.577379377698
33 19_19461226 19_31192742 -982.562769898379
34 19_19464083 19_31192742 -982.548662493816
35 19_19466941 19_31192742 -982.536527712171
36 19_19537824 19_31192742 -982.526409496798
37 19_19548156 19_31192742 -982.518344669348
38 19_19558489 19_31192742 -982.512358770578
39 19_19870145 19_31192742 -982.191506594255
40 19_19874630 19_31192742 -982.020578750978
41 19_19879115 19_31192742 -981.86568624079
42 19_20125475 19_31192742 -981.828551328714
43 19_20137919 19_31192742 -981.81971403493
44 19_20150362 19_31192742 -981.813666063997
45 19_20302600 19_31192742 -981.614779247624
46 19_20303683 19_31192742 -981.381263038868
47 19_20304765 19_31192742 -981.169062976784
48 19_20626923 19_31192742 -980.862541874101
49 19_20633442 19_31192742 -980.60789007955
50 19_20639961 19_31192742 -980.362912599719
51 19_20756178 19_31192742 -980.07797906206
52 19_20775432 19_31192742 -979.802743042231
53 19_20794687 19_31192742 -979.574780707943
54 19_20796932 19_31192742 -979.400219495535
55 19_20798905 19_31192742 -979.283965374983
56 19_20801032 19_31192742 -979.228881173175
