marker1 marker2 loglik
1 19_18147123 19_18147123 -1012.97243807724
2 19_18147270 19_18147123 -1012.93739076951
3 19_18147416 19_18147123 -1012.90222320395
4 19_18170066 19_18147123 -1012.86729912109
5 19_18210494 19_18147123 -1012.87542236403
6 19_18211151 19_18147123 -1012.88524379551
7 19_18211808 19_18147123 -1012.89519389515
8 19_18224115 19_18147123 -1012.93556047853
9 19_18226843 19_18147123 -1012.98885450439
10 19_18229572 19_18147123 -1013.02015730057
11 19_18232300 19_18147123 -1013.07956493496
12 19_18235779 19_18147123 -1013.16377962126
13 19_18244123 19_18147123 -1013.13635858051
14 19_18252467 19_18147123 -1013.10610005491
15 19_18275473 19_18147123 -1012.50941476382
16 19_18288997 19_18147123 -1012.45530954067
17 19_18302521 19_18147123 -1012.47930542508
18 19_18316045 19_18147123 -1012.50359601261
19 19_18333753 19_18147123 -1012.5351838441
20 19_18357444 19_18147123 -1012.58055013115
21 19_18363542 19_18147123 -1012.63237092832
22 19_18369640 19_18147123 -1012.68496369077
23 19_18375737 19_18147123 -1012.16232356581
24 19_18381835 19_18147123 -1011.31641202034
25 19_18387932 19_18147123 -1010.39930000926
26 19_18660511 19_18147123 -1010.50293971315
27 19_18668463 19_18147123 -1010.79284526096
28 19_18676416 19_18147123 -1009.86799581079
29 19_18975648 19_18147123 -1008.36485283503
30 19_19274879 19_18147123 -1008.46285621668
31 19_19305304 19_18147123 -1009.37527536334
32 19_19335729 19_18147123 -1009.95083720473
33 19_19461226 19_18147123 -1010.05227580671
34 19_19464083 19_18147123 -1010.17146366307
35 19_19466941 19_18147123 -1010.29297610526
36 19_19537824 19_18147123 -1010.41591608843
37 19_19548156 19_18147123 -1010.53945092005
38 19_19558489 19_18147123 -1010.66281675981
39 19_19870145 19_18147123 -1010.79891803016
40 19_19874630 19_18147123 -1010.93638455392
41 19_19879115 19_18147123 -1011.07523549684
42 19_20125475 19_18147123 -1011.09401877478
43 19_20137919 19_18147123 -1011.08649504589
44 19_20150362 19_18147123 -1011.08306773621
45 19_20302600 19_18147123 -1010.87464104506
46 19_20303683 19_18147123 -1010.63822335089
47 19_20304765 19_18147123 -1010.44838019516
48 19_20626923 19_18147123 -1009.76747638422
49 19_20633442 19_18147123 -1008.93616997873
50 19_20639961 19_18147123 -1008.13529058964
51 19_20756178 19_18147123 -1007.40078348232
52 19_20775432 19_18147123 -1006.78161314872
53 19_20794687 19_18147123 -1006.58698726721
54 19_20796932 19_18147123 -1006.43004742512
55 19_20798905 19_18147123 -1006.31931505195
56 19_20801032 19_18147123 -1006.2628983058
57 19_20803231 19_18147123 -1006.26772165111
58 19_20805430 19_18147123 -1006.33871949516
59 19_20807629 19_18147123 -1006.47821133372
60 19_20902553 19_18147123 -1006.02434991145
61 19_20998510 19_18147123 -1006.06437289006
62 19_21094467 19_18147123 -1003.68438391833
63 19_21182134 19_18147123 -1002.84424526616
64 19_21270329 19_18147123 -1002.83210769582
65 19_21326896 19_18147123 -1002.9526550073
66 19_21332327 19_18147123 -1002.93266190116
67 19_21336729 19_18147123 -1002.91316637887
68 19_21341131 19_18147123 -1002.89381367127
69 19_21345533 19_18147123 -1002.87423407167
70 19_21349935 19_18147123 -1002.85406441349
71 19_21356079 19_18147123 -1002.97954823035
72 19_21515834 19_18147123 -1003.07238116157
73 19_21518274 19_18147123 -1003.09439170587
74 19_21520713 19_18147123 -1003.10166171273
75 19_21523152 19_18147123 -1003.11568824165
76 19_21533417 19_18147123 -1003.13098518679
77 19_21545048 19_18147123 -1003.13565738852
78 19_21727395 19_18147123 -1003.0982886275
79 19_21740049 19_18147123 -1003.02593375196
80 19_21752704 19_18147123 -1002.92659049465
81 19_21835817 19_18147123 -1003.00226285387
82 19_21840919 19_18147123 -1001.95353000314
83 19_21846022 19_18147123 -1001.89155936432
84 19_21936950 19_18147123 -1001.70362412793
85 19_21970456 19_18147123 -1001.55863916238
86 19_22003963 19_18147123 -1001.43831161693
87 19_22156073 19_18147123 -1001.35085004621
88 19_22172322 19_18147123 -1001.27622038336
89 19_22187306 19_18147123 -1001.14701499075
90 19_22191696 19_18147123 -1000.9516941446
91 19_22195207 19_18147123 -1000.76315095527
92 19_22198718 19_18147123 -1000.56734202121
93 19_22202229 19_18147123 -1000.37474317232
94 19_22205740 19_18147123 -1000.19213844151
95 19_22209250 19_18147123 -1000.0201374379
96 19_22212761 19_18147123 -999.859294150012
97 19_22216272 19_18147123 -999.71009615991
98 19_22219783 19_18147123 -999.572958836593
99 19_22223294 19_18147123 -999.448218688006
100 19_22226805 19_18147123 -999.336129758315
101 19_22230316 19_18147123 -999.247991389984
102 19_22233827 19_18147123 -999.231283878704
103 19_22237338 19_18147123 -998.889733933774
104 19_22240848 19_18147123 -998.267978800122
105 19_22244457 19_18147123 -997.74446898718
106 19_22264004 19_18147123 -997.449627183947
107 19_22288023 19_18147123 -997.423273720527
108 19_22294213 19_18147123 -997.416581297878
109 19_22298836 19_18147123 -997.337085571441
110 19_22303459 19_18147123 -997.240857839374
111 19_22333838 19_18147123 -997.139426702928
112 19_22382301 19_18147123 -997.033273970838
113 19_22413259 19_18147123 -996.922083529793
114 19_22419242 19_18147123 -996.80601618153
115 19_22425226 19_18147123 -996.686275272735
116 19_22431209 19_18147123 -996.563017466486
117 19_22435586 19_18147123 -996.436795156549
118 19_22436965 19_18147123 -996.30809620267
119 19_22438344 19_18147123 -996.178488948143
120 19_22439723 19_18147123 -996.048691805913
121 19_22441102 19_18147123 -995.919411609452
122 19_22442482 19_18147123 -995.79133040702
123 19_22443861 19_18147123 -995.665094462461
124 19_22445240 19_18147123 -995.541301755951
125 19_22446619 19_18147123 -995.060906355892
126 19_22447998 19_18147123 -994.709980763132
127 19_22449377 19_18147123 -994.653815872451
128 19_22450756 19_18147123 -994.599606625971
129 19_22452135 19_18147123 -994.547898922556
130 19_22453515 19_18147123 -994.498079046395
131 19_22454894 19_18147123 -994.450218741713
132 19_22456273 19_18147123 -994.40438463594
133 19_22507525 19_18147123 -994.360766217709
134 19_22560818 19_18147123 -994.326792306023
135 19_22567436 19_18147123 -994.310213303088
136 19_22570782 19_18147123 -994.294081729157
137 19_22574128 19_18147123 -994.278773061983
138 19_22577474 19_18147123 -994.264273146334
139 19_22580820 19_18147123 -994.250540261199
140 19_22584166 19_18147123 -994.23713777644
141 19_22587512 19_18147123 -994.224373129111
142 19_22590858 19_18147123 -994.212105760949
143 19_22594203 19_18147123 -994.120244247767
144 19_22597549 19_18147123 -993.809555859024
145 19_22600895 19_18147123 -993.046081999013
146 19_22604768 19_18147123 -992.147053295324
147 19_22611929 19_18147123 -991.715469649774
148 19_22615951 19_18147123 -991.579048382477
149 19_22616579 19_18147123 -991.446203654908
150 19_22617111 19_18147123 -991.316602299184
151 19_22617643 19_18147123 -991.191212334404
152 19_22618175 19_18147123 -990.608362692981
153 19_22618707 19_18147123 -989.382578913956
154 19_22619240 19_18147123 -988.404692203145
155 19_22619772 19_18147123 -987.739610059727
156 19_22620304 19_18147123 -987.430953753124
157 19_22620537 19_18147123 -987.384410653198
158 19_22620655 19_18147123 -987.414261398785
159 19_22620774 19_18147123 -987.517906214968
160 19_22621212 19_18147123 -987.358812502848
161 19_22623056 19_18147123 -987.170564877119
162 19_22625940 19_18147123 -987.003506765944
163 19_22632448 19_18147123 -986.8573068102
164 19_22638956 19_18147123 -986.732524814032
165 19_22645464 19_18147123 -986.904818226423
166 19_22651972 19_18147123 -987.086031208355
167 19_22658480 19_18147123 -987.256275676385
168 19_22692039 19_18147123 -987.390566101491
169 19_22776340 19_18147123 -986.804840521896
170 19_22788765 19_18147123 -986.685055546629
171 19_22792288 19_18147123 -986.683625847156
172 19_22794125 19_18147123 -986.682199738554
173 19_22795963 19_18147123 -986.68077757367
174 19_22797800 19_18147123 -986.679359157148
175 19_22799638 19_18147123 -986.67794557812
176 19_22858304 19_18147123 -986.596196523068
177 19_22891650 19_18147123 -985.733606389445
178 19_22894267 19_18147123 -984.975562799038
179 19_22896884 19_18147123 -984.368819216174
180 19_22899501 19_18147123 -983.930740333895
181 19_22902118 19_18147123 -978.537229740497
182 19_22904734 19_18147123 -978.282288818432
183 19_22907351 19_18147123 -978.267783343681
184 19_22909968 19_18147123 -978.383933788655
185 19_22912585 19_18147123 -978.622134150376
186 19_23342789 19_18147123 -978.84185919692
187 19_23344991 19_18147123 -978.677162106217
188 19_23347193 19_18147123 -978.550456511082
189 19_23350338 19_18147123 -978.396914226752
190 19_23359294 19_18147123 -978.216321634912
191 19_23368249 19_18147123 -978.079911284226
192 19_23376634 19_18147123 -977.997298904237
193 19_23378430 19_18147123 -977.9597979763
194 19_23380227 19_18147123 -977.897103441281
195 19_23382024 19_18147123 -977.871792109392
196 19_23383821 19_18147123 -977.884863153824
197 19_23385618 19_18147123 -977.936784526885
198 19_23868659 19_18147123 -978.177176126317
199 19_23870233 19_18147123 -977.491644799828
200 19_23871808 19_18147123 -977.075775483607
201 19_23873382 19_18147123 -976.948806877463
202 19_23874956 19_18147123 -977.115064907947
203 19_23876530 19_18147123 -977.563396011349
204 19_23917687 19_18147123 -978.214798843257
205 19_23917752 19_18147123 -978.055130468969
206 19_23917817 19_18147123 -977.900247020239
207 19_23918175 19_18147123 -977.750108638568
208 19_23925367 19_18147123 -977.594125140268
209 19_23932559 19_18147123 -977.443171309182
210 19_23988954 19_18147123 -977.308900475276
211 19_23999542 19_18147123 -977.300112466772
212 19_24010131 19_18147123 -977.290724338486
213 19_24048529 19_18147123 -977.280836335893
214 19_24058490 19_18147123 -977.092857948413
215 19_24068452 19_18147123 -976.409178680586
216 19_24078414 19_18147123 -975.777870021941
217 19_24151901 19_18147123 -975.910997202786
218 19_24152632 19_18147123 -976.058121327451
219 19_24153364 19_18147123 -976.217576756181
220 19_24154095 19_18147123 -976.388521981404
221 19_24154826 19_18147123 -976.570635689932
222 19_24155557 19_18147123 -976.770357005178
223 19_24307454 19_18147123 -978.002140306947
224 19_24332887 19_18147123 -978.028558656853
225 19_24358320 19_18147123 -978.062297548181
226 19_24382219 19_18147123 -977.255899898929
227 19_24382803 19_18147123 -976.531235530844
228 19_24383257 19_18147123 -975.940606473656
229 19_24383620 19_18147123 -975.493709822853
230 19_24383973 19_18147123 -975.191174226539
231 19_24384325 19_18147123 -975.037965396417
232 19_24384678 19_18147123 -975.145785347707
233 19_24385081 19_18147123 -975.447222590524
234 19_24386149 19_18147123 -975.924407709776
235 19_24615398 19_18147123 -974.537470209492
236 19_24623533 19_18147123 -973.348095847763
237 19_24631669 19_18147123 -972.624977052198
238 19_24646048 19_18147123 -971.621495224194
239 19_24651380 19_18147123 -971.505060740652
240 19_24655682 19_18147123 -971.749655108153
241 19_24659983 19_18147123 -972.15361533006
242 19_24661370 19_18147123 -973.269960936156
243 19_24662705 19_18147123 -974.944610515677
244 19_24664113 19_18147123 -974.898526948942
245 19_24687303 19_18147123 -974.855455817845
246 19_24729734 19_18147123 -973.197091320917
247 19_24741223 19_18147123 -971.239202479481
248 19_24745602 19_18147123 -971.190620127227
249 19_24749981 19_18147123 -971.179258686603
250 19_24754360 19_18147123 -971.1743822231
251 19_24758506 19_18147123 -971.091707585269
252 19_24762609 19_18147123 -970.98086648677
253 19_24809264 19_18147123 -970.876274715702
254 19_24874336 19_18147123 -970.778471928633
255 19_24939407 19_18147123 -970.689087601905
256 19_25004478 19_18147123 -970.619579544596
257 19_25069550 19_18147123 -970.64816118527
258 19_25094384 19_18147123 -971.003467038017
259 19_25099509 19_18147123 -971.617410202912
260 19_25100587 19_18147123 -972.534644502944
261 19_25101665 19_18147123 -973.748956556703
262 19_25102743 19_18147123 -975.234453808583
263 19_25103820 19_18147123 -976.946766153296
264 19_25104898 19_18147123 -978.827587938299
265 19_25105976 19_18147123 -980.811622214913
266 19_25108018 19_18147123 -982.834211841584
267 19_25121124 19_18147123 -983.467854995962
268 19_25124172 19_18147123 -983.557319538232
269 19_25127220 19_18147123 -983.46941872882
270 19_25131012 19_18147123 -983.590238409453
271 19_25164884 19_18147123 -985.943885495964
272 19_25174425 19_18147123 -986.171125351958
273 19_25179040 19_18147123 -986.223822645939
274 19_25181248 19_18147123 -986.240078357055
275 19_25183456 19_18147123 -986.260139848797
276 19_25185664 19_18147123 -986.283961370772
277 19_25213450 19_18147123 -986.311898672915
278 19_25225757 19_18147123 -986.342751336999
279 19_25234484 19_18147123 -986.555653899101
280 19_25240804 19_18147123 -985.737920879333
281 19_25246239 19_18147123 -985.631136224618
282 19_25251673 19_18147123 -985.774915426022
283 19_25257107 19_18147123 -985.925100128596
284 19_25262541 19_18147123 -986.029678296621
285 19_25267975 19_18147123 -986.05663723702
286 19_25275395 19_18147123 -986.086550600808
287 19_25334339 19_18147123 -986.115645096067
288 19_25375580 19_18147123 -985.993315367504
289 19_25376735 19_18147123 -985.769947589085
290 19_25377890 19_18147123 -985.582610213041
291 19_25430429 19_18147123 -985.940642176719
292 19_25445245 19_18147123 -986.044284413388
293 19_25460061 19_18147123 -986.478178157491
294 19_25474762 19_18147123 -987.016391841047
295 19_25487123 19_18147123 -987.334017936529
296 19_25500518 19_18147123 -987.949262464896
297 19_25532899 19_18147123 -989.693867949513
298 19_25565280 19_18147123 -989.624029830325
299 19_25588832 19_18147123 -989.557590220131
300 19_25599495 19_18147123 -989.502421210163
301 19_25603706 19_18147123 -989.482153847545
302 19_25607918 19_18147123 -989.461914668712
303 19_25612129 19_18147123 -989.443714509886
304 19_25616341 19_18147123 -990.279570953311
305 19_25620552 19_18147123 -991.278209766321
306 19_25624763 19_18147123 -991.268547774431
307 19_25628975 19_18147123 -991.319406867796
308 19_25633186 19_18147123 -992.090113216192
309 19_25666923 19_18147123 -992.77721726746
310 19_25705655 19_18147123 -993.339894815879
311 19_25717202 19_18147123 -993.459578303461
312 19_25724298 19_18147123 -993.420280751354
313 19_25725807 19_18147123 -993.39157821115
314 19_25727315 19_18147123 -993.372925561115
315 19_25728824 19_18147123 -993.374034731484
316 19_25730332 19_18147123 -993.391846165313
317 19_25731841 19_18147123 -993.421474965222
318 19_25733349 19_18147123 -993.820608352963
319 19_25735898 19_18147123 -997.227249438773
320 19_25748084 19_18147123 -1000.77152331454
321 19_25768410 19_18147123 -1001.39489786067
322 19_26254994 19_18147123 -1001.87219601322
323 19_26266960 19_18147123 -1001.880387875
324 19_26278925 19_18147123 -1001.87028908429
325 19_26290890 19_18147123 -1001.8596975343
326 19_26302855 19_18147123 -1001.85005570306
327 19_26319456 19_18147123 -1001.83692638115
328 19_26336053 19_18147123 -1001.81022444886
329 19_26358240 19_18147123 -1001.7953599733
330 19_26382916 19_18147123 -1001.78568932315
331 19_26407592 19_18147123 -1001.78026381846
332 19_26432269 19_18147123 -1001.79797741308
333 19_26456945 19_18147123 -1001.7002885162
334 19_26480897 19_18147123 -1001.69022389805
335 19_26493222 19_18147123 -1001.70330968196
336 19_26505548 19_18147123 -1001.73663722078
337 19_26517873 19_18147123 -1001.76318552826
338 19_26527366 19_18147123 -1001.78873496642
339 19_26531695 19_18147123 -1001.82968018605
340 19_26535156 19_18147123 -1001.88558379421
341 19_26537007 19_18147123 -1001.95589755736
342 19_26538859 19_18147123 -1002.03996801436
343 19_26540710 19_18147123 -1002.12631946207
344 19_26542561 19_18147123 -1002.19505179605
345 19_26545521 19_18147123 -1002.27173130945
346 19_26587902 19_18147123 -1002.33459785475
347 19_26597204 19_18147123 -1002.36666714821
348 19_26606506 19_18147123 -1002.37413484222
349 19_26780867 19_18147123 -1001.56520735608
350 19_26890064 19_18147123 -1002.54628590254
351 19_26898865 19_18147123 -1002.3716428258
352 19_26899453 19_18147123 -1002.22451631402
353 19_26900040 19_18147123 -1002.11054977242
354 19_26900628 19_18147123 -1002.03405643435
355 19_26901215 19_18147123 -1001.99717811795
356 19_26901803 19_18147123 -1001.99927871744
357 19_26902390 19_18147123 -1002.03679288879
358 19_26905901 19_18147123 -1002.10362994813
359 19_26909897 19_18147123 -1002.19204812284
360 19_26986720 19_18147123 -1002.24399807756
361 19_26986998 19_18147123 -1002.29020111628
362 19_26987276 19_18147123 -1002.34438179112
363 19_26987554 19_18147123 -1002.40648294596
364 19_26988057 19_18147123 -1002.47639075599
365 19_26989339 19_18147123 -1002.55393496227
366 19_26991692 19_18147123 -1002.63889135086
367 19_27134620 19_18147123 -1002.29167573092
368 19_27135444 19_18147123 -1002.30480627131
369 19_27136269 19_18147123 -1002.34205035736
370 19_27381090 19_18147123 -1004.84972884584
371 19_27491492 19_18147123 -1004.81865830882
372 19_27491815 19_18147123 -1005.11904078069
373 19_27492138 19_18147123 -1005.70172969883
374 19_27536651 19_18147123 -1005.87140154069
375 19_27541278 19_18147123 -1005.88504684902
376 19_27545905 19_18147123 -1005.89901695622
377 19_27600054 19_18147123 -1005.95811643037
378 19_27604802 19_18147123 -1006.00108433508
379 19_27609550 19_18147123 -1005.97951161703
380 19_27662666 19_18147123 -1007.79237268897
381 19_27666470 19_18147123 -1007.77926999993
382 19_27670273 19_18147123 -1007.77996314603
383 19_27765374 19_18147123 -1007.81289036847
384 19_27811657 19_18147123 -1007.85396688238
385 19_27845848 19_18147123 -1007.95061223503
386 19_27880039 19_18147123 -1008.02309575067
387 19_27914230 19_18147123 -1008.09733772086
