marker1 marker2 loglik
1 19_18147123 19_35170959 -817.63091844563
2 19_18147270 19_35170959 -817.571977814292
3 19_18147416 19_35170959 -817.515090108026
4 19_18170066 19_35170959 -817.461254638637
5 19_18210494 19_35170959 -817.520871110276
6 19_18211151 19_35170959 -817.584061946163
7 19_18211808 19_35170959 -817.648211514694
8 19_18224115 19_35170959 -817.680155679872
9 19_18226843 19_35170959 -817.734230296984
10 19_18229572 19_35170959 -817.916398934767
11 19_18232300 19_35170959 -818.125427283814
12 19_18235779 19_35170959 -818.351475995615
13 19_18244123 19_35170959 -818.324771792193
14 19_18252467 19_35170959 -818.283821682723
15 19_18275473 19_35170959 -818.059363746557
16 19_18288997 19_35170959 -817.918833369752
17 19_18302521 19_35170959 -817.903341759892
18 19_18316045 19_35170959 -817.886960714966
19 19_18333753 19_35170959 -817.862611824706
20 19_18357444 19_35170959 -817.891144453002
21 19_18363542 19_35170959 -817.929106858414
22 19_18369640 19_35170959 -817.967473862455
23 19_18375737 19_35170959 -817.765294986215
24 19_18381835 19_35170959 -817.564401309803
25 19_18387932 19_35170959 -817.350121028164
26 19_18660511 19_35170959 -817.297091213386
27 19_18668463 19_35170959 -817.224216883639
28 19_18676416 19_35170959 -817.211671493825
29 19_18975648 19_35170959 -816.818565081128
30 19_19274879 19_35170959 -817.011243182191
31 19_19305304 19_35170959 -817.680463466896
32 19_19335729 19_35170959 -818.082652137168
33 19_19461226 19_35170959 -818.068563377505
34 19_19464083 19_35170959 -818.044192869089
35 19_19466941 19_35170959 -818.019143726297
36 19_19537824 19_35170959 -817.993584362321
37 19_19548156 19_35170959 -817.967653767639
38 19_19558489 19_35170959 -817.941469694226
39 19_19870145 19_35170959 -818.137879638929
40 19_19874630 19_35170959 -818.167191849411
41 19_19879115 19_35170959 -818.212596669596
42 19_20125475 19_35170959 -818.247395243183
43 19_20137919 19_35170959 -818.280231248894
44 19_20150362 19_35170959 -818.318892839256
45 19_20302600 19_35170959 -818.367450871564
46 19_20303683 19_35170959 -818.419572071352
47 19_20304765 19_35170959 -818.394676911779
48 19_20626923 19_35170959 -818.315051934496
49 19_20633442 19_35170959 -818.207423107005
50 19_20639961 19_35170959 -818.09055388919
51 19_20756178 19_35170959 -817.963098526457
52 19_20775432 19_35170959 -817.847842613344
53 19_20794687 19_35170959 -817.663265864324
54 19_20796932 19_35170959 -817.479772188073
55 19_20798905 19_35170959 -817.301099222284
56 19_20801032 19_35170959 -817.131023008889
57 19_20803231 19_35170959 -816.973090431447
58 19_20805430 19_35170959 -816.830363545362
59 19_20807629 19_35170959 -816.705193663664
60 19_20902553 19_35170959 -816.258927783887
61 19_20998510 19_35170959 -816.27853168838
62 19_21094467 19_35170959 -816.974803732185
63 19_21182134 19_35170959 -817.017527319385
64 19_21270329 19_35170959 -817.003191191448
65 19_21326896 19_35170959 -817.188032504666
66 19_21332327 19_35170959 -817.173189965652
67 19_21336729 19_35170959 -817.155479217371
68 19_21341131 19_35170959 -817.135842941772
69 19_21345533 19_35170959 -817.115231498751
70 19_21349935 19_35170959 -817.094559694336
71 19_21356079 19_35170959 -816.993273112373
72 19_21515834 19_35170959 -816.886733527167
73 19_21518274 19_35170959 -816.769738569423
74 19_21520713 19_35170959 -816.680367793857
75 19_21523152 19_35170959 -816.607560559481
76 19_21533417 19_35170959 -816.545759815807
77 19_21545048 19_35170959 -816.567860577568
78 19_21727395 19_35170959 -816.573760994007
79 19_21740049 19_35170959 -816.548799111516
80 19_21752704 19_35170959 -816.543036661564
81 19_21835817 19_35170959 -816.618184186776
82 19_21840919 19_35170959 -816.752302986231
83 19_21846022 19_35170959 -816.878848118001
84 19_21936950 19_35170959 -816.87985028154
85 19_21970456 19_35170959 -816.926505487614
86 19_22003963 19_35170959 -816.984964119232
87 19_22156073 19_35170959 -816.994051140735
88 19_22172322 19_35170959 -816.982617658217
89 19_22187306 19_35170959 -816.984701968251
90 19_22191696 19_35170959 -817.004945774907
91 19_22195207 19_35170959 -817.03016701568
92 19_22198718 19_35170959 -817.101448345565
93 19_22202229 19_35170959 -817.195532579494
94 19_22205740 19_35170959 -817.295584392997
95 19_22209250 19_35170959 -817.401160392569
96 19_22212761 19_35170959 -817.511744972642
97 19_22216272 19_35170959 -817.626756390732
98 19_22219783 19_35170959 -817.745565460306
99 19_22223294 19_35170959 -817.867499732298
100 19_22226805 19_35170959 -817.991862341413
101 19_22230316 19_35170959 -818.110280874389
102 19_22233827 19_35170959 -818.192218536598
103 19_22237338 19_35170959 -818.217162001258
104 19_22240848 19_35170959 -817.955038519953
105 19_22244457 19_35170959 -818.103045495966
106 19_22264004 19_35170959 -818.187942771522
107 19_22288023 19_35170959 -818.197457327743
108 19_22294213 19_35170959 -818.2079724437
109 19_22298836 19_35170959 -818.292475138984
110 19_22303459 19_35170959 -818.381411210156
111 19_22333838 19_35170959 -818.461856755863
112 19_22382301 19_35170959 -818.533079323465
113 19_22413259 19_35170959 -818.594987574891
114 19_22419242 19_35170959 -818.647162142771
115 19_22425226 19_35170959 -818.68895275229
116 19_22431209 19_35170959 -818.720381338293
117 19_22435586 19_35170959 -818.741401177628
118 19_22436965 19_35170959 -818.751975342052
119 19_22438344 19_35170959 -818.751601050501
120 19_22439723 19_35170959 -818.740506551718
121 19_22441102 19_35170959 -818.719044916694
122 19_22442482 19_35170959 -818.687679305777
123 19_22443861 19_35170959 -818.646970451065
124 19_22445240 19_35170959 -818.597563859678
125 19_22446619 19_35170959 -818.555517622905
126 19_22447998 19_35170959 -818.527085167311
127 19_22449377 19_35170959 -818.525389248479
128 19_22450756 19_35170959 -818.523926481043
129 19_22452135 19_35170959 -818.522917408013
130 19_22453515 19_35170959 -818.522036064168
131 19_22454894 19_35170959 -818.521294045795
132 19_22456273 19_35170959 -818.520699549728
133 19_22507525 19_35170959 -818.520383019084
134 19_22560818 19_35170959 -818.533267867369
135 19_22567436 19_35170959 -818.574266772908
136 19_22570782 19_35170959 -818.616368157602
137 19_22574128 19_35170959 -818.659608239579
138 19_22577474 19_35170959 -818.703856489773
139 19_22580820 19_35170959 -818.746140897995
140 19_22584166 19_35170959 -818.748028949982
141 19_22587512 19_35170959 -818.750510098818
142 19_22590858 19_35170959 -818.753549681325
143 19_22594203 19_35170959 -818.759085115024
144 19_22597549 19_35170959 -818.765267269534
145 19_22600895 19_35170959 -818.573490540316
146 19_22604768 19_35170959 -818.826585226321
147 19_22611929 19_35170959 -818.94799380508
148 19_22615951 19_35170959 -818.945639963674
149 19_22616579 19_35170959 -818.943845824296
150 19_22617111 19_35170959 -818.942954058228
151 19_22617643 19_35170959 -818.942672221197
152 19_22618175 19_35170959 -819.02515462824
153 19_22618707 19_35170959 -819.21431483159
154 19_22619240 19_35170959 -819.298725683859
155 19_22619772 19_35170959 -819.255412439822
156 19_22620304 19_35170959 -819.094885805561
157 19_22620537 19_35170959 -819.079546801182
158 19_22620655 19_35170959 -819.065050380683
159 19_22620774 19_35170959 -819.051418633767
160 19_22621212 19_35170959 -819.086659251119
161 19_22623056 19_35170959 -819.13330928462
162 19_22625940 19_35170959 -819.183555082383
163 19_22632448 19_35170959 -819.237080967897
164 19_22638956 19_35170959 -819.29327020907
165 19_22645464 19_35170959 -819.297841339776
166 19_22651972 19_35170959 -819.333351940545
167 19_22658480 19_35170959 -819.396024052513
168 19_22692039 19_35170959 -819.480769054507
169 19_22776340 19_35170959 -819.554964285492
170 19_22788765 19_35170959 -819.561686664322
171 19_22792288 19_35170959 -819.565728476563
172 19_22794125 19_35170959 -819.569771307649
173 19_22795963 19_35170959 -819.573814078534
174 19_22797800 19_35170959 -819.577860049757
175 19_22799638 19_35170959 -819.581906762082
176 19_22858304 19_35170959 -819.585693025291
177 19_22891650 19_35170959 -819.604086849106
178 19_22894267 19_35170959 -819.623556158893
179 19_22896884 19_35170959 -819.643407617577
180 19_22899501 19_35170959 -819.663396654665
181 19_22902118 19_35170959 -819.390841505706
182 19_22904734 19_35170959 -819.417809120251
183 19_22907351 19_35170959 -819.467848861625
184 19_22909968 19_35170959 -819.516318836286
185 19_22912585 19_35170959 -819.561876685918
186 19_23342789 19_35170959 -819.809536604197
187 19_23344991 19_35170959 -819.783697357942
188 19_23347193 19_35170959 -819.761085678453
189 19_23350338 19_35170959 -819.745583621107
190 19_23359294 19_35170959 -819.728262747679
191 19_23368249 19_35170959 -819.70180644233
192 19_23376634 19_35170959 -819.675660976561
193 19_23378430 19_35170959 -819.654920555706
194 19_23380227 19_35170959 -819.634519610464
195 19_23382024 19_35170959 -819.616841716452
196 19_23383821 19_35170959 -819.60214156752
197 19_23385618 19_35170959 -819.590584864226
198 19_23868659 19_35170959 -819.825062446717
199 19_23870233 19_35170959 -819.794632441122
200 19_23871808 19_35170959 -819.76656871756
201 19_23873382 19_35170959 -819.742490733858
202 19_23874956 19_35170959 -819.723838863922
203 19_23876530 19_35170959 -819.71168238432
204 19_23917687 19_35170959 -819.705084498919
205 19_23917752 19_35170959 -819.677389702889
206 19_23917817 19_35170959 -819.653072787429
207 19_23918175 19_35170959 -819.633220150667
208 19_23925367 19_35170959 -819.637312509718
209 19_23932559 19_35170959 -819.653054145161
210 19_23988954 19_35170959 -819.668534418983
211 19_23999542 19_35170959 -819.659022999662
212 19_24010131 19_35170959 -819.712515052023
213 19_24048529 19_35170959 -819.814051641379
214 19_24058490 19_35170959 -819.800094467327
215 19_24068452 19_35170959 -819.681579792862
216 19_24078414 19_35170959 -819.519609972835
217 19_24151901 19_35170959 -819.54689988629
218 19_24152632 19_35170959 -819.569688187135
219 19_24153364 19_35170959 -819.586931170271
220 19_24154095 19_35170959 -819.598365492298
221 19_24154826 19_35170959 -819.604380080021
222 19_24155557 19_35170959 -819.608404733119
223 19_24307454 19_35170959 -819.440494202266
224 19_24332887 19_35170959 -819.456618774189
225 19_24358320 19_35170959 -819.443411400715
226 19_24382219 19_35170959 -819.410292142839
227 19_24382803 19_35170959 -819.384010168751
228 19_24383257 19_35170959 -819.364046873647
229 19_24383620 19_35170959 -819.350493747231
230 19_24383973 19_35170959 -819.343580921302
231 19_24384325 19_35170959 -819.361646166723
232 19_24384678 19_35170959 -819.512355994886
233 19_24385081 19_35170959 -819.663645721511
234 19_24386149 19_35170959 -819.813147411129
235 19_24615398 19_35170959 -819.614004384343
236 19_24623533 19_35170959 -819.351546785563
237 19_24631669 19_35170959 -819.071555279503
238 19_24646048 19_35170959 -818.219637817829
239 19_24651380 19_35170959 -817.86152698368
240 19_24655682 19_35170959 -817.564602005938
241 19_24659983 19_35170959 -817.5739145589
242 19_24661370 19_35170959 -817.56710506378
243 19_24662705 19_35170959 -817.54771197585
244 19_24664113 19_35170959 -817.565482693457
245 19_24687303 19_35170959 -817.582779971546
246 19_24729734 19_35170959 -817.641535278292
247 19_24741223 19_35170959 -817.658171242863
248 19_24745602 19_35170959 -817.667707676986
249 19_24749981 19_35170959 -817.670572328527
250 19_24754360 19_35170959 -817.668045934456
251 19_24758506 19_35170959 -817.6582089184
252 19_24762609 19_35170959 -817.645637378106
253 19_24809264 19_35170959 -817.633553364044
254 19_24874336 19_35170959 -817.622571556029
255 19_24939407 19_35170959 -817.612676880615
256 19_25004478 19_35170959 -817.594657840733
257 19_25069550 19_35170959 -817.547043079043
258 19_25094384 19_35170959 -817.475230574918
259 19_25099509 19_35170959 -817.437131300184
260 19_25100587 19_35170959 -817.417560039427
261 19_25101665 19_35170959 -817.418809953977
262 19_25102743 19_35170959 -817.442267548211
263 19_25103820 19_35170959 -817.488148964452
264 19_25104898 19_35170959 -817.555406821176
265 19_25105976 19_35170959 -817.641844143096
266 19_25108018 19_35170959 -817.744402696378
267 19_25121124 19_35170959 -817.793596770197
268 19_25124172 19_35170959 -817.81100085944
269 19_25127220 19_35170959 -817.634582410821
270 19_25131012 19_35170959 -817.596560972413
271 19_25164884 19_35170959 -817.544947944761
272 19_25174425 19_35170959 -817.764550591501
273 19_25179040 19_35170959 -817.839483493857
274 19_25181248 19_35170959 -817.845384200754
275 19_25183456 19_35170959 -817.851210543408
276 19_25185664 19_35170959 -817.856937460019
277 19_25213450 19_35170959 -817.862096025623
278 19_25225757 19_35170959 -817.864484616533
279 19_25234484 19_35170959 -817.944067676935
280 19_25240804 19_35170959 -818.059211890527
281 19_25246239 19_35170959 -818.163993053638
282 19_25251673 19_35170959 -818.100652731659
283 19_25257107 19_35170959 -818.03139369639
284 19_25262541 19_35170959 -817.98800993081
285 19_25267975 19_35170959 -817.992585752658
286 19_25275395 19_35170959 -817.996501843462
287 19_25334339 19_35170959 -817.99871880605
288 19_25375580 19_35170959 -817.966577159358
289 19_25376735 19_35170959 -817.928460768624
290 19_25377890 19_35170959 -817.911059938478
291 19_25430429 19_35170959 -817.803170148467
292 19_25445245 19_35170959 -817.772690205771
293 19_25460061 19_35170959 -817.788652042922
294 19_25474762 19_35170959 -817.818998364155
295 19_25487123 19_35170959 -817.860689288363
296 19_25500518 19_35170959 -817.915270417337
297 19_25532899 19_35170959 -819.149215808079
298 19_25565280 19_35170959 -819.156787548265
299 19_25588832 19_35170959 -819.180418032935
300 19_25599495 19_35170959 -819.205864415664
301 19_25603706 19_35170959 -819.229941546039
302 19_25607918 19_35170959 -819.254613952815
