marker1 marker2 loglik
1 19_18147123 19_24659983 -1023.68146919513
2 19_18147270 19_24659983 -1023.76456393593
3 19_18147416 19_24659983 -1023.84930091518
4 19_18170066 19_24659983 -1023.93463093824
5 19_18210494 19_24659983 -1023.9311008613
6 19_18211151 19_24659983 -1023.92953882773
7 19_18211808 19_24659983 -1023.93199112033
8 19_18224115 19_24659983 -1023.95808391918
9 19_18226843 19_24659983 -1023.9990873619
10 19_18229572 19_24659983 -1024.0913267059
11 19_18232300 19_24659983 -1024.194225625
12 19_18235779 19_24659983 -1024.30360384697
13 19_18244123 19_24659983 -1024.35289180306
14 19_18252467 19_24659983 -1024.39908358794
15 19_18275473 19_24659983 -1024.79065248498
16 19_18288997 19_24659983 -1025.04451292305
17 19_18302521 19_24659983 -1025.08296051994
18 19_18316045 19_24659983 -1025.1060753222
19 19_18333753 19_24659983 -1025.10042151254
20 19_18357444 19_24659983 -1025.10483120539
21 19_18363542 19_24659983 -1025.11205253844
22 19_18369640 19_24659983 -1025.11813717419
23 19_18375737 19_24659983 -1025.05640678572
24 19_18381835 19_24659983 -1024.99359535498
25 19_18387932 19_24659983 -1024.90015419373
26 19_18660511 19_24659983 -1024.79287379839
27 19_18668463 19_24659983 -1024.73226759687
28 19_18676416 19_24659983 -1024.89358457685
29 19_18975648 19_24659983 -1024.90208014189
30 19_19274879 19_24659983 -1024.81434908485
31 19_19305304 19_24659983 -1024.74149938681
32 19_19335729 19_24659983 -1024.79549944953
33 19_19461226 19_24659983 -1024.77894078335
34 19_19464083 19_24659983 -1024.76237846954
35 19_19466941 19_24659983 -1024.74941073687
36 19_19537824 19_24659983 -1024.74004146788
37 19_19548156 19_24659983 -1024.73420964371
38 19_19558489 19_24659983 -1024.73179310531
39 19_19870145 19_24659983 -1024.68668034924
40 19_19874630 19_24659983 -1024.68992196189
41 19_19879115 19_24659983 -1024.69599707804
42 19_20125475 19_24659983 -1024.71013831892
43 19_20137919 19_24659983 -1024.70791447329
44 19_20150362 19_24659983 -1024.68560275546
45 19_20302600 19_24659983 -1024.75445519057
46 19_20303683 19_24659983 -1024.85312559602
47 19_20304765 19_24659983 -1024.96413224458
48 19_20626923 19_24659983 -1024.9540442322
49 19_20633442 19_24659983 -1024.9615815828
50 19_20639961 19_24659983 -1024.99253315725
51 19_20756178 19_24659983 -1025.02856526082
