marker1 marker2 loglik
1 19_18147123 19_38421678 -938.50045042151
2 19_18147270 19_38421678 -938.567284132636
3 19_18147416 19_38421678 -938.634356633635
4 19_18170066 19_38421678 -938.701047127039
5 19_18210494 19_38421678 -938.699189471922
6 19_18211151 19_38421678 -938.692383104392
7 19_18211808 19_38421678 -938.683220420864
8 19_18224115 19_38421678 -938.656499504281
9 19_18226843 19_38421678 -938.618005218237
10 19_18229572 19_38421678 -938.585108078393
11 19_18232300 19_38421678 -938.614790766048
12 19_18235779 19_38421678 -938.708946601708
13 19_18244123 19_38421678 -938.626992186811
14 19_18252467 19_38421678 -938.553456000409
15 19_18275473 19_38421678 -937.858797731088
16 19_18288997 19_38421678 -937.86838435243
17 19_18302521 19_38421678 -937.808997147286
18 19_18316045 19_38421678 -937.706339560375
19 19_18333753 19_38421678 -937.525430165456
20 19_18357444 19_38421678 -937.432846249984
21 19_18363542 19_38421678 -937.383857407297
22 19_18369640 19_38421678 -937.374214449521
23 19_18375737 19_38421678 -936.793519391908
24 19_18381835 19_38421678 -936.402761443805
25 19_18387932 19_38421678 -936.043782242286
26 19_18660511 19_38421678 -935.985843601622
27 19_18668463 19_38421678 -936.08396555355
28 19_18676416 19_38421678 -935.172018701307
29 19_18975648 19_38421678 -936.09659521399
30 19_19274879 19_38421678 -936.287222021031
31 19_19305304 19_38421678 -937.107610007956
32 19_19335729 19_38421678 -937.399967806477
33 19_19461226 19_38421678 -937.451527222982
34 19_19464083 19_38421678 -937.534246008489
35 19_19466941 19_38421678 -937.630715382873
36 19_19537824 19_38421678 -937.739882898388
37 19_19548156 19_38421678 -937.86048131946
38 19_19558489 19_38421678 -937.991052882452
39 19_19870145 19_38421678 -938.015130838757
40 19_19874630 19_38421678 -937.961611831548
41 19_19879115 19_38421678 -937.902682224957
42 19_20125475 19_38421678 -937.888945922433
43 19_20137919 19_38421678 -937.891607109244
44 19_20150362 19_38421678 -937.898973942169
45 19_20302600 19_38421678 -937.83590888863
46 19_20303683 19_38421678 -937.772889718718
47 19_20304765 19_38421678 -937.780252611469
48 19_20626923 19_38421678 -937.534566795924
49 19_20633442 19_38421678 -937.202319123796
50 19_20639961 19_38421678 -936.876568859377
51 19_20756178 19_38421678 -936.395763938343
52 19_20775432 19_38421678 -935.90354994654
53 19_20794687 19_38421678 -935.358461669782
54 19_20796932 19_38421678 -934.850478536853
55 19_20798905 19_38421678 -934.391928709428
56 19_20801032 19_38421678 -933.993271889058
57 19_20803231 19_38421678 -933.662318935338
58 19_20805430 19_38421678 -933.403736712282
59 19_20807629 19_38421678 -933.218918190695
60 19_20902553 19_38421678 -932.01570140857
61 19_20998510 19_38421678 -932.021583476219
62 19_21094467 19_38421678 -930.728754638783
63 19_21182134 19_38421678 -930.26915023964
64 19_21270329 19_38421678 -930.274797252422
65 19_21326896 19_38421678 -930.369794963943
66 19_21332327 19_38421678 -930.312335463191
67 19_21336729 19_38421678 -930.252845408175
68 19_21341131 19_38421678 -930.191949229657
69 19_21345533 19_38421678 -930.13028060448
70 19_21349935 19_38421678 -930.068459632608
71 19_21356079 19_38421678 -929.455971252349
72 19_21515834 19_38421678 -929.258120847532
73 19_21518274 19_38421678 -929.300698845866
74 19_21520713 19_38421678 -929.292909370534
75 19_21523152 19_38421678 -929.227592850839
76 19_21533417 19_38421678 -929.176394354296
77 19_21545048 19_38421678 -929.137815593321
78 19_21727395 19_38421678 -929.131374075931
79 19_21740049 19_38421678 -929.149347992776
80 19_21752704 19_38421678 -929.167739315168
81 19_21835817 19_38421678 -928.695892206434
82 19_21840919 19_38421678 -928.610799298065
83 19_21846022 19_38421678 -928.583945580193
84 19_21936950 19_38421678 -928.562728210401
85 19_21970456 19_38421678 -928.34762100132
86 19_22003963 19_38421678 -928.181353295191
87 19_22156073 19_38421678 -928.118707946865
88 19_22172322 19_38421678 -928.075080657805
89 19_22187306 19_38421678 -927.985815022617
90 19_22191696 19_38421678 -927.843957925445
91 19_22195207 19_38421678 -927.707735716238
92 19_22198718 19_38421678 -927.580228244972
93 19_22202229 19_38421678 -927.461151262272
94 19_22205740 19_38421678 -927.35001311527
95 19_22209250 19_38421678 -927.247166224385
96 19_22212761 19_38421678 -927.152886314256
97 19_22216272 19_38421678 -927.067368066544
98 19_22219783 19_38421678 -926.990722777664
99 19_22223294 19_38421678 -926.922979962359
100 19_22226805 19_38421678 -926.864089496147
101 19_22230316 19_38421678 -926.7824228034
102 19_22233827 19_38421678 -926.556614878187
103 19_22237338 19_38421678 -926.319560018695
104 19_22240848 19_38421678 -925.962971061791
105 19_22244457 19_38421678 -925.694554040152
106 19_22264004 19_38421678 -925.568643680658
107 19_22288023 19_38421678 -925.543176149133
108 19_22294213 19_38421678 -925.514262747512
109 19_22298836 19_38421678 -925.356519213687
110 19_22303459 19_38421678 -925.171846408506
111 19_22333838 19_38421678 -924.981082411231
112 19_22382301 19_38421678 -924.785573013392
113 19_22413259 19_38421678 -924.585299428024
114 19_22419242 19_38421678 -924.381623037811
115 19_22425226 19_38421678 -924.174721060852
116 19_22431209 19_38421678 -923.965058002234
117 19_22435586 19_38421678 -923.754510871542
118 19_22436965 19_38421678 -923.544157201252
119 19_22438344 19_38421678 -923.335049027653
120 19_22439723 19_38421678 -923.128298402966
121 19_22441102 19_38421678 -922.924974765271
122 19_22442482 19_38421678 -922.726083862604
123 19_22443861 19_38421678 -922.532552861594
124 19_22445240 19_38421678 -922.345218299294
125 19_22446619 19_38421678 -922.245701369737
126 19_22447998 19_38421678 -922.200108297512
127 19_22449377 19_38421678 -922.188351015878
128 19_22450756 19_38421678 -922.177653846447
129 19_22452135 19_38421678 -922.168755275966
130 19_22453515 19_38421678 -922.160510545704
131 19_22454894 19_38421678 -922.152926184011
132 19_22456273 19_38421678 -922.146008605495
133 19_22507525 19_38421678 -922.140298512086
134 19_22560818 19_38421678 -922.134793801488
135 19_22567436 19_38421678 -922.127920008098
136 19_22570782 19_38421678 -922.121797109686
137 19_22574128 19_38421678 -922.116418094806
138 19_22577474 19_38421678 -922.111833048522
139 19_22580820 19_38421678 -922.107900208501
140 19_22584166 19_38421678 -922.102229690103
141 19_22587512 19_38421678 -922.097775930835
142 19_22590858 19_38421678 -922.094596517855
143 19_22594203 19_38421678 -922.081177073243
144 19_22597549 19_38421678 -922.022099302475
145 19_22600895 19_38421678 -921.687230543487
146 19_22604768 19_38421678 -921.60988265177
147 19_22611929 19_38421678 -921.555119522723
148 19_22615951 19_38421678 -921.516896264463
149 19_22616579 19_38421678 -921.484672680229
150 19_22617111 19_38421678 -921.458556398072
151 19_22617643 19_38421678 -921.438565608797
152 19_22618175 19_38421678 -921.399712248629
153 19_22618707 19_38421678 -921.27969320957
154 19_22619240 19_38421678 -921.188720551617
155 19_22619772 19_38421678 -921.131821712755
156 19_22620304 19_38421678 -921.118398166559
157 19_22620537 19_38421678 -921.192901266242
158 19_22620655 19_38421678 -921.306401247217
159 19_22620774 19_38421678 -921.458646455493
160 19_22621212 19_38421678 -921.498268901194
161 19_22623056 19_38421678 -921.541197572147
162 19_22625940 19_38421678 -921.610521647245
163 19_22632448 19_38421678 -921.705458008748
164 19_22638956 19_38421678 -921.823196254115
165 19_22645464 19_38421678 -921.505179025148
166 19_22651972 19_38421678 -921.198497986257
167 19_22658480 19_38421678 -920.927464856841
168 19_22692039 19_38421678 -920.699320215438
169 19_22776340 19_38421678 -921.56261413856
170 19_22788765 19_38421678 -921.601935095611
171 19_22792288 19_38421678 -921.585701679716
172 19_22794125 19_38421678 -921.569574465485
173 19_22795963 19_38421678 -921.553552704147
174 19_22797800 19_38421678 -921.537636070448
175 19_22799638 19_38421678 -921.521825814957
176 19_22858304 19_38421678 -921.418936162045
177 19_22891650 19_38421678 -921.012922321681
178 19_22894267 19_38421678 -920.665883787919
179 19_22896884 19_38421678 -920.393148423995
180 19_22899501 19_38421678 -920.20139274279
181 19_22902118 19_38421678 -914.537445778129
182 19_22904734 19_38421678 -914.668868237964
183 19_22907351 19_38421678 -915.023402177756
184 19_22909968 19_38421678 -915.494396398209
185 19_22912585 19_38421678 -916.068272035571
186 19_23342789 19_38421678 -918.121870470779
187 19_23344991 19_38421678 -917.516252550043
188 19_23347193 19_38421678 -917.011535323069
189 19_23350338 19_38421678 -914.616816621724
190 19_23359294 19_38421678 -913.938854932912
191 19_23368249 19_38421678 -913.578019253479
192 19_23376634 19_38421678 -913.241297591466
193 19_23378430 19_38421678 -912.926669718766
194 19_23380227 19_38421678 -912.718037660405
195 19_23382024 19_38421678 -912.544508001697
196 19_23383821 19_38421678 -912.405412172469
197 19_23385618 19_38421678 -912.299616262859
198 19_23868659 19_38421678 -912.748900586834
199 19_23870233 19_38421678 -911.064055293135
200 19_23871808 19_38421678 -909.466460545517
201 19_23873382 19_38421678 -908.005282931117
202 19_23874956 19_38421678 -906.724029136058
203 19_23876530 19_38421678 -905.655988478902
204 19_23917687 19_38421678 -904.828847260459
205 19_23917752 19_38421678 -904.385110489256
206 19_23917817 19_38421678 -904.214201150831
207 19_23918175 19_38421678 -904.32013014988
208 19_23925367 19_38421678 -904.475144625132
209 19_23932559 19_38421678 -904.645248784227
210 19_23988954 19_38421678 -904.908565875373
211 19_23999542 19_38421678 -904.89551643963
212 19_24010131 19_38421678 -904.728040385203
213 19_24048529 19_38421678 -904.468339638698
214 19_24058490 19_38421678 -904.41957452658
215 19_24068452 19_38421678 -904.47527991061
216 19_24078414 19_38421678 -904.68535350657
217 19_24151901 19_38421678 -905.23874168628
218 19_24152632 19_38421678 -905.911179469101
219 19_24153364 19_38421678 -906.674679848998
220 19_24154095 19_38421678 -907.495120752682
221 19_24154826 19_38421678 -908.338210614353
222 19_24155557 19_38421678 -909.156031522791
223 19_24307454 19_38421678 -911.582033859128
224 19_24332887 19_38421678 -911.765542674701
225 19_24358320 19_38421678 -911.782154445893
226 19_24382219 19_38421678 -911.288976536164
227 19_24382803 19_38421678 -910.925893021195
228 19_24383257 19_38421678 -910.713028641617
229 19_24383620 19_38421678 -910.652736326758
230 19_24383973 19_38421678 -910.732121022526
231 19_24384325 19_38421678 -910.750407221222
232 19_24384678 19_38421678 -909.793922455928
233 19_24385081 19_38421678 -909.318190219641
234 19_24386149 19_38421678 -909.360372060825
235 19_24615398 19_38421678 -909.798074129579
236 19_24623533 19_38421678 -910.640579933139
237 19_24631669 19_38421678 -911.85750504268
238 19_24646048 19_38421678 -912.148157783085
239 19_24651380 19_38421678 -912.308110444725
240 19_24655682 19_38421678 -912.524553275963
241 19_24659983 19_38421678 -912.083293026312
242 19_24661370 19_38421678 -911.860529219423
243 19_24662705 19_38421678 -911.860841840239
244 19_24664113 19_38421678 -911.903787657878
245 19_24687303 19_38421678 -911.951822564889
246 19_24729734 19_38421678 -911.861062367397
247 19_24741223 19_38421678 -912.212354063323
248 19_24745602 19_38421678 -912.36130196931
249 19_24749981 19_38421678 -912.378722649309
250 19_24754360 19_38421678 -912.380421164759
251 19_24758506 19_38421678 -912.459233103172
252 19_24762609 19_38421678 -912.572703877452
253 19_24809264 19_38421678 -912.68807566834
254 19_24874336 19_38421678 -912.806612441578
255 19_24939407 19_38421678 -912.929745196974
256 19_25004478 19_38421678 -913.055985527682
257 19_25069550 19_38421678 -913.218639135876
258 19_25094384 19_38421678 -913.520577741876
259 19_25099509 19_38421678 -913.954431764226
260 19_25100587 19_38421678 -914.529369960623
261 19_25101665 19_38421678 -915.255606710599
262 19_25102743 19_38421678 -916.137579642748
263 19_25103820 19_38421678 -917.17223878464
264 19_25104898 19_38421678 -918.348275357408
265 19_25105976 19_38421678 -919.646585386411
266 19_25108018 19_38421678 -921.041902258985
267 19_25121124 19_38421678 -921.877177456536
268 19_25124172 19_38421678 -922.505605686079
269 19_25127220 19_38421678 -923.245996118837
270 19_25131012 19_38421678 -923.918845891865
271 19_25164884 19_38421678 -928.358272461702
272 19_25174425 19_38421678 -929.319696253981
273 19_25179040 19_38421678 -929.364465609659
274 19_25181248 19_38421678 -929.410303817072
275 19_25183456 19_38421678 -929.456553948483
276 19_25185664 19_38421678 -929.503182674777
277 19_25213450 19_38421678 -929.549866439571
278 19_25225757 19_38421678 -929.599428160061
279 19_25234484 19_38421678 -929.697553287579
280 19_25240804 19_38421678 -929.631933556334
281 19_25246239 19_38421678 -929.557873935681
282 19_25251673 19_38421678 -929.530617335523
283 19_25257107 19_38421678 -929.50733162843
284 19_25262541 19_38421678 -929.511719578803
285 19_25267975 19_38421678 -929.554924221937
286 19_25275395 19_38421678 -929.598403286763
287 19_25334339 19_38421678 -929.642227830042
288 19_25375580 19_38421678 -929.565524866906
289 19_25376735 19_38421678 -929.418491534865
