marker1 marker2 loglik
1 19_18147123 19_37793257 -988.73351069494
2 19_18147270 19_37793257 -988.808344806724
3 19_18147416 19_37793257 -988.894166210605
4 19_18170066 19_37793257 -988.990448296788
5 19_18210494 19_37793257 -988.913463844127
6 19_18211151 19_37793257 -988.830686365581
7 19_18211808 19_37793257 -988.748738061213
8 19_18224115 19_37793257 -988.693723936699
9 19_18226843 19_37793257 -988.683635630078
10 19_18229572 19_37793257 -988.963495431396
11 19_18232300 19_37793257 -989.280645465111
12 19_18235779 19_37793257 -989.628255778244
13 19_18244123 19_37793257 -989.596244344057
14 19_18252467 19_37793257 -989.545151962187
15 19_18275473 19_37793257 -989.804247833975
16 19_18288997 19_37793257 -989.714346751495
17 19_18302521 19_37793257 -989.449821762223
18 19_18316045 19_37793257 -989.245468071059
19 19_18333753 19_37793257 -989.188510293477
20 19_18357444 19_37793257 -989.270068940137
21 19_18363542 19_37793257 -989.369740208512
22 19_18369640 19_37793257 -989.471473180397
23 19_18375737 19_37793257 -989.146504850731
24 19_18381835 19_37793257 -988.577759880389
25 19_18387932 19_37793257 -987.978162715331
26 19_18660511 19_37793257 -987.734087879335
27 19_18668463 19_37793257 -987.549246221219
28 19_18676416 19_37793257 -987.4738182727
29 19_18975648 19_37793257 -987.97276331477
30 19_19274879 19_37793257 -987.720741142519
31 19_19305304 19_37793257 -986.991545112838
32 19_19335729 19_37793257 -986.700844941888
33 19_19461226 19_37793257 -986.768460648017
34 19_19464083 19_37793257 -986.840575028468
35 19_19466941 19_37793257 -986.916812927481
36 19_19537824 19_37793257 -986.99630491425
37 19_19548156 19_37793257 -987.078128590028
38 19_19558489 19_37793257 -987.161340576643
39 19_19870145 19_37793257 -986.957812371294
40 19_19874630 19_37793257 -986.832579699758
41 19_19879115 19_37793257 -986.713094013853
42 19_20125475 19_37793257 -986.705761129293
43 19_20137919 19_37793257 -986.721501959227
44 19_20150362 19_37793257 -986.733132474439
45 19_20302600 19_37793257 -986.740420917421
46 19_20303683 19_37793257 -986.748631981284
47 19_20304765 19_37793257 -986.75614130894
48 19_20626923 19_37793257 -986.55705041409
49 19_20633442 19_37793257 -986.520479526715
50 19_20639961 19_37793257 -986.583706375184
51 19_20756178 19_37793257 -986.479075115119
52 19_20775432 19_37793257 -986.339641504347
53 19_20794687 19_37793257 -986.094194514875
54 19_20796932 19_37793257 -985.879367500481
55 19_20798905 19_37793257 -985.699085732974
56 19_20801032 19_37793257 -985.556005567812
57 19_20803231 19_37793257 -985.451368413566
58 19_20805430 19_37793257 -985.384995215977
59 19_20807629 19_37793257 -985.355417879794
60 19_20902553 19_37793257 -985.084373956232
61 19_20998510 19_37793257 -985.514642178478
62 19_21094467 19_37793257 -985.660401097408
63 19_21182134 19_37793257 -985.640322288839
64 19_21270329 19_37793257 -985.770894558712
65 19_21326896 19_37793257 -985.784855227102
66 19_21332327 19_37793257 -985.850700783713
67 19_21336729 19_37793257 -985.915793624934
68 19_21341131 19_37793257 -985.979332203613
69 19_21345533 19_37793257 -986.040610067345
70 19_21349935 19_37793257 -986.099038257576
71 19_21356079 19_37793257 -986.146299235742
72 19_21515834 19_37793257 -985.96209667155
73 19_21518274 19_37793257 -985.80186583037
74 19_21520713 19_37793257 -985.697244516533
75 19_21523152 19_37793257 -985.687457038809
76 19_21533417 19_37793257 -985.673955400692
77 19_21545048 19_37793257 -985.655015270114
78 19_21727395 19_37793257 -985.511597291261
79 19_21740049 19_37793257 -985.30647991846
80 19_21752704 19_37793257 -985.10073150694
81 19_21835817 19_37793257 -984.869984875982
82 19_21840919 19_37793257 -984.646500143828
83 19_21846022 19_37793257 -984.671768119957
84 19_21936950 19_37793257 -984.678817137406
85 19_21970456 19_37793257 -984.876992884732
86 19_22003963 19_37793257 -985.129389651133
87 19_22156073 19_37793257 -985.229390334753
88 19_22172322 19_37793257 -985.206787847434
89 19_22187306 19_37793257 -985.245845161919
90 19_22191696 19_37793257 -985.364745463117
91 19_22195207 19_37793257 -985.489943634243
92 19_22198718 19_37793257 -985.626810107577
93 19_22202229 19_37793257 -985.772272470145
94 19_22205740 19_37793257 -985.923479424202
95 19_22209250 19_37793257 -986.079663853997
96 19_22212761 19_37793257 -986.239978925286
97 19_22216272 19_37793257 -986.403516411734
98 19_22219783 19_37793257 -986.569324721648
99 19_22223294 19_37793257 -986.736427112689
100 19_22226805 19_37793257 -986.903846703106
101 19_22230316 19_37793257 -987.027602342334
102 19_22233827 19_37793257 -986.939225011315
103 19_22237338 19_37793257 -986.795465240857
104 19_22240848 19_37793257 -984.671270574066
105 19_22244457 19_37793257 -984.527723661963
106 19_22264004 19_37793257 -984.4716480713
107 19_22288023 19_37793257 -984.468713826829
108 19_22294213 19_37793257 -984.468104013083
109 19_22298836 19_37793257 -984.454876647099
110 19_22303459 19_37793257 -984.441055327035
111 19_22333838 19_37793257 -984.429055711481
112 19_22382301 19_37793257 -984.419051891085
113 19_22413259 19_37793257 -984.41112394914
114 19_22419242 19_37793257 -984.405409384256
115 19_22425226 19_37793257 -984.401800671049
116 19_22431209 19_37793257 -984.400610257069
117 19_22435586 19_37793257 -984.402184020301
118 19_22436965 19_37793257 -984.406705601849
119 19_22438344 19_37793257 -984.413480140836
120 19_22439723 19_37793257 -984.42252001777
121 19_22441102 19_37793257 -984.433822145701
122 19_22442482 19_37793257 -984.447367871768
123 19_22443861 19_37793257 -984.463123666481
124 19_22445240 19_37793257 -984.481040013704
125 19_22446619 19_37793257 -984.811295710684
126 19_22447998 19_37793257 -985.036405525542
127 19_22449377 19_37793257 -985.005949101718
128 19_22450756 19_37793257 -984.973317288258
129 19_22452135 19_37793257 -984.934932526971
130 19_22453515 19_37793257 -984.896548843617
131 19_22454894 19_37793257 -984.858220346882
132 19_22456273 19_37793257 -984.82000092647
133 19_22507525 19_37793257 -984.78214169845
134 19_22560818 19_37793257 -984.723510485786
135 19_22567436 19_37793257 -984.626324928572
136 19_22570782 19_37793257 -984.535085860204
137 19_22574128 19_37793257 -984.450398220913
138 19_22577474 19_37793257 -984.372734824503
139 19_22580820 19_37793257 -984.307749197198
140 19_22584166 19_37793257 -984.323195332424
141 19_22587512 19_37793257 -984.340447344611
142 19_22590858 19_37793257 -984.359499615264
143 19_22594203 19_37793257 -984.385260434853
144 19_22597549 19_37793257 -984.426120602829
145 19_22600895 19_37793257 -984.721126380095
146 19_22604768 19_37793257 -984.864113587641
147 19_22611929 19_37793257 -984.954838306991
148 19_22615951 19_37793257 -984.988462189617
149 19_22616579 19_37793257 -985.024305634291
150 19_22617111 19_37793257 -985.062193274091
151 19_22617643 19_37793257 -985.102150775617
152 19_22618175 19_37793257 -985.076424109709
153 19_22618707 19_37793257 -984.959583080607
