marker1 marker2 loglik
1 19_18147123 19_38421678 -963.506950377557
2 19_18147270 19_38421678 -963.550136472197
3 19_18147416 19_38421678 -963.592683174817
4 19_18170066 19_38421678 -963.633742889273
5 19_18210494 19_38421678 -963.5879804729
6 19_18211151 19_38421678 -963.538511424389
7 19_18211808 19_38421678 -963.488225810055
8 19_18224115 19_38421678 -963.413155539513
9 19_18226843 19_38421678 -963.334699048976
10 19_18229572 19_38421678 -963.25317782577
11 19_18232300 19_38421678 -963.166338724342
12 19_18235779 19_38421678 -963.07537629382
13 19_18244123 19_38421678 -963.02473618331
14 19_18252467 19_38421678 -962.974834094882
15 19_18275473 19_38421678 -962.715443152911
16 19_18288997 19_38421678 -962.573772419141
17 19_18302521 19_38421678 -962.524264043221
18 19_18316045 19_38421678 -962.439459639423
19 19_18333753 19_38421678 -962.278089952403
20 19_18357444 19_38421678 -962.165746336932
21 19_18363542 19_38421678 -962.062294135458
22 19_18369640 19_38421678 -961.961718407431
23 19_18375737 19_38421678 -963.35380741486
24 19_18381835 19_38421678 -964.555404608134
25 19_18387932 19_38421678 -965.194019378403
26 19_18660511 19_38421678 -965.15968830606
27 19_18668463 19_38421678 -965.012508258987
28 19_18676416 19_38421678 -964.772635835852
29 19_18975648 19_38421678 -964.237478277723
30 19_19274879 19_38421678 -964.230781847085
31 19_19305304 19_38421678 -964.244005850006
32 19_19335729 19_38421678 -964.196203422208
33 19_19461226 19_38421678 -964.12232404277
34 19_19464083 19_38421678 -964.038662874764
35 19_19466941 19_38421678 -963.949335159121
36 19_19537824 19_38421678 -963.854751610028
37 19_19548156 19_38421678 -963.755397366023
38 19_19558489 19_38421678 -963.651811755712
39 19_19870145 19_38421678 -963.592528765549
40 19_19874630 19_38421678 -963.555238664455
41 19_19879115 19_38421678 -963.520418556662
42 19_20125475 19_38421678 -963.477455307068
43 19_20137919 19_38421678 -963.421913096795
44 19_20150362 19_38421678 -963.356241890612
45 19_20302600 19_38421678 -963.301238811109
46 19_20303683 19_38421678 -963.249062575609
47 19_20304765 19_38421678 -963.268877039489
48 19_20626923 19_38421678 -963.266350392337
49 19_20633442 19_38421678 -963.262770327523
50 19_20639961 19_38421678 -963.273739015975
51 19_20756178 19_38421678 -963.370490414687
52 19_20775432 19_38421678 -963.517086738231
53 19_20794687 19_38421678 -963.575692762972
54 19_20796932 19_38421678 -963.64119496594
55 19_20798905 19_38421678 -963.712779889385
56 19_20801032 19_38421678 -963.789454781411
57 19_20803231 19_38421678 -963.870092447582
58 19_20805430 19_38421678 -963.953461866302
59 19_20807629 19_38421678 -964.038306611152
60 19_20902553 19_38421678 -965.130019736014
61 19_20998510 19_38421678 -965.121194641803
62 19_21094467 19_38421678 -965.849399005608
63 19_21182134 19_38421678 -966.038610683245
64 19_21270329 19_38421678 -966.05274279931
65 19_21326896 19_38421678 -966.039643459276
66 19_21332327 19_38421678 -966.052574014966
67 19_21336729 19_38421678 -966.065416881723
68 19_21341131 19_38421678 -966.077985978258
69 19_21345533 19_38421678 -966.090112686909
70 19_21349935 19_38421678 -966.101651167622
71 19_21356079 19_38421678 -966.041285208486
72 19_21515834 19_38421678 -966.00537127721
73 19_21518274 19_38421678 -966.024877709201
74 19_21520713 19_38421678 -966.039542794553
75 19_21523152 19_38421678 -966.04699840469
76 19_21533417 19_38421678 -966.054535513443
77 19_21545048 19_38421678 -966.056779607566
78 19_21727395 19_38421678 -966.053896990305
79 19_21740049 19_38421678 -966.04628137553
80 19_21752704 19_38421678 -966.043956550372
81 19_21835817 19_38421678 -965.902778680458
82 19_21840919 19_38421678 -965.903981052363
83 19_21846022 19_38421678 -965.902976232709
84 19_21936950 19_38421678 -965.917504439997
85 19_21970456 19_38421678 -965.86150770328
86 19_22003963 19_38421678 -965.784853335426
87 19_22156073 19_38421678 -965.735839130166
88 19_22172322 19_38421678 -965.716280770042
89 19_22187306 19_38421678 -965.69428449508
90 19_22191696 19_38421678 -965.669393078608
91 19_22195207 19_38421678 -965.64399693592
92 19_22198718 19_38421678 -965.624451250755
93 19_22202229 19_38421678 -965.607252559828
94 19_22205740 19_38421678 -965.589911878506
95 19_22209250 19_38421678 -965.572474114684
96 19_22212761 19_38421678 -965.554984996431
97 19_22216272 19_38421678 -965.537491543797
98 19_22219783 19_38421678 -965.520040037419
99 19_22223294 19_38421678 -965.502677167275
100 19_22226805 19_38421678 -965.485446457686
101 19_22230316 19_38421678 -965.46719592324
102 19_22233827 19_38421678 -965.443779688488
103 19_22237338 19_38421678 -965.526375590304
104 19_22240848 19_38421678 -965.822935058026
105 19_22244457 19_38421678 -965.991771292845
106 19_22264004 19_38421678 -966.059548947843
107 19_22288023 19_38421678 -966.062280786899
108 19_22294213 19_38421678 -966.063856947541
109 19_22298836 19_38421678 -966.063684932569
110 19_22303459 19_38421678 -966.062973770666
111 19_22333838 19_38421678 -966.062012360887
112 19_22382301 19_38421678 -966.06088025047
113 19_22413259 19_38421678 -966.059511985538
114 19_22419242 19_38421678 -966.057789727654
115 19_22425226 19_38421678 -966.055847533868
116 19_22431209 19_38421678 -966.053799232034
117 19_22435586 19_38421678 -966.051650308048
118 19_22436965 19_38421678 -966.049449214396
119 19_22438344 19_38421678 -966.047090080902
120 19_22439723 19_38421678 -966.04459670574
121 19_22441102 19_38421678 -966.041992290309
122 19_22442482 19_38421678 -966.039300138209
123 19_22443861 19_38421678 -966.03654217645
124 19_22445240 19_38421678 -966.033740203975
125 19_22446619 19_38421678 -966.057047077611
126 19_22447998 19_38421678 -966.07371035719
127 19_22449377 19_38421678 -966.069833762795
128 19_22450756 19_38421678 -966.065855224647
129 19_22452135 19_38421678 -966.061713721477
130 19_22453515 19_38421678 -966.057517954181
131 19_22454894 19_38421678 -966.053272981303
132 19_22456273 19_38421678 -966.048984925093
133 19_22507525 19_38421678 -966.044480860865
134 19_22560818 19_38421678 -966.037577898885
135 19_22567436 19_38421678 -966.024176214036
136 19_22570782 19_38421678 -966.007784242543
137 19_22574128 19_38421678 -965.98837355284
138 19_22577474 19_38421678 -965.965930296492
139 19_22580820 19_38421678 -965.940744198194
140 19_22584166 19_38421678 -965.917343637468
141 19_22587512 19_38421678 -965.892187067371
142 19_22590858 19_38421678 -965.865312724859
143 19_22594203 19_38421678 -965.842298923945
144 19_22597549 19_38421678 -965.810327445541
145 19_22600895 19_38421678 -965.732021072578
146 19_22604768 19_38421678 -965.55333683311
147 19_22611929 19_38421678 -965.415125745504
148 19_22615951 19_38421678 -965.359501930687
149 19_22616579 19_38421678 -965.302125523504
150 19_22617111 19_38421678 -965.242950993845
151 19_22617643 19_38421678 -965.182317957138
152 19_22618175 19_38421678 -965.046912951979
153 19_22618707 19_38421678 -964.774384269727
154 19_22619240 19_38421678 -964.469706054029
155 19_22619772 19_38421678 -964.14327949218
156 19_22620304 19_38421678 -963.838770291903
157 19_22620537 19_38421678 -963.847077794264
158 19_22620655 19_38421678 -963.856212005105
159 19_22620774 19_38421678 -963.864826700284
160 19_22621212 19_38421678 -963.845946837744
161 19_22623056 19_38421678 -963.814496889734
162 19_22625940 19_38421678 -963.77402921816
163 19_22632448 19_38421678 -963.72455272388
164 19_22638956 19_38421678 -963.665930870437
165 19_22645464 19_38421678 -963.541309661593
166 19_22651972 19_38421678 -963.448248253859
167 19_22658480 19_38421678 -963.389206793833
