marker1 marker2 loglik
1 19_18147123 19_35170959 -949.934082206534
2 19_18147270 19_35170959 -949.757027190539
3 19_18147416 19_35170959 -949.566855736085
4 19_18170066 19_35170959 -949.364793647723
5 19_18210494 19_35170959 -949.242110189638
6 19_18211151 19_35170959 -949.118348874466
7 19_18211808 19_35170959 -948.992029034916
8 19_18224115 19_35170959 -948.87958375314
9 19_18226843 19_35170959 -948.753443577737
10 19_18229572 19_35170959 -948.567776257845
11 19_18232300 19_35170959 -948.343774025389
12 19_18235779 19_35170959 -948.092346214524
13 19_18244123 19_35170959 -947.947404087048
14 19_18252467 19_35170959 -947.82112141522
15 19_18275473 19_35170959 -947.649681340159
16 19_18288997 19_35170959 -947.885619423932
17 19_18302521 19_35170959 -947.95781394419
18 19_18316045 19_35170959 -947.957044745794
19 19_18333753 19_35170959 -947.773466666919
20 19_18357444 19_35170959 -947.577102632222
21 19_18363542 19_35170959 -947.392700658687
22 19_18369640 19_35170959 -947.227794160822
23 19_18375737 19_35170959 -947.147035638381
24 19_18381835 19_35170959 -946.900728352894
25 19_18387932 19_35170959 -946.611734364041
26 19_18660511 19_35170959 -946.432170991072
27 19_18668463 19_35170959 -946.496636905511
28 19_18676416 19_35170959 -947.055226642156
29 19_18975648 19_35170959 -949.667629819418
30 19_19274879 19_35170959 -949.593524124812
31 19_19305304 19_35170959 -949.529235768802
32 19_19335729 19_35170959 -949.497630073315
33 19_19461226 19_35170959 -949.410486593303
34 19_19464083 19_35170959 -949.310194916665
35 19_19466941 19_35170959 -949.207358428328
36 19_19537824 19_35170959 -949.102061018253
37 19_19548156 19_35170959 -948.994426845217
38 19_19558489 19_35170959 -948.884622669909
39 19_19870145 19_35170959 -948.805997865326
40 19_19874630 19_35170959 -948.73871908142
41 19_19879115 19_35170959 -948.672081231347
42 19_20125475 19_35170959 -948.629056741292
43 19_20137919 19_35170959 -948.586100617384
44 19_20150362 19_35170959 -948.536775605142
45 19_20302600 19_35170959 -948.447774293114
46 19_20303683 19_35170959 -948.349203473624
47 19_20304765 19_35170959 -948.268628004843
48 19_20626923 19_35170959 -948.475512591662
49 19_20633442 19_35170959 -948.81311674942
50 19_20639961 19_35170959 -949.120398379443
51 19_20756178 19_35170959 -949.275438555534
52 19_20775432 19_35170959 -949.331959168903
53 19_20794687 19_35170959 -949.150626560547
54 19_20796932 19_35170959 -948.981337703178
55 19_20798905 19_35170959 -948.826814065705
56 19_20801032 19_35170959 -948.689526624515
57 19_20803231 19_35170959 -948.571581872672
58 19_20805430 19_35170959 -948.474630696663
59 19_20807629 19_35170959 -948.399803979776
60 19_20902553 19_35170959 -948.327016623327
61 19_20998510 19_35170959 -948.533815288143
62 19_21094467 19_35170959 -948.904234642692
63 19_21182134 19_35170959 -948.939325534572
64 19_21270329 19_35170959 -949.013368375684
65 19_21326896 19_35170959 -949.072756791375
66 19_21332327 19_35170959 -949.080687691258
67 19_21336729 19_35170959 -949.070535379245
68 19_21341131 19_35170959 -949.042841872746
69 19_21345533 19_35170959 -948.998520586926
70 19_21349935 19_35170959 -948.938798407024
71 19_21356079 19_35170959 -949.04728042374
72 19_21515834 19_35170959 -949.159291912951
73 19_21518274 19_35170959 -949.183859976702
74 19_21520713 19_35170959 -949.209876006584
75 19_21523152 19_35170959 -949.230735968994
76 19_21533417 19_35170959 -949.25638166905
77 19_21545048 19_35170959 -949.281343525312
78 19_21727395 19_35170959 -949.290168178325
79 19_21740049 19_35170959 -949.28970377139
80 19_21752704 19_35170959 -949.306168624509
81 19_21835817 19_35170959 -949.48791661373
82 19_21840919 19_35170959 -950.526203099186
83 19_21846022 19_35170959 -950.490599202175
84 19_21936950 19_35170959 -950.461803807128
85 19_21970456 19_35170959 -950.407249215454
86 19_22003963 19_35170959 -950.35996058753
87 19_22156073 19_35170959 -950.326771060659
88 19_22172322 19_35170959 -950.313385000444
89 19_22187306 19_35170959 -950.262329947857
90 19_22191696 19_35170959 -950.166231259167
91 19_22195207 19_35170959 -950.070865731382
92 19_22198718 19_35170959 -949.976742781502
93 19_22202229 19_35170959 -949.88395544564
94 19_22205740 19_35170959 -949.792708314576
95 19_22209250 19_35170959 -949.703313365005
96 19_22212761 19_35170959 -949.61607655405
97 19_22216272 19_35170959 -949.531286225798
98 19_22219783 19_35170959 -949.449214841883
99 19_22223294 19_35170959 -949.37011288493
100 19_22226805 19_35170959 -949.294202341157
101 19_22230316 19_35170959 -949.241269003545
102 19_22233827 19_35170959 -949.287789354272
103 19_22237338 19_35170959 -949.417133704522
104 19_22240848 19_35170959 -949.723618173274
105 19_22244457 19_35170959 -949.9731090059
106 19_22264004 19_35170959 -950.105295779572
107 19_22288023 19_35170959 -950.120364659204
108 19_22294213 19_35170959 -950.133246565844
109 19_22298836 19_35170959 -950.142408621943
110 19_22303459 19_35170959 -950.151326096049
111 19_22333838 19_35170959 -950.160600888192
112 19_22382301 19_35170959 -950.16997577471
113 19_22413259 19_35170959 -950.179598601698
114 19_22419242 19_35170959 -950.189524047784
115 19_22425226 19_35170959 -950.199843077576
116 19_22431209 19_35170959 -950.210292369303
117 19_22435586 19_35170959 -950.220960517563
118 19_22436965 19_35170959 -950.231781821497
119 19_22438344 19_35170959 -950.243087879664
120 19_22439723 19_35170959 -950.254886242502
121 19_22441102 19_35170959 -950.267180612256
122 19_22442482 19_35170959 -950.279973422388
123 19_22443861 19_35170959 -950.293264016636
124 19_22445240 19_35170959 -950.307049212551
125 19_22446619 19_35170959 -950.2940856351
126 19_22447998 19_35170959 -950.284607086658
127 19_22449377 19_35170959 -950.287034486094
128 19_22450756 19_35170959 -950.289489398358
129 19_22452135 19_35170959 -950.291937275195
130 19_22453515 19_35170959 -950.294447380648
131 19_22454894 19_35170959 -950.297023989773
132 19_22456273 19_35170959 -950.299670531439
133 19_22507525 19_35170959 -950.302306142448
134 19_22560818 19_35170959 -950.304929039878
135 19_22567436 19_35170959 -950.308803027114
136 19_22570782 19_35170959 -950.313649128064
137 19_22574128 19_35170959 -950.319435803743
138 19_22577474 19_35170959 -950.326232397282
139 19_22580820 19_35170959 -950.334854210181
140 19_22584166 19_35170959 -950.354528347623
141 19_22587512 19_35170959 -950.37359686072
142 19_22590858 19_35170959 -950.392067312119
143 19_22594203 19_35170959 -950.396382787301
144 19_22597549 19_35170959 -950.389745193743
145 19_22600895 19_35170959 -950.266499185034
146 19_22604768 19_35170959 -950.257982322496
147 19_22611929 19_35170959 -950.263319874087
148 19_22615951 19_35170959 -950.292440226451
149 19_22616579 19_35170959 -950.321045825487
150 19_22617111 19_35170959 -950.349309081389
151 19_22617643 19_35170959 -950.376922215192
152 19_22618175 19_35170959 -950.520592048312
153 19_22618707 19_35170959 -950.690087502841
154 19_22619240 19_35170959 -950.851237029448
155 19_22619772 19_35170959 -951.003877436189
156 19_22620304 19_35170959 -951.143191731927
157 19_22620537 19_35170959 -951.211215030419
158 19_22620655 19_35170959 -951.248093400207
159 19_22620774 19_35170959 -951.253797194715
160 19_22621212 19_35170959 -951.372798413022
161 19_22623056 19_35170959 -951.50259952262
162 19_22625940 19_35170959 -951.62089409857
163 19_22632448 19_35170959 -951.727434677307
164 19_22638956 19_35170959 -951.821761599164
165 19_22645464 19_35170959 -951.804591978347
166 19_22651972 19_35170959 -951.779649093068
167 19_22658480 19_35170959 -951.750337600458
168 19_22692039 19_35170959 -951.727651909565
169 19_22776340 19_35170959 -952.106282446871
170 19_22788765 19_35170959 -952.132476019931
171 19_22792288 19_35170959 -952.137187461261
172 19_22794125 19_35170959 -952.141871347998
173 19_22795963 19_35170959 -952.146528713994
174 19_22797800 19_35170959 -952.151159901924
175 19_22799638 19_35170959 -952.15576324365
176 19_22858304 19_35170959 -952.163214919818
177 19_22891650 19_35170959 -952.159684785729
178 19_22894267 19_35170959 -952.151147738238
179 19_22896884 19_35170959 -952.13701534302
180 19_22899501 19_35170959 -952.11748614658
181 19_22902118 19_35170959 -951.551370878374
182 19_22904734 19_35170959 -951.446229815549
183 19_22907351 19_35170959 -951.446579637724
184 19_22909968 19_35170959 -951.449342927967
185 19_22912585 19_35170959 -951.45386338407
186 19_23342789 19_35170959 -951.476664181419
187 19_23344991 19_35170959 -951.226610350664
188 19_23347193 19_35170959 -950.970756446642
189 19_23350338 19_35170959 -950.446574740518
190 19_23359294 19_35170959 -950.304587015668
191 19_23368249 19_35170959 -950.282296255785
192 19_23376634 19_35170959 -950.257934644258
193 19_23378430 19_35170959 -950.234112835392
194 19_23380227 19_35170959 -950.208649846573
195 19_23382024 19_35170959 -950.184083734803
196 19_23383821 19_35170959 -950.160580660797
197 19_23385618 19_35170959 -950.138292627778
198 19_23868659 19_35170959 -948.930147026968
199 19_23870233 19_35170959 -948.515870038725
200 19_23871808 19_35170959 -948.130570276218
201 19_23873382 19_35170959 -947.785219551609
202 19_23874956 19_35170959 -947.488459220041
203 19_23876530 19_35170959 -947.245690684543
204 19_23917687 19_35170959 -947.065160071729
205 19_23917752 19_35170959 -947.0268415148
206 19_23917817 19_35170959 -946.9978717048
207 19_23918175 19_35170959 -946.977955093788
208 19_23925367 19_35170959 -946.951446409232
209 19_23932559 19_35170959 -946.924185162433
210 19_23988954 19_35170959 -946.904535603599
211 19_23999542 19_35170959 -946.90326446035
212 19_24010131 19_35170959 -946.914848978749
213 19_24048529 19_35170959 -946.943553142334
214 19_24058490 19_35170959 -946.947070455411
215 19_24068452 19_35170959 -946.931048388389
216 19_24078414 19_35170959 -946.885689110737
217 19_24151901 19_35170959 -946.966119823754
218 19_24152632 19_35170959 -947.040003643476
219 19_24153364 19_35170959 -947.106605628501
220 19_24154095 19_35170959 -947.166543744363
221 19_24154826 19_35170959 -947.221454330249
222 19_24155557 19_35170959 -947.274709416165
223 19_24307454 19_35170959 -947.498625695444
224 19_24332887 19_35170959 -947.454115038348
225 19_24358320 19_35170959 -947.442620259608
226 19_24382219 19_35170959 -947.454047830772
227 19_24382803 19_35170959 -947.475050831959
228 19_24383257 19_35170959 -947.508430046864
229 19_24383620 19_35170959 -947.55283802259
230 19_24383973 19_35170959 -947.606861587177
231 19_24384325 19_35170959 -947.66825140932
232 19_24384678 19_35170959 -947.742983552024
233 19_24385081 19_35170959 -947.851731815703
234 19_24386149 19_35170959 -947.993070520452
235 19_24615398 19_35170959 -947.772629687169
236 19_24623533 19_35170959 -947.544172885361
237 19_24631669 19_35170959 -947.353352722001
238 19_24646048 19_35170959 -947.298295736837
239 19_24651380 19_35170959 -947.300045691083
240 19_24655682 19_35170959 -947.309533677276
241 19_24659983 19_35170959 -947.273907688076
242 19_24661370 19_35170959 -947.256988759264
243 19_24662705 19_35170959 -947.263440286791
244 19_24664113 19_35170959 -947.278722673192
245 19_24687303 19_35170959 -947.293487545735
246 19_24729734 19_35170959 -947.305289826367
247 19_24741223 19_35170959 -947.333497158346
248 19_24745602 19_35170959 -947.347788530747
249 19_24749981 19_35170959 -947.330225140092
250 19_24754360 19_35170959 -947.303537888286
251 19_24758506 19_35170959 -947.279641494916
252 19_24762609 19_35170959 -947.257054984362
253 19_24809264 19_35170959 -947.234966864311
254 19_24874336 19_35170959 -947.212504710787
255 19_24939407 19_35170959 -947.188439552829
256 19_25004478 19_35170959 -947.165100366283
257 19_25069550 19_35170959 -947.066370593022
258 19_25094384 19_35170959 -946.713882409561
259 19_25099509 19_35170959 -946.293562429434
260 19_25100587 19_35170959 -945.854912941292
261 19_25101665 19_35170959 -945.410969023242
262 19_25102743 19_35170959 -944.976754071047
