marker1 marker2 loglik
1 19_18147123 19_30181824 -867.505684095446
2 19_18147270 19_30181824 -867.446920078299
3 19_18147416 19_30181824 -867.389675480464
4 19_18170066 19_30181824 -867.334963675208
5 19_18210494 19_30181824 -867.392083301299
6 19_18211151 19_30181824 -867.452704530241
7 19_18211808 19_30181824 -867.514295810753
8 19_18224115 19_30181824 -867.540582374788
9 19_18226843 19_30181824 -867.587954498934
10 19_18229572 19_30181824 -867.759995463952
11 19_18232300 19_30181824 -867.958918535799
12 19_18235779 19_30181824 -868.175352593403
13 19_18244123 19_30181824 -868.144608720486
14 19_18252467 19_30181824 -868.100655352404
15 19_18275473 19_30181824 -867.853008327965
16 19_18288997 19_30181824 -867.697350195122
17 19_18302521 19_30181824 -867.677663464953
18 19_18316045 19_30181824 -867.657883572732
19 19_18333753 19_30181824 -867.630749262625
20 19_18357444 19_30181824 -867.660151443196
21 19_18363542 19_30181824 -867.699316484096
22 19_18369640 19_30181824 -867.738860756927
23 19_18375737 19_30181824 -867.557471154956
24 19_18381835 19_30181824 -867.362486660831
25 19_18387932 19_30181824 -867.15448790721
26 19_18660511 19_30181824 -867.105349292136
27 19_18668463 19_30181824 -867.038612586232
28 19_18676416 19_30181824 -867.025009340833
29 19_18975648 19_30181824 -866.629534772769
30 19_19274879 19_30181824 -866.832990486262
31 19_19305304 19_30181824 -867.508352803516
32 19_19335729 19_30181824 -867.908012447116
33 19_19461226 19_30181824 -867.889571883425
34 19_19464083 19_30181824 -867.860525854532
35 19_19466941 19_30181824 -867.8307388456
36 19_19537824 19_30181824 -867.800421964064
37 19_19548156 19_30181824 -867.769756452713
38 19_19558489 19_30181824 -867.738901132746
39 19_19870145 19_30181824 -867.939038015325
40 19_19874630 19_30181824 -867.970232276707
41 19_19879115 19_30181824 -868.017089627492
42 19_20125475 19_30181824 -868.048842112919
43 19_20137919 19_30181824 -868.077812918306
44 19_20150362 19_30181824 -868.112856823016
45 19_20302600 19_30181824 -868.16252245909
46 19_20303683 19_30181824 -868.217023824114
47 19_20304765 19_30181824 -868.191572836971
48 19_20626923 19_30181824 -868.118260987633
49 19_20633442 19_30181824 -868.012260908979
50 19_20639961 19_30181824 -867.893679716232
51 19_20756178 19_30181824 -867.763462534642
52 19_20775432 19_30181824 -867.643851426433
53 19_20794687 19_30181824 -867.451411253861
54 19_20796932 19_30181824 -867.259426617194
55 19_20798905 19_30181824 -867.071720781267
56 19_20801032 19_30181824 -866.892186646609
57 19_20803231 19_30181824 -866.724514539179
58 19_20805430 19_30181824 -866.571928892713
59 19_20807629 19_30181824 -866.436952884239
60 19_20902553 19_30181824 -866.018830336674
61 19_20998510 19_30181824 -866.034572796525
62 19_21094467 19_30181824 -866.713788382545
63 19_21182134 19_30181824 -866.753416259728
64 19_21270329 19_30181824 -866.744316186852
65 19_21326896 19_30181824 -866.940422178272
66 19_21332327 19_30181824 -866.927350702488
67 19_21336729 19_30181824 -866.911368114894
68 19_21341131 19_30181824 -866.893425828287
69 19_21345533 19_30181824 -866.874481690489
70 19_21349935 19_30181824 -866.85545626875
71 19_21356079 19_30181824 -866.759284283753
72 19_21515834 19_30181824 -866.665369657973
73 19_21518274 19_30181824 -866.559073480232
74 19_21520713 19_30181824 -866.478497494708
75 19_21523152 19_30181824 -866.406865597877
76 19_21533417 19_30181824 -866.346736107086
77 19_21545048 19_30181824 -866.37022335281
78 19_21727395 19_30181824 -866.377117949071
79 19_21740049 19_30181824 -866.352841109931
80 19_21752704 19_30181824 -866.346816170934
81 19_21835817 19_30181824 -866.432412134989
82 19_21840919 19_30181824 -866.569951616107
83 19_21846022 19_30181824 -866.697541513823
84 19_21936950 19_30181824 -866.69496699977
85 19_21970456 19_30181824 -866.742709348074
86 19_22003963 19_30181824 -866.803510615181
87 19_22156073 19_30181824 -866.813332798259
88 19_22172322 19_30181824 -866.800933714183
89 19_22187306 19_30181824 -866.801019196698
90 19_22191696 19_30181824 -866.818055181846
91 19_22195207 19_30181824 -866.840120846103
92 19_22198718 19_30181824 -866.907877253027
93 19_22202229 19_30181824 -866.998345122279
94 19_22205740 19_30181824 -867.094888129687
95 19_22209250 19_30181824 -867.197081914337
96 19_22212761 19_30181824 -867.304428431875
97 19_22216272 19_30181824 -867.416361758068
98 19_22219783 19_30181824 -867.532266257806
99 19_22223294 19_30181824 -867.651480790845
100 19_22226805 19_30181824 -867.773317240505
101 19_22230316 19_30181824 -867.889559939989
102 19_22233827 19_30181824 -867.970165603598
103 19_22237338 19_30181824 -867.991912543167
104 19_22240848 19_30181824 -867.711109781431
105 19_22244457 19_30181824 -867.857253383317
106 19_22264004 19_30181824 -867.941808417113
107 19_22288023 19_30181824 -867.952941795829
108 19_22294213 19_30181824 -867.965151039997
109 19_22298836 19_30181824 -868.050671108211
110 19_22303459 19_30181824 -868.140345580637
111 19_22333838 19_30181824 -868.221338893564
112 19_22382301 19_30181824 -868.292926560305
113 19_22413259 19_30181824 -868.355020064762
114 19_22419242 19_30181824 -868.407193963906
115 19_22425226 19_30181824 -868.448812111206
116 19_22431209 19_30181824 -868.479940278809
117 19_22435586 19_30181824 -868.50051641795
118 19_22436965 19_30181824 -868.510518182809
119 19_22438344 19_30181824 -868.509430941481
120 19_22439723 19_30181824 -868.497497070112
121 19_22441102 19_30181824 -868.475084759404
122 19_22442482 19_30181824 -868.442672966006
123 19_22443861 19_30181824 -868.400838524816
124 19_22445240 19_30181824 -868.350242972707
125 19_22446619 19_30181824 -868.307332908351
126 19_22447998 19_30181824 -868.2783563718
127 19_22449377 19_30181824 -868.276241215568
128 19_22450756 19_30181824 -868.274351659962
129 19_22452135 19_30181824 -868.272899851605
130 19_22453515 19_30181824 -868.271573803142
131 19_22454894 19_30181824 -868.270385440741
132 19_22456273 19_30181824 -868.269343300129
133 19_22507525 19_30181824 -868.26858749129
134 19_22560818 19_30181824 -868.281177034931
135 19_22567436 19_30181824 -868.322181944971
