marker1 marker2 loglik
1 19_18147123 19_19879115 -1023.82455992027
2 19_18147270 19_19879115 -1023.71108279585
3 19_18147416 19_19879115 -1023.60580475571
4 19_18170066 19_19879115 -1023.50976903421
5 19_18210494 19_19879115 -1023.41712476183
6 19_18211151 19_19879115 -1023.32503662101
7 19_18211808 19_19879115 -1023.23430640775
8 19_18224115 19_19879115 -1023.06260261372
9 19_18226843 19_19879115 -1022.88236483333
10 19_18229572 19_19879115 -1022.73270155802
11 19_18232300 19_19879115 -1022.60769015463
12 19_18235779 19_19879115 -1022.51301570407
13 19_18244123 19_19879115 -1022.41508370177
14 19_18252467 19_19879115 -1022.31997766218
15 19_18275473 19_19879115 -1022.07954307774
16 19_18288997 19_19879115 -1022.13543313419
17 19_18302521 19_19879115 -1022.16660603165
18 19_18316045 19_19879115 -1022.23299609832
19 19_18333753 19_19879115 -1022.37979048234
20 19_18357444 19_19879115 -1022.54421278266
21 19_18363542 19_19879115 -1022.71836964812
22 19_18369640 19_19879115 -1022.89216655517
23 19_18375737 19_19879115 -1022.65136350722
24 19_18381835 19_19879115 -1022.62512125381
25 19_18387932 19_19879115 -1022.73575064942
26 19_18660511 19_19879115 -1022.77044768748
27 19_18668463 19_19879115 -1022.97066351049
28 19_18676416 19_19879115 -1022.98683186204
29 19_18975648 19_19879115 -1023.43410047926
30 19_19274879 19_19879115 -1023.52619665512
31 19_19305304 19_19879115 -1023.79743470956
32 19_19335729 19_19879115 -1023.9491226612
33 19_19461226 19_19879115 -1024.02314561
34 19_19464083 19_19879115 -1024.10375293439
35 19_19466941 19_19879115 -1024.1885547445
36 19_19537824 19_19879115 -1024.27727021818
37 19_19548156 19_19879115 -1024.3695783232
38 19_19558489 19_19879115 -1024.46511591247
39 19_19870145 19_19879115 -1024.36979018208
40 19_19874630 19_19879115 -1024.34902741953
41 19_19879115 19_19879115 -1024.3246553836
42 19_20125475 19_19879115 -1024.28418985765
43 19_20137919 19_19879115 -1024.24122483216
44 19_20150362 19_19879115 -1024.19863043171
45 19_20302600 19_19879115 -1024.14469025073
46 19_20303683 19_19879115 -1024.08856289186
47 19_20304765 19_19879115 -1024.06892419287
48 19_20626923 19_19879115 -1024.04097819024
49 19_20633442 19_19879115 -1024.00003333245
50 19_20639961 19_19879115 -1023.93368300917
51 19_20756178 19_19879115 -1023.83601266867
52 19_20775432 19_19879115 -1023.73584741238
53 19_20794687 19_19879115 -1023.6807863981
54 19_20796932 19_19879115 -1023.6430796237
55 19_20798905 19_19879115 -1023.62400872127
56 19_20801032 19_19879115 -1023.6242314951
57 19_20803231 19_19879115 -1023.64375223949
58 19_20805430 19_19879115 -1023.68193835366
59 19_20807629 19_19879115 -1023.73758998391
60 19_20902553 19_19879115 -1023.83733454731
61 19_20998510 19_19879115 -1023.90312431119
62 19_21094467 19_19879115 -1023.63502505618
63 19_21182134 19_19879115 -1023.63446443106
64 19_21270329 19_19879115 -1023.65293475989
65 19_21326896 19_19879115 -1023.62602783374
66 19_21332327 19_19879115 -1023.61932522663
67 19_21336729 19_19879115 -1023.6101680252
68 19_21341131 19_19879115 -1023.59873148082
69 19_21345533 19_19879115 -1023.58520806667
70 19_21349935 19_19879115 -1023.56979968436
71 19_21356079 19_19879115 -1023.48245091463
72 19_21515834 19_19879115 -1023.40981322686
73 19_21518274 19_19879115 -1023.36451360598
74 19_21520713 19_19879115 -1023.31795156351
75 19_21523152 19_19879115 -1023.28558743638
76 19_21533417 19_19879115 -1023.25218180027
77 19_21545048 19_19879115 -1023.24395174362
78 19_21727395 19_19879115 -1023.24799254681
79 19_21740049 19_19879115 -1023.24945105175
80 19_21752704 19_19879115 -1023.21553868351
81 19_21835817 19_19879115 -1023.00655768475
82 19_21840919 19_19879115 -1022.55678788464
83 19_21846022 19_19879115 -1022.55605264999
84 19_21936950 19_19879115 -1022.5613708062
85 19_21970456 19_19879115 -1022.47471033674
86 19_22003963 19_19879115 -1022.38006438987
87 19_22156073 19_19879115 -1022.35144501835
88 19_22172322 19_19879115 -1022.34185126149
89 19_22187306 19_19879115 -1022.30707675688
90 19_22191696 19_19879115 -1022.24201793962
91 19_22195207 19_19879115 -1022.17803798418
92 19_22198718 19_19879115 -1022.13672854344
93 19_22202229 19_19879115 -1022.10547033235
94 19_22205740 19_19879115 -1022.07574311492
95 19_22209250 19_19879115 -1022.04769933701
96 19_22212761 19_19879115 -1022.02147112521
97 19_22216272 19_19879115 -1021.99716138607
98 19_22219783 19_19879115 -1021.97484909489
99 19_22223294 19_19879115 -1021.95458265902
100 19_22226805 19_19879115 -1021.93638236647
101 19_22230316 19_19879115 -1021.92569282975
102 19_22233827 19_19879115 -1021.94253193093
103 19_22237338 19_19879115 -1021.88420811402
104 19_22240848 19_19879115 -1021.90666120983
105 19_22244457 19_19879115 -1021.86432133958
106 19_22264004 19_19879115 -1021.95056119406
107 19_22288023 19_19879115 -1021.99996424157
108 19_22294213 19_19879115 -1022.03068658774
109 19_22298836 19_19879115 -1022.07615455739
110 19_22303459 19_19879115 -1022.12217100942
111 19_22333838 19_19879115 -1022.16660348338
112 19_22382301 19_19879115 -1022.20948594252
113 19_22413259 19_19879115 -1022.2509972924
114 19_22419242 19_19879115 -1022.2910136235
115 19_22425226 19_19879115 -1022.32860886048
116 19_22431209 19_19879115 -1022.36459696157
117 19_22435586 19_19879115 -1022.39897995589
118 19_22436965 19_19879115 -1022.43204131216
119 19_22438344 19_19879115 -1022.46225992481
120 19_22439723 19_19879115 -1022.48964170024
121 19_22441102 19_19879115 -1022.51421784841
122 19_22442482 19_19879115 -1022.53603895437
123 19_22443861 19_19879115 -1022.55517981328
124 19_22445240 19_19879115 -1022.57172582208
125 19_22446619 19_19879115 -1022.4362137269
126 19_22447998 19_19879115 -1022.33049766282
127 19_22449377 19_19879115 -1022.32160467326
128 19_22450756 19_19879115 -1022.31316025622
129 19_22452135 19_19879115 -1022.30608464985
130 19_22453515 19_19879115 -1022.29894543051
131 19_22454894 19_19879115 -1022.29174697307
132 19_22456273 19_19879115 -1022.28449622609
133 19_22507525 19_19879115 -1022.27711815137
134 19_22560818 19_19879115 -1022.24797970996
135 19_22567436 19_19879115 -1022.17732248806
136 19_22570782 19_19879115 -1022.10739515129
137 19_22574128 19_19879115 -1022.03827260686
138 19_22577474 19_19879115 -1021.97011484317
139 19_22580820 19_19879115 -1021.90679093736
140 19_22584166 19_19879115 -1021.89796302632
141 19_22587512 19_19879115 -1021.88941299042
142 19_22590858 19_19879115 -1021.88122409719
143 19_22594203 19_19879115 -1021.85394344058
144 19_22597549 19_19879115 -1021.79128929869
145 19_22600895 19_19879115 -1021.95883731021
146 19_22604768 19_19879115 -1021.93772822264
147 19_22611929 19_19879115 -1021.93773809683
148 19_22615951 19_19879115 -1021.94278686487
149 19_22616579 19_19879115 -1021.94828163493
150 19_22617111 19_19879115 -1021.9542224688
151 19_22617643 19_19879115 -1021.96075391036
152 19_22618175 19_19879115 -1021.85675841028
153 19_22618707 19_19879115 -1021.62415995876
154 19_22619240 19_19879115 -1021.39885099774
155 19_22619772 19_19879115 -1021.18330689181
156 19_22620304 19_19879115 -1020.9667270383
157 19_22620537 19_19879115 -1020.6274541341
158 19_22620655 19_19879115 -1020.29676779327
159 19_22620774 19_19879115 -1019.97850698819
160 19_22621212 19_19879115 -1019.93943390738
161 19_22623056 19_19879115 -1019.95058149479
162 19_22625940 19_19879115 -1019.96889401191
163 19_22632448 19_19879115 -1019.99448281783
