marker1 marker2 loglik
1 19_18147123 19_37793257 -948.234838877366
2 19_18147270 19_37793257 -948.205721061956
3 19_18147416 19_37793257 -948.179041943956
4 19_18170066 19_37793257 -948.1550598415
5 19_18210494 19_37793257 -948.221935988952
6 19_18211151 19_37793257 -948.292948522646
7 19_18211808 19_37793257 -948.364460120161
8 19_18224115 19_37793257 -948.427234738371
9 19_18226843 19_37793257 -948.482051081588
10 19_18229572 19_37793257 -948.482104741242
11 19_18232300 19_37793257 -948.476328485764
12 19_18235779 19_37793257 -948.467365824188
13 19_18244123 19_37793257 -948.50523411391
14 19_18252467 19_37793257 -948.552997007984
15 19_18275473 19_37793257 -948.753960443675
16 19_18288997 19_37793257 -948.911248124391
17 19_18302521 19_37793257 -948.922393732947
18 19_18316045 19_37793257 -948.935013693795
19 19_18333753 19_37793257 -948.948491388011
20 19_18357444 19_37793257 -948.960931450987
21 19_18363542 19_37793257 -948.97603159235
22 19_18369640 19_37793257 -948.991031483972
23 19_18375737 19_37793257 -949.077276983074
24 19_18381835 19_37793257 -949.079325879947
25 19_18387932 19_37793257 -949.099161743855
26 19_18660511 19_37793257 -949.109294699517
27 19_18668463 19_37793257 -949.088046825309
28 19_18676416 19_37793257 -949.185114161878
29 19_18975648 19_37793257 -949.124392752545
30 19_19274879 19_37793257 -949.10307260773
31 19_19305304 19_37793257 -949.101845560091
32 19_19335729 19_37793257 -949.105465328937
33 19_19461226 19_37793257 -949.14349471336
34 19_19464083 19_37793257 -949.185322736965
35 19_19466941 19_37793257 -949.225700762153
36 19_19537824 19_37793257 -949.264326148216
37 19_19548156 19_37793257 -949.300908333151
38 19_19558489 19_37793257 -949.335175787749
39 19_19870145 19_37793257 -949.376934231771
40 19_19874630 19_37793257 -949.387936998249
41 19_19879115 19_37793257 -949.398658282097
42 19_20125475 19_37793257 -949.317627162735
43 19_20137919 19_37793257 -949.206202296703
44 19_20150362 19_37793257 -949.088033665776
45 19_20302600 19_37793257 -949.094885775135
46 19_20303683 19_37793257 -949.132912855958
47 19_20304765 19_37793257 -949.169760988312
48 19_20626923 19_37793257 -949.122870186351
49 19_20633442 19_37793257 -949.049898452162
50 19_20639961 19_37793257 -948.99617153699
51 19_20756178 19_37793257 -948.971312178661
52 19_20775432 19_37793257 -948.96317163225
53 19_20794687 19_37793257 -948.904857658158
54 19_20796932 19_37793257 -948.848386108328
55 19_20798905 19_37793257 -948.794656499092
56 19_20801032 19_37793257 -948.744643181911
57 19_20803231 19_37793257 -948.699363002003
58 19_20805430 19_37793257 -948.659808535092
59 19_20807629 19_37793257 -948.626895047681
60 19_20902553 19_37793257 -949.009758637008
61 19_20998510 19_37793257 -949.01803572535
62 19_21094467 19_37793257 -948.608721414853
63 19_21182134 19_37793257 -948.458042656181
64 19_21270329 19_37793257 -948.404311680837
65 19_21326896 19_37793257 -948.210209123724
66 19_21332327 19_37793257 -948.154885922351
67 19_21336729 19_37793257 -948.095407781067
68 19_21341131 19_37793257 -948.032609117183
69 19_21345533 19_37793257 -947.967355779837
70 19_21349935 19_37793257 -947.900510231887
71 19_21356079 19_37793257 -947.870989868466
72 19_21515834 19_37793257 -947.581072981154
73 19_21518274 19_37793257 -947.184633591873
74 19_21520713 19_37793257 -946.938358729038
75 19_21523152 19_37793257 -947.07081770177
76 19_21533417 19_37793257 -947.192374200876
77 19_21545048 19_37793257 -947.299135867518
78 19_21727395 19_37793257 -947.367988419621
79 19_21740049 19_37793257 -947.420850300919
80 19_21752704 19_37793257 -947.461924620424
81 19_21835817 19_37793257 -947.364658416913
82 19_21840919 19_37793257 -947.067429998399
83 19_21846022 19_37793257 -947.052430968688
84 19_21936950 19_37793257 -946.749064117964
85 19_21970456 19_37793257 -946.642902843512
86 19_22003963 19_37793257 -946.595664953961
87 19_22156073 19_37793257 -946.581618921497
88 19_22172322 19_37793257 -946.581100284308
89 19_22187306 19_37793257 -946.553897213287
90 19_22191696 19_37793257 -946.49424303587
91 19_22195207 19_37793257 -946.434196960771
92 19_22198718 19_37793257 -946.37951648568
93 19_22202229 19_37793257 -946.327803523927
94 19_22205740 19_37793257 -946.277002434451
95 19_22209250 19_37793257 -946.227204672758
96 19_22212761 19_37793257 -946.178490679634
97 19_22216272 19_37793257 -946.130933824027
98 19_22219783 19_37793257 -946.084596990388
