Var1 Var2 loglik
1 19_31587516 19_31587516 -864.109833734393
2 19_31653333 19_31587516 -863.970372665169
3 19_31694598 19_31587516 -863.770057666837
4 19_31735863 19_31587516 -863.518167494342
5 19_31777128 19_31587516 -863.354581788663
6 19_31814623 19_31587516 -863.207535259969
7 19_31816895 19_31587516 -863.078143100191
8 19_31819167 19_31587516 -862.96743355667
9 19_31821439 19_31587516 -863.477570764694
10 19_31903650 19_31587516 -863.657129969261
11 19_31927743 19_31587516 -863.748867717826
12 19_31951836 19_31587516 -863.835298828146
13 19_32054356 19_31587516 -863.802017849917
14 19_32082893 19_31587516 -863.706616811117
15 19_32111430 19_31587516 -864.505601472826
16 19_32139966 19_31587516 -864.472906937571
17 19_32168503 19_31587516 -864.507416691732
18 19_32197040 19_31587516 -864.5527985043
19 19_32252908 19_31587516 -864.499388400321
20 19_32437021 19_31587516 -865.741607669961
21 19_32455155 19_31587516 -865.993622753576
22 19_32473289 19_31587516 -865.938973795628
23 19_32491424 19_31587516 -865.892170117949
24 19_32504071 19_31587516 -865.854284034636
25 19_32509776 19_31587516 -865.803104130144
26 19_32515498 19_31587516 -865.783909596972
27 19_32521248 19_31587516 -865.607866291868
28 19_32526997 19_31587516 -864.793216076411
29 19_32532746 19_31587516 -864.604455672516
30 19_32538495 19_31587516 -864.435209505894
31 19_32553828 19_31587516 -864.286716205507
32 19_32570619 19_31587516 -864.159207721155
33 19_32587410 19_31587516 -864.054495181021
34 19_32604201 19_31587516 -863.959250276945
35 19_32636598 19_31587516 -863.872846599957
36 19_32670407 19_31587516 -863.818067419138
37 19_32704215 19_31587516 -863.812543525721
38 19_32718469 19_31587516 -863.874713007444
39 19_32723063 19_31587516 -863.940735540947
40 19_32727657 19_31587516 -863.948223055856
41 19_32732250 19_31587516 -863.942252116076
42 19_32736844 19_31587516 -863.837044358074
43 19_32748650 19_31587516 -863.877368665918
44 19_32761174 19_31587516 -863.941205762957
45 19_32773697 19_31587516 -864.004788161248
46 19_32822102 19_31587516 -863.958411014245
47 19_32864464 19_31587516 -863.848211344945
48 19_32868705 19_31587516 -863.782763881212
49 19_32872946 19_31587516 -863.815975794975
50 19_32877188 19_31587516 -863.935738736266
51 19_32881429 19_31587516 -863.957737372069
52 19_32885671 19_31587516 -863.980153995317
53 19_32917514 19_31587516 -863.544897160456
54 19_32924036 19_31587516 -862.942861349675
55 19_32930557 19_31587516 -862.889152065718
56 19_32939488 19_31587516 -862.838324171968
57 19_32948350 19_31587516 -862.789821710852
58 19_32957213 19_31587516 -862.743417081381
59 19_32963717 19_31587516 -862.699769187286
60 19_32969874 19_31587516 -862.658266656025
61 19_32976031 19_31587516 -862.671703729054
62 19_32982188 19_31587516 -862.812646602588
63 19_32988345 19_31587516 -862.971115689623
64 19_32994548 19_31587516 -863.152572304858
65 19_33003722 19_31587516 -863.190260901242
66 19_33012897 19_31587516 -863.196670531558
67 19_33021521 19_31587516 -862.620751560213
68 19_33026219 19_31587516 -862.21721938603
69 19_33031442 19_31587516 -862.249601709233
70 19_33036664 19_31587516 -862.256186158223
71 19_33043094 19_31587516 -862.100365905105
72 19_33062165 19_31587516 -861.932540447027
73 19_33070659 19_31587516 -861.766163489638
74 19_33079153 19_31587516 -861.607139069406
75 19_33180334 19_31587516 -861.455826127292
76 19_33344193 19_31587516 -861.272976890181
77 19_33508051 19_31587516 -861.223687444952
78 19_33671910 19_31587516 -861.262918595911
79 19_33835768 19_31587516 -861.180558719742
80 19_33999626 19_31587516 -861.002298531003
81 19_34034981 19_31587516 -860.528682673237
82 19_34038599 19_31587516 -860.317717165417
83 19_34042217 19_31587516 -860.44921308967
84 19_34056872 19_31587516 -860.589618087163
85 19_34062754 19_31587516 -860.705481042717
86 19_34068636 19_31587516 -860.768518003301
87 19_34096619 19_31587516 -860.731978045094
88 19_34132400 19_31587516 -860.698921505369
89 19_34168181 19_31587516 -860.674670847747
90 19_34203962 19_31587516 -860.543684973387
91 19_34282346 19_31587516 -859.106064212381
92 19_34284190 19_31587516 -859.483247683399
93 19_34286034 19_31587516 -860.015098088628
94 19_34287879 19_31587516 -860.681267378907
95 19_34289723 19_31587516 -861.462555890975
96 19_34291568 19_31587516 -862.333743203771
97 19_34317647 19_31587516 -862.973674383818
98 19_34317951 19_31587516 -862.95030256235
99 19_34318256 19_31587516 -862.92901357873
100 19_34367155 19_31587516 -862.91430564082
101 19_34427004 19_31587516 -862.915347496074
102 19_34430634 19_31587516 -862.916806273448
103 19_34434265 19_31587516 -862.918291586737
104 19_34470255 19_31587516 -862.85197565676
105 19_34528859 19_31587516 -862.624508838406
106 19_34567314 19_31587516 -862.422344810021
107 19_31587516 19_31653333 -863.967884347465
108 19_31653333 19_31653333 -863.825263621761
109 19_31694598 19_31653333 -863.621862370767
110 19_31735863 19_31653333 -863.367183495498
111 19_31777128 19_31653333 -863.203750895527
112 19_31814623 19_31653333 -863.056847766597
113 19_31816895 19_31653333 -862.927586867282
114 19_31819167 19_31653333 -862.816994428411
115 19_31821439 19_31653333 -863.326556540268
116 19_31903650 19_31653333 -863.506028426233
117 19_31927743 19_31653333 -863.597688366345
118 19_31951836 19_31653333 -863.684049658962
119 19_32054356 19_31653333 -863.650733280295
120 19_32082893 19_31653333 -863.555312012772
121 19_32111430 19_31653333 -864.354166903971
122 19_32139966 19_31653333 -864.321509152645
123 19_32168503 19_31653333 -864.356054518519
124 19_32197040 19_31653333 -864.401437674305
125 19_32252908 19_31653333 -864.34745830847
126 19_32437021 19_31653333 -865.589741910857
127 19_32455155 19_31653333 -865.84313470284
128 19_32473289 19_31653333 -865.788514761014
129 19_32491424 19_31653333 -865.741745419942
130 19_32504071 19_31653333 -865.703889714383
131 19_32509776 19_31653333 -865.652969993225
132 19_32515498 19_31653333 -865.634147059365
133 19_32521248 19_31653333 -865.45807108361
134 19_32526997 19_31653333 -864.643733517336
135 19_32532746 19_31653333 -864.454878479265
136 19_32538495 19_31653333 -864.285565614951
137 19_32553828 19_31653333 -864.137035050455
138 19_32570619 19_31653333 -864.00951602202
139 19_32587410 19_31653333 -863.904824337529
140 19_32604201 19_31653333 -863.809620086367
141 19_32636598 19_31653333 -863.723278284819
142 19_32670407 19_31653333 -863.668583643675
143 19_32704215 19_31653333 -863.663044397967
144 19_32718469 19_31653333 -863.724666565305
145 19_32723063 19_31653333 -863.790199262017
146 19_32727657 19_31653333 -863.797910976671
147 19_32732250 19_31653333 -863.792170545182
148 19_32736844 19_31653333 -863.687161030977
149 19_32748650 19_31653333 -863.727760221381
150 19_32761174 19_31653333 -863.791902408979
151 19_32773697 19_31653333 -863.855786394448
152 19_32822102 19_31653333 -863.809447035068
153 19_32864464 19_31653333 -863.699336156187
154 19_32868705 19_31653333 -863.634048723319
155 19_32872946 19_31653333 -863.667447114441
156 19_32877188 19_31653333 -863.787231949827
157 19_32881429 19_31653333 -863.80894492072
158 19_32885671 19_31653333 -863.831069900387
159 19_32917514 19_31653333 -863.39559917525
