Var1 Var2 loglik
1 19_31587516 19_31587516 -771.431285495127
2 19_31653333 19_31587516 -771.462985082317
3 19_31694598 19_31587516 -771.459543389131
4 19_31735863 19_31587516 -771.431866884915
5 19_31777128 19_31587516 -771.444168367507
6 19_31814623 19_31587516 -771.49372530752
7 19_31816895 19_31587516 -771.580385066866
8 19_31819167 19_31587516 -771.703697946257
9 19_31821439 19_31587516 -771.020901757447
10 19_31903650 19_31587516 -770.999787118705
11 19_31927743 19_31587516 -771.004154953092
12 19_31951836 19_31587516 -771.000436717563
13 19_32054356 19_31587516 -771.065410246654
14 19_32082893 19_31587516 -771.284866432361
15 19_32111430 19_31587516 -771.458070128012
16 19_32139966 19_31587516 -771.679830452133
17 19_32168503 19_31587516 -771.697812359255
18 19_32197040 19_31587516 -771.626550681945
19 19_32252908 19_31587516 -771.576405520594
20 19_32437021 19_31587516 -761.202324384348
21 19_32455155 19_31587516 -761.268224215629
22 19_32473289 19_31587516 -761.225379703657
23 19_32491424 19_31587516 -761.13755725912
24 19_32504071 19_31587516 -761.060001822997
25 19_32509776 19_31587516 -760.96839919712
26 19_32515498 19_31587516 -760.892447226368
27 19_32521248 19_31587516 -760.807254344134
28 19_32526997 19_31587516 -756.897477483215
29 19_32532746 19_31587516 -756.824543669471
30 19_32538495 19_31587516 -756.76140269566
31 19_32553828 19_31587516 -756.7081872446
32 19_32570619 19_31587516 -756.667564683323
33 19_32587410 19_31587516 -756.63795911558
34 19_32604201 19_31587516 -756.625808817961
35 19_32636598 19_31587516 -756.624765491868
36 19_32670407 19_31587516 -756.628221467239
37 19_32704215 19_31587516 -756.635123887158
38 19_32718469 19_31587516 -756.62245769042
39 19_32723063 19_31587516 -756.599499835866
40 19_32727657 19_31587516 -756.595944444494
41 19_32732250 19_31587516 -756.593936971355
42 19_32736844 19_31587516 -756.594986016311
43 19_32748650 19_31587516 -756.605563287963
44 19_32761174 19_31587516 -756.620530696133
45 19_32773697 19_31587516 -756.635306923399
46 19_32822102 19_31587516 -756.642358012364
47 19_32864464 19_31587516 -756.254165751629
48 19_32868705 19_31587516 -755.647738208401
49 19_32872946 19_31587516 -754.825753075272
50 19_32877188 19_31587516 -754.383959955118
51 19_32881429 19_31587516 -753.932369122462
52 19_32885671 19_31587516 -753.623975522685
53 19_32917514 19_31587516 -753.542476803737
54 19_32924036 19_31587516 -753.68636031155
55 19_32930557 19_31587516 -753.687619819462
56 19_32939488 19_31587516 -753.688467052084
57 19_32948350 19_31587516 -753.690186604773
58 19_32957213 19_31587516 -753.692357572442
59 19_32963717 19_31587516 -753.694461177402
60 19_32969874 19_31587516 -753.696831508671
61 19_32976031 19_31587516 -753.703465278311
62 19_32982188 19_31587516 -753.718861187691
63 19_32988345 19_31587516 -753.735633714812
64 19_32994548 19_31587516 -753.75274574929
65 19_33003722 19_31587516 -753.76543286201
66 19_33012897 19_31587516 -753.78188637712
67 19_33021521 19_31587516 -752.437474095007
68 19_33026219 19_31587516 -751.41886971488
69 19_33031442 19_31587516 -751.420420305173
70 19_33036664 19_31587516 -751.427934862832
71 19_33043094 19_31587516 -751.468288932684
72 19_33062165 19_31587516 -751.511657314947
73 19_33070659 19_31587516 -751.55658817494
74 19_33079153 19_31587516 -751.602468562748
75 19_33180334 19_31587516 -751.648997978195
76 19_33344193 19_31587516 -751.687254469532
77 19_33508051 19_31587516 -751.797509872247
78 19_33671910 19_31587516 -751.651872264226
79 19_33835768 19_31587516 -751.567605800333
80 19_33999626 19_31587516 -751.644021175158
81 19_34034981 19_31587516 -751.980765361746
82 19_34038599 19_31587516 -752.981013724344
83 19_34042217 19_31587516 -754.657235236205
84 19_34056872 19_31587516 -755.294285984086
85 19_34062754 19_31587516 -755.364849701923
86 19_34068636 19_31587516 -755.456963156561
87 19_34096619 19_31587516 -755.607759531595
88 19_34132400 19_31587516 -755.660131555489
89 19_34168181 19_31587516 -755.712149962306
90 19_34203962 19_31587516 -755.81223120158
91 19_34282346 19_31587516 -755.962104999562
92 19_34284190 19_31587516 -754.469280973559
93 19_34286034 19_31587516 -753.174759300219
94 19_34287879 19_31587516 -752.148867160787
95 19_34289723 19_31587516 -751.413471294905
96 19_34291568 19_31587516 -750.972358635309
97 19_34317647 19_31587516 -750.857811757293
98 19_34317951 19_31587516 -750.951103469189
99 19_34318256 19_31587516 -751.057852487499
100 19_34367155 19_31587516 -751.148527931739
101 19_34427004 19_31587516 -751.151096957306
102 19_34430634 19_31587516 -751.153861294818
103 19_34434265 19_31587516 -751.156618675159
104 19_34470255 19_31587516 -751.166150157436
105 19_34528859 19_31587516 -751.238738475234
106 19_34567314 19_31587516 -751.311705017615
107 19_34605769 19_31587516 -751.384462083424
108 19_34625797 19_31587516 -751.457225072209
109 19_34628748 19_31587516 -751.47112787677
110 19_34631700 19_31587516 -751.461474778824
111 19_34643690 19_31587516 -751.445103728017
112 19_34682145 19_31587516 -751.327085633703
113 19_34701660 19_31587516 -750.42625040057
114 19_34707402 19_31587516 -749.804339562409
115 19_34713145 19_31587516 -749.477230168659
116 19_34720970 19_31587516 -749.27136262528
117 19_34786999 19_31587516 -749.177383507718
118 19_34858054 19_31587516 -749.159258793371
119 19_34880257 19_31587516 -749.37214027188
120 19_34895441 19_31587516 -749.55497761417
121 19_34910625 19_31587516 -749.592896280114
122 19_34928124 19_31587516 -749.642564191712
123 19_34999178 19_31587516 -749.534273516866
124 19_35070233 19_31587516 -749.473821306802
125 19_35121225 19_31587516 -749.354772138341
126 19_35170959 19_31587516 -749.364689355255
127 19_35220692 19_31587516 -749.378301928472
128 19_35269815 19_31587516 -749.389709074823
129 19_35286075 19_31587516 -749.398736377993
130 19_35302336 19_31587516 -749.405357842457
131 19_35318596 19_31587516 -749.409557236927
132 19_35334856 19_31587516 -749.335831346302
133 19_35351116 19_31587516 -749.253606253684
134 19_35372084 19_31587516 -749.238003942008
135 19_35423845 19_31587516 -749.232921615485
136 19_35444219 19_31587516 -749.226237032219
137 19_35456305 19_31587516 -749.180816039891
138 19_35467489 19_31587516 -748.82615450786
139 19_35478673 19_31587516 -748.523316279512
140 19_35507967 19_31587516 -748.280206011981
141 19_35546066 19_31587516 -748.102364251158
142 19_35599959 19_31587516 -748.097374525374
143 19_35678326 19_31587516 -748.128866091749
144 19_35691162 19_31587516 -748.126904937487
145 19_35703999 19_31587516 -748.125500296811
146 19_35716835 19_31587516 -748.124645392269
147 19_35792533 19_31587516 -748.127005158765
148 19_35889492 19_31587516 -748.144641357625
149 19_35986451 19_31587516 -747.96890491804
150 19_36083410 19_31587516 -747.756344069529
151 19_36131400 19_31587516 -747.753969257947
152 19_36137515 19_31587516 -747.757989852858
153 19_36137639 19_31587516 -747.763161122688
154 19_36137762 19_31587516 -747.768832927031
155 19_36137886 19_31587516 -747.775015203507
156 19_36139028 19_31587516 -747.781704773762
157 19_36140087 19_31587516 -747.788819487689
158 19_36141145 19_31587516 -747.665957116418
159 19_36142203 19_31587516 -747.528909045806
160 19_36143262 19_31587516 -747.378238478881
161 19_36144320 19_31587516 -747.239373808083
162 19_36145379 19_31587516 -747.112498907952
163 19_36146437 19_31587516 -746.997742362024
164 19_36147495 19_31587516 -746.895172955471
165 19_36148554 19_31587516 -746.804800057417
166 19_36149612 19_31587516 -746.726575208075
167 19_36150671 19_31587516 -746.660199164902
168 19_36159084 19_31587516 -746.31785582077
169 19_36172304 19_31587516 -745.94286461723
170 19_36183233 19_31587516 -745.644137140656
171 19_36188888 19_31587516 -745.390944087414
172 19_36194542 19_31587516 -745.263931876288
173 19_36236608 19_31587516 -745.277652080154
174 19_36241204 19_31587516 -745.279234520814
175 19_36245801 19_31587516 -745.28156039268
176 19_36250397 19_31587516 -745.28458067528
177 19_36260486 19_31587516 -745.288230643277
178 19_36282620 19_31587516 -745.291902621939
179 19_36303619 19_31587516 -745.29592338809
180 19_36324618 19_31587516 -745.30033565186
181 19_36345616 19_31587516 -745.305044398538
182 19_36366615 19_31587516 -745.309680803216
