Var1 Var2 loglik
1 19_28775617 19_28775617 -799.849107716612
2 19_28777722 19_28775617 -799.523579874688
3 19_28779826 19_28775617 -799.228250194605
4 19_28781930 19_28775617 -798.995968691567
5 19_28784034 19_28775617 -798.82896354692
6 19_28786138 19_28775617 -798.72875590146
7 19_28788242 19_28775617 -798.6961410782
8 19_28790346 19_28775617 -798.73118782636
9 19_28792691 19_28775617 -798.809711890862
10 19_28939708 19_28775617 -798.803297206869
11 19_28966461 19_28775617 -798.574729265248
12 19_28979138 19_28775617 -798.403116513939
13 19_28991815 19_28775617 -798.291750061401
14 19_29004492 19_28775617 -798.269121652879
15 19_29017169 19_28775617 -798.254957791461
16 19_29029846 19_28775617 -798.211435776657
17 19_29089975 19_28775617 -798.619858620238
18 19_29244528 19_28775617 -801.294908007084
19 19_29367672 19_28775617 -802.659676311701
20 19_29395445 19_28775617 -804.015294428134
21 19_29423219 19_28775617 -804.893929753759
22 19_29450992 19_28775617 -804.778243249297
23 19_29551490 19_28775617 -804.027051895686
24 19_29699985 19_28775617 -804.554618642816
25 19_29826905 19_28775617 -804.535540426107
26 19_29868828 19_28775617 -804.503244834054
27 19_29898206 19_28775617 -804.46782661113
28 19_29927583 19_28775617 -804.432892290513
29 19_29939649 19_28775617 -804.396719747707
30 19_29945780 19_28775617 -804.821388335223
31 19_29951911 19_28775617 -805.949696607847
32 19_29958042 19_28775617 -808.839869556821
33 19_30077227 19_28775617 -808.775426379609
34 19_30166670 19_28775617 -809.170238323753
35 19_30172106 19_28775617 -810.316982582211
36 19_30177542 19_28775617 -811.886443475229
37 19_30181155 19_28775617 -813.787461093269
38 19_30181489 19_28775617 -815.949059919129
39 19_30181824 19_28775617 -818.32107850698
40 19_30198765 19_28775617 -820.666996055732
41 19_30223345 19_28775617 -820.652684968245
42 19_30235407 19_28775617 -820.651587955708
43 19_30239974 19_28775617 -820.650027678252
44 19_30244541 19_28775617 -820.64864688137
45 19_30249108 19_28775617 -820.647479955442
46 19_30253675 19_28775617 -820.646711430358
47 19_30258951 19_28775617 -820.646378390655
48 19_30270322 19_28775617 -820.646471394708
49 19_30281692 19_28775617 -820.646967645331
50 19_30322270 19_28775617 -820.647810285247
51 19_30431504 19_28775617 -820.594946490801
52 19_30438286 19_28775617 -820.36822650022
53 19_30445067 19_28775617 -820.183506115305
54 19_30451849 19_28775617 -820.043057028554
55 19_30574351 19_28775617 -820.04072372268
56 19_30671049 19_28775617 -821.085183712664
57 19_30676947 19_28775617 -821.379651304208
58 19_30682620 19_28775617 -822.919585441782
59 19_30688292 19_28775617 -825.972837636304
60 19_30695028 19_28775617 -830.176169289271
61 19_30713997 19_28775617 -825.608094007927
62 19_30732967 19_28775617 -822.208960108905
63 19_30751936 19_28775617 -821.960827192621
64 19_30770905 19_28775617 -821.992035527827
65 19_30789875 19_28775617 -822.030015320531
66 19_30822913 19_28775617 -822.062504359758
67 19_30871283 19_28775617 -822.069121653416
68 19_30875645 19_28775617 -822.076138513452
69 19_30880007 19_28775617 -822.083133266577
70 19_30948074 19_28775617 -822.093895007228
71 19_31046561 19_28775617 -823.066869573428
72 19_31048782 19_28775617 -823.50609534376
73 19_31051002 19_28775617 -824.022685205221
74 19_31053222 19_28775617 -824.593837749314
75 19_31055443 19_28775617 -825.188570560614
76 19_31057663 19_28775617 -825.775679626002
77 19_31071475 19_28775617 -826.030025323182
78 19_31171120 19_28775617 -826.183732013376
79 19_31192742 19_28775617 -826.291215618423
80 19_31202783 19_28775617 -826.315780575128
81 19_31205947 19_28775617 -826.338269248582
82 19_31209112 19_28775617 -826.358794604074
83 19_31212276 19_28775617 -826.683664929805
84 19_31215441 19_28775617 -827.065933030892
85 19_31218605 19_28775617 -827.482214042574
86 19_31221770 19_28775617 -827.926727478902
87 19_31224934 19_28775617 -828.393172365051
88 19_31228099 19_28775617 -828.481477196371
89 19_31230108 19_28775617 -828.394764019869
90 19_31231863 19_28775617 -828.623312457806
91 19_31233618 19_28775617 -828.593440561123
92 19_31235372 19_28775617 -828.546793500255
93 19_31237127 19_28775617 -828.488011719793
94 19_31238882 19_28775617 -828.420571380846
95 19_31240713 19_28775617 -828.348286227584
96 19_31243877 19_28775617 -828.274936427004
97 19_31256110 19_28775617 -828.250769247829
98 19_31277732 19_28775617 -828.252788904618
99 19_31299355 19_28775617 -828.255066455655
100 19_31320977 19_28775617 -828.257564781914
101 19_31342599 19_28775617 -828.260251989261
102 19_31364221 19_28775617 -828.263128183678
103 19_31385844 19_28775617 -828.247353369545
104 19_31438160 19_28775617 -828.19763433233
105 19_31447073 19_28775617 -828.117102462265
106 19_31449927 19_28775617 -827.720180067498
107 19_31452781 19_28775617 -826.397105116185
