Var1 Var2 loglik
1 19_31587516 19_31587516 -810.980329742846
2 19_31653333 19_31587516 -810.918371393577
3 19_31694598 19_31587516 -810.913027397473
4 19_31735863 19_31587516 -810.949309548146
5 19_31777128 19_31587516 -810.948229980315
6 19_31814623 19_31587516 -810.948117088639
7 19_31816895 19_31587516 -810.94931810949
8 19_31819167 19_31587516 -810.952158439854
9 19_31821439 19_31587516 -810.583110937822
10 19_31903650 19_31587516 -810.452043593689
11 19_31927743 19_31587516 -810.304304732963
12 19_31951836 19_31587516 -810.184626374486
13 19_32054356 19_31587516 -809.998970959127
14 19_32082893 19_31587516 -809.797786926202
15 19_32111430 19_31587516 -810.79746171583
16 19_32139966 19_31587516 -810.656647858464
17 19_32168503 19_31587516 -810.595963373166
18 19_32197040 19_31587516 -810.561268086969
19 19_32252908 19_31587516 -810.827296683069
20 19_32437021 19_31587516 -806.068949118579
21 19_32455155 19_31587516 -805.622245599784
22 19_32473289 19_31587516 -805.528336457904
23 19_32491424 19_31587516 -805.419021107393
24 19_32504071 19_31587516 -805.312423005193
25 19_32509776 19_31587516 -804.725224331715
26 19_32515498 19_31587516 -804.235058745739
27 19_32521248 19_31587516 -803.487899688046
28 19_32526997 19_31587516 -803.358286746205
29 19_32532746 19_31587516 -802.58528915194
30 19_32538495 19_31587516 -801.850560831388
31 19_32553828 19_31587516 -801.158850404925
32 19_32570619 19_31587516 -800.514210206662
33 19_32587410 19_31587516 -799.918236818344
34 19_32604201 19_31587516 -799.386399212164
35 19_32636598 19_31587516 -798.916528279028
36 19_32670407 19_31587516 -798.39000826235
37 19_32704215 19_31587516 -797.649805405442
38 19_32718469 19_31587516 -796.607826446027
39 19_32723063 19_31587516 -796.358220635591
40 19_32727657 19_31587516 -795.994763051529
41 19_32732250 19_31587516 -795.656439573654
42 19_32736844 19_31587516 -795.17347548362
43 19_32748650 19_31587516 -794.974015563732
44 19_32761174 19_31587516 -794.865136547085
45 19_32773697 19_31587516 -794.78235708355
46 19_32822102 19_31587516 -794.691397944016
47 19_32864464 19_31587516 -794.371949580584
48 19_32868705 19_31587516 -793.87673520484
49 19_32872946 19_31587516 -793.267270797503
50 19_32877188 19_31587516 -792.784725604084
51 19_32881429 19_31587516 -792.440727348213
52 19_32885671 19_31587516 -792.228561073072
53 19_32917514 19_31587516 -792.212910429125
54 19_32924036 19_31587516 -792.24787533493
55 19_32930557 19_31587516 -792.221475257704
56 19_32939488 19_31587516 -792.197287295626
57 19_32948350 19_31587516 -792.173319933994
58 19_32957213 19_31587516 -792.151113079322
59 19_32963717 19_31587516 -792.13112463317
60 19_32969874 19_31587516 -792.113448075423
61 19_32976031 19_31587516 -792.013430704391
62 19_32982188 19_31587516 -791.753812799876
63 19_32988345 19_31587516 -791.509193792726
64 19_32994548 19_31587516 -791.288429437291
65 19_33003722 19_31587516 -791.058515134087
66 19_33012897 19_31587516 -790.87216071277
67 19_33021521 19_31587516 -790.761964883321
68 19_33026219 19_31587516 -790.613134893003
69 19_33031442 19_31587516 -790.547023144678
70 19_33036664 19_31587516 -790.586112465631
71 19_33043094 19_31587516 -790.708663184331
72 19_33062165 19_31587516 -790.74124730264
73 19_33070659 19_31587516 -790.745026744716
74 19_33079153 19_31587516 -790.748437956669
75 19_33180334 19_31587516 -790.751476385754
76 19_33344193 19_31587516 -790.578386279348
77 19_33508051 19_31587516 -791.372069102127
78 19_33671910 19_31587516 -792.133379811146
79 19_33835768 19_31587516 -791.920515363267
80 19_33999626 19_31587516 -792.245619614461
81 19_34034981 19_31587516 -792.530771076718
82 19_34038599 19_31587516 -793.090549843145
83 19_34042217 19_31587516 -793.996369652216
84 19_34056872 19_31587516 -795.208769462223
85 19_31587516 19_31653333 -810.854477077189
86 19_31653333 19_31653333 -810.785342230066
87 19_31694598 19_31653333 -810.77298485859
88 19_31735863 19_31653333 -810.803054137534
89 19_31777128 19_31653333 -810.80198417142
90 19_31814623 19_31653333 -810.801848927084
91 19_31816895 19_31653333 -810.802992589778
92 19_31819167 19_31653333 -810.80573874346
93 19_31821439 19_31653333 -810.436816834102
94 19_31903650 19_31653333 -810.305668746343
95 19_31927743 19_31653333 -810.157901777427
96 19_31951836 19_31653333 -810.038211977766
97 19_32054356 19_31653333 -809.852548378258
98 19_32082893 19_31653333 -809.651375326135
99 19_32111430 19_31653333 -810.651910001983
100 19_32139966 19_31653333 -810.511200967932
101 19_32168503 19_31653333 -810.45061038292
