value loglik
NA 19_18147123 -933.127621794558
NA 19_18147270 -933.076940299753
NA 19_18147416 -933.024498258619
NA 19_18170066 -932.9708628572
NA 19_18210494 -933.029416645155
NA 19_18211151 -933.09415051392
NA 19_18211808 -933.161025702788
NA 19_18224115 -933.268518812211
NA 19_18226843 -933.344403411271
NA 19_18229572 -933.364139281601
NA 19_18232300 -933.329047410373
NA 19_18235779 -933.246706007548
NA 19_18244123 -933.318394911135
NA 19_18252467 -933.400328616894
NA 19_18275473 -933.26964705435
NA 19_18288997 -933.299275055636
NA 19_18302521 -933.416073235941
NA 19_18316045 -933.506378071946
NA 19_18333753 -933.551095632715
NA 19_18357444 -933.582150918937
NA 19_18363542 -933.612760677926
NA 19_18369640 -933.640432968577
NA 19_18375737 -933.698713790887
NA 19_18381835 -933.782359068352
NA 19_18387932 -933.865224464135
NA 19_18660511 -933.765159894979
NA 19_18668463 -933.598001890406
NA 19_18676416 -933.044316252237
NA 19_18975648 -933.249563985679
NA 19_19274879 -933.238405477789
NA 19_19305304 -933.192408019053
NA 19_19335729 -933.171654628774
NA 19_19461226 -933.183799494814
NA 19_19464083 -933.19724765752
NA 19_19466941 -933.21189149104
NA 19_19537824 -933.227656560592
NA 19_19548156 -933.244469813723
NA 19_19558489 -933.262258486816
NA 19_19870145 -933.385030517821
NA 19_19874630 -933.385366722612
NA 19_19879115 -933.385921612678
NA 19_20125475 -933.382064297308
NA 19_20137919 -933.376817902244
NA 19_20150362 -933.37143714604
NA 19_20302600 -933.381946799628
NA 19_20303683 -933.39629647215
NA 19_20304765 -933.409051533325
NA 19_20626923 -933.423730365571
NA 19_20633442 -933.463164719378
NA 19_20639961 -933.5267933724
NA 19_20756178 -933.656800832951
NA 19_20775432 -933.761793652635
NA 19_20794687 -933.819884958938
NA 19_20796932 -933.834153860574
NA 19_20798905 -933.80104465314
NA 19_20801032 -933.718718961138
NA 19_20803231 -933.58735925561
NA 19_20805430 -933.409284957558
NA 19_20807629 -933.188841933157
NA 19_20902553 -933.011689833504
NA 19_20998510 -933.165686894132
NA 19_21094467 -933.278809683521
NA 19_21182134 -933.367879247211
NA 19_21270329 -933.399894142161
NA 19_21326896 -933.43244619587
NA 19_21332327 -933.463643106041
NA 19_21336729 -933.49090444549
NA 19_21341131 -933.514050675034
NA 19_21345533 -933.533008179705
NA 19_21349935 -933.54780479783
NA 19_21356079 -933.602569217223
NA 19_21515834 -933.632072000761
NA 19_21518274 -933.590115903994
NA 19_21520713 -933.514946361706
NA 19_21523152 -933.484615507516
NA 19_21533417 -933.443339895719
NA 19_21545048 -933.402921116661
NA 19_21727395 -933.397732617165
NA 19_21740049 -933.399083139984
NA 19_21752704 -933.383707210567
NA 19_21835817 -933.138923997597
NA 19_21840919 -933.333647076074
NA 19_21846022 -933.319140001296
NA 19_21936950 -933.315551561954
NA 19_21970456 -933.397779316744
NA 19_22003963 -933.480639610748
NA 19_22156073 -933.509139258011
NA 19_22172322 -933.506901880595
NA 19_22187306 -933.498566032818
NA 19_22191696 -933.484369076134
NA 19_22195207 -933.471403411208
NA 19_22198718 -933.445330983952
NA 19_22202229 -933.412669208925
NA 19_22205740 -933.378877938848
NA 19_22209250 -933.34390421432
NA 19_22212761 -933.307687482384
NA 19_22216272 -933.270157694001
NA 19_22219783 -933.231243303265
NA 19_22223294 -933.190872884381
NA 19_22226805 -933.148978058516
NA 19_22230316 -933.107774357198
NA 19_22233827 -933.074736966334
NA 19_22237338 -933.067033650891
NA 19_22240848 -932.622220382263
NA 19_22244457 -932.554177430966
NA 19_22264004 -932.507304162631
NA 19_22288023 -932.486627380874
NA 19_22294213 -932.466779679987
NA 19_22298836 -932.458054942098
NA 19_22303459 -932.450877560042
NA 19_22333838 -932.443446558966
NA 19_22382301 -932.435801987663
NA 19_22413259 -932.427782940159
NA 19_22419242 -932.419279541816
NA 19_22425226 -932.410336744382
NA 19_22431209 -932.400854303282
NA 19_22435586 -932.390855033697
NA 19_22436965 -932.380302839919
NA 19_22438344 -932.369245828837
NA 19_22439723 -932.357689906701
NA 19_22441102 -932.345652434185
NA 19_22442482 -932.33316035493
NA 19_22443861 -932.320251276882
NA 19_22445240 -932.306970421443
NA 19_22446619 -932.281648723615
NA 19_22447998 -932.262943204179
NA 19_22449377 -932.261429657129
NA 19_22450756 -932.259979683744
NA 19_22452135 -932.258618631767
NA 19_22453515 -932.257324676068
NA 19_22454894 -932.256104213073
NA 19_22456273 -932.254962739097
NA 19_22507525 -932.254048511872
NA 19_22560818 -932.261689077296
NA 19_22567436 -932.287763033278
NA 19_22570782 -932.315104946003
NA 19_22574128 -932.34356534915
NA 19_22577474 -932.373067150581
NA 19_22580820 -932.402692214319
NA 19_22584166 -932.420983043722
NA 19_22587512 -932.439916808996
NA 19_22590858 -932.459479029736
NA 19_22594203 -932.45662841705
NA 19_22597549 -932.407615573623
NA 19_22600895 -932.357304822293
NA 19_22604768 -932.419192905328
NA 19_22611929 -932.474467814261
NA 19_22615951 -932.497245305954
NA 19_22616579 -932.520391031445
NA 19_22617111 -932.543805367167
NA 19_22617643 -932.567491068132
NA 19_22618175 -932.587241937615
NA 19_22618707 -932.623777196129
NA 19_22619240 -932.672216899954
NA 19_22619772 -932.733904973111
NA 19_22620304 -932.803329945749
NA 19_22620537 -932.823131232271
NA 19_22620655 -932.840994718752
NA 19_22620774 -932.857259476512
NA 19_22621212 -932.857601838177
NA 19_22623056 -932.852919005168
NA 19_22625940 -932.845637915688
NA 19_22632448 -932.835988623307
NA 19_22638956 -932.824825978046
NA 19_22645464 -932.975591687237
NA 19_22651972 -933.150634349219
NA 19_22658480 -933.336053642596
NA 19_22692039 -933.524527800975
NA 19_22776340 -933.689716435283
NA 19_22788765 -933.675130700299
NA 19_22792288 -933.675888019803
NA 19_22794125 -933.676644259619
NA 19_22795963 -933.677399514641
NA 19_22797800 -933.678154365561
NA 19_22799638 -933.678907889513
NA 19_22858304 -933.669725284886
NA 19_22891650 -933.658596977648
NA 19_22894267 -933.650826536225
NA 19_22896884 -933.645676532404
NA 19_22899501 -933.643307298102
NA 19_22902118 -933.509748420356
NA 19_22904734 -933.511486892372
NA 19_22907351 -933.550748630543
NA 19_22909968 -933.589361026412
NA 19_22912585 -933.626709519424
NA 19_23342789 -933.633065979374
NA 19_23344991 -933.611151432098
NA 19_23347193 -933.589791464337
NA 19_23350338 -933.60303952606
NA 19_23359294 -933.603701709384
NA 19_23368249 -933.596231893766
NA 19_23376634 -933.588374686056
NA 19_23378430 -933.578782537074
NA 19_23380227 -933.563239115432
NA 19_23382024 -933.546386157352
NA 19_23383821 -933.52816138415
NA 19_23385618 -933.508529544998
NA 19_23868659 -933.522582980473
NA 19_23870233 -933.52672107689
NA 19_23871808 -933.50582948205
NA 19_23873382 -933.459801871646
NA 19_23874956 -933.389827565356
NA 19_23876530 -933.29831106107
NA 19_23917687 -933.193064821262
NA 19_23917752 -933.155865861286
NA 19_23917817 -933.117095246712
NA 19_23918175 -933.076874711972
NA 19_23925367 -933.036321652078
NA 19_23932559 -932.99440472576
NA 19_23988954 -932.95202891494
NA 19_23999542 -932.952028517264
NA 19_24010131 -932.995172607824
NA 19_24048529 -933.069424246765
NA 19_24058490 -933.082963152969
NA 19_24068452 -933.095378741139
NA 19_24078414 -933.102664751969
NA 19_24151901 -933.105972359741
NA 19_24152632 -933.108173771539
NA 19_24153364 -933.108909039329
NA 19_24154095 -933.107902535112
NA 19_24154826 -933.105002728662
NA 19_24155557 -933.102266885875
NA 19_24307454 -933.55977407319
NA 19_24332887 -933.557636349867
NA 19_24358320 -933.556604671402
NA 19_24382219 -933.556390439283
NA 19_24382803 -933.556355450461
NA 19_24383257 -933.558545977208
NA 19_24383620 -933.564135924243
NA 19_24383973 -933.57400560531
NA 19_24384325 -933.587727391715
NA 19_24384678 -933.599012737584
NA 19_24385081 -933.610406159067
NA 19_24386149 -933.621379648973
NA 19_24615398 -933.59497877697
NA 19_24623533 -933.544229917749
NA 19_24631669 -933.474743018713
NA 19_24646048 -933.428379286153
NA 19_24651380 -933.453032455209
NA 19_24655682 -933.487507395078
NA 19_24659983 -933.802236209646
NA 19_24661370 -934.022006918004
NA 19_24662705 -934.132899442686
NA 19_24664113 -934.13307668788
NA 19_24687303 -934.132977193012
NA 19_24729734 -934.057494563262
NA 19_24741223 -933.624368314827
NA 19_24745602 -933.553790673541
NA 19_24749981 -933.550612997038
NA 19_24754360 -933.546802473309
NA 19_24758506 -933.54170774816
NA 19_24762609 -933.536032734999
NA 19_24809264 -933.530312305066
NA 19_24874336 -933.523072267323
NA 19_24939407 -933.512204027346
NA 19_25004478 -933.501342334145
NA 19_25069550 -933.498975524791
NA 19_25094384 -933.521660810895
NA 19_25099509 -933.548685717573
NA 19_25100587 -933.584831088325
NA 19_25101665 -933.630150886441
NA 19_25102743 -933.683878560854
NA 19_25103820 -933.744429191219
NA 19_25104898 -933.809555332807
NA 19_25105976 -933.87662889616
NA 19_25108018 -933.942979258657
NA 19_25121124 -933.955390857305
NA 19_25124172 -933.945685586133
NA 19_25127220 -933.884664806643
NA 19_25131012 -933.870506766187
NA 19_25164884 -933.873864050638
NA 19_25174425 -933.795855884811
NA 19_25179040 -933.802413198224
NA 19_25181248 -933.797487760058
NA 19_25183456 -933.792313645687
NA 19_25185664 -933.786892188959
NA 19_25213450 -933.781112375652
NA 19_25225757 -933.774732361263
NA 19_25234484 -933.723678808253
NA 19_25240804 -933.53184639402
NA 19_25246239 -933.385896724261
NA 19_25251673 -933.367319509754
NA 19_25257107 -933.347328271432
NA 19_25262541 -933.334511917768
NA 19_25267975 -933.334770385008
NA 19_25275395 -933.334928390136
NA 19_25334339 -933.334638385059
NA 19_25375580 -933.482833399873
NA 19_25376735 -933.674643338448
NA 19_25377890 -933.77562237089
NA 19_25430429 -933.793787412322
NA 19_25445245 -933.768370683005
NA 19_25460061 -933.636985486166
NA 19_25474762 -933.456981912564
NA 19_25487123 -933.203893634474
NA 19_25500518 -932.912476987925
NA 19_25532899 -931.680051841265
NA 19_25565280 -931.677672170033
NA 19_25588832 -931.656693102766
NA 19_25599495 -931.635101401759
NA 19_25603706 -931.610937788194
NA 19_25607918 -931.586463688251
