value loglik
NA 19_18147123 -844.442022865648
NA 19_18147270 -844.278314938884
NA 19_18147416 -844.115905476316
NA 19_18170066 -843.956997738499
NA 19_18210494 -843.928666504346
NA 19_18211151 -843.905180749812
NA 19_18211808 -843.884839288639
NA 19_18224115 -843.872787694757
NA 19_18226843 -843.822016971399
NA 19_18229572 -843.474446177232
NA 19_18232300 -843.135310076605
NA 19_18235779 -842.819767062943
NA 19_18244123 -842.866056010663
NA 19_18252467 -842.933417692593
NA 19_18275473 -843.150774239608
NA 19_18288997 -843.026654920288
NA 19_18302521 -842.954573282512
NA 19_18316045 -842.908893489479
NA 19_18333753 -842.950483889469
NA 19_18357444 -843.091433119626
NA 19_18363542 -843.249395480988
NA 19_18369640 -843.40098897592
NA 19_18375737 -843.309051752664
NA 19_18381835 -842.944136426864
NA 19_18387932 -842.585273111622
NA 19_18660511 -841.71802611034
NA 19_18668463 -840.946699727095
NA 19_18676416 -839.153670534509
NA 19_18975648 -837.559446650953
NA 19_19274879 -837.445492859171
NA 19_19305304 -837.238784173931
NA 19_19335729 -837.132962901235
NA 19_19461226 -837.096573209579
NA 19_19464083 -837.077436872044
NA 19_19466941 -837.069734753172
NA 19_19537824 -837.073902560034
NA 19_19548156 -837.0902433633
NA 19_19558489 -837.118910033904
NA 19_19870145 -837.223597591544
NA 19_19874630 -837.1671877799
NA 19_19879115 -837.116618630595
NA 19_20125475 -837.136468973051
NA 19_20137919 -837.170882926437
NA 19_20150362 -837.203868620641
NA 19_20302600 -837.204002395616
NA 19_20303683 -837.197339061671
NA 19_20304765 -837.175832874872
NA 19_20626923 -837.47457044229
NA 19_20633442 -837.721565736253
NA 19_20639961 -837.802595930965
NA 19_20756178 -837.787116093336
NA 19_20775432 -837.714512354977
NA 19_20794687 -837.437823735799
NA 19_20796932 -837.205396137101
NA 19_20798905 -837.024306158798
NA 19_20801032 -836.900242730527
NA 19_20803231 -836.837045194455
NA 19_20805430 -836.836436580942
NA 19_20807629 -836.897887554196
NA 19_20902553 -837.410075295424
NA 19_20998510 -837.455216485512
NA 19_21094467 -837.224474134196
NA 19_21182134 -837.194025500222
NA 19_21270329 -837.170275791924
NA 19_21326896 -837.015606891443
NA 19_21332327 -836.929008461975
NA 19_21336729 -836.844918532405
NA 19_21341131 -836.764322528743
NA 19_21345533 -836.68807504717
NA 19_21349935 -836.616876636363
NA 19_21356079 -836.622190031863
NA 19_21515834 -836.586557357608
NA 19_21518274 -836.506071437979
NA 19_21520713 -836.472297499
NA 19_21523152 -836.509469980131
NA 19_21533417 -836.540350780395
NA 19_21545048 -836.561089816007
NA 19_21727395 -836.544378979922
NA 19_21740049 -836.521094230099
NA 19_21752704 -836.527245527311
NA 19_21835817 -836.589653919129
NA 19_21840919 -836.350102540814
NA 19_21846022 -836.394442030882
NA 19_21936950 -836.10318127883
NA 19_21970456 -835.59147331948
NA 19_22003963 -835.12565811828
NA 19_22156073 -834.928224298619
NA 19_22172322 -834.901364555992
NA 19_22187306 -834.851740934985
NA 19_22191696 -834.776957636316
NA 19_22195207 -834.707733040238
NA 19_22198718 -834.633626431418
NA 19_22202229 -834.561841844606
NA 19_22205740 -834.49719831031
NA 19_22209250 -834.440012046761
NA 19_22212761 -834.390532744853
NA 19_22216272 -834.348949406214
NA 19_22219783 -834.315384094932
NA 19_22223294 -834.289885626338
NA 19_22226805 -834.272444021876
NA 19_22230316 -834.255560700579
NA 19_22233827 -834.206429896173
NA 19_22237338 -834.210371380865
NA 19_22240848 -834.31936290608
NA 19_22244457 -834.426205681445
NA 19_22264004 -834.515160441077
