value loglik
19_41984459 19_18147123 -892.909560651403
19_41984459 19_18147270 -892.862588948026
19_41984459 19_18147416 -892.818214940784
19_41984459 19_18170066 -892.776837609406
19_41984459 19_18210494 -892.78678674647
19_41984459 19_18211151 -892.79798602586
19_41984459 19_18211808 -892.809306594684
19_41984459 19_18224115 -892.817849710588
19_41984459 19_18226843 -892.827405370841
19_41984459 19_18229572 -892.839081962705
19_41984459 19_18232300 -892.86152875078
19_41984459 19_18235779 -892.893597545062
19_41984459 19_18244123 -892.91299714313
19_41984459 19_18252467 -892.930394251107
19_41984459 19_18275473 -892.938091466247
19_41984459 19_18288997 -892.894509004751
19_41984459 19_18302521 -892.922206691211
19_41984459 19_18316045 -892.9507516392
19_41984459 19_18333753 -892.985487628544
19_41984459 19_18357444 -893.007965981059
19_41984459 19_18363542 -893.028567277418
19_41984459 19_18369640 -893.049342847135
19_41984459 19_18375737 -893.06038863346
19_41984459 19_18381835 -892.856287310128
19_41984459 19_18387932 -892.652288811508
19_41984459 19_18660511 -892.708778440293
19_41984459 19_18668463 -892.743410341306
19_41984459 19_18676416 -893.033277571378
19_41984459 19_18975648 -892.643526347164
19_41984459 19_19274879 -892.635994707403
19_41984459 19_19305304 -892.443455908057
19_41984459 19_19335729 -892.33340454514
19_41984459 19_19461226 -892.382277398464
19_41984459 19_19464083 -892.429601846689
19_41984459 19_19466941 -892.473719670819
19_41984459 19_19537824 -892.514357539187
19_41984459 19_19548156 -892.551304744104
19_41984459 19_19558489 -892.584414348619
19_41984459 19_19870145 -892.132780256296
19_41984459 19_19874630 -892.201336913957
19_41984459 19_19879115 -892.265142526478
19_41984459 19_20125475 -892.277882558595
19_41984459 19_20137919 -892.278728452231
19_41984459 19_20150362 -892.279825961816
19_41984459 19_20302600 -892.260449912008
19_41984459 19_20303683 -892.236382134497
19_41984459 19_20304765 -892.205081332957
19_41984459 19_20626923 -892.003707738326
19_41984459 19_20633442 -891.939106849669
19_41984459 19_20639961 -891.959578616746
19_41984459 19_20756178 -891.985438703133
19_41984459 19_20775432 -892.011740267709
19_41984459 19_20794687 -892.000968424449
19_41984459 19_20796932 -891.987722790378
19_41984459 19_20798905 -891.973167802828
19_41984459 19_20801032 -891.958705779872
19_41984459 19_20803231 -891.945906810898
19_41984459 19_20805430 -891.936360875049
19_41984459 19_20807629 -891.931574581855
19_41984459 19_20902553 -891.707690525776
19_41984459 19_20998510 -891.661282224041
19_41984459 19_21094467 -891.891425774487
19_41984459 19_21182134 -891.92323168427
19_41984459 19_21270329 -891.936033020253
19_41984459 19_21326896 -891.999577478382
19_41984459 19_21332327 -891.974395261468
19_41984459 19_21336729 -891.945382904699
19_41984459 19_21341131 -891.913012285908
19_41984459 19_21345533 -891.877806066111
19_41984459 19_21349935 -891.84031462987
19_41984459 19_21356079 -891.899260497358
19_41984459 19_21515834 -891.945251770512
19_41984459 19_21518274 -891.947886354224
19_41984459 19_21520713 -891.999547423411
19_41984459 19_21523152 -892.051091650821
19_41984459 19_21533417 -892.097384260642
19_41984459 19_21545048 -892.136295322797
19_41984459 19_21727395 -892.190598314192
19_41984459 19_21740049 -892.243276283905
19_41984459 19_21752704 -892.260328318466
19_41984459 19_21835817 -892.060655896479
19_41984459 19_21840919 -891.984649206139
19_41984459 19_21846022 -891.975520055505
19_41984459 19_21936950 -891.842565259525
19_41984459 19_21970456 -891.704274404191
19_41984459 19_22003963 -891.573513149262
19_41984459 19_22156073 -891.541632906062
19_41984459 19_22172322 -891.563766650054
19_41984459 19_22187306 -891.604010204196
19_41984459 19_22191696 -891.66491367489
19_41984459 19_22195207 -891.726139476765
19_41984459 19_22198718 -891.793812209684
19_41984459 19_22202229 -891.86441736405
19_41984459 19_22205740 -891.93538434333
19_41984459 19_22209250 -892.006595897062
19_41984459 19_22212761 -892.077921512285
19_41984459 19_22216272 -892.14922604693
19_41984459 19_22219783 -892.22036420368
19_41984459 19_22223294 -892.291185760114
19_41984459 19_22226805 -892.361537346788
19_41984459 19_22230316 -892.433505573066
19_41984459 19_22233827 -892.515350038734
19_41984459 19_22237338 -892.739006908645
19_41984459 19_22240848 -892.947227955814
19_41984459 19_22244457 -893.185681612897
19_41984459 19_22264004 -893.29435568323
19_41984459 19_22288023 -893.294261343359
