value loglik
NA 19_18147123 -872.966648119807
NA 19_18147270 -873.044193790269
NA 19_18147416 -873.113666679976
NA 19_18170066 -873.17414472166
NA 19_18210494 -873.191471059304
NA 19_18211151 -873.206132295475
NA 19_18211808 -873.218923450515
NA 19_18224115 -873.224010565172
NA 19_18226843 -873.22763827447
NA 19_18229572 -873.228837533489
NA 19_18232300 -873.227202480176
NA 19_18235779 -873.223020879218
NA 19_18244123 -873.23845150708
NA 19_18252467 -873.252711397713
NA 19_18275473 -873.202160811056
NA 19_18288997 -873.135515469218
NA 19_18302521 -873.09956707424
NA 19_18316045 -873.056749005029
NA 19_18333753 -872.99738682515
NA 19_18357444 -872.959643134892
NA 19_18363542 -872.92347490766
NA 19_18369640 -872.884290232957
NA 19_18375737 -873.021438463221
NA 19_18381835 -872.906254055163
NA 19_18387932 -872.61023842996
NA 19_18660511 -872.494704802464
NA 19_18668463 -872.444220793572
NA 19_18676416 -872.762220294426
NA 19_18975648 -872.944069590806
NA 19_19274879 -872.893409052214
NA 19_19305304 -872.816866735962
NA 19_19335729 -872.808514803836
NA 19_19461226 -872.842480236991
NA 19_19464083 -872.874574526511
NA 19_19466941 -872.901829298273
NA 19_19537824 -872.92402932536
NA 19_19548156 -872.941006630175
NA 19_19558489 -872.95264656254
NA 19_19870145 -872.976477941628
NA 19_19874630 -872.990827555067
NA 19_19879115 -873.004354474068
NA 19_20125475 -872.975463978557
NA 19_20137919 -872.937307561292
NA 19_20150362 -872.901135143035
NA 19_20302600 -872.88824335625
NA 19_20303683 -872.870941329624
NA 19_20304765 -872.851088670581
NA 19_20626923 -872.880073731538
NA 19_20633442 -872.894009773233
NA 19_20639961 -872.898401429273
NA 19_20756178 -872.89829841001
NA 19_20775432 -872.888991656008
NA 19_20794687 -872.856753808016
NA 19_20796932 -872.812624744145
NA 19_20798905 -872.756938845268
NA 19_20801032 -872.690267789975
NA 19_20803231 -872.613398574667
NA 19_20805430 -872.527307798318
NA 19_20807629 -872.433114661473
NA 19_20902553 -872.711990505201
NA 19_20998510 -872.7119891032
NA 19_21094467 -872.443536031425
NA 19_21182134 -872.383497323209
NA 19_21270329 -872.383830701626
NA 19_21326896 -872.41865115158
NA 19_21332327 -872.393305099958
NA 19_21336729 -872.364888012593
NA 19_21341131 -872.333772180929
NA 19_21345533 -872.300362933032
NA 19_21349935 -872.265081991239
NA 19_21356079 -872.197615865389
NA 19_21515834 -872.189533911254
NA 19_21518274 -872.188770223804
NA 19_21520713 -872.187595364277
NA 19_21523152 -872.199348333127
NA 19_21533417 -872.214661257792
NA 19_21545048 -872.235129630456
NA 19_21727395 -872.234885770523
NA 19_21740049 -872.221009833693
NA 19_21752704 -872.206583368494
NA 19_21835817 -872.231212617774
NA 19_21840919 -872.274171700078
NA 19_21846022 -872.311904150805
NA 19_21936950 -872.260585635985
NA 19_21970456 -872.158351278395
NA 19_22003963 -872.050566765193
NA 19_22156073 -872.011849876378
NA 19_22172322 -872.023777468745
NA 19_22187306 -872.023181970332
NA 19_22191696 -872.007438141927
NA 19_22195207 -871.991754293125
NA 19_22198718 -871.973808801097
NA 19_22202229 -871.954713351956
NA 19_22205740 -871.93541591526
NA 19_22209250 -871.915962500051
NA 19_22212761 -871.896398530559
NA 19_22216272 -871.876767408371
NA 19_22219783 -871.857110808275
NA 19_22223294 -871.837468561262
NA 19_22226805 -871.817877805024
NA 19_22230316 -871.810022670635
NA 19_22233827 -871.858814976239
NA 19_22237338 -871.899218291558
NA 19_22240848 -871.880028047735
NA 19_22244457 -872.029488327639
NA 19_22264004 -872.097534229983
NA 19_22288023 -872.099343607349
NA 19_22294213 -872.103886981057
NA 19_22298836 -872.109932417882
NA 19_22303459 -872.11646570674
NA 19_22333838 -872.123146178164
NA 19_22382301 -872.12975906294
NA 19_22413259 -872.136418881519
NA 19_22419242 -872.143191762628
NA 19_22425226 -872.150096783813
NA 19_22431209 -872.156888419909
NA 19_22435586 -872.163488319072
NA 19_22436965 -872.169769414367
NA 19_22438344 -872.176101506628
NA 19_22439723 -872.182455873193
NA 19_22441102 -872.188803917618
NA 19_22442482 -872.195117346301
NA 19_22443861 -872.201369119152
NA 19_22445240 -872.207533310575
NA 19_22446619 -872.241047798467
NA 19_22447998 -872.260456969502
NA 19_22449377 -872.252289456479
NA 19_22450756 -872.244010521297
NA 19_22452135 -872.235540631908
NA 19_22453515 -872.22702649367
NA 19_22454894 -872.218480112809
NA 19_22456273 -872.209912882198
NA 19_22507525 -872.20134543391
NA 19_22560818 -872.195929559292
NA 19_22567436 -872.19764152212
NA 19_22570782 -872.200191136812
NA 19_22574128 -872.203559576772
NA 19_22577474 -872.207729760548
NA 19_22580820 -872.212102123781
NA 19_22584166 -872.208452257032
NA 19_22587512 -872.204772354558
NA 19_22590858 -872.201068525658
NA 19_22594203 -872.195089574594
NA 19_22597549 -872.186285645441
NA 19_22600895 -872.194952273518
NA 19_22604768 -872.174648344535
NA 19_22611929 -872.142045820602
NA 19_22615951 -872.134594187637
NA 19_22616579 -872.1270744468
NA 19_22617111 -872.119494664477
NA 19_22617643 -872.111807356785
NA 19_22618175 -872.093350003631
NA 19_22618707 -872.048350186871
NA 19_22619240 -871.99451619777
NA 19_22619772 -871.93279004181
NA 19_22620304 -871.868284015826
NA 19_22620537 -871.838153888932
NA 19_22620655 -871.797691534442
NA 19_22620774 -871.747321608874
NA 19_22621212 -871.738537088932
NA 19_22623056 -871.736026771085
NA 19_22625940 -871.7320476338
NA 19_22632448 -871.726560359529
NA 19_22638956 -871.719557498567
NA 19_22645464 -871.714641882454
NA 19_22651972 -871.70885808861
NA 19_22658480 -871.702204106023
NA 19_22692039 -871.695946084867
NA 19_22776340 -871.524346818721
NA 19_22788765 -871.464895197495
NA 19_22792288 -871.464846150211
NA 19_22794125 -871.464797280906
NA 19_22795963 -871.464748764279
NA 19_22797800 -871.464700835505
NA 19_22799638 -871.464653320203
NA 19_22858304 -871.47080261594
