value loglik
19_31192742 19_18147123 -910.49301220855
19_31192742 19_18147270 -910.433616773077
19_31192742 19_18147416 -910.363332641837
19_31192742 19_18170066 -910.281946997545
19_31192742 19_18210494 -910.230428021873
19_31192742 19_18211151 -910.169087490217
19_31192742 19_18211808 -910.095874203614
19_31192742 19_18224115 -910.023300863005
19_31192742 19_18226843 -909.951019614256
19_31192742 19_18229572 -909.898024489381
19_31192742 19_18232300 -909.844258818694
19_31192742 19_18235779 -909.790216306159
19_31192742 19_18244123 -909.644837751565
19_31192742 19_18252467 -909.480888444936
19_31192742 19_18275473 -909.292120968192
19_31192742 19_18288997 -909.210089203972
19_31192742 19_18302521 -909.19515519899
19_31192742 19_18316045 -909.204512547102
19_31192742 19_18333753 -909.285889671277
19_31192742 19_18357444 -909.371844927809
19_31192742 19_18363542 -909.463778184091
19_31192742 19_18369640 -909.558199994819
19_31192742 19_18375737 -909.461743921843
19_31192742 19_18381835 -909.364504584041
19_31192742 19_18387932 -909.263620040584
19_31192742 19_18660511 -909.302480758042
19_31192742 19_18668463 -909.546807138592
19_31192742 19_18676416 -910.057915308671
19_31192742 19_18975648 -910.03816095728
19_31192742 19_19274879 -910.310834127228
19_31192742 19_19305304 -910.700741462371
19_31192742 19_19335729 -910.819213461362
19_31192742 19_19461226 -910.896585864102
19_31192742 19_19464083 -910.968460699531
19_31192742 19_19466941 -911.035113761142
19_31192742 19_19537824 -911.095999524736
19_31192742 19_19548156 -911.150718404502
19_31192742 19_19558489 -911.199025411281
19_31192742 19_19870145 -911.147684857628
19_31192742 19_19874630 -911.13861879941
19_31192742 19_19879115 -911.128373614814
19_31192742 19_20125475 -911.126453981906
19_31192742 19_20137919 -911.126753663105
19_31192742 19_20150362 -911.127184807912
19_31192742 19_20302600 -911.126107468367
19_31192742 19_20303683 -911.120805406525
19_31192742 19_20304765 -911.101756868036
19_31192742 19_20626923 -911.316543232034
19_31192742 19_20633442 -911.408564965193
19_31192742 19_20639961 -911.404139621781
19_31192742 19_20756178 -911.292104297323
19_31192742 19_20775432 -911.1413433333
19_31192742 19_20794687 -910.97711054893
19_31192742 19_20796932 -910.791009894601
19_31192742 19_20798905 -910.587186189015
19_31192742 19_20801032 -910.370513429551
19_31192742 19_20803231 -910.146282176549
19_31192742 19_20805430 -909.919822237365
19_31192742 19_20807629 -909.696171976685
19_31192742 19_20902553 -909.644691397004
19_31192742 19_20998510 -909.494799447675
19_31192742 19_21094467 -908.90866774015
19_31192742 19_21182134 -908.86680279508
19_31192742 19_21270329 -908.829584588563
19_31192742 19_21326896 -908.806410004186
19_31192742 19_21332327 -908.773721992055
19_31192742 19_21336729 -908.741524249871
19_31192742 19_21341131 -908.709937284036
19_31192742 19_21345533 -908.679077059007
19_31192742 19_21349935 -908.649053998191
19_31192742 19_21356079 -908.702749447313
19_31192742 19_21515834 -908.903164132756
19_31192742 19_21518274 -908.983507384518
19_31192742 19_21520713 -909.081776642487
19_31192742 19_21523152 -909.181428574886
19_31192742 19_21533417 -909.280262231028
19_31192742 19_21545048 -909.372778555917
19_31192742 19_21727395 -909.429154686014
19_31192742 19_21740049 -909.475316099798
19_31192742 19_21752704 -909.523975838489
19_31192742 19_21835817 -909.671227588366
19_31192742 19_21840919 -909.893841028023
19_31192742 19_21846022 -909.898600003919
19_31192742 19_21936950 -909.931419558384
19_31192742 19_21970456 -909.849704902391
19_31192742 19_22003963 -909.753791957908
19_31192742 19_22156073 -909.678944266014
19_31192742 19_22172322 -909.611012795137
19_31192742 19_22187306 -909.540206852389
19_31192742 19_22191696 -909.463081863968
19_31192742 19_22195207 -909.382690554632
19_31192742 19_22198718 -909.293286962069
19_31192742 19_22202229 -909.198653597927
19_31192742 19_22205740 -909.10165495716
19_31192742 19_22209250 -909.002791535152
19_31192742 19_22212761 -908.902608625323
19_31192742 19_22216272 -908.801685115083
19_31192742 19_22219783 -908.700619965722
19_31192742 19_22223294 -908.600020586679
19_31192742 19_22226805 -908.500488135024
19_31192742 19_22230316 -908.42477379512
19_31192742 19_22233827 -908.462070275449
19_31192742 19_22237338 -908.553380538769
19_31192742 19_22240848 -908.835292510383
19_31192742 19_22244457 -908.648368506941
19_31192742 19_22264004 -908.509921379249
19_31192742 19_22288023 -908.506883809506
19_31192742 19_22294213 -908.50643209221
19_31192742 19_22298836 -908.483522293106
19_31192742 19_22303459 -908.45877454894
19_31192742 19_22333838 -908.435996846396
19_31192742 19_22382301 -908.415416543222
19_31192742 19_22413259 -908.397112821274
19_31192742 19_22419242 -908.381376680203
19_31192742 19_22425226 -908.368173035593
19_31192742 19_22431209 -908.357349069561
19_31192742 19_22435586 -908.349266261871
19_31192742 19_22436965 -908.344003116219
19_31192742 19_22438344 -908.34160392165
19_31192742 19_22439723 -908.342046725794
19_31192742 19_22441102 -908.345279231795
19_31192742 19_22442482 -908.351221816506
19_31192742 19_22443861 -908.359769364917
19_31192742 19_22445240 -908.37079384961
19_31192742 19_22446619 -908.316816774981
19_31192742 19_22447998 -908.268586352277
19_31192742 19_22449377 -908.258246907197
19_31192742 19_22450756 -908.248253260035
19_31192742 19_22452135 -908.238086745949
19_31192742 19_22453515 -908.228602280922
19_31192742 19_22454894 -908.219810457968
19_31192742 19_22456273 -908.211719709712
19_31192742 19_22507525 -908.204418991542
19_31192742 19_22560818 -908.221811390376
19_31192742 19_22567436 -908.288801199397
19_31192742 19_22570782 -908.353889360716
19_31192742 19_22574128 -908.417045305405
19_31192742 19_22577474 -908.478012388088
19_31192742 19_22580820 -908.533996311352
19_31192742 19_22584166 -908.551791006419
19_31192742 19_22587512 -908.569621850863
19_31192742 19_22590858 -908.587484069388
19_31192742 19_22594203 -908.586712978778
19_31192742 19_22597549 -908.600629032027
19_31192742 19_22600895 -908.673627608757
19_31192742 19_22604768 -908.756740931272
19_31192742 19_22611929 -908.856412943689
19_31192742 19_22615951 -908.92968426333
19_31192742 19_22616579 -909.002657982913
19_31192742 19_22617111 -909.0748650464
19_31192742 19_22617643 -909.146336505239
19_31192742 19_22618175 -909.204808287481
19_31192742 19_22618707 -909.273535666457
19_31192742 19_22619240 -909.383384153146
19_31192742 19_22619772 -909.53622590808
19_31192742 19_22620304 -909.718297147045
19_31192742 19_22620537 -909.806974549136
19_31192742 19_22620655 -909.889977705929
19_31192742 19_22620774 -909.96684261012
19_31192742 19_22621212 -909.958449270452
19_31192742 19_22623056 -909.931232989588
19_31192742 19_22625940 -909.898091088028
19_31192742 19_22632448 -909.859231850237
19_31192742 19_22638956 -909.815209412201
19_31192742 19_22645464 -909.839420455943
19_31192742 19_22651972 -909.86282428365
19_31192742 19_22658480 -909.882630486047
19_31192742 19_22692039 -909.897062613741
19_31192742 19_22776340 -909.041290663106
19_31192742 19_22788765 -908.708085466523
19_31192742 19_22792288 -908.702392535592
19_31192742 19_22794125 -908.696680079249
19_31192742 19_22795963 -908.690948594332
19_31192742 19_22797800 -908.685198691999
19_31192742 19_22799638 -908.679430364078
19_31192742 19_22858304 -908.67946028718
19_31192742 19_22891650 -908.462342263045
19_31192742 19_22894267 -908.255457217977
19_31192742 19_22896884 -908.073039998304
19_31192742 19_22899501 -907.920784610463
19_31192742 19_22902118 -907.693680898055
19_31192742 19_22904734 -907.514432739923
19_31192742 19_22907351 -907.280836587213
19_31192742 19_22909968 -907.078222845197
19_31192742 19_22912585 -906.908179804048
19_31192742 19_23342789 -906.727866544202
19_31192742 19_23344991 -906.552122326965
19_31192742 19_23347193 -906.373761201629
19_31192742 19_23350338 -906.453954852417
19_31192742 19_23359294 -906.598375584165
19_31192742 19_23368249 -906.675598185591
19_31192742 19_23376634 -906.760962837357
19_31192742 19_23378430 -906.838476330143
19_31192742 19_23380227 -906.762958604233
19_31192742 19_23382024 -906.697994042814
19_31192742 19_23383821 -906.644031102206
19_31192742 19_23385618 -906.601441607456
19_31192742 19_23868659 -906.475486617864
19_31192742 19_23870233 -905.840699322285
19_31192742 19_23871808 -905.190542850933
19_31192742 19_23873382 -904.540418687222
19_31192742 19_23874956 -903.906144937686
19_31192742 19_23876530 -903.302613559224
19_31192742 19_23917687 -902.756639611555
19_31192742 19_23917752 -902.490341034029
19_31192742 19_23917817 -902.254159442225
19_31192742 19_23918175 -902.051213843579
19_31192742 19_23925367 -901.836276054032
19_31192742 19_23932559 -901.619493609634
19_31192742 19_23988954 -901.42976227108
19_31192742 19_23999542 -901.424691861479
19_31192742 19_24010131 -901.450635248159
19_31192742 19_24048529 -901.495707892104
19_31192742 19_24058490 -901.44210623534
19_31192742 19_24068452 -901.228325003888
19_31192742 19_24078414 -901.047222442195
19_31192742 19_24151901 -901.069379368688
19_31192742 19_24152632 -901.110790660954
19_31192742 19_24153364 -901.171134714466
19_31192742 19_24154095 -901.248282372621
