value loglik
NA 19_18147123 -967.48458682787
NA 19_18147270 -967.364454038023
NA 19_18147416 -967.242856331567
NA 19_18170066 -967.120192747743
NA 19_18210494 -967.058754158753
NA 19_18211151 -967.003450412157
NA 19_18211808 -966.952469638905
NA 19_18224115 -966.898835411289
NA 19_18226843 -966.845293726566
NA 19_18229572 -966.801310434368
NA 19_18232300 -966.737245409907
NA 19_18235779 -966.657733880301
NA 19_18244123 -966.583247980087
NA 19_18252467 -966.506976084679
NA 19_18275473 -967.047649311753
NA 19_18288997 -967.199390078163
NA 19_18302521 -967.190334013568
NA 19_18316045 -967.177365076858
NA 19_18333753 -967.157983047544
NA 19_18357444 -967.149529544667
NA 19_18363542 -967.146289356064
NA 19_18369640 -967.146080620374
NA 19_18375737 -966.76884512124
NA 19_18381835 -966.541013311208
NA 19_18387932 -966.50852261385
NA 19_18660511 -966.573901695388
NA 19_18668463 -966.596413507989
NA 19_18676416 -967.167150929617
NA 19_18975648 -967.568665651385
NA 19_19274879 -967.721835622858
NA 19_19305304 -968.028328663968
NA 19_19335729 -968.18493669146
NA 19_19461226 -968.212258050968
NA 19_19464083 -968.236008499434
NA 19_19466941 -968.261166739256
NA 19_19537824 -968.287625122201
NA 19_19548156 -968.315267146984
NA 19_19558489 -968.34396602885
NA 19_19870145 -968.316006199707
NA 19_19874630 -968.34059156979
NA 19_19879115 -968.36525224663
NA 19_20125475 -968.400474376564
NA 19_20137919 -968.446123436163
NA 19_20150362 -968.499539712438
NA 19_20302600 -968.377451136141
NA 19_20303683 -968.198116976083
NA 19_20304765 -968.010068335647
NA 19_20626923 -967.766609682652
NA 19_20633442 -967.675784715164
NA 19_20639961 -967.726329309769
NA 19_20756178 -967.69698205123
NA 19_20775432 -967.655952122035
NA 19_20794687 -967.733891805358
NA 19_20796932 -967.831060436078
NA 19_20798905 -967.946251232501
NA 19_20801032 -968.077691325773
NA 19_20803231 -968.223137620351
NA 19_20805430 -968.380005829013
NA 19_20807629 -968.545527187073
NA 19_20902553 -968.531703727291
NA 19_20998510 -968.558007763931
NA 19_21094467 -968.621790880768
NA 19_21182134 -968.670250715246
NA 19_21270329 -968.689871919229
NA 19_21326896 -968.714202798358
NA 19_21332327 -968.677400684558
NA 19_21336729 -968.636494694482
NA 19_21341131 -968.592079154041
NA 19_21345533 -968.544795302537
NA 19_21349935 -968.495304590235
NA 19_21356079 -968.40780834648
NA 19_21515834 -968.373589435622
NA 19_21518274 -968.361721959133
NA 19_21520713 -968.326008288209
NA 19_21523152 -968.311669931094
NA 19_21533417 -968.312193307098
NA 19_21545048 -968.327273977585
NA 19_21727395 -968.352855706939
NA 19_21740049 -968.381886656839
NA 19_21752704 -968.407364354197
NA 19_21835817 -968.497870133219
NA 19_21840919 -968.498309602064
NA 19_21846022 -968.534941794822
NA 19_21936950 -968.659548010254
NA 19_21970456 -968.59913134578
NA 19_22003963 -968.524238096675
NA 19_22156073 -968.487172447758
NA 19_22172322 -968.463193724466
NA 19_22187306 -968.451065601793
NA 19_22191696 -968.453388629834
NA 19_22195207 -968.456849571093
NA 19_22198718 -968.457747413291
NA 19_22202229 -968.457995370071
NA 19_22205740 -968.459004441919
NA 19_22209250 -968.460726040707
NA 19_22212761 -968.463105932296
NA 19_22216272 -968.466085886121
NA 19_22219783 -968.469604012013
NA 19_22223294 -968.473596967218
NA 19_22226805 -968.478000607575
NA 19_22230316 -968.480578023862
NA 19_22233827 -968.472915549155
NA 19_22237338 -968.5442039052
NA 19_22240848 -968.702840726374
NA 19_22244457 -968.817465017039
NA 19_22264004 -968.863885309834
NA 19_22288023 -968.845618408377
NA 19_22294213 -968.834339991403
NA 19_22298836 -968.820174773167
NA 19_22303459 -968.805338908064
NA 19_22333838 -968.790293164435
NA 19_22382301 -968.775202707697
NA 19_22413259 -968.759923326357
NA 19_22419242 -968.744416046633
NA 19_22425226 -968.728748939166
NA 19_22431209 -968.712653172881
NA 19_22435586 -968.696656108251
NA 19_22436965 -968.680820856858
NA 19_22438344 -968.664990468838
NA 19_22439723 -968.649189592003
NA 19_22441102 -968.633439882897
NA 19_22442482 -968.617759694566
NA 19_22443861 -968.602164570564
NA 19_22445240 -968.586667325057
NA 19_22446619 -968.634668259177
NA 19_22447998 -968.678414153525
NA 19_22449377 -968.676889848338
NA 19_22450756 -968.674755270428
NA 19_22452135 -968.671348653587
NA 19_22453515 -968.66771576624
NA 19_22454894 -968.663861632623
NA 19_22456273 -968.659792186174
NA 19_22507525 -968.655480756651
NA 19_22560818 -968.647526821523
NA 19_22567436 -968.633177065687
NA 19_22570782 -968.620069376601
NA 19_22574128 -968.608337978283
NA 19_22577474 -968.598057825171
NA 19_22580820 -968.588862024471
NA 19_22584166 -968.574054751987
NA 19_22587512 -968.559138915983
NA 19_22590858 -968.544117350507
NA 19_22594203 -968.531469497252
NA 19_22597549 -968.523067897068
NA 19_22600895 -968.724996007196
NA 19_22604768 -968.588138488504
NA 19_22611929 -968.519343267682
NA 19_22615951 -968.503928758436
NA 19_22616579 -968.488320769162
NA 19_22617111 -968.472500972558
NA 19_22617643 -968.456613248868
NA 19_22618175 -968.343552136989
NA 19_22618707 -968.119260908887
NA 19_22619240 -967.913251827308
NA 19_22619772 -967.738647550487
NA 19_22620304 -967.613640660277
NA 19_22620537 -967.58692961818
NA 19_22620655 -967.56686490478
NA 19_22620774 -967.552726905754
NA 19_22621212 -967.496122568727
NA 19_22623056 -967.435416846515
NA 19_22625940 -967.378380313128
NA 19_22632448 -967.325127057108
NA 19_22638956 -967.275300960085
NA 19_22645464 -967.130832945689
NA 19_22651972 -966.994332529187
NA 19_22658480 -966.871376837082
NA 19_22692039 -966.761129244828
NA 19_22776340 -965.275361466956
NA 19_22788765 -965.008282398436
NA 19_22792288 -965.008070958837
NA 19_22794125 -965.007859133941
NA 19_22795963 -965.007646678517
NA 19_22797800 -965.007433661994
NA 19_22799638 -965.007220004191
NA 19_22858304 -964.949554951164
NA 19_22891650 -964.63036267002
NA 19_22894267 -964.31698726224
NA 19_22896884 -964.014207649121
NA 19_22899501 -963.726616635229
NA 19_22902118 -965.117104503289
NA 19_22904734 -965.359770309659
NA 19_22907351 -965.359539745125
NA 19_22909968 -965.359031022507
NA 19_22912585 -965.357964842534
NA 19_23342789 -965.147814708686
NA 19_23344991 -965.057505153803
NA 19_23347193 -964.976585702935
NA 19_23350338 -964.986209723467
NA 19_23359294 -965.069904534713
NA 19_23368249 -965.16034258779
NA 19_23376634 -965.247911280838
NA 19_23378430 -965.309678560218
NA 19_23380227 -965.358072037984
NA 19_23382024 -965.418092995086
NA 19_23383821 -965.48949353554
NA 19_23385618 -965.571774927497
NA 19_23868659 -965.875013092324
NA 19_23870233 -965.64034066166
NA 19_23871808 -965.402747520938
NA 19_23873382 -965.165052835984
NA 19_23874956 -964.930053189211
NA 19_23876530 -964.700289334604
NA 19_23917687 -964.488038465542
NA 19_23917752 -964.455698083103
NA 19_23917817 -964.425095505531
NA 19_23918175 -964.395980302438
NA 19_23925367 -964.365132792261
NA 19_23932559 -964.333976762134
NA 19_23988954 -964.304947293579
NA 19_23999542 -964.299033056485
NA 19_24010131 -964.281500872292
NA 19_24048529 -964.262182939892
NA 19_24058490 -964.303433325758
NA 19_24068452 -964.466962335669
NA 19_24078414 -964.57693000032
NA 19_24151901 -964.587730201204
NA 19_24152632 -964.597004832368
NA 19_24153364 -964.604970898354
NA 19_24154095 -964.612332005637
NA 19_24154826 -964.620124662943
NA 19_24155557 -964.632056612632
NA 19_24307454 -964.705774724133
NA 19_24332887 -964.688158420104
NA 19_24358320 -964.740823411453
NA 19_24382219 -965.005803612022
NA 19_24382803 -965.313185694316
NA 19_24383257 -965.631680627783
NA 19_24383620 -965.929287635288
NA 19_24383973 -966.174413840557
NA 19_24384325 -966.298361298909
NA 19_24384678 -966.079804684531
NA 19_24385081 -965.933416265165
NA 19_24386149 -965.869140139414
NA 19_24615398 -965.607117436288
NA 19_24623533 -965.382258603712
NA 19_24631669 -965.242339518154
NA 19_24646048 -965.431357395899
NA 19_24651380 -965.465586453991
NA 19_24655682 -965.56662764342
NA 19_24659983 -965.348340962175
NA 19_24661370 -965.137497575452
NA 19_24662705 -964.955632447434
NA 19_24664113 -964.897453086649
NA 19_24687303 -964.83716955073
NA 19_24729734 -964.810911071988
NA 19_24741223 -964.801482224215
NA 19_24745602 -964.737117541173
NA 19_24749981 -964.725963661344
NA 19_24754360 -964.734774767636
NA 19_24758506 -964.734245709371
NA 19_24762609 -964.730083477717
NA 19_24809264 -964.726716781894
NA 19_24874336 -964.724256203233
NA 19_24939407 -964.722050623479
NA 19_25004478 -964.715092688374
NA 19_25069550 -964.688355476361
NA 19_25094384 -964.652320551165
NA 19_25099509 -964.647516121669
NA 19_25100587 -964.665387263716
NA 19_25101665 -964.711317241248
NA 19_25102743 -964.789580184424
NA 19_25103820 -964.902667151574
NA 19_25104898 -965.050861814665
NA 19_25105976 -965.232181569113
NA 19_25108018 -965.442680215123
NA 19_25121124 -965.529227267522
NA 19_25124172 -965.559611992724
NA 19_25127220 -965.464439293047
NA 19_25131012 -965.300426086289
NA 19_25164884 -965.076410717661
NA 19_25174425 -964.392384988215
NA 19_25179040 -964.366819330381
NA 19_25181248 -964.336329235498
NA 19_25183456 -964.30533557085
NA 19_25185664 -964.273864590012
NA 19_25213450 -964.242814435053
NA 19_25225757 -964.214627233691
NA 19_25234484 -964.365049346518
NA 19_25240804 -964.424239061568
NA 19_25246239 -964.38683228096
NA 19_25251673 -964.342835647022
NA 19_25257107 -964.299670763391
NA 19_25262541 -964.264050247986
NA 19_25267975 -964.239129658309
NA 19_25275395 -964.214061909767
NA 19_25334339 -964.191000592495
NA 19_25375580 -964.246805685498
NA 19_25376735 -964.41352841955
NA 19_25377890 -964.613960052401
NA 19_25430429 -964.51500463818
NA 19_25445245 -964.440042353241
NA 19_25460061 -964.408119710611
NA 19_25474762 -964.388776179767
NA 19_25487123 -964.392580282098
NA 19_25500518 -964.409028131758
NA 19_25532899 -964.411618778243
NA 19_25565280 -964.368134156015
NA 19_25588832 -964.323363544929
NA 19_25599495 -964.284199165058
NA 19_25603706 -964.289711468514
NA 19_25607918 -964.295081173012
NA 19_25612129 -963.971555165092
NA 19_25616341 -963.629991280871
NA 19_25620552 -963.5309750915
NA 19_25624763 -963.52204847177
NA 19_25628975 -964.147621894832
NA 19_25633186 -964.991839402556
NA 19_25666923 -964.96950171839
NA 19_25705655 -964.835178334584
NA 19_25717202 -964.558946617594
NA 19_25724298 -964.529116433205
NA 19_25725807 -964.499457299322
NA 19_25727315 -964.469349855419
NA 19_25728824 -964.437423152244
NA 19_25730332 -964.404555917657
NA 19_25731841 -964.37205399536
NA 19_25733349 -964.361096130152
NA 19_25735898 -964.443146759362
NA 19_25748084 -964.155107813816
NA 19_25768410 -964.140011433501
NA 19_26254994 -964.094999297852
NA 19_26266960 -964.091378112513
NA 19_26278925 -963.94361411677
NA 19_26290890 -963.781206379716
NA 19_26302855 -963.620820221797
