value loglik
NA 19_18147123 -954.93249877244
NA 19_18147270 -955.014340261815
NA 19_18147416 -955.098122791719
NA 19_18170066 -955.182829368397
NA 19_18210494 -955.183374012493
NA 19_18211151 -955.186420544315
NA 19_18211808 -955.193864179449
NA 19_18224115 -955.22526792517
NA 19_18226843 -955.271359600031
NA 19_18229572 -955.365598061653
NA 19_18232300 -955.471687965423
NA 19_18235779 -955.585496854806
NA 19_18244123 -955.639615908267
NA 19_18252467 -955.691009806048
NA 19_18275473 -956.075493454873
NA 19_18288997 -956.328550650941
NA 19_18302521 -956.373411598787
NA 19_18316045 -956.399530246629
NA 19_18333753 -956.39095027444
NA 19_18357444 -956.393918560823
NA 19_18363542 -956.39952866391
NA 19_18369640 -956.403891610278
NA 19_18375737 -956.34647271323
NA 19_18381835 -956.278565882601
NA 19_18387932 -956.186083250805
NA 19_18660511 -956.085065804063
NA 19_18668463 -956.033154286395
NA 19_18676416 -956.203627537263
NA 19_18975648 -956.248455529045
NA 19_19274879 -956.151592786592
NA 19_19305304 -956.05442169573
NA 19_19335729 -956.096290986153
NA 19_19461226 -956.081510823775
NA 19_19464083 -956.067686863629
NA 19_19466941 -956.057681674799
NA 19_19537824 -956.051493119373
NA 19_19548156 -956.049050707275
NA 19_19558489 -956.050219853482
NA 19_19870145 -956.006422534585
NA 19_19874630 -956.016989390974
NA 19_19879115 -956.030270166038
NA 19_20125475 -956.045356201434
NA 19_20137919 -956.041203097389
NA 19_20150362 -956.015560063892
NA 19_20302600 -956.080353939319
NA 19_20303683 -956.17514591731
NA 19_20304765 -956.28233463727
NA 19_20626923 -956.255907413163
NA 19_20633442 -956.260189767859
NA 19_20639961 -956.297936733594
NA 19_20756178 -956.34431236917
NA 19_20775432 -956.396153486661
NA 19_20794687 -956.337532910286
NA 19_20796932 -956.280360535078
NA 19_20798905 -956.226169293348
NA 19_20801032 -956.17658520647
NA 19_20803231 -956.133201300951
NA 19_20805430 -956.097448410653
NA 19_20807629 -956.070464148683
NA 19_20902553 -955.016701445353
NA 19_20998510 -954.917082162586
NA 19_21094467 -954.796531840106
NA 19_21182134 -954.703313184452
NA 19_21270329 -954.545350393744
NA 19_21326896 -954.176081583816
NA 19_21332327 -954.041014433047
NA 19_21336729 -953.90738434077
NA 19_21341131 -953.776852150492
NA 19_21345533 -953.650943640157
NA 19_21349935 -953.531000106554
NA 19_21356079 -953.461902859001
NA 19_21515834 -953.18870189103
NA 19_21518274 -952.90595287616
NA 19_21520713 -952.687452302452
NA 19_21523152 -952.68467087122
NA 19_21533417 -952.688644531529
NA 19_21545048 -952.681375919638
NA 19_21727395 -952.675907755385
NA 19_21740049 -952.681575983087
NA 19_21752704 -952.685496616672
NA 19_21835817 -952.747213736168
NA 19_21840919 -953.017586507585
NA 19_21846022 -953.067730297383
NA 19_21936950 -953.127928975719
NA 19_21970456 -953.281778303137
NA 19_22003963 -953.441178358366
NA 19_22156073 -953.532450610132
NA 19_22172322 -953.57264519906
NA 19_22187306 -953.581004294273
NA 19_22191696 -953.552017794969
NA 19_22195207 -953.526985579422
NA 19_22198718 -953.493979848956
NA 19_22202229 -953.459304412773
NA 19_22205740 -953.427876395696
NA 19_22209250 -953.399828695633
NA 19_22212761 -953.37525823817
NA 19_22216272 -953.354224150691
NA 19_22219783 -953.336746368938
NA 19_22223294 -953.322810167024
NA 19_22226805 -953.3123651913
NA 19_22230316 -953.308639042809
NA 19_22233827 -953.323434411529
NA 19_22237338 -953.347502383411
NA 19_22240848 -953.255187990088
NA 19_22244457 -953.330482504389
NA 19_22264004 -953.397086756826
NA 19_22288023 -953.438383225407
NA 19_22294213 -953.475267911551
NA 19_22298836 -953.496446926025
NA 19_22303459 -953.515558255664
NA 19_22333838 -953.535021165363
NA 19_22382301 -953.55462775074
NA 19_22413259 -953.574749141734
NA 19_22419242 -953.595543861658
NA 19_22425226 -953.61697199071
NA 19_22431209 -953.639073078995
NA 19_22435586 -953.661833901298
NA 19_22436965 -953.685263328561
NA 19_22438344 -953.709315333718
NA 19_22439723 -953.733952013316
NA 19_22441102 -953.759119662877
NA 19_22442482 -953.784751164842
NA 19_22443861 -953.810767372816
NA 19_22445240 -953.837077720005
NA 19_22446619 -953.91285552081
NA 19_22447998 -953.964900249197
NA 19_22449377 -953.98213165808
NA 19_22450756 -953.999847893812
NA 19_22452135 -954.018810908236
NA 19_22453515 -954.037753817487
NA 19_22454894 -954.056657210529
NA 19_22456273 -954.075501479461
NA 19_22507525 -954.093758773822
NA 19_22560818 -954.128240517449
NA 19_22567436 -954.196344850255
NA 19_22570782 -954.262422627347
NA 19_22574128 -954.326376075158
NA 19_22577474 -954.387933804184
NA 19_22580820 -954.443792604984
NA 19_22584166 -954.454057616716
NA 19_22587512 -954.464168373579
NA 19_22590858 -954.474059750984
NA 19_22594203 -954.483266617796
NA 19_22597549 -954.486816134624
NA 19_22600895 -954.312770457369
NA 19_22604768 -954.316590651721
NA 19_22611929 -954.315902730397
NA 19_22615951 -954.312860269552
NA 19_22616579 -954.309760044168
NA 19_22617111 -954.306685265227
NA 19_22617643 -954.303657033331
NA 19_22618175 -954.293709717739
NA 19_22618707 -954.288650412163
NA 19_22619240 -954.285734864145
NA 19_22619772 -954.286478720159
NA 19_22620304 -954.291931865504
NA 19_22620537 -954.29029028425
NA 19_22620655 -954.292788392427
NA 19_22620774 -954.299595558896
NA 19_22621212 -954.337339731793
NA 19_22623056 -954.386920813184
NA 19_22625940 -954.444056626727
NA 19_22632448 -954.508385429195
NA 19_22638956 -954.57984537061
NA 19_22645464 -954.776171229846
NA 19_22651972 -954.99856980576
NA 19_22658480 -955.231904151146
NA 19_22692039 -955.449241617064
NA 19_22776340 -955.421133851202
NA 19_22788765 -955.329511951294
NA 19_22792288 -955.325586789953
NA 19_22794125 -955.321620861453
NA 19_22795963 -955.317615025674
NA 19_22797800 -955.313569369828
NA 19_22799638 -955.309483826441
NA 19_22858304 -955.339832949815
NA 19_22891650 -955.37312598749
NA 19_22894267 -955.40523411695
NA 19_22896884 -955.437402952189
NA 19_22899501 -955.469659783716
NA 19_22902118 -955.159078815744
NA 19_22904734 -955.078525281852
NA 19_22907351 -955.073811375572
NA 19_22909968 -955.07729447975
NA 19_22912585 -955.090102864749
NA 19_23342789 -955.48225138445
NA 19_23344991 -955.527458290387
NA 19_23347193 -955.566980532976
NA 19_23350338 -955.717891264416
NA 19_23359294 -955.741859343752
NA 19_23368249 -955.723684017722
NA 19_23376634 -955.706298068709
NA 19_23378430 -955.685706570542
NA 19_23380227 -955.676569911339
NA 19_23382024 -955.665801258647
NA 19_23383821 -955.653379219599
NA 19_23385618 -955.639291252098
NA 19_23868659 -955.474923761051
NA 19_23870233 -955.631035147555
NA 19_23871808 -955.787480518075
NA 19_23873382 -955.940291310332
NA 19_23874956 -956.085456168361
NA 19_23876530 -956.219188028689
NA 19_23917687 -956.335271130327
NA 19_23917752 -956.391604975157
NA 19_23917817 -956.443097982143
NA 19_23918175 -956.488646418841
NA 19_23925367 -956.511411066302
NA 19_23932559 -956.523758559689
NA 19_23988954 -956.535420986998
NA 19_23999542 -956.539060698624
NA 19_24010131 -956.536676966411
NA 19_24048529 -956.5306929147
NA 19_24058490 -956.551400122233
NA 19_24068452 -956.609873483702
NA 19_24078414 -956.67184553994
NA 19_24151901 -956.730156971701
NA 19_24152632 -956.745843670725
NA 19_24153364 -956.720795729089
NA 19_24154095 -956.660525268554
NA 19_24154826 -956.572772145035
NA 19_24155557 -956.465619225677
NA 19_24307454 -956.026436602465
NA 19_24332887 -955.865090067388
NA 19_24358320 -955.888990996581
NA 19_24382219 -955.996422568304
NA 19_24382803 -956.098971230424
NA 19_24383257 -956.194914370906
NA 19_24383620 -956.28553361319
NA 19_24383973 -956.372260682919
NA 19_24384325 -956.434407559826
NA 19_24384678 -956.341377673764
NA 19_24385081 -956.25327802689
NA 19_24386149 -956.178014056952
NA 19_24615398 -955.994995480313
NA 19_24623533 -955.75271276146
NA 19_24631669 -955.469457148027
NA 19_24646048 -955.01289023995
NA 19_24651380 -954.171488707529
NA 19_24655682 -953.321894781097
NA 19_24659983 -953.311230002416
NA 19_24661370 -953.318833926937
NA 19_24662705 -953.338928638394
NA 19_24664113 -953.351268170012
NA 19_24687303 -953.363026790081
NA 19_24729734 -953.355107693168
NA 19_24741223 -953.322548268952
NA 19_24745602 -953.326617998775
NA 19_24749981 -953.326333876477
NA 19_24754360 -953.323173323094
NA 19_24758506 -953.328797033185
NA 19_24762609 -953.338108740864
NA 19_24809264 -953.347156356446
NA 19_24874336 -953.356243120061
NA 19_24939407 -953.366534194425
NA 19_25004478 -953.383585124809
NA 19_25069550 -953.406670255112
NA 19_25094384 -953.427155728797
NA 19_25099509 -953.450935335067
NA 19_25100587 -953.490161366976
NA 19_25101665 -953.546368486341
NA 19_25102743 -953.620547032949
NA 19_25103820 -953.712964204638
NA 19_25104898 -953.823063918232
NA 19_25105976 -953.949476151703
NA 19_25108018 -954.090138516777
NA 19_25121124 -954.125896508325
NA 19_25124172 -954.11867740435
NA 19_25127220 -953.988369912073
NA 19_25131012 -954.130010137053
NA 19_25164884 -955.110702584634
NA 19_25174425 -954.913142084586
NA 19_25179040 -954.823322439257
NA 19_25181248 -954.833108523399
NA 19_25183456 -954.843040896858
NA 19_25185664 -954.853100978437
NA 19_25213450 -954.862587410611
NA 19_25225757 -954.866888578385
NA 19_25234484 -954.917274239405
NA 19_25240804 -955.00352012084
NA 19_25246239 -954.885005322097
NA 19_25251673 -954.82587899937
NA 19_25257107 -954.758690141769
NA 19_25262541 -954.720229573175
NA 19_25267975 -954.737520929708
NA 19_25275395 -954.754862356845
NA 19_25334339 -954.770973828989
NA 19_25375580 -954.635394956822
NA 19_25376735 -954.429653816138
NA 19_25377890 -954.289405282093
NA 19_25430429 -954.248704454583
NA 19_25445245 -954.212416741152
NA 19_25460061 -954.133847456603
NA 19_25474762 -954.047787320544
NA 19_25487123 -953.974972001403
NA 19_25500518 -953.899062444016
NA 19_25532899 -953.773608609739
NA 19_25565280 -953.701609052682
NA 19_25588832 -953.631482285778
NA 19_25599495 -953.562775281277
NA 19_25603706 -953.510340337034
NA 19_25607918 -953.458138131726
NA 19_25612129 -953.376893635841
NA 19_25616341 -953.284038287019
NA 19_25620552 -953.20661630354
NA 19_25624763 -953.156027221807
NA 19_25628975 -953.318284575788
NA 19_25633186 -953.345708184398
NA 19_25666923 -953.067972057701
NA 19_25705655 -952.893260203959
NA 19_25717202 -953.00479245313
NA 19_25724298 -953.074090640787
NA 19_25725807 -953.146228998336
NA 19_25727315 -953.220379022325
NA 19_25728824 -953.296964549191
NA 19_25730332 -953.375651681765
NA 19_25731841 -953.456120491875
NA 19_25733349 -953.452414865553
NA 19_25735898 -953.128366384411
NA 19_25748084 -952.844387322801
NA 19_25768410 -953.013806221074
NA 19_26254994 -953.127330360961
NA 19_26266960 -953.135821681058
NA 19_26278925 -953.143715988
NA 19_26290890 -953.151988944515
NA 19_26302855 -953.160693462275
NA 19_26319456 -953.167765560319
NA 19_26336053 -953.164096283612
NA 19_26358240 -953.161967283204
NA 19_26382916 -953.147694703624
NA 19_26407592 -953.119803088376
NA 19_26432269 -953.090912755101
NA 19_26456945 -953.020254328932
NA 19_26480897 -952.997955189436
NA 19_26493222 -952.976767092072
NA 19_26505548 -952.956866746095
NA 19_26517873 -952.936455545332
NA 19_26527366 -952.916163626528
NA 19_26531695 -952.89718904812
NA 19_26535156 -952.879517009039
NA 19_26537007 -952.863113234766
NA 19_26538859 -952.847932105007
NA 19_26540710 -952.821707123746
NA 19_26542561 -952.75338492531
NA 19_26545521 -952.66506920157
NA 19_26587902 -952.63409415172
NA 19_26597204 -952.728702814388
NA 19_26606506 -952.753348963652
NA 19_26780867 -952.867313474922
