value loglik
NA 19_18147123 -904.484560486524
NA 19_18147270 -904.354586371407
NA 19_18147416 -904.223174284939
NA 19_18170066 -904.090758378513
NA 19_18210494 -904.018910519581
NA 19_18211151 -903.953067193809
NA 19_18211808 -903.891389648349
NA 19_18224115 -903.833237199866
NA 19_18226843 -903.778051711586
NA 19_18229572 -903.746704680428
NA 19_18232300 -903.701067682838
NA 19_18235779 -903.644550907023
NA 19_18244123 -903.550576858142
NA 19_18252467 -903.451134734947
NA 19_18275473 -904.048284053571
NA 19_18288997 -904.235410152181
NA 19_18302521 -904.224978641296
NA 19_18316045 -904.210572588623
NA 19_18333753 -904.191577318165
NA 19_18357444 -904.189764826473
NA 19_18363542 -904.193295337419
NA 19_18369640 -904.199250511097
NA 19_18375737 -903.766184036629
NA 19_18381835 -903.493965998729
NA 19_18387932 -903.439056501492
NA 19_18660511 -903.540803879654
NA 19_18668463 -903.606440422826
NA 19_18676416 -904.359514331966
NA 19_18975648 -904.856769586392
NA 19_19274879 -904.991082535476
NA 19_19305304 -905.26567127633
NA 19_19335729 -905.406605639264
NA 19_19461226 -905.425575003271
NA 19_19464083 -905.440765459367
NA 19_19466941 -905.457689156754
NA 19_19537824 -905.476259285503
NA 19_19548156 -905.496377477915
NA 19_19558489 -905.517930033546
NA 19_19870145 -905.507473302794
NA 19_19874630 -905.525874249977
NA 19_19879115 -905.544376316663
NA 19_20125475 -905.582645984741
NA 19_20137919 -905.634463972126
NA 19_20150362 -905.694852793759
NA 19_20302600 -905.57303051218
NA 19_20303683 -905.391156557338
NA 19_20304765 -905.20273370959
NA 19_20626923 -904.906380156795
NA 19_20633442 -904.785236999786
NA 19_20639961 -904.81821671778
NA 19_20756178 -904.768386976626
NA 19_20775432 -904.707312295942
NA 19_20794687 -904.786385052381
NA 19_20796932 -904.885051539981
NA 19_20798905 -905.00199897044
NA 19_20801032 -905.135341191179
NA 19_20803231 -905.282721995129
NA 19_20805430 -905.44145135951
NA 19_20807629 -905.608667428102
NA 19_20902553 -905.500436361301
NA 19_20998510 -905.515805085525
NA 19_21094467 -905.521374133548
NA 19_21182134 -905.550073343409
NA 19_21270329 -905.560170642887
NA 19_21326896 -905.586565128503
NA 19_21332327 -905.546559057872
NA 19_21336729 -905.502240165016
NA 19_21341131 -905.454254657723
NA 19_21345533 -905.403297301222
NA 19_21349935 -905.350082526435
NA 19_21356079 -905.246885138974
NA 19_21515834 -905.203907596987
NA 19_21518274 -905.190198331482
NA 19_21520713 -905.150068796881
NA 19_21523152 -905.133269032765
NA 19_21533417 -905.133285342657
NA 19_21545048 -905.150005341388
NA 19_21727395 -905.17298701685
NA 19_21740049 -905.196746736878
NA 19_21752704 -905.219579636538
NA 19_21835817 -905.327075551808
NA 19_21840919 -905.326967314867
NA 19_21846022 -905.377336247647
NA 19_21936950 -905.534176611473
NA 19_21970456 -905.497014033275
NA 19_22003963 -905.44412450111
NA 19_22156073 -905.416692098682
NA 19_22172322 -905.395036951454
NA 19_22187306 -905.385791639346
NA 19_22191696 -905.391467560725
NA 19_22195207 -905.398346119497
NA 19_22198718 -905.402580092132
NA 19_22202229 -905.40618355067
