value loglik
19_31192742 19_18147123 -906.538834389615
19_31192742 19_18147270 -906.473918643496
19_31192742 19_18147416 -906.398587438271
19_31192742 19_18170066 -906.312695819492
19_31192742 19_18210494 -906.261922055255
19_31192742 19_18211151 -906.201891350068
19_31192742 19_18211808 -906.130507664795
19_31192742 19_18224115 -906.058423311958
19_31192742 19_18226843 -905.987959741386
19_31192742 19_18229572 -905.945726827831
19_31192742 19_18232300 -905.904573173648
19_31192742 19_18235779 -905.864857265438
19_31192742 19_18244123 -905.725557409781
19_31192742 19_18252467 -905.567373576467
19_31192742 19_18275473 -905.38932784002
19_31192742 19_18288997 -905.31065328176
19_31192742 19_18302521 -905.300981742543
19_31192742 19_18316045 -905.31755542226
19_31192742 19_18333753 -905.410740344564
19_31192742 19_18357444 -905.506830703988
19_31192742 19_18363542 -905.608084859106
19_31192742 19_18369640 -905.710783909847
19_31192742 19_18375737 -905.619311184252
19_31192742 19_18381835 -905.515578234398
19_31192742 19_18387932 -905.405343239687
19_31192742 19_18660511 -905.43983124837
19_31192742 19_18668463 -905.677934206479
19_31192742 19_18676416 -906.116487142018
19_31192742 19_18975648 -906.12109722683
19_31192742 19_19274879 -906.398029415428
19_31192742 19_19305304 -906.784136466606
19_31192742 19_19335729 -906.895863988598
19_31192742 19_19461226 -906.968166907143
19_31192742 19_19464083 -907.034573127643
19_31192742 19_19466941 -907.095512538874
19_31192742 19_19537824 -907.150489359826
19_31192742 19_19548156 -907.199156570238
19_31192742 19_19558489 -907.241323488778
19_31192742 19_19870145 -907.183845704806
19_31192742 19_19874630 -907.173236137698
19_31192742 19_19879115 -907.161176128739
19_31192742 19_20125475 -907.157538391677
19_31192742 19_20137919 -907.156107022254
19_31192742 19_20150362 -907.154694395254
19_31192742 19_20302600 -907.14962915734
19_31192742 19_20303683 -907.139397399275
19_31192742 19_20304765 -907.117560469334
19_31192742 19_20626923 -907.331728338241
19_31192742 19_20633442 -907.424197534096
19_31192742 19_20639961 -907.4183379659
19_31192742 19_20756178 -907.299337649019
19_31192742 19_20775432 -907.140220810405
19_31192742 19_20794687 -906.976883716638
19_31192742 19_20796932 -906.792183766194
19_31192742 19_20798905 -906.590255468543
19_31192742 19_20801032 -906.375928193828
19_31192742 19_20803231 -906.154416304197
19_31192742 19_20805430 -905.930948209345
19_31192742 19_20807629 -905.71044575088
19_31192742 19_20902553 -905.64665159622
19_31192742 19_20998510 -905.496442598687
19_31192742 19_21094467 -904.907676957637
19_31192742 19_21182134 -904.873947187718
19_31192742 19_21270329 -904.835916729141
19_31192742 19_21326896 -904.811714428917
19_31192742 19_21332327 -904.777471752323
19_31192742 19_21336729 -904.743681369033
19_31192742 19_21341131 -904.710467216559
