value loglik
NA 19_18147123 -919.416285369358
NA 19_18147270 -919.427450074551
NA 19_18147416 -919.447759564941
NA 19_18170066 -919.477009243512
NA 19_18210494 -919.445084009786
NA 19_18211151 -919.412772008581
NA 19_18211808 -919.382291021648
NA 19_18224115 -919.358866739592
NA 19_18226843 -919.337326590712
NA 19_18229572 -919.32455711426
NA 19_18232300 -919.315774496338
NA 19_18235779 -919.310719334436
NA 19_18244123 -919.046283773883
NA 19_18252467 -918.786635176527
NA 19_18275473 -919.366879883553
NA 19_18288997 -919.724600523882
NA 19_18302521 -919.807984188157
NA 19_18316045 -919.923413025304
NA 19_18333753 -920.113648745995
NA 19_18357444 -920.233095692134
NA 19_18363542 -920.345123048445
NA 19_18369640 -920.457272645162
NA 19_18375737 -920.466878002349
NA 19_18381835 -920.333239918414
NA 19_18387932 -920.053943225403
NA 19_18660511 -920.264512568484
NA 19_18668463 -920.644283374632
NA 19_18676416 -921.129283140069
NA 19_18975648 -920.890927442095
NA 19_19274879 -920.609036916504
NA 19_19305304 -920.028419331281
NA 19_19335729 -919.851521740321
NA 19_19461226 -919.94198026099
NA 19_19464083 -920.054107571013
NA 19_19466941 -920.17404833909
NA 19_19537824 -920.301151529223
NA 19_19548156 -920.434607722997
NA 19_19558489 -920.573470359196
NA 19_19870145 -920.449557997807
NA 19_19874630 -920.45676340697
NA 19_19879115 -920.483683017061
NA 19_20125475 -920.514040024928
NA 19_20137919 -920.551695660966
NA 19_20150362 -920.599712257147
NA 19_20302600 -920.60249902912
NA 19_20303683 -920.593977068904
NA 19_20304765 -920.577464363427
NA 19_20626923 -920.825997948099
NA 19_20633442 -920.978127489148
NA 19_20639961 -920.996202632496
NA 19_20756178 -920.874758037188
NA 19_20775432 -920.69463628121
NA 19_20794687 -920.64368195073
NA 19_20796932 -920.603727619309
NA 19_20798905 -920.574612105028
NA 19_20801032 -920.555713184875
NA 19_20803231 -920.545995126948
NA 19_20805430 -920.54411868178
NA 19_20807629 -920.54857514248
NA 19_20902553 -920.42119743039
NA 19_20998510 -920.559536329508
NA 19_21094467 -921.01064305014
NA 19_21182134 -921.048797319667
NA 19_21270329 -921.149942575619
NA 19_21326896 -921.229928115465
NA 19_21332327 -921.337443840704
NA 19_21336729 -921.447054648189
NA 19_21341131 -921.556985423427
NA 19_21345533 -921.665566760321
NA 19_21349935 -921.771293975995
NA 19_21356079 -921.774074105076
NA 19_21515834 -921.536676670183
NA 19_21518274 -921.416470654755
NA 19_21520713 -921.294340331352
NA 19_21523152 -921.224099647391
NA 19_21533417 -921.195971399319
NA 19_21545048 -921.219128534176
NA 19_21727395 -921.401144926123
NA 19_21740049 -921.679796816661
NA 19_21752704 -921.978674955904
NA 19_21835817 -922.079748995235
NA 19_21840919 -922.050749605332
NA 19_21846022 -922.096619381911
NA 19_21936950 -921.758576608536
NA 19_21970456 -921.287310276039
NA 19_22003963 -920.887602003811
NA 19_22156073 -920.756503602042
NA 19_22172322 -920.775962920982
NA 19_22187306 -920.795159609655
NA 19_22191696 -920.813477518212
NA 19_22195207 -920.831351410434
NA 19_22198718 -920.819534286116
NA 19_22202229 -920.79836059798
NA 19_22205740 -920.780188998159
NA 19_22209250 -920.765015796684
NA 19_22212761 -920.752826060835
NA 19_22216272 -920.743593203759
NA 19_22219783 -920.737280155848
NA 19_22223294 -920.73384045427
NA 19_22226805 -920.73321713338
NA 19_22230316 -920.734493478486
NA 19_22233827 -920.735103052557
NA 19_22237338 -920.705024079564
NA 19_22240848 -919.96367515142
NA 19_22244457 -920.337518231988
NA 19_22264004 -920.548239709019
NA 19_22288023 -920.546421795353
NA 19_22294213 -920.548366125628
NA 19_22298836 -920.563906434885
NA 19_22303459 -920.5847743228
NA 19_22333838 -920.609039561176
NA 19_22382301 -920.636559145764
NA 19_22413259 -920.667416370766
NA 19_22419242 -920.701678003512
NA 19_22425226 -920.739018202286
NA 19_22431209 -920.779025129336
NA 19_22435586 -920.821874000884
NA 19_22436965 -920.867395756138
NA 19_22438344 -920.915187812281
NA 19_22439723 -920.964944590825
NA 19_22441102 -921.0163425247
NA 19_22442482 -921.069045329838
NA 19_22443861 -921.122711967402
NA 19_22445240 -921.177002720931
NA 19_22446619 -921.243047749286
NA 19_22447998 -921.287843636804
NA 19_22449377 -921.287246325913
NA 19_22450756 -921.286403808738
NA 19_22452135 -921.284652442227
NA 19_22453515 -921.283028395018
NA 19_22454894 -921.281530925228
NA 19_22456273 -921.28015872573
NA 19_22507525 -921.278868719322
NA 19_22560818 -921.289601942835
NA 19_22567436 -921.32376191025
NA 19_22570782 -921.357316457306
NA 19_22574128 -921.390006072216
NA 19_22577474 -921.421705216362
NA 19_22580820 -921.449743127369
NA 19_22584166 -921.440137725645
NA 19_22587512 -921.430388595111
NA 19_22590858 -921.420499663968
NA 19_22594203 -921.443431863988
NA 19_22597549 -921.54142127955
NA 19_22600895 -921.629197684699
NA 19_22604768 -921.599866741639
NA 19_22611929 -921.578936155732
NA 19_22615951 -921.566597621574
NA 19_22616579 -921.554244783457
NA 19_22617111 -921.541735293065
NA 19_22617643 -921.529338655928
NA 19_22618175 -921.463214886027
NA 19_22618707 -921.434968129355
NA 19_22619240 -921.436137222207
NA 19_22619772 -921.470628709346
NA 19_22620304 -921.513451717672
NA 19_22620537 -921.317461458183
NA 19_22620655 -921.140625719414
NA 19_22620774 -920.986087192592
NA 19_22621212 -920.895397889929
NA 19_22623056 -920.819779724713
NA 19_22625940 -920.752258289537
NA 19_22632448 -920.693310159813
NA 19_22638956 -920.644095095136
NA 19_22645464 -920.853275462189
NA 19_22651972 -921.127703943051
NA 19_22658480 -921.440629363735
NA 19_22692039 -921.767132871103
NA 19_22776340 -923.149079692131
NA 19_22788765 -923.416902588704
NA 19_22792288 -923.41636903623
NA 19_22794125 -923.415858195539
NA 19_22795963 -923.415370142988
NA 19_22797800 -923.414904805185
NA 19_22799638 -923.414461729102
NA 19_22858304 -923.417363234165
NA 19_22891650 -923.445225173202
NA 19_22894267 -923.472737597208
NA 19_22896884 -923.497333040254
NA 19_22899501 -923.518028215775
NA 19_22902118 -924.020063199439
NA 19_22904734 -924.214927371064
NA 19_22907351 -924.324184811371
NA 19_22909968 -924.425123411765
NA 19_22912585 -924.516862360764
NA 19_23342789 -924.48957763746
NA 19_23344991 -924.492320243201
NA 19_23347193 -924.495273112957
NA 19_23350338 -924.161531432517
NA 19_23359294 -924.010337909299
NA 19_23368249 -923.981437666518
NA 19_23376634 -923.949726467957
NA 19_23378430 -923.911900682913
NA 19_23380227 -923.913958646097
NA 19_23382024 -923.915746169133
NA 19_23383821 -923.917251129745
NA 19_23385618 -923.918476696058
NA 19_23868659 -924.176415954365
NA 19_23870233 -924.147397144611
NA 19_23871808 -924.111929411261
NA 19_23873382 -924.07019175699
NA 19_23874956 -924.02254013005
NA 19_23876530 -923.969523405412
