value loglik
NA 19_18147123 -793.046261961992
NA 19_18147270 -792.890961400518
NA 19_18147416 -792.736053900108
NA 19_18170066 -792.58360599433
NA 19_18210494 -792.564932560579
NA 19_18211151 -792.550603542001
NA 19_18211808 -792.538566674429
NA 19_18224115 -792.527635143256
NA 19_18226843 -792.486904490474
NA 19_18229572 -792.214943145689
NA 19_18232300 -791.947273184059
NA 19_18235779 -791.696082967787
NA 19_18244123 -791.761995681385
NA 19_18252467 -791.846589677985
NA 19_18275473 -792.122010894586
NA 19_18288997 -792.00572655879
NA 19_18302521 -791.930779823862
NA 19_18316045 -791.883058633134
NA 19_18333753 -791.925656584987
NA 19_18357444 -792.066214269862
NA 19_18363542 -792.220889987098
NA 19_18369640 -792.367424866675
NA 19_18375737 -792.271465298773
NA 19_18381835 -791.918931953304
NA 19_18387932 -791.571649273327
NA 19_18660511 -790.830282235316
NA 19_18668463 -790.162858198859
NA 19_18676416 -788.475512836276
NA 19_18975648 -786.91235092199
NA 19_19274879 -786.788917897672
NA 19_19305304 -786.55347967845
NA 19_19335729 -786.44233951964
NA 19_19461226 -786.409595280971
NA 19_19464083 -786.392563149398
NA 19_19466941 -786.385748601554
NA 19_19537824 -786.389579287492
NA 19_19548156 -786.404359089296
NA 19_19558489 -786.430249746677
NA 19_19870145 -786.527287397243
NA 19_19874630 -786.459246494165
NA 19_19879115 -786.39782669193
NA 19_20125475 -786.417490162611
NA 19_20137919 -786.454458075152
NA 19_20150362 -786.490526597348
NA 19_20302600 -786.493115891683
NA 19_20303683 -786.488565797968
NA 19_20304765 -786.465166368635
NA 19_20626923 -786.690485077591
NA 19_20633442 -786.87568362893
NA 19_20639961 -786.922931922952
NA 19_20756178 -786.872079729079
NA 19_20775432 -786.770921610045
NA 19_20794687 -786.50921121955
NA 19_20796932 -786.287595241586
NA 19_20798905 -786.112637769143
NA 19_20801032 -785.98960899153
NA 19_20803231 -785.922059110047
NA 19_20805430 -785.911576710651
NA 19_20807629 -785.957670226093
NA 19_20902553 -786.351972959401
NA 19_20998510 -786.39051636443
NA 19_21094467 -786.220883227627
NA 19_21182134 -786.196459491722
NA 19_21270329 -786.176439486045
NA 19_21326896 -786.028749993972
NA 19_21332327 -785.951320638233
NA 19_21336729 -785.876627383497
NA 19_21341131 -785.805551407147
NA 19_21345533 -785.738848507428
NA 19_21349935 -785.677129069625
NA 19_21356079 -785.689380954592
NA 19_21515834 -785.602738171503
NA 19_21518274 -785.460978140549
NA 19_21520713 -785.363041992494
NA 19_21523152 -785.380230146612
NA 19_21533417 -785.390368744004
NA 19_21545048 -785.39357730091
NA 19_21727395 -785.360013569327
NA 19_21740049 -785.322648066687
NA 19_21752704 -785.315561894656
NA 19_21835817 -785.426114551449
NA 19_21840919 -785.212057752518
NA 19_21846022 -785.242587904926
NA 19_21936950 -784.947409254519
NA 19_21970456 -784.456557972948
NA 19_22003963 -784.015721941083
NA 19_22156073 -783.830303133611
NA 19_22172322 -783.802646644216
NA 19_22187306 -783.755864481077
NA 19_22191696 -783.687589183919
NA 19_22195207 -783.623616863976
NA 19_22198718 -783.553565791209
NA 19_22202229 -783.48448240785
NA 19_22205740 -783.421084415133
NA 19_22209250 -783.363658307559
NA 19_22212761 -783.312440594211
NA 19_22216272 -783.2676249957
NA 19_22219783 -783.229355146107
NA 19_22223294 -783.197717651445
NA 19_22226805 -783.172755783931
NA 19_22230316 -783.147940600359
NA 19_22233827 -783.094548360258
NA 19_22237338 -783.125204098952
NA 19_22240848 -783.37852952137
NA 19_22244457 -783.558360299613
NA 19_22264004 -783.683940637795
NA 19_22288023 -783.672972293466
NA 19_22294213 -783.651461781722
NA 19_22298836 -783.575516869593
NA 19_22303459 -783.493331718292
NA 19_22333838 -783.414093658071
NA 19_22382301 -783.33808041479
NA 19_22413259 -783.265126554085
NA 19_22419242 -783.195466441739
NA 19_22425226 -783.130124142243
NA 19_22431209 -783.067541915771
NA 19_22435586 -783.010177514126
NA 19_22436965 -782.958233679144
NA 19_22438344 -782.912209336001
NA 19_22439723 -782.872303365227
NA 19_22441102 -782.838654006224
NA 19_22442482 -782.811340899722
NA 19_22443861 -782.790383615801
NA 19_22445240 -782.775743771383
NA 19_22446619 -782.790250610174
NA 19_22447998 -782.811357631831
NA 19_22449377 -782.809470639456
NA 19_22450756 -782.806675374096
NA 19_22452135 -782.802095365025
NA 19_22453515 -782.797114176337
NA 19_22454894 -782.791735670223
NA 19_22456273 -782.785967400003
NA 19_22507525 -782.779134109223
NA 19_22560818 -782.781088921282
NA 19_22567436 -782.802662614624
NA 19_22570782 -782.825729881103
NA 19_22574128 -782.850300303812
NA 19_22577474 -782.876319161547
NA 19_22580820 -782.901678078965
NA 19_22584166 -782.898711692937
NA 19_22587512 -782.897312576843
NA 19_22590858 -782.897453471189
NA 19_22594203 -782.892584677968
NA 19_22597549 -782.879619061201
NA 19_22600895 -782.80955438326
NA 19_22604768 -782.773868409766
NA 19_22611929 -782.754223660874
NA 19_22615951 -782.754960487253
NA 19_22616579 -782.757006296404
NA 19_22617111 -782.760360008436
NA 19_22617643 -782.764873165799
NA 19_22618175 -782.784320466575
NA 19_22618707 -782.819319666828
NA 19_22619240 -782.877444513051
NA 19_22619772 -782.959358412564
NA 19_22620304 -783.070524287713
NA 19_22620537 -783.257265581633
NA 19_22620655 -783.460505639203
NA 19_22620774 -783.67826220562
NA 19_22621212 -783.773036560678
NA 19_22623056 -783.852893449582
NA 19_22625940 -783.938702599277
NA 19_22632448 -784.029701105047
NA 19_22638956 -784.124918195042
NA 19_22645464 -784.179294184075
NA 19_22651972 -784.231720812995
NA 19_22658480 -784.282900852428
NA 19_22692039 -784.321347424543
NA 19_22776340 -779.081210543983
NA 19_22788765 -778.058144573945
NA 19_22792288 -778.038456941138
NA 19_22794125 -778.018760082953
NA 19_22795963 -777.999054833635
NA 19_22797800 -777.979340730314
NA 19_22799638 -777.959621581942
NA 19_22858304 -777.903743886398
NA 19_22891650 -777.552494242478
NA 19_22894267 -777.244933197723
NA 19_22896884 -776.988268387113
NA 19_22899501 -776.788267536952
NA 19_22902118 -775.455951340517
NA 19_22904734 -775.344412844675
NA 19_22907351 -775.325672703897
NA 19_22909968 -775.319482592154
NA 19_22912585 -775.326847484906
NA 19_23342789 -775.031921742812
NA 19_23344991 -775.094892519425
NA 19_23347193 -775.162262093438
NA 19_23350338 -775.251285438524
NA 19_23359294 -775.335605932504
NA 19_23368249 -775.424690043135
NA 19_23376634 -775.530788660471
NA 19_23378430 -775.659270732635
NA 19_23380227 -775.770080793117
NA 19_23382024 -775.924231144069
NA 19_23383821 -776.119594282784
NA 19_23385618 -776.353412803546
NA 19_23868659 -778.085696869439
NA 19_23870233 -778.455748129688
NA 19_23871808 -778.837021768559
NA 19_23873382 -779.222670230383
NA 19_23874956 -779.605565453853
NA 19_23876530 -779.978863051444
NA 19_23917687 -780.319454798164
NA 19_23917752 -780.365690689947
NA 19_23917817 -780.426435411249
NA 19_23918175 -780.500636531202
NA 19_23925367 -780.549030244509
NA 19_23932559 -780.584169152286
NA 19_23988954 -780.624355341364
NA 19_23999542 -780.613795166097
NA 19_24010131 -780.587665470736
NA 19_24048529 -780.543421575844
NA 19_24058490 -780.599496308754
NA 19_24068452 -780.881317098204
NA 19_24078414 -781.162648047321
