value loglik
19_21835817 19_18147123 -826.465714780161
19_21835817 19_18147270 -826.452004198962
19_21835817 19_18147416 -826.439619282482
19_21835817 19_18170066 -826.428903940735
19_21835817 19_18210494 -826.42591313068
19_21835817 19_18211151 -826.422870100469
19_21835817 19_18211808 -826.420144681328
19_21835817 19_18224115 -826.290119694411
19_21835817 19_18226843 -826.108846699909
19_21835817 19_18229572 -825.803956535334
19_21835817 19_18232300 -825.523893813117
19_21835817 19_18235779 -825.284388820987
19_21835817 19_18244123 -825.161305564186
19_21835817 19_18252467 -825.046276854285
19_21835817 19_18275473 -825.206862146212
19_21835817 19_18288997 -825.484229506261
19_21835817 19_18302521 -825.555243729856
19_21835817 19_18316045 -825.6291541608
19_21835817 19_18333753 -825.706015054257
19_21835817 19_18357444 -825.702017534673
19_21835817 19_18363542 -825.677787647709
19_21835817 19_18369640 -825.649431913785
19_21835817 19_18375737 -825.215225105187
19_21835817 19_18381835 -824.698351403143
19_21835817 19_18387932 -824.114647330596
19_21835817 19_18660511 -824.106175576639
19_21835817 19_18668463 -824.166564218319
19_21835817 19_18676416 -824.282096539892
19_21835817 19_18975648 -824.777930959081
19_21835817 19_19274879 -824.919973020943
19_21835817 19_19305304 -825.306464332077
19_21835817 19_19335729 -825.456798451315
19_21835817 19_19461226 -825.373506714435
19_21835817 19_19464083 -825.280341046986
19_21835817 19_19466941 -825.185132075877
19_21835817 19_19537824 -825.088418274585
19_21835817 19_19548156 -824.990725091354
19_21835817 19_19558489 -824.892553839252
19_21835817 19_19870145 -824.925994213859
19_21835817 19_19874630 -824.912185362187
19_21835817 19_19879115 -824.899263249903
19_21835817 19_20125475 -824.876878115474
19_21835817 19_20137919 -824.854180147012
19_21835817 19_20150362 -824.833786201506
19_21835817 19_20302600 -824.842611136884
19_21835817 19_20303683 -824.8687708969
19_21835817 19_20304765 -824.894447225178
19_21835817 19_20626923 -824.871580850486
19_21835817 19_20633442 -824.975968998788
19_21835817 19_20639961 -825.134586312523
19_21835817 19_20756178 -825.282233070586
19_21835817 19_20775432 -825.401557269105
19_21835817 19_20794687 -825.330013590754
19_21835817 19_20796932 -825.265115381147
19_21835817 19_20798905 -825.208448785969
19_21835817 19_20801032 -825.161398339025
19_21835817 19_20803231 -825.125052064536
19_21835817 19_20805430 -825.100124521355
19_21835817 19_20807629 -825.086913439236
19_21835817 19_20902553 -824.959442881511
19_21835817 19_20998510 -824.967886919395
19_21835817 19_21094467 -825.047760109665
19_21835817 19_21182134 -825.004285282454
19_21835817 19_21270329 -825.023185804478
19_21835817 19_21326896 -825.130948749867
19_21835817 19_21332327 -825.133999319576
19_21835817 19_21336729 -825.136626155826
19_21835817 19_21341131 -825.138840942416
19_21835817 19_21345533 -825.140659377233
19_21835817 19_21349935 -825.142100070853
19_21835817 19_21356079 -825.142255633817
19_21835817 19_21515834 -825.201299284889
19_21835817 19_21518274 -825.241965169467
19_21835817 19_21520713 -824.959357421699
19_21835817 19_21523152 -824.605569183255
19_21835817 19_21533417 -824.242005314634
19_21835817 19_21545048 -823.880368432618
19_21835817 19_21727395 -823.698365354073
19_21835817 19_21740049 -823.610579664861
19_21835817 19_21752704 -823.521066940362
19_21835817 19_21835817 -823.471804233287
19_21835817 19_21840919 -823.668492069207
19_21835817 19_21846022 -823.648774630667
19_21835817 19_21936950 -823.600178947569
19_21835817 19_21970456 -823.673471551634
19_21835817 19_22003963 -823.759109917468
19_21835817 19_22156073 -823.771616388525
19_21835817 19_22172322 -823.73703620906
19_21835817 19_22187306 -823.698628315538
19_21835817 19_22191696 -823.657290672595
19_21835817 19_22195207 -823.61428730632
19_21835817 19_22198718 -823.584312388419
19_21835817 19_22202229 -823.560275954341
19_21835817 19_22205740 -823.536550341681
19_21835817 19_22209250 -823.513196044276
19_21835817 19_22212761 -823.490270680974
19_21835817 19_22216272 -823.4678280169
19_21835817 19_22219783 -823.445918267286
19_21835817 19_22223294 -823.424586778095
19_21835817 19_22226805 -823.403874213786
19_21835817 19_22230316 -823.387426616673
19_21835817 19_22233827 -823.388814092316
19_21835817 19_22237338 -823.232333555485
19_21835817 19_22240848 -821.365505507906
19_21835817 19_22244457 -821.373447977516
19_21835817 19_22264004 -821.419104357987
19_21835817 19_22288023 -821.415536793284
19_21835817 19_22294213 -821.413063230106
19_21835817 19_22298836 -821.382632538358
19_21835817 19_22303459 -821.346551007119
19_21835817 19_22333838 -821.309227292328
19_21835817 19_22382301 -821.270948718468
19_21835817 19_22413259 -821.231686429334
19_21835817 19_22419242 -821.19157816901
19_21835817 19_22425226 -821.150995152441
19_21835817 19_22431209 -821.110287187377
19_21835817 19_22435586 -821.06946105855
19_21835817 19_22436965 -821.028719308393
19_21835817 19_22438344 -820.98835063665
19_21835817 19_22439723 -820.948572337115
19_21835817 19_22441102 -820.909589317
19_21835817 19_22442482 -820.871592361689
19_21835817 19_22443861 -820.834755174642
19_21835817 19_22445240 -820.799229552382
19_21835817 19_22446619 -820.837783058423
19_21835817 19_22447998 -820.896637293208
19_21835817 19_22449377 -820.900924346588
19_21835817 19_22450756 -820.904953991484
19_21835817 19_22452135 -820.908394880184
19_21835817 19_22453515 -820.911748490168
19_21835817 19_22454894 -820.915011030022
19_21835817 19_22456273 -820.9181793741
19_21835817 19_22507525 -820.921068581911
19_21835817 19_22560818 -820.922318726009
19_21835817 19_22567436 -820.924068440998
19_21835817 19_22570782 -820.930510144243
19_21835817 19_22574128 -820.941599376795
19_21835817 19_22577474 -820.957274281726
19_21835817 19_22580820 -820.975858854732
19_21835817 19_22584166 -820.973466599972
19_21835817 19_22587512 -820.97089665406
19_21835817 19_22590858 -820.968190562327
19_21835817 19_22594203 -820.970500879943
19_21835817 19_22597549 -820.983406774692
19_21835817 19_22600895 -820.57196441346
19_21835817 19_22604768 -820.643585867054
19_21835817 19_22611929 -820.68454242614
19_21835817 19_22615951 -820.681495554776
19_21835817 19_22616579 -820.678379302359
19_21835817 19_22617111 -820.675388020263
19_21835817 19_22617643 -820.672424538084
19_21835817 19_22618175 -820.690134798682
19_21835817 19_22618707 -820.744634764966
19_21835817 19_22619240 -820.816914249628
19_21835817 19_22619772 -820.896697540572
19_21835817 19_22620304 -820.971775534238
19_21835817 19_22620537 -821.030674125368
19_21835817 19_22620655 -821.108122935849
19_21835817 19_22620774 -821.202519842807
19_21835817 19_22621212 -821.261327283
19_21835817 19_22623056 -821.320658505242
19_21835817 19_22625940 -821.387917665602
19_21835817 19_22632448 -821.462651949168
19_21835817 19_22638956 -821.543958317654
19_21835817 19_22645464 -821.529993295619
19_21835817 19_22651972 -821.512145110249
19_21835817 19_22658480 -821.49342471939
19_21835817 19_22692039 -821.471694862117
19_21835817 19_22776340 -821.450849987262
19_21835817 19_22788765 -821.452568532735
19_21835817 19_22792288 -821.44922434604
19_21835817 19_22794125 -821.445884578409
19_21835817 19_22795963 -821.442550034872
19_21835817 19_22797800 -821.439219995305
19_21835817 19_22799638 -821.435894509039
19_21835817 19_22858304 -821.454812279958
19_21835817 19_22891650 -821.554670099585
19_21835817 19_22894267 -821.66371536716
19_21835817 19_22896884 -821.778902623185
19_21835817 19_22899501 -821.8984698902
19_21835817 19_22902118 -821.276941137991
19_21835817 19_22904734 -821.258962302615
19_21835817 19_22907351 -821.260768183293
19_21835817 19_22909968 -821.270954000251
19_21835817 19_22912585 -821.288076899047
19_21835817 19_23342789 -819.599181418117
19_21835817 19_23344991 -819.591655387021
19_21835817 19_23347193 -819.648515435705
19_21835817 19_23350338 -820.249379136831
19_21835817 19_23359294 -820.416372985138
19_21835817 19_23368249 -820.372604700464
19_21835817 19_23376634 -820.345436321031
19_21835817 19_23378430 -820.390476109111
19_21835817 19_23380227 -820.420048575061
19_21835817 19_23382024 -820.451324773571
19_21835817 19_23383821 -820.484181739768
19_21835817 19_23385618 -820.518530420302
19_21835817 19_23868659 -820.283689655339
19_21835817 19_23870233 -820.148246765314
19_21835817 19_23871808 -819.985813655342
19_21835817 19_23873382 -819.798711719988
19_21835817 19_23874956 -819.591192550402
19_21835817 19_23876530 -819.368929321444
19_21835817 19_23917687 -819.143757667054
19_21835817 19_23917752 -819.041044093593
19_21835817 19_23917817 -819.000433342709
19_21835817 19_23918175 -819.024575632502
19_21835817 19_23925367 -818.908093479046
19_21835817 19_23932559 -818.698496530695
19_21835817 19_23988954 -818.504173530926
19_21835817 19_23999542 -818.504105256833
19_21835817 19_24010131 -818.502563696582
19_21835817 19_24048529 -818.499271485823
19_21835817 19_24058490 -818.51058838315
19_21835817 19_24068452 -818.558786377125
19_21835817 19_24078414 -818.599441572666
19_21835817 19_24151901 -818.648112910157
19_21835817 19_24152632 -818.697086722014
19_21835817 19_24153364 -818.743161467317
19_21835817 19_24154095 -818.783882260136
19_21835817 19_24154826 -818.817832045283
19_21835817 19_24155557 -818.84697435777
19_21835817 19_24307454 -819.573222608017
19_21835817 19_24332887 -820.095916091597
19_21835817 19_24358320 -820.08325227517
19_21835817 19_24382219 -819.982925947557
