value loglik
19_30181824 19_18147123 -865.044212219659
19_30181824 19_18147270 -865.009819545556
19_30181824 19_18147416 -864.983284662901
19_30181824 19_18170066 -864.965271667769
19_30181824 19_18210494 -864.979862196908
19_30181824 19_18211151 -864.99547886041
19_30181824 19_18211808 -865.011634485061
19_30181824 19_18224115 -865.164884172502
19_30181824 19_18226843 -865.340549319956
19_30181824 19_18229572 -865.469775652188
19_30181824 19_18232300 -865.630154168751
19_30181824 19_18235779 -865.812670901379
19_30181824 19_18244123 -865.886705990045
19_30181824 19_18252467 -865.95022398953
19_30181824 19_18275473 -866.494936349315
19_30181824 19_18288997 -866.876320432798
19_30181824 19_18302521 -866.94554806593
19_30181824 19_18316045 -867.009192413661
19_30181824 19_18333753 -867.063973026749
19_30181824 19_18357444 -867.104710695711
19_30181824 19_18363542 -867.145414902567
19_30181824 19_18369640 -867.177416303969
19_30181824 19_18375737 -867.117118694541
19_30181824 19_18381835 -867.16606341272
19_30181824 19_18387932 -867.19170294611
19_30181824 19_18660511 -867.274384818268
19_30181824 19_18668463 -867.350546612517
19_30181824 19_18676416 -867.782354655056
19_30181824 19_18975648 -867.039176093546
19_30181824 19_19274879 -866.673742281114
19_30181824 19_19305304 -865.963850133307
19_30181824 19_19335729 -865.788440545791
19_30181824 19_19461226 -865.825594899203
19_30181824 19_19464083 -865.870504917457
19_30181824 19_19466941 -865.92366424208
19_30181824 19_19537824 -865.984428121046
19_30181824 19_19548156 -866.052033856617
19_30181824 19_19558489 -866.125625020878
19_30181824 19_19870145 -866.165194578105
19_30181824 19_19874630 -866.082699571735
19_30181824 19_19879115 -866.015796730498
19_30181824 19_20125475 -866.032078437285
19_30181824 19_20137919 -866.069381636805
19_30181824 19_20150362 -866.109810795713
19_30181824 19_20302600 -866.103191608103
19_30181824 19_20303683 -866.086405245954
19_30181824 19_20304765 -866.048865825836
19_30181824 19_20626923 -866.2422549595
19_30181824 19_20633442 -866.381459802505
19_30181824 19_20639961 -866.418989473665
19_30181824 19_20756178 -866.468421853104
19_30181824 19_20775432 -866.508529991361
19_30181824 19_20794687 -866.481600838545
19_30181824 19_20796932 -866.459002724099
19_30181824 19_20798905 -866.441884557091
19_30181824 19_20801032 -866.431248096575
19_30181824 19_20803231 -866.427862332981
19_30181824 19_20805430 -866.432198036288
19_30181824 19_20807629 -866.444380908707
19_30181824 19_20902553 -866.557976269738
19_30181824 19_20998510 -866.569022322946
19_30181824 19_21094467 -866.672616333256
19_30181824 19_21182134 -866.607759335626
19_30181824 19_21270329 -866.517790344023
19_30181824 19_21326896 -866.441205307799
19_30181824 19_21332327 -866.352924506477
19_30181824 19_21336729 -866.266724476265
19_30181824 19_21341131 -866.183116571512
19_30181824 19_21345533 -866.102547123732
19_30181824 19_21349935 -866.02539079152
19_30181824 19_21356079 -865.999938596498
19_30181824 19_21515834 -865.822310759463
19_30181824 19_21518274 -865.620429686344
19_30181824 19_21520713 -865.406978096532
19_30181824 19_21523152 -865.331599872737
19_30181824 19_21533417 -865.256310027076
19_30181824 19_21545048 -865.185342089451
19_30181824 19_21727395 -865.380860096647
19_30181824 19_21740049 -865.723978791251
19_30181824 19_21752704 -866.058698518037
19_30181824 19_21835817 -866.270636049012
19_30181824 19_21840919 -866.307976794211
19_30181824 19_21846022 -866.38069746655
19_30181824 19_21936950 -866.409128373233
19_30181824 19_21970456 -866.425991532608
19_30181824 19_22003963 -866.457585802199
19_30181824 19_22156073 -866.481078222074
19_30181824 19_22172322 -866.491116327952
19_30181824 19_22187306 -866.486794728194
19_30181824 19_22191696 -866.464764466275
19_30181824 19_22195207 -866.443126541833
19_30181824 19_22198718 -866.407726360651
19_30181824 19_22202229 -866.366821752915
19_30181824 19_22205740 -866.326326986637
19_30181824 19_22209250 -866.286412796502
19_30181824 19_22212761 -866.247236853395
19_30181824 19_22216272 -866.208941909999
19_30181824 19_22219783 -866.171653676793
19_30181824 19_22223294 -866.135479131641
19_30181824 19_22226805 -866.100506850476
19_30181824 19_22230316 -866.065274023326
19_30181824 19_22233827 -866.021966744511
19_30181824 19_22237338 -866.004634057688
19_30181824 19_22240848 -866.025708955235
19_30181824 19_22244457 -866.202648690576
19_30181824 19_22264004 -866.297380291739
19_30181824 19_22288023 -866.314312391375
19_30181824 19_22294213 -866.329779388348
19_30181824 19_22298836 -866.333680355654
19_30181824 19_22303459 -866.337389774049
19_30181824 19_22333838 -866.342975775179
19_30181824 19_22382301 -866.350511379016
19_30181824 19_22413259 -866.360120270703
19_30181824 19_22419242 -866.371907366911
19_30181824 19_22425226 -866.38573631813
19_30181824 19_22431209 -866.401188662987
19_30181824 19_22435586 -866.419227120703
19_30181824 19_22436965 -866.439935979497
19_30181824 19_22438344 -866.462642106312
19_30181824 19_22439723 -866.487264431772
19_30181824 19_22441102 -866.513698675848
19_30181824 19_22442482 -866.541820108545
19_30181824 19_22443861 -866.571486375675
19_30181824 19_22445240 -866.602540615086
19_30181824 19_22446619 -866.620436828446
19_30181824 19_22447998 -866.627496212431
19_30181824 19_22449377 -866.623852149592
19_30181824 19_22450756 -866.619992896167
19_30181824 19_22452135 -866.61537835078
19_30181824 19_22453515 -866.610880703144
19_30181824 19_22454894 -866.60650621993
19_30181824 19_22456273 -866.602261084672
19_30181824 19_22507525 -866.59807429193
19_30181824 19_22560818 -866.597106686198
19_30181824 19_22567436 -866.602908002438
19_30181824 19_22570782 -866.608851036251
19_30181824 19_22574128 -866.614971589815
19_30181824 19_22577474 -866.621246583625
