value loglik
NA 19_18147123 -857.351344126075
NA 19_18147270 -857.42642005879
NA 19_18147416 -857.516446054812
NA 19_18170066 -857.620499447358
NA 19_18210494 -857.642209012799
NA 19_18211151 -857.662099034087
NA 19_18211808 -857.681972099873
NA 19_18224115 -857.684473164442
NA 19_18226843 -857.673586125073
NA 19_18229572 -857.61874364411
NA 19_18232300 -857.620492929862
NA 19_18235779 -857.679583870962
NA 19_18244123 -857.68315633362
NA 19_18252467 -857.682506208249
NA 19_18275473 -856.987502506922
NA 19_18288997 -856.988610483779
NA 19_18302521 -857.146615880287
NA 19_18316045 -857.310387643969
NA 19_18333753 -857.475888085839
NA 19_18357444 -857.525217135242
NA 19_18363542 -857.573178956312
NA 19_18369640 -857.618715772509
NA 19_18375737 -857.238203567369
NA 19_18381835 -856.642559726252
NA 19_18387932 -856.108712492078
NA 19_18660511 -856.260738277301
NA 19_18668463 -856.577237750792
NA 19_18676416 -856.730640099983
NA 19_18975648 -857.085305258064
NA 19_19274879 -857.079829029505
NA 19_19305304 -857.364209537251
NA 19_19335729 -857.507656082289
NA 19_19461226 -857.374074084377
NA 19_19464083 -857.243401426584
NA 19_19466941 -857.12027541811
NA 19_19537824 -857.005521397744
NA 19_19548156 -856.899808720058
NA 19_19558489 -856.803634996205
NA 19_19870145 -856.538313653323
NA 19_19874630 -856.449301994132
NA 19_19879115 -856.36108437813
NA 19_20125475 -856.387887718064
NA 19_20137919 -856.442803105018
NA 19_20150362 -856.496141521187
NA 19_20302600 -856.685261104687
NA 19_20303683 -856.912027052132
NA 19_20304765 -857.138130362047
NA 19_20626923 -857.65561491678
NA 19_20633442 -857.910564378004
NA 19_20639961 -857.954793729456
NA 19_20756178 -857.94164388879
NA 19_20775432 -857.904307643026
NA 19_20794687 -857.854221559272
NA 19_20796932 -857.825425800131
NA 19_20798905 -857.819745048205
NA 19_20801032 -857.838283731649
NA 19_20803231 -857.881332955996
NA 19_20805430 -857.948351115793
NA 19_20807629 -858.038010710677
NA 19_20902553 -856.578638391241
NA 19_20998510 -856.516961894128
NA 19_21094467 -856.447670122946
NA 19_21182134 -856.309113578664
NA 19_21270329 -856.25936170404
NA 19_21326896 -856.317108892152
NA 19_21332327 -856.300477588228
NA 19_21336729 -856.283883671805
NA 19_21341131 -856.267407788514
NA 19_21345533 -856.251152093926
NA 19_21349935 -856.235237598543
NA 19_21356079 -856.222202557434
NA 19_21515834 -856.821826431985
NA 19_21518274 -857.47890210412
NA 19_21520713 -857.981799792578
NA 19_21523152 -857.995456078678
NA 19_21533417 -858.009287318277
NA 19_21545048 -858.015566900738
NA 19_21727395 -858.064704643562
NA 19_21740049 -858.151968669725
NA 19_21752704 -858.254858576845
NA 19_21835817 -858.63903914573
NA 19_21840919 -858.563911379225
NA 19_21846022 -858.571214062915
NA 19_21936950 -858.710127170747
NA 19_21970456 -859.088789557142
NA 19_22003963 -859.483849796574
NA 19_22156073 -859.661093928758
NA 19_22172322 -859.696262871204
NA 19_22187306 -859.741206215346
NA 19_22191696 -859.79850001351
NA 19_22195207 -859.856450043806
NA 19_22198718 -859.891004390765
NA 19_22202229 -859.915887667172
NA 19_22205740 -859.94069382622
NA 19_22209250 -859.965365014622
NA 19_22212761 -859.989849857987
NA 19_22216272 -860.014100615164
NA 19_22219783 -860.038075639206
NA 19_22223294 -860.06174056233
NA 19_22226805 -860.085065040512
NA 19_22230316 -860.105201957532
NA 19_22233827 -860.111412210033
NA 19_22237338 -860.206859319106
NA 19_22240848 -859.49503156267
NA 19_22244457 -859.68274750346
NA 19_22264004 -859.769039749394
NA 19_22288023 -859.75187428265
NA 19_22294213 -859.732875925989
NA 19_22298836 -859.725197949165
NA 19_22303459 -859.718907092177
NA 19_22333838 -859.712098329416
NA 19_22382301 -859.704703519738
NA 19_22413259 -859.69661126065
NA 19_22419242 -859.687772211887
NA 19_22425226 -859.67813808508
NA 19_22431209 -859.667135178352
NA 19_22435586 -859.655431666678
NA 19_22436965 -859.643003545015
NA 19_22438344 -859.629657174624
NA 19_22439723 -859.615358733352
NA 19_22441102 -859.600078892339
NA 19_22442482 -859.583794592388
NA 19_22443861 -859.566489596928
NA 19_22445240 -859.548156303228
NA 19_22446619 -859.576347027823
NA 19_22447998 -859.608550158552
NA 19_22449377 -859.612725984743
NA 19_22450756 -859.616616294899
NA 19_22452135 -859.619782470211
NA 19_22453515 -859.622908248155
NA 19_22454894 -859.625992359052
NA 19_22456273 -859.629032937191
NA 19_22507525 -859.632064530288
NA 19_22560818 -859.648329513187
NA 19_22567436 -859.688737512169
NA 19_22570782 -859.727934551008
NA 19_22574128 -859.765613312259
NA 19_22577474 -859.801529362833
NA 19_22580820 -859.831873808792
NA 19_22584166 -859.809149865476
NA 19_22587512 -859.786210488185
NA 19_22590858 -859.763135296839
NA 19_22594203 -859.775676729663
NA 19_22597549 -859.856749496627
NA 19_22600895 -859.732641901677
NA 19_22604768 -859.737901688456
NA 19_22611929 -859.720445377611
NA 19_22615951 -859.708525839751
NA 19_22616579 -859.69650236612
NA 19_22617111 -859.684379462738
NA 19_22617643 -859.672268817385
NA 19_22618175 -859.600281018116
NA 19_22618707 -859.458228012781
NA 19_22619240 -859.324067425322
