value loglik
NA 19_18147123 -981.860425467997
NA 19_18147270 -981.726302978908
NA 19_18147416 -981.590903985109
NA 19_18170066 -981.45474564789
NA 19_18210494 -981.393064966012
NA 19_18211151 -981.338236574231
NA 19_18211808 -981.288044435786
NA 19_18224115 -981.239950645107
NA 19_18226843 -981.192979501704
NA 19_18229572 -981.155929701506
NA 19_18232300 -981.101047142274
NA 19_18235779 -981.032397387773
NA 19_18244123 -980.971868260588
NA 19_18252467 -980.909489343798
NA 19_18275473 -981.408386963085
NA 19_18288997 -981.576573966238
NA 19_18302521 -981.575101562547
NA 19_18316045 -981.568198187212
NA 19_18333753 -981.551123392015
NA 19_18357444 -981.547511170707
NA 19_18363542 -981.551061729573
NA 19_18369640 -981.557494389626
NA 19_18375737 -981.142036881343
NA 19_18381835 -980.893740413579
NA 19_18387932 -980.867762137477
NA 19_18660511 -980.921858279488
NA 19_18668463 -980.927951432208
NA 19_18676416 -981.524769915926
NA 19_18975648 -981.95365991365
NA 19_19274879 -982.100130933467
NA 19_19305304 -982.394389713106
NA 19_19335729 -982.553030361278
NA 19_19461226 -982.590731413549
NA 19_19464083 -982.625067717642
NA 19_19466941 -982.660796120412
NA 19_19537824 -982.697769339956
NA 19_19548156 -982.735832985192
NA 19_19558489 -982.774824198502
NA 19_19870145 -982.79189449409
NA 19_19874630 -982.824561472368
NA 19_19879115 -982.857559323627
NA 19_20125475 -982.89185114963
NA 19_20137919 -982.934312950971
NA 19_20150362 -982.984667849056
NA 19_20302600 -982.870149182619
NA 19_20303683 -982.700108223495
NA 19_20304765 -982.520285769986
NA 19_20626923 -982.29282169767
NA 19_20633442 -982.226094342166
NA 19_20639961 -982.304120435724
NA 19_20756178 -982.290107203456
NA 19_20775432 -982.261446632097
NA 19_20794687 -982.340314645975
NA 19_20796932 -982.437765816399
NA 19_20798905 -982.55262435812
NA 19_20801032 -982.68318794669
NA 19_20803231 -982.827318485954
NA 19_20805430 -982.982561839356
NA 19_20807629 -983.146293290042
NA 19_20902553 -983.11609898218
NA 19_20998510 -983.169221320819
NA 19_21094467 -983.246444650427
NA 19_21182134 -983.299740977
NA 19_21270329 -983.31875193138
NA 19_21326896 -983.347068232177
NA 19_21332327 -983.311956674047
NA 19_21336729 -983.272512018434
NA 19_21341131 -983.229349867924
NA 19_21345533 -983.183139831702
NA 19_21349935 -983.134576640697
NA 19_21356079 -983.040715269209
NA 19_21515834 -983.001929395982
NA 19_21518274 -982.987802505776
NA 19_21520713 -982.932224598149
NA 19_21523152 -982.897233847909
NA 19_21533417 -982.877516697796
NA 19_21545048 -982.874325783573
NA 19_21727395 -982.886434729027
NA 19_21740049 -982.902930318224
NA 19_21752704 -982.914718574281
NA 19_21835817 -983.000228673361
NA 19_21840919 -983.002679437129
NA 19_21846022 -983.038324617256
NA 19_21936950 -983.152040825204
NA 19_21970456 -983.105959972585
NA 19_22003963 -983.048358415761
NA 19_22156073 -983.014773443965
NA 19_22172322 -982.986196839267
NA 19_22187306 -982.967912030835
NA 19_22191696 -982.962039883306
NA 19_22195207 -982.956983791987
NA 19_22198718 -982.951515906375
NA 19_22202229 -982.946082374762
NA 19_22205740 -982.941095996751
NA 19_22209250 -982.936515635706
NA 19_22212761 -982.93229804655
NA 19_22216272 -982.928399204916
NA 19_22219783 -982.924774319342
NA 19_22223294 -982.921379741625
NA 19_22226805 -982.918172921441
NA 19_22230316 -982.914037417306
NA 19_22233827 -982.905064658312
NA 19_22237338 -982.982020750936
NA 19_22240848 -983.194750517701
NA 19_22244457 -983.368576240983
NA 19_22264004 -983.453068557191
NA 19_22288023 -983.439686995692
NA 19_22294213 -983.433848659364
NA 19_22298836 -983.427262133026
NA 19_22303459 -983.420317718226
NA 19_22333838 -983.413112264435
NA 19_22382301 -983.405758372012
NA 19_22413259 -983.398152194132
NA 19_22419242 -983.390259092837
NA 19_22425226 -983.382091932205
NA 19_22431209 -983.37340778124
NA 19_22435586 -983.364673979325
NA 19_22436965 -983.355943310006
NA 19_22438344 -983.347031843887
NA 19_22439723 -983.337953260768
NA 19_22441102 -983.328720937667
NA 19_22442482 -983.319347462383
NA 19_22443861 -983.309844921494
NA 19_22445240 -983.300225233171
NA 19_22446619 -983.345482803946
NA 19_22447998 -983.392180266887
NA 19_22449377 -983.394668526699
NA 19_22450756 -983.396589885965
NA 19_22452135 -983.39742064408
NA 19_22453515 -983.397971872772
NA 19_22454894 -983.398242904555
NA 19_22456273 -983.398234133675
NA 19_22507525 -983.397896746862
NA 19_22560818 -983.391674192092
