value loglik
19_22623056 19_18147123 -815.241606361581
19_22623056 19_18147270 -815.170488262999
19_22623056 19_18147416 -815.115002452042
19_22623056 19_18170066 -815.074933927577
19_22623056 19_18210494 -815.099586699919
19_22623056 19_18211151 -815.126283184472
19_22623056 19_18211808 -815.151702958511
19_22623056 19_18224115 -815.060895263727
19_22623056 19_18226843 -814.987890133106
19_22623056 19_18229572 -815.023136477146
19_22623056 19_18232300 -815.13890721392
19_22623056 19_18235779 -815.328631314322
19_22623056 19_18244123 -815.340184520833
19_22623056 19_18252467 -815.332668520436
19_22623056 19_18275473 -815.681693193159
19_22623056 19_18288997 -815.918626550859
19_22623056 19_18302521 -815.906040673958
19_22623056 19_18316045 -815.895646054448
19_22623056 19_18333753 -815.887499334385
19_22623056 19_18357444 -815.877063187354
19_22623056 19_18363542 -815.86480311238
19_22623056 19_18369640 -815.849560998972
19_22623056 19_18375737 -814.227538289464
19_22623056 19_18381835 -812.946450855429
19_22623056 19_18387932 -812.280411418615
19_22623056 19_18660511 -811.82765783074
19_22623056 19_18668463 -811.521370688601
19_22623056 19_18676416 -812.454952710466
19_22623056 19_18975648 -812.887340149295
19_22623056 19_19274879 -813.32277144199
19_22623056 19_19305304 -815.081969468231
19_22623056 19_19335729 -816.118211926843
19_22623056 19_19461226 -816.186905478228
19_22623056 19_19464083 -816.24755227912
19_22623056 19_19466941 -816.310043125654
19_22623056 19_19537824 -816.37363854308
19_22623056 19_19548156 -816.437561289046
19_22623056 19_19558489 -816.501025699376
19_22623056 19_19870145 -816.432713207817
19_22623056 19_19874630 -816.388249982931
19_22623056 19_19879115 -816.354870161124
19_22623056 19_20125475 -816.346546663019
19_22623056 19_20137919 -816.354067678991
19_22623056 19_20150362 -816.372227186907
19_22623056 19_20302600 -816.34564358243
19_22623056 19_20303683 -816.302257451292
19_22623056 19_20304765 -816.245996534975
19_22623056 19_20626923 -816.438406274856
19_22623056 19_20633442 -816.520055946094
19_22623056 19_20639961 -816.447602105933
19_22623056 19_20756178 -816.338235286993
19_22623056 19_20775432 -816.250463628635
19_22623056 19_20794687 -816.145268978735
19_22623056 19_20796932 -816.075064483809
19_22623056 19_20798905 -816.040964705511
19_22623056 19_20801032 -816.042240576989
19_22623056 19_20803231 -816.076405201463
19_22623056 19_20805430 -816.139511878954
19_22623056 19_20807629 -816.226579849621
19_22623056 19_20902553 -816.271554056064
19_22623056 19_20998510 -816.06165147572
19_22623056 19_21094467 -815.254621292704
19_22623056 19_21182134 -814.856725915986
19_22623056 19_21270329 -814.746393819542
19_22623056 19_21326896 -814.67678481099
19_22623056 19_21332327 -814.582079744075
19_22623056 19_21336729 -814.492757778463
19_22623056 19_21341131 -814.4095609254
19_22623056 19_21345533 -814.333024908884
19_22623056 19_21349935 -814.263476416457
19_22623056 19_21356079 -814.241321812253
19_22623056 19_21515834 -814.287959381896
19_22623056 19_21518274 -814.234152036505
19_22623056 19_21520713 -814.178546943783
19_22623056 19_21523152 -814.225031367398
19_22623056 19_21533417 -814.278559047297
19_22623056 19_21545048 -814.338938918446
19_22623056 19_21727395 -814.496470298085
19_22623056 19_21740049 -814.693672122229
19_22623056 19_21752704 -814.838094829878
19_22623056 19_21835817 -814.846365861603
19_22623056 19_21840919 -814.913706172181
19_22623056 19_21846022 -815.034549101153
19_22623056 19_21936950 -815.110053246666
19_22623056 19_21970456 -815.087505015573
19_22623056 19_22003963 -815.07023845209
19_22623056 19_22156073 -815.054097026412
19_22623056 19_22172322 -815.01535269176
19_22623056 19_22187306 -814.991526221703
19_22623056 19_22191696 -814.987322405112
19_22623056 19_22195207 -814.986815212887
19_22623056 19_22198718 -814.981530265768
19_22623056 19_22202229 -814.976809338947
19_22623056 19_22205740 -814.976172912205
19_22623056 19_22209250 -814.979618944093
19_22623056 19_22212761 -814.987121790212
19_22623056 19_22216272 -814.998630708831
19_22623056 19_22219783 -815.014069964677
19_22623056 19_22223294 -815.033345957813
19_22623056 19_22226805 -815.056344285975
19_22623056 19_22230316 -815.069519907922
19_22623056 19_22233827 -815.024033948394
19_22623056 19_22237338 -814.934005341623
19_22623056 19_22240848 -814.414092631685
19_22623056 19_22244457 -814.156193230212
19_22623056 19_22264004 -814.067377987365
19_22623056 19_22288023 -814.053918644128
19_22623056 19_22294213 -814.043984499029
19_22623056 19_22298836 -814.04673826808
19_22623056 19_22303459 -814.048149529295
19_22623056 19_22333838 -814.04552911325
19_22623056 19_22382301 -814.038631338698
19_22623056 19_22413259 -814.02732249515
19_22623056 19_22419242 -814.011631643632
19_22623056 19_22425226 -813.991648225895
19_22623056 19_22431209 -813.966758113874
19_22623056 19_22435586 -813.937128759347
19_22623056 19_22436965 -813.902648025042
19_22623056 19_22438344 -813.864333916385
19_22623056 19_22439723 -813.822403254853
19_22623056 19_22441102 -813.777115079471
19_22623056 19_22442482 -813.728758514232
19_22623056 19_22443861 -813.677651706555
19_22623056 19_22445240 -813.624129685066
19_22623056 19_22446619 -813.636545501492
19_22623056 19_22447998 -813.710323541989
19_22623056 19_22449377 -813.706992458006
19_22623056 19_22450756 -813.703409409601
19_22623056 19_22452135 -813.69852576576
19_22623056 19_22453515 -813.693973684135
19_22623056 19_22454894 -813.689744357119
19_22623056 19_22456273 -813.685827838473
19_22623056 19_22507525 -813.682177374655
19_22623056 19_22560818 -813.743200080363
19_22623056 19_22567436 -813.933433033774
19_22623056 19_22570782 -814.125178495645
19_22623056 19_22574128 -814.317641156882
19_22623056 19_22577474 -814.510048503217
19_22623056 19_22580820 -814.689382041212
19_22623056 19_22584166 -814.690564507491
19_22623056 19_22587512 -814.691917466081
19_22623056 19_22590858 -814.693420306318
19_22623056 19_22594203 -814.700684114728
19_22623056 19_22597549 -814.762039261171
19_22623056 19_22600895 -814.844631185523
19_22623056 19_22604768 -814.896674492692
19_22623056 19_22611929 -814.954714899805
19_22623056 19_22615951 -815.016573771691
19_22623056 19_22616579 -815.080167676716
19_22623056 19_22617111 -815.145408337918
19_22623056 19_22617643 -815.212512734151
19_22623056 19_22618175 -815.13027400901
19_22623056 19_22618707 -814.792122445402
19_22623056 19_22619240 -814.480037423155
19_22623056 19_22619772 -814.20300639244
19_22623056 19_22620304 -813.978589732797
19_22623056 19_22620537 -813.889613592273
19_22623056 19_22620655 -813.83434677408
19_22623056 19_22620774 -813.812660335916
19_22623056 19_22621212 -813.862192495799
19_22623056 19_22623056 -813.916570306548
19_22623056 19_22625940 -813.967010558144
19_22623056 19_22632448 -814.013592269314
