value loglik
NA 19_18147123 -976.393831533002
NA 19_18147270 -976.28002621534
NA 19_18147416 -976.1543203519
NA 19_18170066 -976.017593827853
NA 19_18210494 -975.94009792856
NA 19_18211151 -975.860163375221
NA 19_18211808 -975.776497464029
NA 19_18224115 -975.694417114656
NA 19_18226843 -975.60025980328
NA 19_18229572 -975.48159320889
NA 19_18232300 -975.313421111392
NA 19_18235779 -975.102965205172
NA 19_18244123 -974.981444796455
NA 19_18252467 -974.871815073041
NA 19_18275473 -974.856264188312
NA 19_18288997 -975.12480578601
NA 19_18302521 -975.185420501565
NA 19_18316045 -975.211151648108
NA 19_18333753 -975.144947906751
NA 19_18357444 -975.029241900196
NA 19_18363542 -974.918860270794
NA 19_18369640 -974.823793904641
NA 19_18375737 -974.895055786719
NA 19_18381835 -974.821356049066
NA 19_18387932 -974.708787024446
NA 19_18660511 -974.709226218195
NA 19_18668463 -974.80637218481
NA 19_18676416 -975.203799467919
NA 19_18975648 -976.735164382014
NA 19_19274879 -976.649839368638
NA 19_19305304 -976.569149276676
NA 19_19335729 -976.53704712134
NA 19_19461226 -976.469956157727
NA 19_19464083 -976.393234395069
NA 19_19466941 -976.31348859937
NA 19_19537824 -976.230819676699
NA 19_19548156 -976.145361447028
NA 19_19558489 -976.057282770598
NA 19_19870145 -975.97899149529
NA 19_19874630 -975.910221335164
NA 19_19879115 -975.842778514033
NA 19_20125475 -975.789314225649
NA 19_20137919 -975.730553139658
NA 19_20150362 -975.662597132456
NA 19_20302600 -975.572343557546
NA 19_20303683 -975.475800536518
NA 19_20304765 -975.392358339379
NA 19_20626923 -975.494012185505
NA 19_20633442 -975.780388586
NA 19_20639961 -976.099212833486
NA 19_20756178 -976.300926917097
NA 19_20775432 -976.421949670363
NA 19_20794687 -976.246690520923
NA 19_20796932 -976.072592442886
NA 19_20798905 -975.902013525701
NA 19_20801032 -975.737429786726
NA 19_20803231 -975.581331431296
NA 19_20805430 -975.436101037325
NA 19_20807629 -975.303892283625
NA 19_20902553 -975.32746643888
NA 19_20998510 -975.499187096183
NA 19_21094467 -976.125363037435
NA 19_21182134 -976.295834231311
NA 19_21270329 -976.365920251263
NA 19_21326896 -976.410413105414
NA 19_21332327 -976.42577485281
NA 19_21336729 -976.424344469112
NA 19_21341131 -976.40644058936
NA 19_21345533 -976.372744841453
NA 19_21349935 -976.324253677916
NA 19_21356079 -976.498934088702
NA 19_21515834 -976.635574955677
NA 19_21518274 -976.654912153267
NA 19_21520713 -976.666123457926
NA 19_21523152 -976.681064463979
NA 19_21533417 -976.700763174194
NA 19_21545048 -976.716402198712
NA 19_21727395 -976.720757683691
NA 19_21740049 -976.719490966199
NA 19_21752704 -976.725303596928
NA 19_21835817 -977.035789405087
NA 19_21840919 -977.902865331302
NA 19_21846022 -977.872922872064
NA 19_21936950 -977.847724681517
NA 19_21970456 -977.806618872388
NA 19_22003963 -977.777423968143
NA 19_22156073 -977.750963614864
NA 19_22172322 -977.728342686812
NA 19_22187306 -977.688029236172
NA 19_22191696 -977.625694173983
NA 19_22195207 -977.562488869987
NA 19_22198718 -977.498788189504
NA 19_22202229 -977.434613007862
NA 19_22205740 -977.370005313212
NA 19_22209250 -977.305123307788
NA 19_22212761 -977.240138398779
NA 19_22216272 -977.1752287789
NA 19_22219783 -977.110579442723
NA 19_22223294 -977.046381359502
NA 19_22226805 -976.982823141554
NA 19_22230316 -976.934968147127
NA 19_22233827 -976.961498362571
NA 19_22237338 -977.040778328909
NA 19_22240848 -977.355968477546
NA 19_22244457 -977.445787890693
NA 19_22264004 -977.47266844431
NA 19_22288023 -977.480339628768
NA 19_22294213 -977.487187481814
NA 19_22298836 -977.497118201716
NA 19_22303459 -977.507353845919
NA 19_22333838 -977.517268913717
NA 19_22382301 -977.526549875051
NA 19_22413259 -977.535295379259
NA 19_22419242 -977.543536888865
NA 19_22425226 -977.551336662009
NA 19_22431209 -977.558207525489
NA 19_22435586 -977.564410302656
NA 19_22436965 -977.569847594515
NA 19_22438344 -977.574884922466
NA 19_22439723 -977.579529755286
NA 19_22441102 -977.583795977079
NA 19_22442482 -977.587704519303
NA 19_22443861 -977.59128150403
NA 19_22445240 -977.59455968866
NA 19_22446619 -977.592960279601
NA 19_22447998 -977.590513231447
NA 19_22449377 -977.588814158552
NA 19_22450756 -977.587257960661
NA 19_22452135 -977.585774079841
NA 19_22453515 -977.58449502233
NA 19_22454894 -977.58342658877
NA 19_22456273 -977.582573892982
NA 19_22507525 -977.581857322376
NA 19_22560818 -977.578337966793
NA 19_22567436 -977.568840712868
NA 19_22570782 -977.559208607083
NA 19_22574128 -977.549404126861
NA 19_22577474 -977.539479275898
NA 19_22580820 -977.529850924912
NA 19_22584166 -977.525107853681
NA 19_22587512 -977.519686644048
NA 19_22590858 -977.513631001983
NA 19_22594203 -977.504924675351
NA 19_22597549 -977.503658945772
NA 19_22600895 -977.392241470384
NA 19_22604768 -977.30242391195
NA 19_22611929 -977.254070838706
NA 19_22615951 -977.261293325388
NA 19_22616579 -977.267836507233
NA 19_22617111 -977.273796507948
NA 19_22617643 -977.278981762131
NA 19_22618175 -977.385635357779
NA 19_22618707 -977.527918214521
NA 19_22619240 -977.658692440697
NA 19_22619772 -977.779652604764
NA 19_22620304 -977.887577317567
NA 19_22620537 -977.916508040064
NA 19_22620655 -977.909211045132
NA 19_22620774 -977.866687502102
NA 19_22621212 -977.926363318549
NA 19_22623056 -977.995405048098
NA 19_22625940 -978.053713889078
NA 19_22632448 -978.101722967876
NA 19_22638956 -978.139632360365
NA 19_22645464 -978.089294194924
NA 19_22651972 -978.045452848925
NA 19_22658480 -978.01252022859
NA 19_22692039 -978.001760572393
NA 19_22776340 -978.288763858758
NA 19_22788765 -978.304008128071
NA 19_22792288 -978.308783345436
NA 19_22794125 -978.313521238046
NA 19_22795963 -978.318222059427
NA 19_22797800 -978.322885775494
NA 19_22799638 -978.327511781066
NA 19_22858304 -978.338432910561
NA 19_22891650 -978.316138821341
NA 19_22894267 -978.288843157177
NA 19_22896884 -978.257471100633
NA 19_22899501 -978.222895220641
NA 19_22902118 -977.838664817594
NA 19_22904734 -977.809501019172
NA 19_22907351 -977.82569234138
NA 19_22909968 -977.8441459008
NA 19_22912585 -977.86429563576
NA 19_23342789 -977.945970204652
NA 19_23344991 -977.860114966573
NA 19_23347193 -977.757621025704
NA 19_23350338 -977.405806178035
NA 19_23359294 -977.329584528454
NA 19_23368249 -977.344319566386
NA 19_23376634 -977.356442242096
NA 19_23378430 -977.366571687057
NA 19_23380227 -977.352160855926
NA 19_23382024 -977.336333755015
NA 19_23383821 -977.319246531098
NA 19_23385618 -977.30107994562
NA 19_23868659 -976.476594335387
NA 19_23870233 -976.248203690091
NA 19_23871808 -976.03138761888
NA 19_23873382 -975.83218627344
NA 19_23874956 -975.655639637016
NA 19_23876530 -975.505242510106
NA 19_23917687 -975.386406968607
NA 19_23917752 -975.34990130076
NA 19_23917817 -975.322322075414
NA 19_23918175 -975.303898037489
NA 19_23925367 -975.29043160482
NA 19_23932559 -975.280002627858
NA 19_23988954 -975.273751961062
NA 19_23999542 -975.268264371266
NA 19_24010131 -975.276333928064
NA 19_24048529 -975.31325743277
NA 19_24058490 -975.325188700997
NA 19_24068452 -975.338026249793
NA 19_24078414 -975.327728858318
NA 19_24151901 -975.407638920386
NA 19_24152632 -975.471975274901
NA 19_24153364 -975.519150700517
NA 19_24154095 -975.549797654913
NA 19_24154826 -975.566353033984
NA 19_24155557 -975.567956429986
NA 19_24307454 -975.521363500226
NA 19_24332887 -975.495358833685
NA 19_24358320 -975.502215297979
NA 19_24382219 -975.523976301109
NA 19_24382803 -975.55244588795
NA 19_24383257 -975.591301168924
NA 19_24383620 -975.641342721927
NA 19_24383973 -975.702968138929
NA 19_24384325 -975.780672087598
NA 19_24384678 -975.904202542944
NA 19_24385081 -976.041163874603
NA 19_24386149 -976.191082129885
NA 19_24615398 -976.247409386385
NA 19_24623533 -976.282593786755
NA 19_24631669 -976.301813778528
NA 19_24646048 -976.34785800709
NA 19_24651380 -976.32813431312
NA 19_24655682 -976.27526496759
NA 19_24659983 -976.322882165131
NA 19_24661370 -976.372941821914
NA 19_24662705 -976.422371021911
NA 19_24664113 -976.429118308663
