value loglik
19_25246239 19_18147123 -968.284768041048
19_25246239 19_18147270 -968.346701946395
19_25246239 19_18147416 -968.415427800438
19_25246239 19_18170066 -968.490404120343
19_25246239 19_18210494 -968.489214818974
19_25246239 19_18211151 -968.486517988919
19_25246239 19_18211808 -968.485057102706
19_25246239 19_18224115 -968.472738617367
19_25246239 19_18226843 -968.460275138302
19_25246239 19_18229572 -968.391698317414
19_25246239 19_18232300 -968.337911662936
19_25246239 19_18235779 -968.299424710501
19_25246239 19_18244123 -968.343254426602
19_25246239 19_18252467 -968.397360650357
19_25246239 19_18275473 -968.303097119053
19_25246239 19_18288997 -968.23609318889
19_25246239 19_18302521 -968.188402028774
19_25246239 19_18316045 -968.149827229558
19_25246239 19_18333753 -968.15918559679
19_25246239 19_18357444 -968.249339145104
19_25246239 19_18363542 -968.340620323336
19_25246239 19_18369640 -968.421102027017
19_25246239 19_18375737 -968.490146575365
19_25246239 19_18381835 -968.552930146794
19_25246239 19_18387932 -968.687052335669
19_25246239 19_18660511 -968.312018709079
19_25246239 19_18668463 -967.867116580355
19_25246239 19_18676416 -966.424419469463
19_25246239 19_18975648 -966.005928695792
19_25246239 19_19274879 -965.962946589913
19_25246239 19_19305304 -966.028110376343
19_25246239 19_19335729 -966.16636928096
19_25246239 19_19461226 -966.235018069683
19_25246239 19_19464083 -966.309860826891
19_25246239 19_19466941 -966.388156521048
19_25246239 19_19537824 -966.469620443385
19_25246239 19_19548156 -966.553903836239
19_25246239 19_19558489 -966.640606928073
19_25246239 19_19870145 -966.628618474655
19_25246239 19_19874630 -966.617259871306
19_25246239 19_19879115 -966.610059837604
19_25246239 19_20125475 -966.569087047718
19_25246239 19_20137919 -966.515681972978
19_25246239 19_20150362 -966.459084865888
19_25246239 19_20302600 -966.483366541574
19_25246239 19_20303683 -966.525832164273
19_25246239 19_20304765 -966.551976652231
19_25246239 19_20626923 -966.834693913255
19_25246239 19_20633442 -966.953683084036
19_25246239 19_20639961 -966.91717256523
19_25246239 19_20756178 -966.870802733506
19_25246239 19_20775432 -966.830120784145
19_25246239 19_20794687 -966.814929103201
19_25246239 19_20796932 -966.814931310374
19_25246239 19_20798905 -966.830736126907
19_25246239 19_20801032 -966.862340207478
19_25246239 19_20803231 -966.909131665461
19_25246239 19_20805430 -966.969953496682
19_25246239 19_20807629 -967.043206852368
19_25246239 19_20902553 -967.745692102841
19_25246239 19_20998510 -967.617528969086
19_25246239 19_21094467 -966.786350261242
19_25246239 19_21182134 -966.691793907432
19_25246239 19_21270329 -966.637462056945
19_25246239 19_21326896 -966.647379833632
19_25246239 19_21332327 -966.593922782028
19_25246239 19_21336729 -966.546258306437
19_25246239 19_21341131 -966.504854307234
19_25246239 19_21345533 -966.470001796027
19_25246239 19_21349935 -966.441815921886
19_25246239 19_21356079 -966.296365407927
19_25246239 19_21515834 -966.232309920469
19_25246239 19_21518274 -966.239583683659
19_25246239 19_21520713 -966.236735937235
19_25246239 19_21523152 -966.214315465244
19_25246239 19_21533417 -966.195176375445
19_25246239 19_21545048 -966.185274459697
19_25246239 19_21727395 -966.17188977194
19_25246239 19_21740049 -966.162060355991
19_25246239 19_21752704 -966.156994806449
19_25246239 19_21835817 -966.154812442327
19_25246239 19_21840919 -966.208087128064
19_25246239 19_21846022 -966.22045780299
19_25246239 19_21936950 -966.146451821112
19_25246239 19_21970456 -965.980866051692
19_25246239 19_22003963 -965.812268990753
19_25246239 19_22156073 -965.750662334265
19_25246239 19_22172322 -965.755630512093
19_25246239 19_22187306 -965.759792158363
19_25246239 19_22191696 -965.763449606641
19_25246239 19_22195207 -965.768372993792
19_25246239 19_22198718 -965.777742594037
19_25246239 19_22202229 -965.79063656965
19_25246239 19_22205740 -965.80585218402
19_25246239 19_22209250 -965.823303141826
19_25246239 19_22212761 -965.842888100035
19_25246239 19_22216272 -965.864490946056
19_25246239 19_22219783 -965.887983163342
19_25246239 19_22223294 -965.913226967121
19_25246239 19_22226805 -965.940075774849
19_25246239 19_22230316 -965.960982999879
19_25246239 19_22233827 -965.946702591606
19_25246239 19_22237338 -965.932699532953
19_25246239 19_22240848 -965.991287473386
19_25246239 19_22244457 -966.029958315927
19_25246239 19_22264004 -966.063668370353
19_25246239 19_22288023 -966.072377384703
19_25246239 19_22294213 -966.079838172702
19_25246239 19_22298836 -966.062920117727
19_25246239 19_22303459 -966.04332655609
19_25246239 19_22333838 -966.025197656158
19_25246239 19_22382301 -966.008725669251
19_25246239 19_22413259 -965.994058375555
19_25246239 19_22419242 -965.981276124742
19_25246239 19_22425226 -965.970623649495
19_25246239 19_22431209 -965.962522507238
19_25246239 19_22435586 -965.956604062385
19_25246239 19_22436965 -965.952873194037
19_25246239 19_22438344 -965.951528066437
19_25246239 19_22439723 -965.952594816257
19_25246239 19_22441102 -965.956070137474
19_25246239 19_22442482 -965.96192144736
19_25246239 19_22443861 -965.970089276011
19_25246239 19_22445240 -965.980488989221
19_25246239 19_22446619 -965.954197551734
19_25246239 19_22447998 -965.926860175801
19_25246239 19_22449377 -965.923566796549
19_25246239 19_22450756 -965.920944591124
19_25246239 19_22452135 -965.9200309263
19_25246239 19_22453515 -965.919179109658
19_25246239 19_22454894 -965.918389983649
19_25246239 19_22456273 -965.917663946625
19_25246239 19_22507525 -965.917017896691
19_25246239 19_22560818 -965.916155780859
19_25246239 19_22567436 -965.914070920582
19_25246239 19_22570782 -965.909350155943
19_25246239 19_22574128 -965.90175470858
19_25246239 19_22577474 -965.89125390746
19_25246239 19_22580820 -965.878524266813
19_25246239 19_22584166 -965.874449152335
19_25246239 19_22587512 -965.870464135071
19_25246239 19_22590858 -965.866589829858
19_25246239 19_22594203 -965.848671035541
19_25246239 19_22597549 -965.81306572737
19_25246239 19_22600895 -965.751591725374
19_25246239 19_22604768 -965.740469714699
19_25246239 19_22611929 -965.736622849647
19_25246239 19_22615951 -965.738389549105
19_25246239 19_22616579 -965.740345450246
19_25246239 19_22617111 -965.742484275179
19_25246239 19_22617643 -965.744799951573
19_25246239 19_22618175 -965.726534425645
19_25246239 19_22618707 -965.677153536454
19_25246239 19_22619240 -965.625657374061
19_25246239 19_22619772 -965.573060869522
19_25246239 19_22620304 -965.524131191412
