value loglik
19_41984459 19_18147123 -821.377809265756
19_41984459 19_18147270 -821.336389400119
19_41984459 19_18147416 -821.297712045137
19_41984459 19_18170066 -821.262131063536
19_41984459 19_18210494 -821.27963717934
19_41984459 19_18211151 -821.298847215898
19_41984459 19_18211808 -821.318532885389
19_41984459 19_18224115 -821.33249311163
19_41984459 19_18226843 -821.347877512514
19_41984459 19_18229572 -821.366304490952
19_41984459 19_18232300 -821.393793293852
19_41984459 19_18235779 -821.429278114903
19_41984459 19_18244123 -821.458915470535
19_41984459 19_18252467 -821.48719116961
19_41984459 19_18275473 -821.506485111543
19_41984459 19_18288997 -821.466987212033
19_41984459 19_18302521 -821.498881786947
19_41984459 19_18316045 -821.528552439319
19_41984459 19_18333753 -821.558304967775
19_41984459 19_18357444 -821.579246128977
19_41984459 19_18363542 -821.598325372099
19_41984459 19_18369640 -821.617561036026
19_41984459 19_18375737 -821.658569253962
19_41984459 19_18381835 -821.483468505158
19_41984459 19_18387932 -821.308669938077
19_41984459 19_18660511 -821.388826826224
19_41984459 19_18668463 -821.438268232449
19_41984459 19_18676416 -821.740466191026
19_41984459 19_18975648 -821.365038144029
19_41984459 19_19274879 -821.362198954765
19_41984459 19_19305304 -821.181318276111
19_41984459 19_19335729 -821.080151684271
19_41984459 19_19461226 -821.13760437524
19_41984459 19_19464083 -821.193312780166
19_41984459 19_19466941 -821.244973811054
19_41984459 19_19537824 -821.292270186892
19_41984459 19_19548156 -821.334960850586
19_41984459 19_19558489 -821.372880958085
19_41984459 19_19870145 -820.991687198999
19_41984459 19_19874630 -821.062093386527
19_41984459 19_19879115 -821.126854314152
19_41984459 19_20125475 -821.134865571145
19_41984459 19_20137919 -821.129437716171
19_41984459 19_20150362 -821.124032577353
19_41984459 19_20302600 -821.098648415763
19_41984459 19_20303683 -821.068555627948
19_41984459 19_20304765 -821.032638559127
19_41984459 19_20626923 -820.823169890889
19_41984459 19_20633442 -820.750792514795
19_41984459 19_20639961 -820.767780363012
19_41984459 19_20756178 -820.795065846481
19_41984459 19_20775432 -820.824023759246
19_41984459 19_20794687 -820.805872914227
19_41984459 19_20796932 -820.784001096933
19_41984459 19_20798905 -820.759648679094
19_41984459 19_20801032 -820.734354330403
19_41984459 19_20803231 -820.70988021494
19_41984459 19_20805430 -820.688048408557
19_41984459 19_20807629 -820.670622300732
19_41984459 19_20902553 -820.432850840823
19_41984459 19_20998510 -820.383823682839
19_41984459 19_21094467 -820.654994898066
19_41984459 19_21182134 -820.698911215425
19_41984459 19_21270329 -820.713074719162
19_41984459 19_21326896 -820.788415521425
19_41984459 19_21332327 -820.76452216834
19_41984459 19_21336729 -820.73687015651
19_41984459 19_21341131 -820.705901063265
19_41984459 19_21345533 -820.672107025772
19_41984459 19_21349935 -820.636009033618
19_41984459 19_21356079 -820.695642997489
19_41984459 19_21515834 -820.739648531393
19_41984459 19_21518274 -820.739483048539
19_41984459 19_21520713 -820.787430113891
19_41984459 19_21523152 -820.837486684859
19_41984459 19_21533417 -820.882447234423
19_41984459 19_21545048 -820.920946866673
19_41984459 19_21727395 -820.97974309698
19_41984459 19_21740049 -821.040819116009
19_41984459 19_21752704 -821.070887850402
19_41984459 19_21835817 -820.893418944242
19_41984459 19_21840919 -820.820398526424
19_41984459 19_21846022 -820.813215995695
19_41984459 19_21936950 -820.674884996239
19_41984459 19_21970456 -820.534408767157
19_41984459 19_22003963 -820.401538252314
19_41984459 19_22156073 -820.368574710379
19_41984459 19_22172322 -820.392860398885
19_41984459 19_22187306 -820.433656055341
19_41984459 19_22191696 -820.4931634091
19_41984459 19_22195207 -820.552831331494
19_41984459 19_22198718 -820.618800205536
19_41984459 19_22202229 -820.687454664388
19_41984459 19_22205740 -820.756215733033
19_41984459 19_22209250 -820.824978252776
19_41984459 19_22212761 -820.8936235304
19_41984459 19_22216272 -820.962028251078
19_41984459 19_22219783 -821.030059070517
19_41984459 19_22223294 -821.097576475216
19_41984459 19_22226805 -821.16443799585
19_41984459 19_22230316 -821.233808660609
19_41984459 19_22233827 -821.318036534103
19_41984459 19_22237338 -821.531108357139
19_41984459 19_22240848 -821.69816250357
19_41984459 19_22244457 -821.887043206868
19_41984459 19_22264004 -821.96658274268
19_41984459 19_22288023 -821.965740632791
19_41984459 19_22294213 -821.961611032626
19_41984459 19_22298836 -821.937532763421
19_41984459 19_22303459 -821.90900958174
19_41984459 19_22333838 -821.879211021254
19_41984459 19_22382301 -821.848348888233
19_41984459 19_22413259 -821.816346405944
19_41984459 19_22419242 -821.783261845417
19_41984459 19_22425226 -821.749367062298
19_41984459 19_22431209 -821.714707855999
19_41984459 19_22435586 -821.679594698797
19_41984459 19_22436965 -821.644193342815
19_41984459 19_22438344 -821.608729978052
19_41984459 19_22439723 -821.573401691163
19_41984459 19_22441102 -821.53840045372
19_41984459 19_22442482 -821.503910206468
19_41984459 19_22443861 -821.470103493953
19_41984459 19_22445240 -821.437139163385
19_41984459 19_22446619 -821.403966715683
19_41984459 19_22447998 -821.382049441967
19_41984459 19_22449377 -821.381582771163
19_41984459 19_22450756 -821.381097463378
19_41984459 19_22452135 -821.380504537574
19_41984459 19_22453515 -821.37994894126
19_41984459 19_22454894 -821.37943208056
19_41984459 19_22456273 -821.378959615466
19_41984459 19_22507525 -821.37852048973
19_41984459 19_22560818 -821.389042100659
19_41984459 19_22567436 -821.421057184222
19_41984459 19_22570782 -821.450185949002
19_41984459 19_22574128 -821.476429977738
19_41984459 19_22577474 -821.499644133541
19_41984459 19_22580820 -821.518677556594
19_41984459 19_22584166 -821.52132049553
19_41984459 19_22587512 -821.523958610592
19_41984459 19_22590858 -821.526591405635
19_41984459 19_22594203 -821.530626536925
19_41984459 19_22597549 -821.532351546767
19_41984459 19_22600895 -821.319508297866
19_41984459 19_22604768 -821.251904785254
19_41984459 19_22611929 -821.216650361483
19_41984459 19_22615951 -821.211767782467
19_41984459 19_22616579 -821.206878951811
19_41984459 19_22617111 -821.20189814011
19_41984459 19_22617643 -821.196943577828
19_41984459 19_22618175 -821.13088771291
19_41984459 19_22618707 -821.014373301462
19_41984459 19_22619240 -820.906012901907
19_41984459 19_22619772 -820.807082945527
19_41984459 19_22620304 -820.71742187075
19_41984459 19_22620537 -820.631056256326
19_41984459 19_22620655 -820.546219957229
19_41984459 19_22620774 -820.463782958977
19_41984459 19_22621212 -820.44661060322
19_41984459 19_22623056 -820.431707863054
19_41984459 19_22625940 -820.408062473331
19_41984459 19_22632448 -820.375648161039
19_41984459 19_22638956 -820.334833218818
19_41984459 19_22645464 -820.352294486817
19_41984459 19_22651972 -820.35993478282
19_41984459 19_22658480 -820.358558955953
19_41984459 19_22692039 -820.35230659923
19_41984459 19_22776340 -819.264397730503
19_41984459 19_22788765 -819.195843777042
19_41984459 19_22792288 -819.197905022193
19_41984459 19_22794125 -819.199992964743
19_41984459 19_22795963 -819.202107586683
19_41984459 19_22797800 -819.204247467802
19_41984459 19_22799638 -819.206414437274
19_41984459 19_22858304 -819.199921228401
19_41984459 19_22891650 -819.113715060969
19_41984459 19_22894267 -819.051943815626
19_41984459 19_22896884 -819.015845135814
19_41984459 19_22899501 -819.006340628312
19_41984459 19_22902118 -819.122070626442
19_41984459 19_22904734 -819.272465954083
19_41984459 19_22907351 -819.419588275761
19_41984459 19_22909968 -819.571802403066
19_41984459 19_22912585 -819.727241995665
19_41984459 19_23342789 -819.685136157815
19_41984459 19_23344991 -819.738745220597
19_41984459 19_23347193 -819.792550777811
19_41984459 19_23350338 -819.913830027809
19_41984459 19_23359294 -820.10939024974
19_41984459 19_23368249 -820.31339262175
19_41984459 19_23376634 -820.513320162738
19_41984459 19_23378430 -820.708671312119
19_41984459 19_23380227 -820.902767558444
19_41984459 19_23382024 -821.095837885663
19_41984459 19_23383821 -821.286770550568
19_41984459 19_23385618 -821.474476625614
19_41984459 19_23868659 -821.56192826448
19_41984459 19_23870233 -821.68855774692
19_41984459 19_23871808 -821.801441216763
19_41984459 19_23873382 -821.897694691036
19_41984459 19_23874956 -821.975063537309
19_41984459 19_23876530 -822.032148338424
19_41984459 19_23917687 -822.065011971741
19_41984459 19_23917752 -822.022383604472
19_41984459 19_23917817 -821.968733841714
19_41984459 19_23918175 -821.904205705385
19_41984459 19_23925367 -821.834635831716
19_41984459 19_23932559 -821.762074374289
19_41984459 19_23988954 -821.686555214975
19_41984459 19_23999542 -821.661622093633
19_41984459 19_24010131 -821.639249640571
19_41984459 19_24048529 -821.608183750336
19_41984459 19_24058490 -821.570987256388
19_41984459 19_24068452 -821.503904272114
19_41984459 19_24078414 -821.41145821008
19_41984459 19_24151901 -821.474777292892
19_41984459 19_24152632 -821.548922583604
19_41984459 19_24153364 -821.629594926716
19_41984459 19_24154095 -821.711945140435
19_41984459 19_24154826 -821.791325591256
19_41984459 19_24155557 -821.868260639741
19_41984459 19_24307454 -821.438962016399
19_41984459 19_24332887 -821.134036047376
19_41984459 19_24358320 -821.115156661903
19_41984459 19_24382219 -821.026329771542
19_41984459 19_24382803 -820.941056221404
19_41984459 19_24383257 -820.863409317035
19_41984459 19_24383620 -820.794734577985
19_41984459 19_24383973 -820.736243490526
19_41984459 19_24384325 -820.688115129374
19_41984459 19_24384678 -820.635090301586
19_41984459 19_24385081 -820.575363704161
19_41984459 19_24386149 -820.509559840917
19_41984459 19_24615398 -820.50813065885
19_41984459 19_24623533 -820.51211226268
19_41984459 19_24631669 -820.510384284405
19_41984459 19_24646048 -820.510281826444
19_41984459 19_24651380 -820.442898754934
19_41984459 19_24655682 -820.375980359756
19_41984459 19_24659983 -820.269083539857
19_41984459 19_24661370 -820.157041427932
19_41984459 19_24662705 -820.043860365644
19_41984459 19_24664113 -819.97531330417
19_41984459 19_24687303 -819.907908893254
19_41984459 19_24729734 -819.875897601649
19_41984459 19_24741223 -819.884572537747
19_41984459 19_24745602 -819.828715311338
19_41984459 19_24749981 -819.776639922023
19_41984459 19_24754360 -819.728175066256
19_41984459 19_24758506 -819.641576738561
19_41984459 19_24762609 -819.538763499181
19_41984459 19_24809264 -819.436434893012
19_41984459 19_24874336 -819.338550211217
19_41984459 19_24939407 -819.25044749019
19_41984459 19_25004478 -819.171990692678
19_41984459 19_25069550 -819.086044209041
19_41984459 19_25094384 -818.948492049569
19_41984459 19_25099509 -818.81144109785
19_41984459 19_25100587 -818.689848181403
19_41984459 19_25101665 -818.585598162113
19_41984459 19_25102743 -818.499931410082
19_41984459 19_25103820 -818.433297720939
19_41984459 19_25104898 -818.385332142491
19_41984459 19_25105976 -818.354945336216
19_41984459 19_25108018 -818.340516842387
19_41984459 19_25121124 -818.294218619576
19_41984459 19_25124172 -818.232409512843
19_41984459 19_25127220 -818.174851583539
19_41984459 19_25131012 -818.091465821924
19_41984459 19_25164884 -818.074634724355
19_41984459 19_25174425 -818.084184993302
19_41984459 19_25179040 -818.150100216233
19_41984459 19_25181248 -818.165577405664
19_41984459 19_25183456 -818.18376126415
19_41984459 19_25185664 -818.204680782343
19_41984459 19_25213450 -818.227373432172
19_41984459 19_25225757 -818.24493138371
19_41984459 19_25234484 -818.249548231674
19_41984459 19_25240804 -817.413423108897
19_41984459 19_25246239 -816.801260629176
19_41984459 19_25251673 -816.714674969531
19_41984459 19_25257107 -816.635260721446
19_41984459 19_25262541 -816.596013016353
19_41984459 19_25267975 -816.61288857886
19_41984459 19_25275395 -816.632439292894
19_41984459 19_25334339 -816.651634115743
19_41984459 19_25375580 -816.800259326036
19_41984459 19_25376735 -817.113936753933
19_41984459 19_25377890 -817.447075420437
19_41984459 19_25430429 -817.176533789978
19_41984459 19_25445245 -817.307130022072
19_41984459 19_25460061 -817.989689824438
19_41984459 19_25474762 -818.625245660274
19_41984459 19_25487123 -819.187521062456
19_41984459 19_25500518 -819.652427122813
19_41984459 19_25532899 -820.077494399203
19_41984459 19_25565280 -820.075837145822
19_41984459 19_25588832 -820.071890075588
19_41984459 19_25599495 -820.070466938902
19_41984459 19_25603706 -820.100281114422
19_41984459 19_25607918 -820.130457631224
19_41984459 19_25612129 -820.20996973319
19_41984459 19_25616341 -820.298505040053
19_41984459 19_25620552 -820.350041948085
19_41984459 19_25624763 -820.380860674008
19_41984459 19_25628975 -820.325061202905
19_41984459 19_25633186 -820.063926525881
19_41984459 19_25666923 -819.89582190838
