value loglik
NA 19_18147123 -980.813821879696
NA 19_18147270 -980.749952181359
NA 19_18147416 -980.683030519155
NA 19_18170066 -980.613516593243
NA 19_18210494 -980.616189914748
NA 19_18211151 -980.622090361116
NA 19_18211808 -980.629269519742
NA 19_18224115 -980.647168617323
NA 19_18226843 -980.691391292912
NA 19_18229572 -980.889244402767
NA 19_18232300 -981.072068776612
NA 19_18235779 -981.23350804109
NA 19_18244123 -981.293171497114
NA 19_18252467 -981.355717675994
NA 19_18275473 -981.525542730117
NA 19_18288997 -981.525845330398
NA 19_18302521 -981.548342573262
NA 19_18316045 -981.556911492621
NA 19_18333753 -981.518558855062
NA 19_18357444 -981.429321686678
NA 19_18363542 -981.334260362533
NA 19_18369640 -981.241201547411
NA 19_18375737 -981.302926177212
NA 19_18381835 -981.285195867341
NA 19_18387932 -981.290252266349
NA 19_18660511 -981.7438293922
NA 19_18668463 -982.197282645618
NA 19_18676416 -982.533948064278
NA 19_18975648 -982.467619839903
NA 19_19274879 -982.20528293747
NA 19_19305304 -981.361498769504
NA 19_19335729 -980.97178670572
NA 19_19461226 -981.038873748525
NA 19_19464083 -981.107963506105
NA 19_19466941 -981.178682200147
NA 19_19537824 -981.250291583255
NA 19_19548156 -981.322054618744
NA 19_19558489 -981.393259481968
NA 19_19870145 -981.353914188195
NA 19_19874630 -981.361806623204
NA 19_19879115 -981.385219245721
NA 19_20125475 -981.384759087973
NA 19_20137919 -981.38082433561
NA 19_20150362 -981.384667383471
NA 19_20302600 -981.407729992467
NA 19_20303683 -981.435295866873
NA 19_20304765 -981.43203127446
NA 19_20626923 -981.416456214341
NA 19_20633442 -981.337472519248
NA 19_20639961 -981.218535975747
NA 19_20756178 -981.03457931633
NA 19_20775432 -980.827178867019
NA 19_20794687 -980.548014446101
NA 19_20796932 -980.26524221397
NA 19_20798905 -979.982738600747
NA 19_20801032 -979.704421659494
NA 19_20803231 -979.434047758534
NA 19_20805430 -979.175021378971
NA 19_20807629 -978.930215420581
NA 19_20902553 -980.105816676689
NA 19_20998510 -980.188615159835
NA 19_21094467 -980.378168732008
NA 19_21182134 -980.44785684616
NA 19_21270329 -980.394740203439
NA 19_21326896 -980.279565229555
NA 19_21332327 -980.226179009572
NA 19_21336729 -980.170953866114
NA 19_21341131 -980.114568649882
NA 19_21345533 -980.057735536062
NA 19_21349935 -980.001171777806
NA 19_21356079 -979.850891447256
NA 19_21515834 -979.627175974891
NA 19_21518274 -979.493511134051
NA 19_21520713 -979.561328152913
NA 19_21523152 -979.639142581795
NA 19_21533417 -979.716034610233
NA 19_21545048 -979.830524115235
NA 19_21727395 -979.959481547218
NA 19_21740049 -980.119426733966
NA 19_21752704 -980.311743960066
NA 19_21835817 -980.280392394487
NA 19_21840919 -980.058339571562
NA 19_21846022 -980.011240620657
NA 19_21936950 -980.112406558449
NA 19_21970456 -980.295965032793
NA 19_22003963 -980.482585511976
NA 19_22156073 -980.577108469669
NA 19_22172322 -980.607407212179
NA 19_22187306 -980.648543414331
NA 19_22191696 -980.701922516661
NA 19_22195207 -980.754573679946
NA 19_22198718 -980.801087907327
NA 19_22202229 -980.844534854086
NA 19_22205740 -980.886926016318
NA 19_22209250 -980.928129528921
NA 19_22212761 -980.96802467216
NA 19_22216272 -981.006504744362
NA 19_22219783 -981.043478945569
NA 19_22223294 -981.078872060246
NA 19_22226805 -981.112626923833
NA 19_22230316 -981.13600623412
NA 19_22233827 -981.115342867146
NA 19_22237338 -981.191012786039
NA 19_22240848 -981.136651559257
NA 19_22244457 -981.161869936723
NA 19_22264004 -981.151962335416
NA 19_22288023 -981.14890960001
NA 19_22294213 -981.14727586998
NA 19_22298836 -981.178885836787
NA 19_22303459 -981.218893991247
NA 19_22333838 -981.262181129637
NA 19_22382301 -981.308532659846
NA 19_22413259 -981.357929602653
NA 19_22419242 -981.410339084841
NA 19_22425226 -981.46527140688
NA 19_22431209 -981.522199404261
NA 19_22435586 -981.581452237935
NA 19_22436965 -981.64277841726
NA 19_22438344 -981.705337306507
NA 19_22439723 -981.768743357098
NA 19_22441102 -981.832608926354
NA 19_22442482 -981.896547270828
NA 19_22443861 -981.960183200604
NA 19_22445240 -982.023157844589
NA 19_22446619 -982.075381563398
NA 19_22447998 -982.105440960815
NA 19_22449377 -982.096767590162
NA 19_22450756 -982.088274243482
NA 19_22452135 -982.079790993287
NA 19_22453515 -982.071611130871
NA 19_22454894 -982.063745319644
NA 19_22456273 -982.056202319364
NA 19_22507525 -982.049081885418
NA 19_22560818 -982.029663271182
NA 19_22567436 -981.98396817336
NA 19_22570782 -981.937380211067
NA 19_22574128 -981.890038682248
NA 19_22577474 -981.84211549983
NA 19_22580820 -981.798597620166
NA 19_22584166 -981.824720154258
NA 19_22587512 -981.850796229302
NA 19_22590858 -981.876789684132
NA 19_22594203 -981.894499893048
NA 19_22597549 -981.893391345053
NA 19_22600895 -981.837846772066
NA 19_22604768 -981.711117200014
NA 19_22611929 -981.652739042907
NA 19_22615951 -981.672359057697
NA 19_22616579 -981.692349465354
NA 19_22617111 -981.712813090529
NA 19_22617643 -981.733555733668
NA 19_22618175 -981.784980950296
