value loglik
19_34068636 19_18147123 -859.246033785707
19_34068636 19_18147270 -859.316599013285
19_34068636 19_18147416 -859.395385449724
19_34068636 19_18170066 -859.482175852585
19_34068636 19_18210494 -859.416927862043
19_34068636 19_18211151 -859.356180178081
19_34068636 19_18211808 -859.30515840182
19_34068636 19_18224115 -859.294546052124
19_34068636 19_18226843 -859.255234247221
19_34068636 19_18229572 -858.931633757153
19_34068636 19_18232300 -858.624501686492
19_34068636 19_18235779 -858.347631070809
19_34068636 19_18244123 -858.287873072965
19_34068636 19_18252467 -858.273153747394
19_34068636 19_18275473 -858.205757463108
19_34068636 19_18288997 -858.242591560366
19_34068636 19_18302521 -858.150355748218
19_34068636 19_18316045 -858.063055884698
19_34068636 19_18333753 -858.0195011785
19_34068636 19_18357444 -858.153686785701
19_34068636 19_18363542 -858.356069372412
19_34068636 19_18369640 -858.604661880049
19_34068636 19_18375737 -858.092833299436
19_34068636 19_18381835 -857.558574357368
19_34068636 19_18387932 -856.942337719257
19_34068636 19_18660511 -856.949934406215
19_34068636 19_18668463 -857.238292790127
19_34068636 19_18676416 -857.371403806028
19_34068636 19_18975648 -854.021204166098
19_34068636 19_19274879 -854.036171288762
19_34068636 19_19305304 -854.155711557574
19_34068636 19_19335729 -854.296404977821
19_34068636 19_19461226 -854.344941421152
19_34068636 19_19464083 -854.386746392903
19_34068636 19_19466941 -854.44165943461
19_34068636 19_19537824 -854.508735689444
19_34068636 19_19548156 -854.586971294883
19_34068636 19_19558489 -854.675343562317
19_34068636 19_19870145 -854.924617730801
19_34068636 19_19874630 -854.930714333776
19_34068636 19_19879115 -854.934241027525
19_34068636 19_20125475 -854.965060198397
19_34068636 19_20137919 -855.000167805926
19_34068636 19_20150362 -855.033110106967
19_34068636 19_20302600 -855.090295473206
19_34068636 19_20303683 -855.155733032785
19_34068636 19_20304765 -855.152465861765
19_34068636 19_20626923 -854.428620220568
19_34068636 19_20633442 -853.999501304146
19_34068636 19_20639961 -853.816896502306
19_34068636 19_20756178 -853.416332184287
19_34068636 19_20775432 -852.95957125345
19_34068636 19_20794687 -852.238295482883
19_34068636 19_20796932 -851.606573021943
19_34068636 19_20798905 -851.079600853576
19_34068636 19_20801032 -850.668507983285
19_34068636 19_20803231 -850.379572738448
19_34068636 19_20805430 -850.213911557236
19_34068636 19_20807629 -850.167721147721
19_34068636 19_20902553 -850.690720699066
19_34068636 19_20998510 -850.701009585336
19_34068636 19_21094467 -849.40127573978
19_34068636 19_21182134 -849.417629459992
19_34068636 19_21270329 -849.417522758857
19_34068636 19_21326896 -849.401733696365
19_34068636 19_21332327 -849.388774611734
19_34068636 19_21336729 -849.377378966064
19_34068636 19_21341131 -849.367440206849
19_34068636 19_21345533 -849.358870152749
19_34068636 19_21349935 -849.351604729405
19_34068636 19_21356079 -849.589392784387
19_34068636 19_21515834 -849.569103855038
19_34068636 19_21518274 -849.435838254523
19_34068636 19_21520713 -849.47853317541
19_34068636 19_21523152 -849.51532513703
19_34068636 19_21533417 -849.545781955798
19_34068636 19_21545048 -849.588283260144
19_34068636 19_21727395 -849.543927539391
19_34068636 19_21740049 -849.472795697476
19_34068636 19_21752704 -849.415988224024
19_34068636 19_21835817 -848.968466585988
19_34068636 19_21840919 -848.579685636204
19_34068636 19_21846022 -848.491554664283
19_34068636 19_21936950 -848.258791386106
19_34068636 19_21970456 -848.058513591985
19_34068636 19_22003963 -847.943193238211
19_34068636 19_22156073 -847.873357204504
19_34068636 19_22172322 -847.795670233762
19_34068636 19_22187306 -847.64732405876
19_34068636 19_22191696 -847.417078836827
19_34068636 19_22195207 -847.200728500443
19_34068636 19_22198718 -846.966871204323
19_34068636 19_22202229 -846.736039800913
19_34068636 19_22205740 -846.522831936419
19_34068636 19_22209250 -846.328407981088
19_34068636 19_22212761 -846.153745913396
19_34068636 19_22216272 -845.999627847267
19_34068636 19_22219783 -845.866621755834
19_34068636 19_22223294 -845.755071963294
19_34068636 19_22226805 -845.66510318782
19_34068636 19_22230316 -845.566060451259
19_34068636 19_22233827 -845.342967695003
19_34068636 19_22237338 -845.09152855017
19_34068636 19_22240848 -843.980387431107
19_34068636 19_22244457 -843.920945883106
19_34068636 19_22264004 -843.933111792193
19_34068636 19_22288023 -843.910858487377
19_34068636 19_22294213 -843.891106977959
19_34068636 19_22298836 -843.844643852534
19_34068636 19_22303459 -843.79565723615
19_34068636 19_22333838 -843.748815156219
19_34068636 19_22382301 -843.704225125962
19_34068636 19_22413259 -843.661969648679
19_34068636 19_22419242 -843.622507070734
19_34068636 19_22425226 -843.585795361669
19_34068636 19_22431209 -843.550690986391
19_34068636 19_22435586 -843.519126978099
19_34068636 19_22436965 -843.491271672195
19_34068636 19_22438344 -843.467180273934
19_34068636 19_22439723 -843.44697798847
19_34068636 19_22441102 -843.430768165493
19_34068636 19_22442482 -843.418624218453
19_34068636 19_22443861 -843.410590942673
19_34068636 19_22445240 -843.406688646117
19_34068636 19_22446619 -843.559489399599
19_34068636 19_22447998 -843.715349708905
19_34068636 19_22449377 -843.757708184368
19_34068636 19_22450756 -843.800549169455
19_34068636 19_22452135 -843.841866100776
19_34068636 19_22453515 -843.884728654114
19_34068636 19_22454894 -843.929107970429
19_34068636 19_22456273 -843.974976411194
