value loglik
NA 19_18147123 -886.928153236576
NA 19_18147270 -886.98046354651
NA 19_18147416 -887.034264109737
NA 19_18170066 -887.089066559193
NA 19_18210494 -887.089299238459
NA 19_18211151 -887.084242865608
NA 19_18211808 -887.076056888645
NA 19_18224115 -887.054253338863
NA 19_18226843 -887.022787637813
NA 19_18229572 -887.008396922542
NA 19_18232300 -887.048392792817
NA 19_18235779 -887.143549570345
NA 19_18244123 -887.075678087321
NA 19_18252467 -887.015386927291
NA 19_18275473 -886.326630680765
NA 19_18288997 -886.34214596603
NA 19_18302521 -886.291744454544
NA 19_18316045 -886.190113058106
NA 19_18333753 -885.993871448316
NA 19_18357444 -885.885020902026
NA 19_18363542 -885.822373072158
NA 19_18369640 -885.800690727439
NA 19_18375737 -885.203286784433
NA 19_18381835 -884.876517861168
NA 19_18387932 -884.552723431274
NA 19_18660511 -884.384126260646
NA 19_18668463 -884.351180020237
NA 19_18676416 -883.437544069627
NA 19_18975648 -884.439080795466
NA 19_19274879 -884.630312023677
NA 19_19305304 -885.434817690064
NA 19_19335729 -885.723180256041
NA 19_19461226 -885.76659885129
NA 19_19464083 -885.840612324144
NA 19_19466941 -885.927940009076
NA 19_19537824 -886.027626653364
NA 19_19548156 -886.138503833084
NA 19_19558489 -886.259212611128
NA 19_19870145 -886.280701525725
NA 19_19874630 -886.234505690433
NA 19_19879115 -886.184807018905
NA 19_20125475 -886.174855683878
NA 19_20137919 -886.178156047288
NA 19_20150362 -886.184338064558
NA 19_20302600 -886.113637325351
NA 19_20303683 -886.042517133383
NA 19_20304765 -886.042534517125
NA 19_20626923 -885.828084042494
NA 19_20633442 -885.56276149213
NA 19_20639961 -885.316962310326
NA 19_20756178 -884.907353266327
NA 19_20775432 -884.475649162686
NA 19_20794687 -883.919990686736
NA 19_20796932 -883.39707333626
NA 19_20798905 -882.919081292318
NA 19_20801032 -882.496506715088
NA 19_20803231 -882.137390287764
NA 19_20805430 -881.846829252116
NA 19_20807629 -881.626826956084
NA 19_20902553 -880.515986253883
NA 19_20998510 -880.535617887135
NA 19_21094467 -879.255276636198
NA 19_21182134 -878.89757695145
NA 19_21270329 -878.895891569166
NA 19_21326896 -878.999264575197
NA 19_21332327 -878.940452925699
NA 19_21336729 -878.880040488315
NA 19_21341131 -878.818633061233
NA 19_21345533 -878.756834082167
NA 19_21349935 -878.695223838314
NA 19_21356079 -878.043690880098
NA 19_21515834 -877.826230233601
NA 19_21518274 -877.868606417998
NA 19_21520713 -877.863092873063
NA 19_21523152 -877.802626474055
NA 19_21533417 -877.75177665228
NA 19_21545048 -877.708611501232
NA 19_21727395 -877.709620483053
NA 19_21740049 -877.741213022225
NA 19_21752704 -877.770066639919
NA 19_21835817 -877.365630642105
NA 19_21840919 -877.272295352001
NA 19_21846022 -877.26243754802
NA 19_21936950 -877.173539905508
NA 19_21970456 -876.901050519449
NA 19_22003963 -876.689313349937
NA 19_22156073 -876.61733567001
NA 19_22172322 -876.586798527786
NA 19_22187306 -876.516462071953
NA 19_22191696 -876.399848186069
NA 19_22195207 -876.287864980029
NA 19_22198718 -876.181129667693
NA 19_22202229 -876.080749699943
NA 19_22205740 -875.987165354146
NA 19_22209250 -875.900696524566
NA 19_22212761 -875.821600210186
NA 19_22216272 -875.750065135639
NA 19_22219783 -875.686209136291
NA 19_22223294 -875.63008075807
NA 19_22226805 -875.581658779159
NA 19_22230316 -875.50988000071
NA 19_22233827 -875.296528890015
NA 19_22237338 -875.090496366441
NA 19_22240848 -874.739245570796
NA 19_22244457 -874.527217074947
NA 19_22264004 -874.43071724211
NA 19_22288023 -874.408970021905
NA 19_22294213 -874.383165924653
NA 19_22298836 -874.234738945603
NA 19_22303459 -874.059325412381
NA 19_22333838 -873.876596509783
NA 19_22382301 -873.687791820102
NA 19_22413259 -873.492892640864
NA 19_22419242 -873.293201561884
NA 19_22425226 -873.088894677905
NA 19_22431209 -872.880410186235
NA 19_22435586 -872.669569297519
NA 19_22436965 -872.457430566352
NA 19_22438344 -872.245143972749
NA 19_22439723 -872.033861597749
NA 19_22441102 -871.824706373963
NA 19_22442482 -871.618749621116
NA 19_22443861 -871.416994517209
NA 19_22445240 -871.22036206893
NA 19_22446619 -871.098813856122
NA 19_22447998 -871.036325534415
NA 19_22449377 -871.030753885846
NA 19_22450756 -871.026216540585
NA 19_22452135 -871.023470078782
NA 19_22453515 -871.021319252322
NA 19_22454894 -871.01976196488
NA 19_22456273 -871.018795727561
NA 19_22507525 -871.018925581065
NA 19_22560818 -871.015907734219
NA 19_22567436 -871.004626254808
NA 19_22570782 -870.993888659835
NA 19_22574128 -870.983679329718
NA 19_22577474 -870.974056929672
NA 19_22580820 -870.964957798016
NA 19_22584166 -870.954913225292
NA 19_22587512 -870.945858568388
NA 19_22590858 -870.93785072052
NA 19_22594203 -870.91623044397
NA 19_22597549 -870.847879600101
NA 19_22600895 -870.463092582503
NA 19_22604768 -870.395368092578
NA 19_22611929 -870.348251630045
NA 19_22615951 -870.314263058016
NA 19_22616579 -870.286392201133
NA 19_22617111 -870.264733911181
NA 19_22617643 -870.24926731187
NA 19_22618175 -870.226314358496
NA 19_22618707 -870.135256504164
NA 19_22619240 -870.074583883888
NA 19_22619772 -870.048112643846
NA 19_22620304 -870.059430897531
NA 19_22620537 -870.111513197062
NA 19_22620655 -870.202295928573
NA 19_22620774 -870.331894051422
NA 19_22621212 -870.378302582111
NA 19_22623056 -870.432869369139
NA 19_22625940 -870.513883757374
NA 19_22632448 -870.620472285058
NA 19_22638956 -870.749609781928
NA 19_22645464 -870.41265657465
NA 19_22651972 -870.089039552268
NA 19_22658480 -869.804078538825
NA 19_22692039 -869.565631801307
NA 19_22776340 -870.516003098199
NA 19_22788765 -870.570578808412
NA 19_22792288 -870.553925831859
NA 19_22794125 -870.537379502262
NA 19_22795963 -870.520939275279
NA 19_22797800 -870.504604621613
NA 19_22799638 -870.488376766696
NA 19_22858304 -870.391592195917
NA 19_22891650 -869.921833425807
NA 19_22894267 -869.493629121195
NA 19_22896884 -869.126549866661
NA 19_22899501 -868.829246217148
NA 19_22902118 -863.376331070804
NA 19_22904734 -863.423160054427
NA 19_22907351 -863.655263053125
NA 19_22909968 -864.002342475576
NA 19_22912585 -864.454566662611
NA 19_23342789 -866.338221450575
NA 19_23344991 -865.805405881469
NA 19_23347193 -865.375102121746
NA 19_23350338 -862.996972479885
NA 19_23359294 -862.347696533559
NA 19_23368249 -862.026117122653
NA 19_23376634 -861.728337288906
NA 19_23378430 -861.448075583061
NA 19_23380227 -861.214955091786
NA 19_23382024 -861.015832655557
NA 19_23383821 -860.850376160734
NA 19_23385618 -860.717800945832
NA 19_23868659 -861.279590642441
NA 19_23870233 -859.501116165401
NA 19_23871808 -857.812214502502
NA 19_23873382 -856.264942264607
NA 19_23874956 -854.905346367517
NA 19_23876530 -853.768652813849
NA 19_23917687 -852.886644239701
NA 19_23917752 -852.442977861305
NA 19_23917817 -852.270720548191
