value loglik
NA 19_18147123 -982.906793949685
NA 19_18147270 -982.897770934082
NA 19_18147416 -982.886087851403
NA 19_18170066 -982.872042224008
NA 19_18210494 -982.856475027037
NA 19_18211151 -982.840591051569
NA 19_18211808 -982.824654485209
NA 19_18224115 -982.752781552779
NA 19_18226843 -982.686657834529
NA 19_18229572 -982.7436891362
NA 19_18232300 -982.768691918412
NA 19_18235779 -982.760644422926
NA 19_18244123 -982.726075358147
NA 19_18252467 -982.688397953657
NA 19_18275473 -982.165924232481
NA 19_18288997 -981.887148466796
NA 19_18302521 -981.843715368963
NA 19_18316045 -981.812095827826
NA 19_18333753 -981.816255869634
NA 19_18357444 -981.86859987423
NA 19_18363542 -981.932845816996
NA 19_18369640 -982.001835209095
NA 19_18375737 -982.04783188905
NA 19_18381835 -981.95376486477
NA 19_18387932 -981.858368496879
NA 19_18660511 -981.821653921479
NA 19_18668463 -981.774709565638
NA 19_18676416 -980.957211337071
NA 19_18975648 -980.763147708222
NA 19_19274879 -980.941218325906
NA 19_19305304 -981.274798835608
NA 19_19335729 -981.398751939448
NA 19_19461226 -981.377185578616
NA 19_19464083 -981.348874253025
NA 19_19466941 -981.317583073768
NA 19_19537824 -981.283348403728
NA 19_19548156 -981.246275545348
NA 19_19558489 -981.206539347599
NA 19_19870145 -981.161439504266
NA 19_19874630 -981.151325680806
NA 19_19879115 -981.141646229117
NA 19_20125475 -981.158093060644
NA 19_20137919 -981.183671718175
NA 19_20150362 -981.211898378202
NA 19_20302600 -981.361335898972
NA 19_20303683 -981.52852333676
NA 19_20304765 -981.70571284448
NA 19_20626923 -981.69227284123
NA 19_20633442 -981.761430537015
NA 19_20639961 -981.886835713243
NA 19_20756178 -981.958723210512
NA 19_20775432 -981.985595721176
NA 19_20794687 -981.967669731965
NA 19_20796932 -981.946859238284
NA 19_20798905 -981.923237299574
NA 19_20801032 -981.896930818986
NA 19_20803231 -981.868142770908
NA 19_20805430 -981.837156387183
NA 19_20807629 -981.80434007816
NA 19_20902553 -980.679343693698
NA 19_20998510 -980.664864716441
NA 19_21094467 -980.532678098034
NA 19_21182134 -980.4439209359
NA 19_21270329 -980.427438959536
NA 19_21326896 -980.442179478964
NA 19_21332327 -980.432521335542
NA 19_21336729 -980.429732133538
NA 19_21341131 -980.433489631047
NA 19_21345533 -980.443315027607
NA 19_21349935 -980.458603536043
NA 19_21356079 -980.409820169055
NA 19_21515834 -980.317008700095
NA 19_21518274 -980.332290529616
NA 19_21520713 -980.42504926068
NA 19_21523152 -980.467181598463
NA 19_21533417 -980.528772385316
NA 19_21545048 -980.609482478596
NA 19_21727395 -980.62494393576
NA 19_21740049 -980.612573917062
NA 19_21752704 -980.619010656
NA 19_21835817 -980.514668982762
NA 19_21840919 -980.499713274147
NA 19_21846022 -980.601008643669
NA 19_21936950 -980.574341616537
NA 19_21970456 -980.52294314448
NA 19_22003963 -980.499722867163
NA 19_22156073 -980.515118157085
NA 19_22172322 -980.545169990007
NA 19_22187306 -980.597564986933
NA 19_22191696 -980.676671691464
NA 19_22195207 -980.756964451175
NA 19_22198718 -980.77617570483
NA 19_22202229 -980.770145235636
NA 19_22205740 -980.763815404504
NA 19_22209250 -980.757083937632
NA 19_22212761 -980.749865610825
NA 19_22216272 -980.742095339651
NA 19_22219783 -980.733729319974
NA 19_22223294 -980.724749575086
NA 19_22226805 -980.715160874086
NA 19_22230316 -980.69963651498
NA 19_22233827 -980.658047595419
NA 19_22237338 -980.638065752363
NA 19_22240848 -980.525239363138
NA 19_22244457 -980.450667057886
NA 19_22264004 -980.423144430468
NA 19_22288023 -980.408584578708
NA 19_22294213 -980.393361478811
NA 19_22298836 -980.342059690991
NA 19_22303459 -980.281604977384
NA 19_22333838 -980.217693396502
NA 19_22382301 -980.150933500222
NA 19_22413259 -980.081162024485
NA 19_22419242 -980.008501816759
NA 19_22425226 -979.933205661702
NA 19_22431209 -979.855612979567
NA 19_22435586 -979.775963371768
NA 19_22436965 -979.69459020367
NA 19_22438344 -979.612028327685
NA 19_22439723 -979.528685214068
NA 19_22441102 -979.444964071951
NA 19_22442482 -979.36125637322
NA 19_22443861 -979.277935522581
NA 19_22445240 -979.195352783377
NA 19_22446619 -979.117029775353
NA 19_22447998 -979.067475391946
NA 19_22449377 -979.070102261252
