value loglik
NA 19_18147123 -981.554371583104
NA 19_18147270 -981.470026201159
NA 19_18147416 -981.38777484659
NA 19_18170066 -981.307983667286
NA 19_18210494 -981.24966082918
NA 19_18211151 -981.195975975371
NA 19_18211808 -981.146734702362
NA 19_18224115 -981.116063955905
NA 19_18226843 -981.078754317742
NA 19_18229572 -980.974247414964
NA 19_18232300 -980.751153312889
NA 19_18235779 -980.418795325755
NA 19_18244123 -980.342637700386
NA 19_18252467 -980.293604288427
NA 19_18275473 -980.322240294627
NA 19_18288997 -980.48968029912
NA 19_18302521 -980.494797263526
NA 19_18316045 -980.509504520654
NA 19_18333753 -980.547819282223
NA 19_18357444 -980.640534417231
NA 19_18363542 -980.757680762617
NA 19_18369640 -980.874955431875
NA 19_18375737 -980.575630017478
NA 19_18381835 -980.207535351497
NA 19_18387932 -979.926271074408
NA 19_18660511 -979.966891246405
NA 19_18668463 -980.066261013827
NA 19_18676416 -980.905256648778
NA 19_18975648 -981.142770990056
NA 19_19274879 -981.261922686241
NA 19_19305304 -981.390688279901
NA 19_19335729 -981.484902968523
NA 19_19461226 -981.624627727869
NA 19_19464083 -981.762393159009
NA 19_19466941 -981.899608444785
NA 19_19537824 -982.035770367797
NA 19_19548156 -982.170391417817
NA 19_19558489 -982.303003990982
NA 19_19870145 -982.262629203891
NA 19_19874630 -982.344893562097
NA 19_19879115 -982.426113299307
NA 19_20125475 -982.35799753393
NA 19_20137919 -982.260453161656
NA 19_20150362 -982.172503608595
NA 19_20302600 -982.149420656355
NA 19_20303683 -982.138764371951
NA 19_20304765 -982.116467452502
NA 19_20626923 -982.122697558797
NA 19_20633442 -982.188760036941
NA 19_20639961 -982.292696164996
NA 19_20756178 -982.269021776823
NA 19_20775432 -982.20621346794
NA 19_20794687 -982.122524742575
NA 19_20796932 -982.037943407841
NA 19_20798905 -981.956015327275
NA 19_20801032 -981.880086822922
NA 19_20803231 -981.813038457161
NA 19_20805430 -981.757077023465
NA 19_20807629 -981.713623704303
NA 19_20902553 -981.734087636019
NA 19_20998510 -981.717811353692
NA 19_21094467 -981.66806452341
NA 19_21182134 -981.504326246904
NA 19_21270329 -981.503491378407
NA 19_21326896 -981.53427876105
NA 19_21332327 -981.524185032204
NA 19_21336729 -981.514647240745
NA 19_21341131 -981.505795437641
NA 19_21345533 -981.497740558487
NA 19_21349935 -981.490571453997
NA 19_21356079 -981.457596529698
NA 19_21515834 -981.471513184815
NA 19_21518274 -981.442313706923
NA 19_21520713 -981.420845691611
NA 19_21523152 -981.479479051677
NA 19_21533417 -981.542880172173
NA 19_21545048 -981.605420371715
NA 19_21727395 -981.689240374407
NA 19_21740049 -981.779216683013
NA 19_21752704 -981.851341344617
