value loglik
19_25246239 19_18147123 -926.529685642155
19_25246239 19_18147270 -926.592106285123
19_25246239 19_18147416 -926.661017210577
19_25246239 19_18170066 -926.735870909225
19_25246239 19_18210494 -926.734757709052
19_25246239 19_18211151 -926.732190831604
19_25246239 19_18211808 -926.73088580952
19_25246239 19_18224115 -926.71548802698
19_25246239 19_18226843 -926.699137415327
19_25246239 19_18229572 -926.62717475726
19_25246239 19_18232300 -926.569795573107
19_25246239 19_18235779 -926.52778671747
19_25246239 19_18244123 -926.569921612113
19_25246239 19_18252467 -926.62242013435
19_25246239 19_18275473 -926.527706628427
19_25246239 19_18288997 -926.464681148884
19_25246239 19_18302521 -926.417267294062
19_25246239 19_18316045 -926.377925031562
19_25246239 19_18333753 -926.383643066062
19_25246239 19_18357444 -926.469709349234
19_25246239 19_18363542 -926.557085256899
19_25246239 19_18369640 -926.634063714039
19_25246239 19_18375737 -926.699926376278
19_25246239 19_18381835 -926.761691063414
19_25246239 19_18387932 -926.895138553949
19_25246239 19_18660511 -926.5137352438
19_25246239 19_18668463 -926.061518644027
19_25246239 19_18676416 -924.581691327578
19_25246239 19_18975648 -924.185233476873
19_25246239 19_19274879 -924.152440572038
19_25246239 19_19305304 -924.230645079944
19_25246239 19_19335729 -924.371973944216
19_25246239 19_19461226 -924.443322776234
19_25246239 19_19464083 -924.520648723324
19_25246239 19_19466941 -924.601238068771
19_25246239 19_19537824 -924.684798531385
19_25246239 19_19548156 -924.770977757305
19_25246239 19_19558489 -924.859376347285
19_25246239 19_19870145 -924.842204453644
19_25246239 19_19874630 -924.832284210886
19_25246239 19_19879115 -924.826236210616
19_25246239 19_20125475 -924.786634257211
19_25246239 19_20137919 -924.734162649741
19_25246239 19_20150362 -924.677932200952
19_25246239 19_20302600 -924.701042937175
19_25246239 19_20303683 -924.742131903126
19_25246239 19_20304765 -924.767063884935
19_25246239 19_20626923 -925.043121987452
19_25246239 19_20633442 -925.160437341368
19_25246239 19_20639961 -925.12784652422
19_25246239 19_20756178 -925.085399593754
19_25246239 19_20775432 -925.04840365405
19_25246239 19_20794687 -925.035481084582
19_25246239 19_20796932 -925.037672966022
19_25246239 19_20798905 -925.055571322582
19_25246239 19_20801032 -925.089154965228
19_25246239 19_20803231 -925.137793263819
19_25246239 19_20805430 -925.200310250833
19_25246239 19_20807629 -925.275089501951
19_25246239 19_20902553 -925.998207882851
19_25246239 19_20998510 -925.877974319904
19_25246239 19_21094467 -925.065303758302
19_25246239 19_21182134 -924.981549243564
19_25246239 19_21270329 -924.931275628341
19_25246239 19_21326896 -924.941067282545
19_25246239 19_21332327 -924.891025603201
19_25246239 19_21336729 -924.846412507065
19_25246239 19_21341131 -924.807661956286
19_25246239 19_21345533 -924.775041279556
19_25246239 19_21349935 -924.748652458801
19_25246239 19_21356079 -924.602377308222
19_25246239 19_21515834 -924.531376969618
19_25246239 19_21518274 -924.534007260122
19_25246239 19_21520713 -924.529670049902
19_25246239 19_21523152 -924.509153735446
19_25246239 19_21533417 -924.491855526799
19_25246239 19_21545048 -924.48343568044
19_25246239 19_21727395 -924.471346483695
19_25246239 19_21740049 -924.462241239231
19_25246239 19_21752704 -924.457009982737
19_25246239 19_21835817 -924.45332996525
19_25246239 19_21840919 -924.501739414949
19_25246239 19_21846022 -924.511459856635
19_25246239 19_21936950 -924.439083015979
19_25246239 19_21970456 -924.276991560797
19_25246239 19_22003963 -924.110896437073
19_25246239 19_22156073 -924.049511904645
19_25246239 19_22172322 -924.053562371451
19_25246239 19_22187306 -924.056529513482
19_25246239 19_22191696 -924.058671913881
19_25246239 19_22195207 -924.062016665603
19_25246239 19_22198718 -924.069998504322
19_25246239 19_22202229 -924.08156459627
19_25246239 19_22205740 -924.09541417341
19_25246239 19_22209250 -924.111462224623
19_25246239 19_22212761 -924.129608364822
19_25246239 19_22216272 -924.149737232278
19_25246239 19_22219783 -924.171720804306
19_25246239 19_22223294 -924.195421622499
19_25246239 19_22226805 -924.220693330467
19_25246239 19_22230316 -924.240255716306
19_25246239 19_22233827 -924.2259328026
19_25246239 19_22237338 -924.209972643754
19_25246239 19_22240848 -924.296977965212
19_25246239 19_22244457 -924.334207198659
19_25246239 19_22264004 -924.367509253483
19_25246239 19_22288023 -924.376582945033
19_25246239 19_22294213 -924.384484494421
19_25246239 19_22298836 -924.371181545223
19_25246239 19_22303459 -924.355671253858
19_25246239 19_22333838 -924.341559660582
19_25246239 19_22382301 -924.329005361407
19_25246239 19_22413259 -924.318153320019
19_25246239 19_22419242 -924.309069685728
19_25246239 19_22425226 -924.301975062926
19_25246239 19_22431209 -924.297275340457
19_25246239 19_22435586 -924.294554554315
19_25246239 19_22436965 -924.293794527103
19_25246239 19_22438344 -924.295208866324
19_25246239 19_22439723 -924.298811501784
19_25246239 19_22441102 -924.304589821226
19_25246239 19_22442482 -924.312504893075
19_25246239 19_22443861 -924.322493847822
19_25246239 19_22445240 -924.334471571705
19_25246239 19_22446619 -924.301645508239
19_25246239 19_22447998 -924.26866700244
19_25246239 19_22449377 -924.265120700866
19_25246239 19_22450756 -924.262264875013
19_25246239 19_22452135 -924.261161163844
19_25246239 19_22453515 -924.260125682096
19_25246239 19_22454894 -924.259159408875
19_25246239 19_22456273 -924.258262918562
19_25246239 19_22507525 -924.257453385614
19_25246239 19_22560818 -924.255359540995
19_25246239 19_22567436 -924.249987885985
19_25246239 19_22570782 -924.241985643021
19_25246239 19_22574128 -924.231130846049
19_25246239 19_22577474 -924.217402935862
19_25246239 19_22580820 -924.201706861601
19_25246239 19_22584166 -924.19786330175
19_25246239 19_22587512 -924.194118712206
19_25246239 19_22590858 -924.19049414794
19_25246239 19_22594203 -924.172818838578
19_25246239 19_22597549 -924.138065594949
19_25246239 19_22600895 -924.080099549609
19_25246239 19_22604768 -924.071305901286
19_25246239 19_22611929 -924.068957714371
19_25246239 19_22615951 -924.071457145245
19_25246239 19_22616579 -924.074160567716
19_25246239 19_22617111 -924.077066793453
19_25246239 19_22617643 -924.080166717212
19_25246239 19_22618175 -924.065302236708
19_25246239 19_22618707 -924.020355838092
19_25246239 19_22619240 -923.973466966041
19_25246239 19_22619772 -923.925563253098
19_25246239 19_22620304 -923.881306552815
19_25246239 19_22620537 -923.876304713911
19_25246239 19_22620655 -923.877324399136
19_25246239 19_22620774 -923.884001607153
19_25246239 19_22621212 -923.897647562137
19_25246239 19_22623056 -923.914135983679
19_25246239 19_22625940 -923.932844838719
19_25246239 19_22632448 -923.953605506545
19_25246239 19_22638956 -923.976296470497
19_25246239 19_22645464 -924.008330828749
19_25246239 19_22651972 -924.032146179591
19_25246239 19_22658480 -924.046780833114
19_25246239 19_22692039 -924.051036284352
19_25246239 19_22776340 -924.041850631374
19_25246239 19_22788765 -924.091133719736
19_25246239 19_22792288 -924.094204765304
19_25246239 19_22794125 -924.097302361438
19_25246239 19_22795963 -924.100426712719
