value loglik
NA 19_18147123 -934.085700563816
NA 19_18147270 -934.079001667775
NA 19_18147416 -934.075748905844
NA 19_18170066 -934.075516263957
NA 19_18210494 -934.081487788322
NA 19_18211151 -934.08977595644
NA 19_18211808 -934.099956123237
NA 19_18224115 -934.374514610388
NA 19_18226843 -934.666708239697
NA 19_18229572 -934.894118333417
NA 19_18232300 -935.099910004613
NA 19_18235779 -935.278785602209
NA 19_18244123 -935.294022040735
NA 19_18252467 -935.301834918156
NA 19_18275473 -935.468660883795
NA 19_18288997 -935.370908713968
NA 19_18302521 -935.347620087129
NA 19_18316045 -935.316389826283
NA 19_18333753 -935.251144286115
NA 19_18357444 -935.219235278498
NA 19_18363542 -935.194257204485
NA 19_18369640 -935.162338594558
NA 19_18375737 -935.081003031226
NA 19_18381835 -935.059629591284
NA 19_18387932 -935.061274904285
NA 19_18660511 -935.247753192688
NA 19_18668463 -935.517816995595
NA 19_18676416 -934.634597676245
NA 19_18975648 -934.120160494762
NA 19_19274879 -934.094151949142
NA 19_19305304 -934.044579721874
NA 19_19335729 -934.04547657198
NA 19_19461226 -934.105461429536
NA 19_19464083 -934.169965292825
NA 19_19466941 -934.237658983517
NA 19_19537824 -934.308243130095
NA 19_19548156 -934.381380236182
NA 19_19558489 -934.45670171661
NA 19_19870145 -934.740983275827
NA 19_19874630 -934.760754196024
NA 19_19879115 -934.781261472413
NA 19_20125475 -934.809509680476
NA 19_20137919 -934.8328907988
NA 19_20150362 -934.848805776059
NA 19_20302600 -934.8556663412
NA 19_20303683 -934.859714430195
NA 19_20304765 -934.843650078776
NA 19_20626923 -934.921258213054
NA 19_20633442 -935.043738065826
NA 19_20639961 -935.195326512144
NA 19_20756178 -935.461196316451
NA 19_20775432 -935.753918148635
NA 19_20794687 -935.974303844415
NA 19_20796932 -936.180380797185
NA 19_20798905 -936.365390553561
NA 19_20801032 -936.522647708564
NA 19_20803231 -936.646072208086
NA 19_20805430 -936.73073866032
NA 19_20807629 -936.773314385634
NA 19_20902553 -936.978179861824
NA 19_20998510 -936.979301965456
NA 19_21094467 -936.822168225982
NA 19_21182134 -936.825270796159
NA 19_21270329 -936.815443779546
NA 19_21326896 -936.803484328208
NA 19_21332327 -936.793525634204
NA 19_21336729 -936.784798877583
NA 19_21341131 -936.777254998618
NA 19_21345533 -936.770833609677
NA 19_21349935 -936.765466966124
NA 19_21356079 -936.687743227326
NA 19_21515834 -936.616650535054
NA 19_21518274 -936.583517953216
NA 19_21520713 -936.55004328571
NA 19_21523152 -936.521110152447
NA 19_21533417 -936.494302617803
NA 19_21545048 -936.487068334113
NA 19_21727395 -936.518901585295
NA 19_21740049 -936.567105195558
NA 19_21752704 -936.6155087274
NA 19_21835817 -936.775814295886
NA 19_21840919 -936.786476203579
NA 19_21846022 -936.79664420587
NA 19_21936950 -936.765144583424
NA 19_21970456 -936.737998987067
NA 19_22003963 -936.723338778738
NA 19_22156073 -936.721660044711
NA 19_22172322 -936.728378836534
NA 19_22187306 -936.741950599072
NA 19_22191696 -936.762469630034
NA 19_22195207 -936.781509404553
NA 19_22198718 -936.844175928216
NA 19_22202229 -936.922627711864
NA 19_22205740 -936.997958740692
NA 19_22209250 -937.069772463171
NA 19_22212761 -937.137692752132
NA 19_22216272 -937.201375192646
NA 19_22219783 -937.260511755718
NA 19_22223294 -937.31483276842
NA 19_22226805 -937.36411597361
NA 19_22230316 -937.407191467442
NA 19_22233827 -937.44089746971
NA 19_22237338 -937.422314208151
NA 19_22240848 -937.168045140264
NA 19_22244457 -937.144690436253
NA 19_22264004 -937.138205596738
NA 19_22288023 -937.137809152773
NA 19_22294213 -937.136723448663
NA 19_22298836 -937.137709387101
NA 19_22303459 -937.138802746904
NA 19_22333838 -937.139645186831
NA 19_22382301 -937.140278078541
NA 19_22413259 -937.14068401241
NA 19_22419242 -937.140837982449
NA 19_22425226 -937.14067367227
NA 19_22431209 -937.140217675797
NA 19_22435586 -937.139510960027
NA 19_22436965 -937.138580603602
NA 19_22438344 -937.137258978603
NA 19_22439723 -937.135530648719
NA 19_22441102 -937.133380965518
NA 19_22442482 -937.130797263812
NA 19_22443861 -937.127769284876
NA 19_22445240 -937.124288607802
NA 19_22446619 -937.058875666616
NA 19_22447998 -937.012109229707
NA 19_22449377 -937.016397714172
NA 19_22450756 -937.020085190135
NA 19_22452135 -937.023413733686
NA 19_22453515 -937.025973972212
NA 19_22454894 -937.027761333683
NA 19_22456273 -937.028775497238
NA 19_22507525 -937.02929979761
NA 19_22560818 -937.019888377325
NA 19_22567436 -936.990508697045
NA 19_22570782 -936.960724882522
NA 19_22574128 -936.930634927144
NA 19_22577474 -936.90033794845
NA 19_22580820 -936.872230632673
NA 19_22584166 -936.877356720117
NA 19_22587512 -936.882368961086
NA 19_22590858 -936.88735591136
NA 19_22594203 -936.903977161094
NA 19_22597549 -936.938936911371
NA 19_22600895 -937.034813284201
NA 19_22604768 -937.000305692472
NA 19_22611929 -936.97434534351
NA 19_22615951 -936.966243033392
NA 19_22616579 -936.957787409408
NA 19_22617111 -936.948985162578
NA 19_22617643 -936.939708507629
NA 19_22618175 -936.971130560814
NA 19_22618707 -937.045136922888
NA 19_22619240 -937.120083518453
NA 19_22619772 -937.192977863924
NA 19_22620304 -937.248964280496
NA 19_22620537 -937.17219555399
NA 19_22620655 -937.080673105514
NA 19_22620774 -936.975461017106
NA 19_22621212 -936.937105697952
NA 19_22623056 -936.908288037122
NA 19_22625940 -936.877068355655
NA 19_22632448 -936.843719709667
NA 19_22638956 -936.808666807604
NA 19_22645464 -936.791633281477
NA 19_22651972 -936.75719146908
NA 19_22658480 -936.70848997907
NA 19_22692039 -936.658333045029
NA 19_22776340 -936.034016869222
NA 19_22788765 -935.925270749023
NA 19_22792288 -935.925887342871
NA 19_22794125 -935.926477109033
NA 19_22795963 -935.92703997362
NA 19_22797800 -935.927575204043
NA 19_22799638 -935.928083526581
NA 19_22858304 -935.920217971064
NA 19_22891650 -935.823998341513
NA 19_22894267 -935.72926201507
NA 19_22896884 -935.638716561744
NA 19_22899501 -935.553463059367
NA 19_22902118 -935.727769287257
NA 19_22904734 -935.754427505754
NA 19_22907351 -935.763677044375
NA 19_22909968 -935.779082605565
NA 19_22912585 -935.798868468589
NA 19_23342789 -936.128439019335
NA 19_23344991 -936.079267634415
NA 19_23347193 -936.019025864874
NA 19_23350338 -935.788447093995
NA 19_23359294 -935.719405404958
NA 19_23368249 -935.729873021114
NA 19_23376634 -935.737273163227
NA 19_23378430 -935.719173897807
NA 19_23380227 -935.651404501644
NA 19_23382024 -935.585110933825
NA 19_23383821 -935.520645710902
NA 19_23385618 -935.458315452725
NA 19_23868659 -935.595258492522
NA 19_23870233 -935.650434789129
NA 19_23871808 -935.681595420541
NA 19_23873382 -935.68875364107
NA 19_23874956 -935.673206574086
NA 19_23876530 -935.637357064553
NA 19_23917687 -935.588721946149
NA 19_23917752 -935.608015792281
NA 19_23917817 -935.627183614964
NA 19_23918175 -935.644324907994
NA 19_23925367 -935.658568463997
NA 19_23932559 -935.665978090461
NA 19_23988954 -935.665653205108
NA 19_23999542 -935.662823855359
NA 19_24010131 -935.667425762123
NA 19_24048529 -935.674940502588
NA 19_24058490 -935.672160591235
NA 19_24068452 -935.672044525589
NA 19_24078414 -935.648590945474
NA 19_24151901 -935.506018380828
NA 19_24152632 -935.353978657786
NA 19_24153364 -935.196167828095
NA 19_24154095 -935.036478858428
NA 19_24154826 -934.878478470726
NA 19_24155557 -934.738404672019
NA 19_24307454 -934.342844842957
NA 19_24332887 -934.257383569616
NA 19_24358320 -934.238111464158
NA 19_24382219 -934.462765674322
NA 19_24382803 -934.708796913532
NA 19_24383257 -934.956252471865
NA 19_24383620 -935.189532299454
NA 19_24383973 -935.393930660508
NA 19_24384325 -935.52027446504
NA 19_24384678 -935.252269283701
