value loglik
19_34068636 19_18147123 -940.625380528784
19_34068636 19_18147270 -940.698637923645
19_34068636 19_18147416 -940.780010220597
19_34068636 19_18170066 -940.8692790716
19_34068636 19_18210494 -940.802927334706
19_34068636 19_18211151 -940.741061338154
19_34068636 19_18211808 -940.689025579503
19_34068636 19_18224115 -940.676708612904
19_34068636 19_18226843 -940.634705839422
19_34068636 19_18229572 -940.303752046512
19_34068636 19_18232300 -939.989796743075
19_34068636 19_18235779 -939.707067862701
19_34068636 19_18244123 -939.651068116485
19_34068636 19_18252467 -939.640476555033
19_34068636 19_18275473 -939.571831887638
19_34068636 19_18288997 -939.610987075932
19_34068636 19_18302521 -939.522039071362
19_34068636 19_18316045 -939.4360097652
19_34068636 19_18333753 -939.387788452633
19_34068636 19_18357444 -939.514071040604
19_34068636 19_18363542 -939.708688793324
19_34068636 19_18369640 -939.949860458987
19_34068636 19_18375737 -939.425987026722
19_34068636 19_18381835 -938.885085124884
19_34068636 19_18387932 -938.263061513362
19_34068636 19_18660511 -938.254373544614
19_34068636 19_18668463 -938.524220047415
19_34068636 19_18676416 -938.64872943992
19_34068636 19_18975648 -935.249977904842
19_34068636 19_19274879 -935.258630773033
19_34068636 19_19305304 -935.369799105552
19_34068636 19_19335729 -935.504980201107
19_34068636 19_19461226 -935.550289575542
19_34068636 19_19464083 -935.588549826899
19_34068636 19_19466941 -935.63989857574
19_34068636 19_19537824 -935.703403848586
19_34068636 19_19548156 -935.778076092318
19_34068636 19_19558489 -935.862907379368
19_34068636 19_19870145 -936.113315414205
19_34068636 19_19874630 -936.114237803861
19_34068636 19_19879115 -936.112728596215
19_34068636 19_20125475 -936.140870079842
19_34068636 19_20137919 -936.173969563047
19_34068636 19_20150362 -936.205099481403
19_34068636 19_20302600 -936.260719138176
19_34068636 19_20303683 -936.324840261012
19_34068636 19_20304765 -936.321585504231
19_34068636 19_20626923 -935.596196688943
19_34068636 19_20633442 -935.164280444671
19_34068636 19_20639961 -934.977520339379
19_34068636 19_20756178 -934.571912736143
19_34068636 19_20775432 -934.110779347363
19_34068636 19_20794687 -933.394210194365
19_34068636 19_20796932 -932.76957395707
19_34068636 19_20798905 -932.252054581675
19_34068636 19_20801032 -931.852680526825
19_34068636 19_20803231 -931.57754424158
19_34068636 19_20805430 -931.427500822428
19_34068636 19_20807629 -931.398426068837
19_34068636 19_20902553 -931.900192576196
19_34068636 19_20998510 -931.909652971638
19_34068636 19_21094467 -930.586255836485
19_34068636 19_21182134 -930.60261712229
19_34068636 19_21270329 -930.60029105349
19_34068636 19_21326896 -930.58230111824
19_34068636 19_21332327 -930.566621248759
19_34068636 19_21336729 -930.552518752048
19_34068636 19_21341131 -930.53989865644
19_34068636 19_21345533 -930.528685327419
19_34068636 19_21349935 -930.518827925739
19_34068636 19_21356079 -930.732088618867
19_34068636 19_21515834 -930.697377932428
19_34068636 19_21518274 -930.562262646286
19_34068636 19_21520713 -930.606402659468
19_34068636 19_21523152 -930.643152210695
19_34068636 19_21533417 -930.67289055062
19_34068636 19_21545048 -930.714909965612
19_34068636 19_21727395 -930.66492320008
19_34068636 19_21740049 -930.586402112973
19_34068636 19_21752704 -930.525380392254
19_34068636 19_21835817 -930.094162244629
19_34068636 19_21840919 -929.694312759957
19_34068636 19_21846022 -929.605468826289
19_34068636 19_21936950 -929.366616705169
19_34068636 19_21970456 -929.145765614932
19_34068636 19_22003963 -929.008752681709
19_34068636 19_22156073 -928.930301132827
19_34068636 19_22172322 -928.853976059545
19_34068636 19_22187306 -928.706338999491
19_34068636 19_22191696 -928.47601397905
19_34068636 19_22195207 -928.259870172002
19_34068636 19_22198718 -928.025025813697
19_34068636 19_22202229 -927.792831086374
19_34068636 19_22205740 -927.578488512248
19_34068636 19_22209250 -927.383168537532
19_34068636 19_22212761 -927.207856793902
19_34068636 19_22216272 -927.053340427862
19_34068636 19_22219783 -926.920189982957
19_34068636 19_22223294 -926.808749275302
19_34068636 19_22226805 -926.719140073104
19_34068636 19_22230316 -926.619407645553
19_34068636 19_22233827 -926.389326612666
19_34068636 19_22237338 -926.123852028067
19_34068636 19_22240848 -924.929951009264
19_34068636 19_22244457 -924.840857259464
19_34068636 19_22264004 -924.836736759328
19_34068636 19_22288023 -924.814404670937
19_34068636 19_22294213 -924.7946347258
19_34068636 19_22298836 -924.748372178964
19_34068636 19_22303459 -924.69982142377
19_34068636 19_22333838 -924.653623156173
19_34068636 19_22382301 -924.609874060926
19_34068636 19_22413259 -924.568661826164
19_34068636 19_22419242 -924.530437683417
19_34068636 19_22425226 -924.495181032555
19_34068636 19_22431209 -924.461723640648
19_34068636 19_22435586 -924.431969068949
19_34068636 19_22436965 -924.406063811489
19_34068636 19_22438344 -924.384112860331
19_34068636 19_22439723 -924.366228656369
19_34068636 19_22441102 -924.352500419123
19_34068636 19_22442482 -924.342986456063
19_34068636 19_22443861 -924.337715727288
19_34068636 19_22445240 -924.336692218662
19_34068636 19_22446619 -924.494176738431
19_34068636 19_22447998 -924.654239079704
19_34068636 19_22449377 -924.698969039251
19_34068636 19_22450756 -924.744211061199
19_34068636 19_22452135 -924.787940876292
19_34068636 19_22453515 -924.833249862176
19_34068636 19_22454894 -924.88010673136
19_34068636 19_22456273 -924.928481280209
19_34068636 19_22507525 -924.97774467593
19_34068636 19_22560818 -924.965465810293
19_34068636 19_22567436 -924.836154524469
19_34068636 19_22570782 -924.723713156161
19_34068636 19_22574128 -924.628924437751
19_34068636 19_22577474 -924.552467082602
19_34068636 19_22580820 -924.495751421957
19_34068636 19_22584166 -924.461703421226
19_34068636 19_22587512 -924.429992720953
19_34068636 19_22590858 -924.400758527226
19_34068636 19_22594203 -924.440331704647
19_34068636 19_22597549 -924.584837065873
