value loglik
NA 19_18147123 -899.782905015445
NA 19_18147270 -899.803672378792
NA 19_18147416 -899.828047259325
NA 19_18170066 -899.855883439331
NA 19_18210494 -899.823196756063
NA 19_18211151 -899.790051945955
NA 19_18211808 -899.758157240528
NA 19_18224115 -899.743814865371
NA 19_18226843 -899.730235517333
NA 19_18229572 -899.661566128547
NA 19_18232300 -899.5889360845
NA 19_18235779 -899.516470864764
NA 19_18244123 -899.394741413105
NA 19_18252467 -899.270540553477
NA 19_18275473 -899.175065689125
NA 19_18288997 -899.112680947248
NA 19_18302521 -899.065259991993
NA 19_18316045 -899.055046525282
NA 19_18333753 -899.137993348201
NA 19_18357444 -899.26492471164
NA 19_18363542 -899.395266584744
NA 19_18369640 -899.521769425447
NA 19_18375737 -899.697014170916
NA 19_18381835 -899.518426463807
NA 19_18387932 -899.303485723378
NA 19_18660511 -898.91256600448
NA 19_18668463 -898.591664024979
NA 19_18676416 -898.557487922438
NA 19_18975648 -897.912812237427
NA 19_19274879 -898.137962571063
NA 19_19305304 -898.638587729319
NA 19_19335729 -898.883947711432
NA 19_19461226 -899.018671520041
NA 19_19464083 -899.17323852117
NA 19_19466941 -899.331810115341
NA 19_19537824 -899.49329606666
NA 19_19548156 -899.656563439843
NA 19_19558489 -899.820464365236
NA 19_19870145 -899.866333937937
NA 19_19874630 -899.898691149759
NA 19_19879115 -899.930086325736
NA 19_20125475 -899.894933546961
NA 19_20137919 -899.841776163773
NA 19_20150362 -899.786982388983
NA 19_20302600 -899.794192032728
NA 19_20303683 -899.811787209373
NA 19_20304765 -899.799153901045
NA 19_20626923 -899.825511765813
NA 19_20633442 -899.883828100055
NA 19_20639961 -899.947201049614
NA 19_20756178 -900.004183849851
NA 19_20775432 -900.062290057714
NA 19_20794687 -900.131908213839
NA 19_20796932 -900.20269717917
NA 19_20798905 -900.273877992886
NA 19_20801032 -900.344755418188
NA 19_20803231 -900.414738343319
NA 19_20805430 -900.483336904501
NA 19_20807629 -900.550157092103
NA 19_20902553 -901.980416262199
NA 19_20998510 -902.015169287204
NA 19_21094467 -901.53887774928
NA 19_21182134 -901.368886771233
NA 19_21270329 -901.40120146568
NA 19_21326896 -901.457471943582
NA 19_21332327 -901.492738574127
NA 19_21336729 -901.525360022796
NA 19_21341131 -901.554950860004
NA 19_21345533 -901.581194251188
NA 19_21349935 -901.603850203971
NA 19_21356079 -901.652100613517
NA 19_21515834 -901.599096502995
NA 19_21518274 -901.542319955414
NA 19_21520713 -901.325394138881
NA 19_21523152 -901.087536876239
NA 19_21533417 -900.842782576174
NA 19_21545048 -900.608107813846
NA 19_21727395 -900.612802965532
NA 19_21740049 -900.741002347822
NA 19_21752704 -900.854458370354
NA 19_21835817 -901.026548103173
NA 19_21840919 -900.680216235354
NA 19_21846022 -900.631935879814
NA 19_21936950 -900.609682952059
NA 19_21970456 -900.770546812315
NA 19_22003963 -900.969454416414
NA 19_22156073 -901.030099287519
NA 19_22172322 -900.988794514435
NA 19_22187306 -900.945199245156
NA 19_22191696 -900.89870544335
NA 19_22195207 -900.85044550271
NA 19_22198718 -900.82440578462
NA 19_22202229 -900.806165510343
NA 19_22205740 -900.785757021915
NA 19_22209250 -900.763003436369
NA 19_22212761 -900.73775442139
NA 19_22216272 -900.709893130599
NA 19_22219783 -900.679337427322
NA 19_22223294 -900.646039956428
NA 19_22226805 -900.609992987766
NA 19_22230316 -900.571314425815
NA 19_22233827 -900.53134139544
NA 19_22237338 -900.373882154721
NA 19_22240848 -900.210077899028
