value loglik
NA 19_18147123 -983.158527063311
NA 19_18147270 -983.132646176694
NA 19_18147416 -983.107565574056
NA 19_18170066 -983.0834360976
NA 19_18210494 -983.136741880579
NA 19_18211151 -983.196556141804
NA 19_18211808 -983.260504989986
NA 19_18224115 -983.313384676849
NA 19_18226843 -983.378185667092
NA 19_18229572 -983.489861321908
NA 19_18232300 -983.580004791965
NA 19_18235779 -983.650854801823
NA 19_18244123 -983.71869020864
NA 19_18252467 -983.788558720152
NA 19_18275473 -983.878544385361
NA 19_18288997 -984.01080365945
NA 19_18302521 -984.049941373862
NA 19_18316045 -984.07132587
NA 19_18333753 -984.051908075013
NA 19_18357444 -984.090918568533
NA 19_18363542 -984.147379826084
NA 19_18369640 -984.200886043993
NA 19_18375737 -984.216817032282
NA 19_18381835 -984.239363324066
NA 19_18387932 -984.278570740956
NA 19_18660511 -984.194519897307
NA 19_18668463 -984.071966987311
NA 19_18676416 -983.977144841813
NA 19_18975648 -984.346847837156
NA 19_19274879 -984.355698824893
NA 19_19305304 -984.33150707813
NA 19_19335729 -984.299067240306
NA 19_19461226 -984.265383191137
NA 19_19464083 -984.224442121563
NA 19_19466941 -984.180550687965
NA 19_19537824 -984.134024317557
NA 19_19548156 -984.08521702859
NA 19_19558489 -984.034507630607
NA 19_19870145 -983.680483583476
NA 19_19874630 -983.678094101054
NA 19_19879115 -983.67558450564
NA 19_20125475 -983.683945425507
NA 19_20137919 -983.700174509327
NA 19_20150362 -983.721455467694
NA 19_20302600 -983.70601962294
NA 19_20303683 -983.67849392258
NA 19_20304765 -983.652730835129
NA 19_20626923 -983.485760164734
NA 19_20633442 -983.41235209229
NA 19_20639961 -983.396168861495
NA 19_20756178 -983.274355814941
NA 19_20775432 -983.11897279274
NA 19_20794687 -983.00701568473
NA 19_20796932 -982.891328176746
NA 19_20798905 -982.77316126958
NA 19_20801032 -982.653785607538
NA 19_20803231 -982.534461337895
NA 19_20805430 -982.416415858724
NA 19_20807629 -982.30082760135
NA 19_20902553 -981.252266065433
NA 19_20998510 -980.943798766346
NA 19_21094467 -980.773088669369
NA 19_21182134 -980.709122584917
NA 19_21270329 -980.67418146004
NA 19_21326896 -980.675186123141
NA 19_21332327 -980.608228288458
NA 19_21336729 -980.54362972799
NA 19_21341131 -980.481957085421
NA 19_21345533 -980.423679193598
NA 19_21349935 -980.369158347054
NA 19_21356079 -980.188700709108
