value loglik
19_18147123 19_18147123 -847.930289531129
19_18147123 19_18147270 -847.862727336231
19_18147123 19_18147416 -847.789196101917
19_18147123 19_18170066 -847.709844177176
19_18147123 19_18210494 -847.638205780127
19_18147123 19_18211151 -847.566953518024
19_18147123 19_18211808 -847.496277377613
19_18147123 19_18224115 -847.410127267413
19_18147123 19_18226843 -847.269386566561
19_18147123 19_18229572 -846.803047525946
19_18147123 19_18232300 -846.296048259334
19_18147123 19_18235779 -845.772263456018
19_18147123 19_18244123 -845.666442133494
19_18147123 19_18252467 -845.595747055441
19_18147123 19_18275473 -846.068234058866
19_18147123 19_18288997 -846.47714512053
19_18147123 19_18302521 -846.496844348743
19_18147123 19_18316045 -846.464161115136
19_18147123 19_18333753 -846.306022108835
19_18147123 19_18357444 -846.242485349568
19_18147123 19_18363542 -846.212813239975
19_18147123 19_18369640 -846.187535411245
19_18147123 19_18375737 -846.161146532895
19_18147123 19_18381835 -845.998051764558
19_18147123 19_18387932 -845.929231965314
19_18147123 19_18660511 -846.037106786517
19_18147123 19_18668463 -846.109803289423
19_18147123 19_18676416 -845.735461039051
19_18147123 19_18975648 -845.708663201083
19_18147123 19_19274879 -845.806591620677
19_18147123 19_19305304 -845.776483563658
19_18147123 19_19335729 -845.634356874748
19_18147123 19_19461226 -845.648586141891
19_18147123 19_19464083 -845.657828694557
19_18147123 19_19466941 -845.667550133148
19_18147123 19_19537824 -845.677732165842
19_18147123 19_19548156 -845.688357012882
19_18147123 19_19558489 -845.699401571732
19_18147123 19_19870145 -845.976578889696
19_18147123 19_19874630 -845.898558396399
19_18147123 19_19879115 -845.826713743264
19_18147123 19_20125475 -845.809920096898
19_18147123 19_20137919 -845.804705705449
19_18147123 19_20150362 -845.799689762945
19_18147123 19_20302600 -845.664447489724
19_18147123 19_20303683 -845.4821405612
19_18147123 19_20304765 -845.284398016011
19_18147123 19_20626923 -844.979557363764
19_18147123 19_20633442 -844.683409532553
19_18147123 19_20639961 -844.419227433838
19_18147123 19_20756178 -844.253480656128
19_18147123 19_20775432 -844.145366490727
19_18147123 19_20794687 -844.091955305112
19_18147123 19_20796932 -844.066689876477
19_18147123 19_20798905 -844.070390632086
19_18147123 19_20801032 -844.10261093401
19_18147123 19_20803231 -844.16161860246
19_18147123 19_20805430 -844.244542680809
19_18147123 19_20807629 -844.347627254646
19_18147123 19_20902553 -844.093068069326
19_18147123 19_20998510 -844.151367380643
19_18147123 19_21094467 -843.251251335888
19_18147123 19_21182134 -843.166247939756
19_18147123 19_21270329 -843.109466998969
19_18147123 19_21326896 -842.868760906233
19_18147123 19_21332327 -842.860602237619
19_18147123 19_21336729 -842.853876486111
19_18147123 19_21341131 -842.848599987373
19_18147123 19_21345533 -842.844778136969
19_18147123 19_21349935 -842.842405204969
19_18147123 19_21356079 -842.890285072467
19_18147123 19_21515834 -842.821757071608
19_18147123 19_21518274 -842.66406696278
19_18147123 19_21520713 -842.504350420097
19_18147123 19_21523152 -842.455899811879
19_18147123 19_21533417 -842.410279572988
19_18147123 19_21545048 -842.388651856853
19_18147123 19_21727395 -842.286721338044
19_18147123 19_21740049 -842.135671881017
19_18147123 19_21752704 -842.01418016277
19_18147123 19_21835817 -841.927765784623
19_18147123 19_21840919 -841.722068552177
19_18147123 19_21846022 -841.740212421556
19_18147123 19_21936950 -841.833932498876
19_18147123 19_21970456 -841.661561064292
19_18147123 19_22003963 -841.447814124941
19_18147123 19_22156073 -841.346022382109
19_18147123 19_22172322 -841.329413733869
19_18147123 19_22187306 -841.293463538507
19_18147123 19_22191696 -841.236138848426
19_18147123 19_22195207 -841.179678494867
19_18147123 19_22198718 -841.209287840175
19_18147123 19_22202229 -841.276184524499
19_18147123 19_22205740 -841.346039178653
19_18147123 19_22209250 -841.41870667182
19_18147123 19_22212761 -841.49399340639
19_18147123 19_22216272 -841.571650378546
19_18147123 19_22219783 -841.651383906064
19_18147123 19_22223294 -841.732853222417
19_18147123 19_22226805 -841.815678111978
19_18147123 19_22230316 -841.912721564327
19_18147123 19_22233827 -842.076065497775
19_18147123 19_22237338 -842.145914592773
19_18147123 19_22240848 -842.445032765397
19_18147123 19_22244457 -842.649772542829
19_18147123 19_22264004 -842.772415271355
19_18147123 19_22288023 -842.811806987347
19_18147123 19_22294213 -842.856386123389
19_18147123 19_22298836 -842.959841377077
19_18147123 19_22303459 -843.073310145322
19_18147123 19_22333838 -843.187085109407
19_18147123 19_22382301 -843.300318249104
19_18147123 19_22413259 -843.413166419337
19_18147123 19_22419242 -843.525082882982
19_18147123 19_22425226 -843.635705669296
19_18147123 19_22431209 -843.744409687816
19_18147123 19_22435586 -843.851537201337
19_18147123 19_22436965 -843.95681996552
19_18147123 19_22438344 -844.059134488379
19_18147123 19_22439723 -844.158105641437
19_18147123 19_22441102 -844.253396369695
19_18147123 19_22442482 -844.344713520421
19_18147123 19_22443861 -844.431810950364
19_18147123 19_22445240 -844.514488433364
19_18147123 19_22446619 -844.544949148862
19_18147123 19_22447998 -844.562000447903
19_18147123 19_22449377 -844.561975700854
19_18147123 19_22450756 -844.561993485326
19_18147123 19_22452135 -844.562003315747
19_18147123 19_22453515 -844.562085121978
19_18147123 19_22454894 -844.562239788321
19_18147123 19_22456273 -844.562464326234
19_18147123 19_22507525 -844.562390595976
19_18147123 19_22560818 -844.564591703524
19_18147123 19_22567436 -844.572326376177
19_18147123 19_22570782 -844.5803896604
19_18147123 19_22574128 -844.588768504999
19_18147123 19_22577474 -844.597470869137
19_18147123 19_22580820 -844.60656015496
19_18147123 19_22584166 -844.616624272232
19_18147123 19_22587512 -844.626693578288
19_18147123 19_22590858 -844.636745236326
19_18147123 19_22594203 -844.645448853841
19_18147123 19_22597549 -844.641712245749
19_18147123 19_22600895 -844.784336153743
19_18147123 19_22604768 -844.681444393188
19_18147123 19_22611929 -844.619648509806
19_18147123 19_22615951 -844.606413709091
19_18147123 19_22616579 -844.593886353459
19_18147123 19_22617111 -844.582304718481
19_18147123 19_22617643 -844.571522606708
19_18147123 19_22618175 -844.721839194858
19_18147123 19_22618707 -844.994866973403
19_18147123 19_22619240 -845.284410200474
19_18147123 19_22619772 -845.583265368085
19_18147123 19_22620304 -845.866404491821
19_18147123 19_22620537 -845.977930559277
19_18147123 19_22620655 -846.090629834197
19_18147123 19_22620774 -846.204222682649
19_18147123 19_22621212 -846.326037311244
19_18147123 19_22623056 -846.442742531754
19_18147123 19_22625940 -846.551838594056
19_18147123 19_22632448 -846.652712764825
19_18147123 19_22638956 -846.744386021049
19_18147123 19_22645464 -846.668260705001
19_18147123 19_22651972 -846.550382927948
19_18147123 19_22658480 -846.397344818631
19_18147123 19_22692039 -846.236109196037
19_18147123 19_22776340 -844.144725430141
19_18147123 19_22788765 -843.730173660129
19_18147123 19_22792288 -843.729831565499
19_18147123 19_22794125 -843.729475047014
19_18147123 19_22795963 -843.729104458278
19_18147123 19_22797800 -843.728720964443
19_18147123 19_22799638 -843.728322701434
19_18147123 19_22858304 -843.736638385926
19_18147123 19_22891650 -843.830326397796
19_18147123 19_22894267 -843.929529053566
19_18147123 19_22896884 -844.033780511824
19_18147123 19_22899501 -844.1427699564
19_18147123 19_22902118 -844.479864089629
19_18147123 19_22904734 -844.548642797906
19_18147123 19_22907351 -844.453030003768
19_18147123 19_22909968 -844.363466372034
19_18147123 19_22912585 -844.278755944426
19_18147123 19_23342789 -843.925245831111
19_18147123 19_23344991 -844.227762046246
19_18147123 19_23347193 -844.49627145833
19_18147123 19_23350338 -845.423246205726
19_18147123 19_23359294 -845.785217316591
19_18147123 19_23368249 -845.873033545345
19_18147123 19_23376634 -845.959629086855
19_18147123 19_23378430 -846.040972664462
19_18147123 19_23380227 -846.126867162496
19_18147123 19_23382024 -846.213214690165
19_18147123 19_23383821 -846.299744348643
19_18147123 19_23385618 -846.386178757025
19_18147123 19_23868659 -846.942439241772
19_18147123 19_23870233 -847.006804079639
19_18147123 19_23871808 -847.068265843081
19_18147123 19_23873382 -847.123266862136
19_18147123 19_23874956 -847.168268817962
19_18147123 19_23876530 -847.200141406385
19_18147123 19_23917687 -847.237441378022
19_18147123 19_23917752 -847.616587680996
19_18147123 19_23917817 -847.968397986428
19_18147123 19_23918175 -848.281712273415
19_18147123 19_23925367 -848.428481583219
19_18147123 19_23932559 -848.494099018219
19_18147123 19_23988954 -848.549476392448
19_18147123 19_23999542 -848.543244859404
19_18147123 19_24010131 -848.527744996751
19_18147123 19_24048529 -848.51551345157
19_18147123 19_24058490 -848.539781388667
19_18147123 19_24068452 -848.647412970603
19_18147123 19_24078414 -848.737563608139
19_18147123 19_24151901 -848.73999046263
19_18147123 19_24152632 -848.739075482243
19_18147123 19_24153364 -848.73483152897
19_18147123 19_24154095 -848.727597757102
19_18147123 19_24154826 -848.717966137678
19_18147123 19_24155557 -848.71028088842
19_18147123 19_24307454 -848.622147478936
19_18147123 19_24332887 -848.525137455633
19_18147123 19_24358320 -848.501034282225
19_18147123 19_24382219 -848.514125765106
19_18147123 19_24382803 -848.526857695055
19_18147123 19_24383257 -848.537844263509
19_18147123 19_24383620 -848.547023359799
19_18147123 19_24383973 -848.554695308884
19_18147123 19_24384325 -848.542008249901
19_18147123 19_24384678 -848.354828843235
19_18147123 19_24385081 -848.11205991779
19_18147123 19_24386149 -847.831814897902
19_18147123 19_24615398 -847.426430558045
19_18147123 19_24623533 -846.965140177033
19_18147123 19_24631669 -846.485092534105
19_18147123 19_24646048 -846.457235453034
19_18147123 19_24651380 -846.247347082763
19_18147123 19_24655682 -846.032585173073
19_18147123 19_24659983 -846.007571546365
19_18147123 19_24661370 -845.985557697484
19_18147123 19_24662705 -845.959236971289
19_18147123 19_24664113 -845.948482399632
19_18147123 19_24687303 -845.928447425843
19_18147123 19_24729734 -845.805409521096
19_18147123 19_24741223 -845.541483265751
19_18147123 19_24745602 -845.470174864841
19_18147123 19_24749981 -845.453399146791
19_18147123 19_24754360 -845.448599363399
19_18147123 19_24758506 -845.435388142682
19_18147123 19_24762609 -845.418772997605
19_18147123 19_24809264 -845.402489409461
19_18147123 19_24874336 -845.386678156812
19_18147123 19_24939407 -845.371811095787
19_18147123 19_25004478 -845.362819694941
19_18147123 19_25069550 -845.369516415635
19_18147123 19_25094384 -845.376374987244
19_18147123 19_25099509 -845.383660254286
19_18147123 19_25100587 -845.409416060288
19_18147123 19_25101665 -845.456054098044
19_18147123 19_25102743 -845.524485017982
19_18147123 19_25103820 -845.613864351411
19_18147123 19_25104898 -845.721635598353
19_18147123 19_25105976 -845.8438760957
19_18147123 19_25108018 -845.975852625274
19_18147123 19_25121124 -846.017810754831
19_18147123 19_25124172 -846.01428523586
19_18147123 19_25127220 -845.902190836378
19_18147123 19_25131012 -846.114956003693
19_18147123 19_25164884 -847.601190285268
19_18147123 19_25174425 -847.379142316031
19_18147123 19_25179040 -847.395624002003
19_18147123 19_25181248 -847.397158005994
19_18147123 19_25183456 -847.39957780613
19_18147123 19_25185664 -847.402873820272
19_18147123 19_25213450 -847.406955377887
19_18147123 19_25225757 -847.410777418894
19_18147123 19_25234484 -847.395876681655
19_18147123 19_25240804 -847.191968228046
19_18147123 19_25246239 -846.789159880173
19_18147123 19_25251673 -846.793416012575
19_18147123 19_25257107 -846.801663574364
19_18147123 19_25262541 -846.81352627708
19_18147123 19_25267975 -846.826367012528
19_18147123 19_25275395 -846.839763059154
19_18147123 19_25334339 -846.850508474351
19_18147123 19_25375580 -846.69958093063
19_18147123 19_25376735 -846.461476789562
