value loglik
19_31192742 19_18147123 -897.407932438981
19_31192742 19_18147270 -897.305165613381
19_31192742 19_18147416 -897.190903468416
19_31192742 19_18170066 -897.065251423015
19_31192742 19_18210494 -896.998050116425
19_31192742 19_18211151 -896.921961490802
19_31192742 19_18211808 -896.834289777823
19_31192742 19_18224115 -896.760810391965
19_31192742 19_18226843 -896.693522626166
19_31192742 19_18229572 -896.677910082425
19_31192742 19_18232300 -896.662653876834
19_31192742 19_18235779 -896.646849777179
19_31192742 19_18244123 -896.492167125747
19_31192742 19_18252467 -896.316038486657
19_31192742 19_18275473 -896.142930743846
19_31192742 19_18288997 -896.089078766399
19_31192742 19_18302521 -896.095836337249
19_31192742 19_18316045 -896.132420495948
19_31192742 19_18333753 -896.256970296743
19_31192742 19_18357444 -896.372986543995
19_31192742 19_18363542 -896.494256011364
19_31192742 19_18369640 -896.618200349223
19_31192742 19_18375737 -896.534819955361
19_31192742 19_18381835 -896.402140730803
19_31192742 19_18387932 -896.271752660139
19_31192742 19_18660511 -896.292420653212
19_31192742 19_18668463 -896.532644587455
19_31192742 19_18676416 -897.014152088323
19_31192742 19_18975648 -897.205374259627
19_31192742 19_19274879 -897.405620728644
19_31192742 19_19305304 -897.685409210611
19_31192742 19_19335729 -897.76492555425
19_31192742 19_19461226 -897.822965567855
19_31192742 19_19464083 -897.876503313612
19_31192742 19_19466941 -897.926330326197
19_31192742 19_19537824 -897.972009132087
19_31192742 19_19548156 -898.013224820952
19_31192742 19_19558489 -898.049792916166
19_31192742 19_19870145 -897.975922820773
19_31192742 19_19874630 -897.963872009375
19_31192742 19_19879115 -897.950952784289
19_31192742 19_20125475 -897.946765773369
19_31192742 19_20137919 -897.944628604886
19_31192742 19_20150362 -897.942377110623
19_31192742 19_20302600 -897.935417902262
19_31192742 19_20303683 -897.922805668953
19_31192742 19_20304765 -897.897233887888
19_31192742 19_20626923 -898.138271359095
19_31192742 19_20633442 -898.246142122029
19_31192742 19_20639961 -898.242022341318
19_31192742 19_20756178 -898.121219856691
19_31192742 19_20775432 -897.962132362475
19_31192742 19_20794687 -897.763599307149
19_31192742 19_20796932 -897.543157464058
19_31192742 19_20798905 -897.305473844636
19_31192742 19_20801032 -897.055979881166
19_31192742 19_20803231 -896.800537245423
19_31192742 19_20805430 -896.545035011699
19_31192742 19_20807629 -896.295024882902
19_31192742 19_20902553 -896.148492410609
19_31192742 19_20998510 -895.973437904373
19_31192742 19_21094467 -895.339742570011
19_31192742 19_21182134 -895.297641472065
19_31192742 19_21270329 -895.265065568913
19_31192742 19_21326896 -895.239388695686
19_31192742 19_21332327 -895.20717365153
19_31192742 19_21336729 -895.175374629776
19_31192742 19_21341131 -895.144120869773
19_31192742 19_21345533 -895.11353863368
19_31192742 19_21349935 -895.083749828703
19_31192742 19_21356079 -895.142605299834
19_31192742 19_21515834 -895.462791775705
19_31192742 19_21518274 -895.663195772389
19_31192742 19_21520713 -895.837930536583
19_31192742 19_21523152 -895.922413064053
19_31192742 19_21533417 -896.003958286786
19_31192742 19_21545048 -896.076537896061
19_31192742 19_21727395 -896.123696706329
19_31192742 19_21740049 -896.167406386124
19_31192742 19_21752704 -896.21158213479
19_31192742 19_21835817 -896.317002335867
19_31192742 19_21840919 -896.5047847611
19_31192742 19_21846022 -896.497437963137
19_31192742 19_21936950 -896.522675238787
19_31192742 19_21970456 -896.431739265765
19_31192742 19_22003963 -896.328385189562
19_31192742 19_22156073 -896.238865088981
19_31192742 19_22172322 -896.149547910521
19_31192742 19_22187306 -896.05336201386
19_31192742 19_22191696 -895.946291944793
19_31192742 19_22195207 -895.836711011443
19_31192742 19_22198718 -895.722203552138
19_31192742 19_22202229 -895.604745493114
19_31192742 19_22205740 -895.486000737477
19_31192742 19_22209250 -895.366562680893
19_31192742 19_22212761 -895.247057840683
19_31192742 19_22216272 -895.128132851235
19_31192742 19_22219783 -895.010439674078
19_31192742 19_22223294 -894.894623812515
19_31192742 19_22226805 -894.781308806978
19_31192742 19_22230316 -894.694770280789
19_31192742 19_22233827 -894.729812760932
19_31192742 19_22237338 -894.841953392254
19_31192742 19_22240848 -895.217782491111
19_31192742 19_22244457 -895.097740632889
19_31192742 19_22264004 -894.986943980071
19_31192742 19_22288023 -894.983403075643
