value loglik
NA 19_18147123 -969.306587925292
NA 19_18147270 -969.185051675545
NA 19_18147416 -969.065770711327
NA 19_18170066 -968.948551188001
NA 19_18210494 -968.833202779762
NA 19_18211151 -968.718105689657
NA 19_18211808 -968.603205432755
NA 19_18224115 -968.677843865996
NA 19_18226843 -968.762694417437
NA 19_18229572 -968.603621940367
NA 19_18232300 -968.361801735011
NA 19_18235779 -968.047766357624
NA 19_18244123 -967.939728312465
NA 19_18252467 -967.858217497379
NA 19_18275473 -968.171495515354
NA 19_18288997 -968.427864827833
NA 19_18302521 -968.451461435038
NA 19_18316045 -968.52472145644
NA 19_18333753 -968.686686093188
NA 19_18357444 -968.762628486642
NA 19_18363542 -968.805899008729
NA 19_18369640 -968.828608052749
NA 19_18375737 -967.769888072271
NA 19_18381835 -966.320096378774
NA 19_18387932 -964.926557178135
NA 19_18660511 -964.250015887364
NA 19_18668463 -964.364742055117
NA 19_18676416 -964.367826665436
NA 19_18975648 -965.104231456785
NA 19_19274879 -965.288168364458
NA 19_19305304 -965.365326657257
NA 19_19335729 -965.202842959457
NA 19_19461226 -965.179810450188
NA 19_19464083 -965.167149382361
NA 19_19466941 -965.166370931133
NA 19_19537824 -965.178283149337
NA 19_19548156 -965.203545951377
NA 19_19558489 -965.24265484125
NA 19_19870145 -965.065801691131
NA 19_19874630 -964.801725802491
NA 19_19879115 -964.501417546252
NA 19_20125475 -964.324901067455
NA 19_20137919 -964.18173230069
NA 19_20150362 -964.036699319451
NA 19_20302600 -963.811927262699
NA 19_20303683 -963.556206885744
NA 19_20304765 -963.36463038519
NA 19_20626923 -963.493917381227
NA 19_20633442 -963.783155476397
NA 19_20639961 -964.069425554584
NA 19_20756178 -964.154203434882
NA 19_20775432 -964.198128784231
NA 19_20794687 -963.810801224319
NA 19_20796932 -963.48874893264
NA 19_20798905 -963.239841117553
NA 19_20801032 -963.069323211441
NA 19_20803231 -962.979434776253
NA 19_20805430 -962.969320675758
NA 19_20807629 -963.035235149476
NA 19_20902553 -962.76273484528
NA 19_20998510 -962.716067882546
NA 19_21094467 -962.372127049367
NA 19_21182134 -962.37411617366
NA 19_21270329 -962.29069821106
NA 19_21326896 -962.153272908629
NA 19_21332327 -962.094989335117
NA 19_21336729 -962.042461647565
NA 19_21341131 -961.996161531786
NA 19_21345533 -961.956402496819
NA 19_21349935 -961.923340589111
NA 19_21356079 -961.962029290005
NA 19_21515834 -962.290129002762
NA 19_21518274 -962.616503677598
NA 19_21520713 -962.968752943809
NA 19_21523152 -963.081578955321
NA 19_21533417 -963.175357583046
NA 19_21545048 -963.250129615884
NA 19_21727395 -963.236576976014
NA 19_21740049 -963.199929763937
NA 19_21752704 -963.157414150978
NA 19_21835817 -963.311971044431
NA 19_21840919 -963.445476668662
NA 19_21846022 -963.587910948762
NA 19_21936950 -963.437817954495
NA 19_21970456 -963.252427823767
NA 19_22003963 -963.18160109281
NA 19_22156073 -963.134021956351
NA 19_22172322 -963.035358005891
NA 19_22187306 -962.933209788231
NA 19_22191696 -962.827318720315
NA 19_22195207 -962.724234172982
NA 19_22198718 -962.619346790583
NA 19_22202229 -962.517034391892
NA 19_22205740 -962.419822019948
NA 19_22209250 -962.328052018396
NA 19_22212761 -962.242042696995
NA 19_22216272 -962.16208376405
NA 19_22219783 -962.088430912481
NA 19_22223294 -962.021303409735
NA 19_22226805 -961.960880595433
NA 19_22230316 -961.909556397071
NA 19_22233827 -961.874629433663
NA 19_22237338 -962.452456343489
NA 19_22240848 -963.941474624852
NA 19_22244457 -965.02972384804
NA 19_22264004 -965.528711256543
NA 19_22288023 -965.513987462278
NA 19_22294213 -965.500808966572
NA 19_22298836 -965.390075410644
NA 19_22303459 -965.261395081897
NA 19_22333838 -965.130867432147
NA 19_22382301 -964.999378528472
NA 19_22413259 -964.866892492034
NA 19_22419242 -964.733731389055
NA 19_22425226 -964.600828693837
NA 19_22431209 -964.468051736425
NA 19_22435586 -964.33801638211
NA 19_22436965 -964.211635578726
NA 19_22438344 -964.088587802567
NA 19_22439723 -963.969573042667
NA 19_22441102 -963.855238322364
NA 19_22442482 -963.746165973139
NA 19_22443861 -963.642867201027
NA 19_22445240 -963.545770839004
NA 19_22446619 -963.483741202825
NA 19_22447998 -963.455074586695
NA 19_22449377 -963.455389284431
NA 19_22450756 -963.455288273322
NA 19_22452135 -963.453895827698
NA 19_22453515 -963.452573871942
NA 19_22454894 -963.45132224903
NA 19_22456273 -963.450140900587
NA 19_22507525 -963.448743276382
NA 19_22560818 -963.437437782169
NA 19_22567436 -963.40660296136
NA 19_22570782 -963.377204258588
NA 19_22574128 -963.349069761945
NA 19_22577474 -963.322162319039
NA 19_22580820 -963.295974627768
NA 19_22584166 -963.263534038475
NA 19_22587512 -963.231090143723
NA 19_22590858 -963.19884971237
NA 19_22594203 -963.1729868364
NA 19_22597549 -963.164620436896
NA 19_22600895 -962.984578381083
NA 19_22604768 -962.941352902218
NA 19_22611929 -962.896458830414
NA 19_22615951 -962.862884923314
NA 19_22616579 -962.829574693825
NA 19_22617111 -962.796330875541
NA 19_22617643 -962.763144478045
NA 19_22618175 -962.729786370728
NA 19_22618707 -962.641900396906
NA 19_22619240 -962.566439397658
NA 19_22619772 -962.504800848724
NA 19_22620304 -962.453826687256
NA 19_22620537 -962.363254107981
NA 19_22620655 -962.287186886719
NA 19_22620774 -962.226005110478
NA 19_22621212 -962.407773161538
NA 19_22623056 -962.626450253475
NA 19_22625940 -962.842467721759
NA 19_22632448 -963.054208044411
NA 19_22638956 -963.25997992388
NA 19_22645464 -963.393900078143
NA 19_22651972 -963.506005383802
NA 19_22658480 -963.598694725065
NA 19_22692039 -963.652232314794
NA 19_22776340 -961.486453168725
NA 19_22788765 -961.357274557671
NA 19_22792288 -961.352436124765
NA 19_22794125 -961.347658775317
NA 19_22795963 -961.342944465207
NA 19_22797800 -961.338293557965
NA 19_22799638 -961.333705671461
NA 19_22858304 -961.2712251699
NA 19_22891650 -960.819746915448
NA 19_22894267 -960.387366409946
NA 19_22896884 -959.987384562235
NA 19_22899501 -959.629424321557
NA 19_22902118 -960.030161895358
NA 19_22904734 -960.008964226143
NA 19_22907351 -959.851382110729
NA 19_22909968 -959.705118297826
NA 19_22912585 -959.576187433752
NA 19_23342789 -959.125670146502
NA 19_23344991 -959.007736270872
NA 19_23347193 -958.873693458407
NA 19_23350338 -958.831892278745
NA 19_23359294 -958.913445985892
NA 19_23368249 -959.020199619654
NA 19_23376634 -959.138951342569
NA 19_23378430 -959.247707921922
NA 19_23380227 -959.256287220266
NA 19_23382024 -959.300421959754
NA 19_23383821 -959.380737968189
NA 19_23385618 -959.497310934519
NA 19_23868659 -958.756215717954
NA 19_23870233 -958.641320858541
NA 19_23871808 -958.548521899496
NA 19_23873382 -958.481877441666
NA 19_23874956 -958.444662948949
NA 19_23876530 -958.439081434186
NA 19_23917687 -958.463556393685
NA 19_23917752 -958.465510397892
NA 19_23917817 -958.478265944374
NA 19_23918175 -958.501809654356
NA 19_23925367 -958.52480413295
NA 19_23932559 -958.550688280388
NA 19_23988954 -958.58349610637
NA 19_23999542 -958.563302613104
NA 19_24010131 -958.546066708209
NA 19_24048529 -958.531442186372
NA 19_24058490 -958.473420307187
NA 19_24068452 -958.361058247282
NA 19_24078414 -958.312820037972
NA 19_24151901 -958.362881417458
NA 19_24152632 -958.454561922135
NA 19_24153364 -958.58160734663
NA 19_24154095 -958.734677862412
NA 19_24154826 -958.903200494739
NA 19_24155557 -959.087687634403
NA 19_24307454 -958.74131290673
NA 19_24332887 -958.583972639692
NA 19_24358320 -958.557742028245
NA 19_24382219 -958.137410123075
NA 19_24382803 -957.754994292381
NA 19_24383257 -957.423843880533
NA 19_24383620 -957.144541731827
NA 19_24383973 -956.916396083092
NA 19_24384325 -956.711670810588
NA 19_24384678 -956.360092508747
NA 19_24385081 -956.049874831363
NA 19_24386149 -955.783655835946
NA 19_24615398 -954.422396393127
NA 19_24623533 -953.089614224442
NA 19_24631669 -951.987453825302
NA 19_24646048 -951.302025683821
NA 19_24651380 -950.70768103977
NA 19_24655682 -950.275810732911
NA 19_24659983 -950.163989854972
NA 19_24661370 -950.302805789473
NA 19_24662705 -950.684686101334
NA 19_24664113 -950.76677230958
NA 19_24687303 -950.855471505751
NA 19_24729734 -950.852637318949
NA 19_24741223 -951.16151893034
NA 19_24745602 -951.33018315751
NA 19_24749981 -951.360080032439
NA 19_24754360 -951.364965544086
NA 19_24758506 -951.371159744856
NA 19_24762609 -951.380843823932
NA 19_24809264 -951.394542771338
NA 19_24874336 -951.419114498793
NA 19_24939407 -951.466160426299
NA 19_25004478 -951.546844526297
NA 19_25069550 -951.494885047773
NA 19_25094384 -950.205593859861
NA 19_25099509 -948.718905667293
NA 19_25100587 -947.341560910005
NA 19_25101665 -946.134071732407
NA 19_25102743 -945.151657897504
NA 19_25103820 -944.436983048604
NA 19_25104898 -944.014491481872
NA 19_25105976 -943.8878077017
NA 19_25108018 -944.040783534487
NA 19_25121124 -944.183063627802
NA 19_25124172 -944.258423529274
NA 19_25127220 -944.297063719308
NA 19_25131012 -944.132462882482
NA 19_25164884 -941.821050951448
NA 19_25174425 -941.895692061672
NA 19_25179040 -941.985395894598
NA 19_25181248 -942.027458561025
NA 19_25183456 -942.071721544903
NA 19_25185664 -942.118199738406
NA 19_25213450 -942.168406145148
NA 19_25225757 -942.226801118818
NA 19_25234484 -942.247729339478
NA 19_25240804 -942.929959974203
NA 19_25246239 -942.340698912919
NA 19_25251673 -942.367768657597
NA 19_25257107 -942.396128756801
NA 19_25262541 -942.4322366824
NA 19_25267975 -942.480616463355
NA 19_25275395 -942.531048823921
NA 19_25334339 -942.577648744305
NA 19_25375580 -942.836590707604
NA 19_25376735 -943.307393702609
NA 19_25377890 -943.754176626536
NA 19_25430429 -943.964033679664
NA 19_25445245 -944.020337912774
NA 19_25460061 -944.180910708404
NA 19_25474762 -944.354301580492
NA 19_25487123 -943.665864963584
NA 19_25500518 -943.050643218748
NA 19_25532899 -942.65402332406
NA 19_25565280 -942.680845771357
NA 19_25588832 -942.669783212232
NA 19_25599495 -942.659331399187
NA 19_25603706 -942.638814542776
NA 19_25607918 -942.618706353469
NA 19_25612129 -942.758850114351
NA 19_25616341 -943.216282654493
NA 19_25620552 -943.602885522914
NA 19_25624763 -943.60788598487
NA 19_25628975 -942.38624426971
NA 19_25633186 -941.733533245726
NA 19_25666923 -941.839298857148
NA 19_25705655 -942.033517635139
NA 19_25717202 -942.051143808267
NA 19_25724298 -942.090535043324
NA 19_25725807 -942.130054619082
NA 19_25727315 -942.164217594857
NA 19_25728824 -942.234634696783
NA 19_25730332 -942.361288175557
NA 19_25731841 -942.530777085615
NA 19_25733349 -941.077582314353
NA 19_25735898 -935.257128082166
NA 19_25748084 -933.32186299069
NA 19_25768410 -933.132607819736
NA 19_26254994 -933.050477402292
NA 19_26266960 -933.014470790331
NA 19_26278925 -932.864225275534
NA 19_26290890 -932.733086298182
NA 19_26302855 -932.639009100723
NA 19_26319456 -932.594250225347
NA 19_26336053 -932.663665650958
NA 19_26358240 -932.739447324979
NA 19_26382916 -932.86375153265
NA 19_26407592 -933.037445898506
NA 19_26432269 -933.200164715377
NA 19_26456945 -932.934895380554
NA 19_26480897 -932.619527379925
NA 19_26493222 -932.322587337812
NA 19_26505548 -932.051648826723
NA 19_26517873 -931.80764222299
NA 19_26527366 -931.591420151569
NA 19_26531695 -931.403860960814
NA 19_26535156 -931.245746081346
NA 19_26537007 -931.117741714125
NA 19_26538859 -931.020384131016
NA 19_26540710 -930.897341589379
NA 19_26542561 -930.780518280442
NA 19_26545521 -930.856747097136
NA 19_26587902 -931.003707559044
NA 19_26597204 -931.042988794475
NA 19_26606506 -931.052791495104
NA 19_26780867 -931.032857779179
NA 19_26890064 -930.772435478605
NA 19_26898865 -930.304545656179
NA 19_26899453 -929.834540954315
NA 19_26900040 -929.367647142453
NA 19_26900628 -928.910797081197
NA 19_26901215 -928.472120314962
NA 19_26901803 -928.06008540553
NA 19_26902390 -927.682459397005
NA 19_26905901 -927.34534146823
NA 19_26909897 -927.052519354726
NA 19_26986720 -926.887216289036
NA 19_26986998 -926.738009172118
NA 19_26987276 -926.612729157955
NA 19_26987554 -926.511621272377
NA 19_26988057 -926.434820871566
NA 19_26989339 -926.382349285649
NA 19_26991692 -926.354111418644
NA 19_27134620 -925.096805441694
NA 19_27135444 -923.734115772413
NA 19_27136269 -922.969927226584
NA 19_27381090 -912.754747879017
NA 19_27491492 -909.948502138851
NA 19_27491815 -907.560715756639
NA 19_27492138 -906.790199801778
NA 19_27536651 -906.850739468993
NA 19_27541278 -906.854814973214
NA 19_27545905 -906.860907071223
NA 19_27600054 -906.832146113576
NA 19_27604802 -906.76313462281
NA 19_27609550 -906.675962343861
NA 19_27662666 -906.879006993453
NA 19_27666470 -906.998550112823
NA 19_27670273 -907.127117066926
NA 19_27765374 -907.174331796445
NA 19_27811657 -905.816678654418
NA 19_27845848 -905.679963204817
NA 19_27880039 -905.676597807412
NA 19_27914230 -905.67539915604
NA 19_27948421 -905.837947988525
NA 19_27982612 -906.201635504511
NA 19_28008491 -906.362336817369
NA 19_28029718 -905.490969220563
NA 19_28037254 -903.368738117763
NA 19_28040225 -901.464125583266
NA 19_28043197 -899.816468381589
NA 19_28046169 -898.251717190824
NA 19_28049140 -897.007706484354
NA 19_28052112 -896.844437499009
NA 19_28055084 -896.783905231048
NA 19_28058055 -896.707151744946
NA 19_28061027 -896.481692327177
NA 19_28063998 -896.257936507673
NA 19_28066347 -896.035808365656
NA 19_28066583 -895.817121986172
NA 19_28066818 -895.602150911285
NA 19_28072860 -895.391156733358
NA 19_28081013 -895.184145848981
NA 19_28089166 -894.975451855108
NA 19_28102914 -894.902950711315
NA 19_28174689 -893.894425060895
NA 19_28190324 -894.178016004826
NA 19_28205958 -894.614753185041
NA 19_28276718 -894.604173059109
NA 19_28433340 -892.348228638196
NA 19_28433429 -892.347366655071
NA 19_28433519 -892.346950084457
NA 19_28433608 -892.346982225379
NA 19_28434587 -892.347452495351
NA 19_28435733 -892.338936485821
NA 19_28448079 -892.329890279294
NA 19_28502530 -890.049765881745
NA 19_28510569 -889.987155678308
NA 19_28518489 -889.920107504346
NA 19_28519386 -889.475492287038
NA 19_28519882 -889.127024149733
NA 19_28520378 -888.890678188405
NA 19_28520873 -888.825286786415
NA 19_28521369 -888.867708846245
NA 19_28521865 -888.929132640823
NA 19_28616997 -888.975886442973
NA 19_28711861 -888.950693955947
NA 19_28714631 -888.919350086991
NA 19_28717401 -888.872156814337
NA 19_28720171 -888.825305222452
NA 19_28730951 -888.780321994834
NA 19_28738709 -888.730992523881
NA 19_28746466 -888.674603246
NA 19_28754224 -888.619029210064
NA 19_28759411 -888.560916921873
NA 19_28764166 -888.491045853886
NA 19_28768921 -888.423814608715
NA 19_28771409 -888.359597134908
NA 19_28773513 -888.294143175921
NA 19_28775617 -888.23095013368
NA 19_28777722 -888.133758229361
NA 19_28779826 -888.193959671142
NA 19_28781930 -888.379689399229
NA 19_28784034 -888.690869426324
NA 19_28786138 -889.126021692004
NA 19_28788242 -889.682311555442
NA 19_28790346 -890.355630517949
NA 19_28792691 -891.14693016251
NA 19_28939708 -891.341785130302
NA 19_28966461 -891.436427094959
NA 19_28979138 -891.564647566978
NA 19_28991815 -891.726073240824
NA 19_29004492 -891.750940443368
NA 19_29017169 -891.75000646138
NA 19_29029846 -892.035209716871
NA 19_29089975 -893.17781531483
NA 19_29244528 -897.086588169111
NA 19_29367672 -897.700232769392
NA 19_29395445 -898.806067769002
NA 19_29423219 -899.800831651312
NA 19_29450992 -900.063002333056
NA 19_29551490 -900.765510737606
NA 19_29699985 -901.701069271006
NA 19_29826905 -901.700353838467
NA 19_29868828 -901.693402626179
NA 19_29898206 -901.660559125932
NA 19_29927583 -901.620221688519
NA 19_29939649 -901.587692073308
NA 19_29945780 -901.728543969885
NA 19_29951911 -902.099458474134
NA 19_29958042 -901.940424721518
NA 19_30077227 -902.160605147134
NA 19_30166670 -903.085178386161
NA 19_30172106 -905.031746314364
NA 19_30177542 -907.397934930313
NA 19_30181155 -910.062290749029
NA 19_30181489 -912.911751855466
NA 19_30181824 -915.90470592895
NA 19_30198765 -918.805430879974
NA 19_30223345 -918.96571729624
NA 19_30235407 -918.974090778343
NA 19_30239974 -918.981792878327
NA 19_30244541 -918.989937163381
NA 19_30249108 -918.99857069782
NA 19_30253675 -919.007657480875
NA 19_30258951 -919.017245681406
NA 19_30270322 -919.027319659966
NA 19_30281692 -919.037854432565
NA 19_30322270 -919.048866936464
NA 19_30431504 -919.118166954194
NA 19_30438286 -919.451563804325
NA 19_30445067 -919.871083676143
NA 19_30451849 -920.37377531497
NA 19_30574351 -920.412501760502
NA 19_30671049 -921.157422435018
NA 19_30676947 -921.45244632625
NA 19_30682620 -924.828158199055
NA 19_30688292 -930.8034689229
NA 19_30695028 -938.637052951292
NA 19_30713997 -929.530225778701
NA 19_30732967 -922.072519219005
NA 19_30751936 -921.258849827886
NA 19_30770905 -921.258069150626
NA 19_30789875 -921.263275535005
