value loglik
NA 19_18147123 -952.152327589773
NA 19_18147270 -952.213077729703
NA 19_18147416 -952.270977638267
NA 19_18170066 -952.325111346067
NA 19_18210494 -952.286628887385
NA 19_18211151 -952.24286120438
NA 19_18211808 -952.196674230763
NA 19_18224115 -952.14514214601
NA 19_18226843 -952.091657302904
NA 19_18229572 -952.039524903293
NA 19_18232300 -951.98579674615
NA 19_18235779 -951.931145361926
NA 19_18244123 -951.872365765842
NA 19_18252467 -951.81235454541
NA 19_18275473 -951.691590518616
NA 19_18288997 -951.607043566344
NA 19_18302521 -951.519760141522
NA 19_18316045 -951.406086658926
NA 19_18333753 -951.235672392902
NA 19_18357444 -951.167006938443
NA 19_18363542 -951.123272030185
NA 19_18369640 -951.082153964921
NA 19_18375737 -951.929477694888
NA 19_18381835 -952.500405108544
NA 19_18387932 -952.554130247406
NA 19_18660511 -952.396198972263
NA 19_18668463 -952.200978990213
NA 19_18676416 -952.132018964163
NA 19_18975648 -951.69879262239
NA 19_19274879 -951.756805912054
NA 19_19305304 -951.939059454878
NA 19_19335729 -951.957493540086
NA 19_19461226 -951.886219832423
NA 19_19464083 -951.807336464094
NA 19_19466941 -951.72550659394
NA 19_19537824 -951.641167882489
NA 19_19548156 -951.554795990461
NA 19_19558489 -951.466885437367
NA 19_19870145 -951.417432538343
NA 19_19874630 -951.388232703932
NA 19_19879115 -951.361530366191
NA 19_20125475 -951.279007857843
NA 19_20137919 -951.169631221894
NA 19_20150362 -951.048339196533
NA 19_20302600 -950.983588385101
NA 19_20303683 -950.933852005025
NA 19_20304765 -950.9541807028
NA 19_20626923 -951.061772629668
NA 19_20633442 -951.125308201898
NA 19_20639961 -951.150122623598
NA 19_20756178 -951.226960329222
NA 19_20775432 -951.330723951283
NA 19_20794687 -951.340433953432
NA 19_20796932 -951.349726892488
NA 19_20798905 -951.358719125022
NA 19_20801032 -951.367632443703
NA 19_20803231 -951.376768442243
NA 19_20805430 -951.386446965456
NA 19_20807629 -951.396977836196
NA 19_20902553 -952.633480487572
NA 19_20998510 -952.604979832159
NA 19_21094467 -953.350876424758
NA 19_21182134 -953.480203851723
NA 19_21270329 -953.494128983663
NA 19_21326896 -953.493308367014
NA 19_21332327 -953.50835779309
NA 19_21336729 -953.524695685613
NA 19_21341131 -953.542093543576
NA 19_21345533 -953.560310667574
NA 19_21349935 -953.579104015298
NA 19_21356079 -953.585797137148
NA 19_21515834 -953.623637996226
NA 19_21518274 -953.667423115913
NA 19_21520713 -953.689239770304
NA 19_21523152 -953.692935510801
NA 19_21533417 -953.697244502293
NA 19_21545048 -953.701009272115
NA 19_21727395 -953.712738356593
NA 19_21740049 -953.724616413459
NA 19_21752704 -953.73636198813
NA 19_21835817 -953.578058827424
NA 19_21840919 -953.580009196744
NA 19_21846022 -953.590672756997
NA 19_21936950 -953.624056522132
NA 19_21970456 -953.62333496598
NA 19_22003963 -953.609470179493
NA 19_22156073 -953.593352456997
NA 19_22172322 -953.584140985805
NA 19_22187306 -953.571088838232
NA 19_22191696 -953.553582296136
NA 19_22195207 -953.535582235386
NA 19_22198718 -953.52239260507
NA 19_22202229 -953.511117988925
NA 19_22205740 -953.499646094595
NA 19_22209250 -953.487982628288
NA 19_22212761 -953.476136768657
NA 19_22216272 -953.464121504413
NA 19_22219783 -953.451953014463
NA 19_22223294 -953.439652035651
NA 19_22226805 -953.427240626185
NA 19_22230316 -953.413418557397
NA 19_22233827 -953.393229801776
NA 19_22237338 -953.505004985573
NA 19_22240848 -953.351322040719
