value loglik
19_28771409 19_18147123 -870.268891042849
19_28771409 19_18147270 -870.146331426253
19_28771409 19_18147416 -870.011413493425
19_28771409 19_18170066 -869.865815848537
19_28771409 19_18210494 -869.875893845905
19_28771409 19_18211151 -869.887303180443
19_28771409 19_18211808 -869.896686944536
19_28771409 19_18224115 -870.061766301709
19_28771409 19_18226843 -870.215581535363
19_28771409 19_18229572 -870.242575545677
19_28771409 19_18232300 -870.260935325094
19_28771409 19_18235779 -870.267451519474
19_28771409 19_18244123 -870.232007876541
19_28771409 19_18252467 -870.189019804501
19_28771409 19_18275473 -869.99742331019
19_28771409 19_18288997 -869.717218878377
19_28771409 19_18302521 -869.711222990038
19_28771409 19_18316045 -869.709518954867
19_28771409 19_18333753 -869.7177482116
19_28771409 19_18357444 -869.737507291895
19_28771409 19_18363542 -869.760948247203
19_28771409 19_18369640 -869.783441239502
19_28771409 19_18375737 -869.958062274193
19_28771409 19_18381835 -870.029143652668
19_28771409 19_18387932 -870.087596554294
19_28771409 19_18660511 -870.1506570785
19_28771409 19_18668463 -870.127664754819
19_28771409 19_18676416 -870.358273056794
19_28771409 19_18975648 -869.573414585127
19_28771409 19_19274879 -869.555036413695
19_28771409 19_19305304 -869.256743280101
19_28771409 19_19335729 -869.027194252192
19_28771409 19_19461226 -868.975701976024
19_28771409 19_19464083 -868.929493592304
19_28771409 19_19466941 -868.881568811703
19_28771409 19_19537824 -868.832629266531
19_28771409 19_19548156 -868.78336079595
19_28771409 19_19558489 -868.734418040916
19_28771409 19_19870145 -868.74643982985
19_28771409 19_19874630 -868.783181969754
19_28771409 19_19879115 -868.82587188063
19_28771409 19_20125475 -868.818406431219
19_28771409 19_20137919 -868.798826257388
19_28771409 19_20150362 -868.779869444077
19_28771409 19_20302600 -868.720284851282
19_28771409 19_20303683 -868.641997248745
19_28771409 19_20304765 -868.53830242939
19_28771409 19_20626923 -868.601700468165
19_28771409 19_20633442 -868.607641419202
19_28771409 19_20639961 -868.523736023495
19_28771409 19_20756178 -868.358675988643
19_28771409 19_20775432 -868.163929857669
19_28771409 19_20794687 -867.994575962886
19_28771409 19_20796932 -867.822869518525
19_28771409 19_20798905 -867.650858444887
19_28771409 19_20801032 -867.480388642368
19_28771409 19_20803231 -867.31303347546
19_28771409 19_20805430 -867.15004723832
19_28771409 19_20807629 -866.992352023135
19_28771409 19_20902553 -866.561883592777
19_28771409 19_20998510 -866.577799203179
19_28771409 19_21094467 -866.281067031069
19_28771409 19_21182134 -866.086614796723
19_28771409 19_21270329 -866.093186929238
19_28771409 19_21326896 -866.06874721574
19_28771409 19_21332327 -866.106614291803
19_28771409 19_21336729 -866.148595634995
19_28771409 19_21341131 -866.194540309918
19_28771409 19_21345533 -866.244250664544
19_28771409 19_21349935 -866.297488540771
19_28771409 19_21356079 -866.255587568106
19_28771409 19_21515834 -866.214843847388
19_28771409 19_21518274 -866.211890383614
19_28771409 19_21520713 -866.184827981634
19_28771409 19_21523152 -866.182732094873
19_28771409 19_21533417 -866.185238342117
19_28771409 19_21545048 -866.185068524006
19_28771409 19_21727395 -866.113625599441
19_28771409 19_21740049 -866.021963985939
19_28771409 19_21752704 -865.967013932653
19_28771409 19_21835817 -866.033562573595
