value loglik
NA 19_18147123 -975.499273775328
NA 19_18147270 -975.551532551865
NA 19_18147416 -975.611133975659
NA 19_18170066 -975.677502065793
NA 19_18210494 -975.628746731424
NA 19_18211151 -975.577354038211
NA 19_18211808 -975.527795572327
NA 19_18224115 -975.485148188706
NA 19_18226843 -975.471923372845
NA 19_18229572 -975.693142905413
NA 19_18232300 -975.946853767577
NA 19_18235779 -976.226761013446
NA 19_18244123 -976.219182260375
NA 19_18252467 -976.197485798889
NA 19_18275473 -976.377542184307
NA 19_18288997 -976.228900585306
NA 19_18302521 -976.03445150708
NA 19_18316045 -975.88171682465
NA 19_18333753 -975.833122357712
NA 19_18357444 -975.895093044458
NA 19_18363542 -975.969687653932
NA 19_18369640 -976.042907415793
NA 19_18375737 -975.399377947282
NA 19_18381835 -974.534187483937
NA 19_18387932 -973.706336317318
NA 19_18660511 -973.530898488125
NA 19_18668463 -973.473283394854
NA 19_18676416 -972.862702888956
NA 19_18975648 -973.15558048191
NA 19_19274879 -972.860243601017
NA 19_19305304 -972.319562293211
NA 19_19335729 -972.228140983204
NA 19_19461226 -972.301833365125
NA 19_19464083 -972.379743657008
NA 19_19466941 -972.461997612577
NA 19_19537824 -972.547615239833
NA 19_19548156 -972.635561634638
NA 19_19558489 -972.724785952234
NA 19_19870145 -972.496966956109
NA 19_19874630 -972.333733568702
NA 19_19879115 -972.175001665218
NA 19_20125475 -972.130889095305
NA 19_20137919 -972.109742855756
NA 19_20150362 -972.083636593479
NA 19_20302600 -972.074101797386
NA 19_20303683 -972.071430827579
NA 19_20304765 -972.077122768162
NA 19_20626923 -972.014182599695
NA 19_20633442 -972.070374521942
NA 19_20639961 -972.178974744005
NA 19_20756178 -972.077134139296
NA 19_20775432 -971.930260930086
NA 19_20794687 -971.631306968514
NA 19_20796932 -971.360281083586
NA 19_20798905 -971.122342116864
NA 19_20801032 -970.921354143238
NA 19_20803231 -970.759664998269
NA 19_20805430 -970.638040131208
NA 19_20807629 -970.555766824991
NA 19_20902553 -970.21939324473
NA 19_20998510 -970.574390844545
NA 19_21094467 -970.719076720237
NA 19_21182134 -970.70256222124
NA 19_21270329 -970.817596342869
NA 19_21326896 -970.819581364613
NA 19_21332327 -970.872334449848
NA 19_21336729 -970.927879028736
NA 19_21341131 -970.985450299894
NA 19_21345533 -971.044297711574
NA 19_21349935 -971.103714747682
NA 19_21356079 -971.205622341531
NA 19_21515834 -970.932827202994
NA 19_21518274 -970.623460778646
NA 19_21520713 -970.395470348973
NA 19_21523152 -970.399215932132
NA 19_21533417 -970.401292506382
NA 19_21545048 -970.396694933707
NA 19_21727395 -970.249612253993
NA 19_21740049 -970.034877011182
NA 19_21752704 -969.81265960672
NA 19_21835817 -969.449696216788
NA 19_21840919 -969.204610853729
NA 19_21846022 -969.21856747997
NA 19_21936950 -969.252336576386
NA 19_21970456 -969.545643048467
NA 19_22003963 -969.898388248497
NA 19_22156073 -970.039075385874
NA 19_22172322 -970.009698035989
NA 19_22187306 -970.039933071559
NA 19_22191696 -970.146546255119
NA 19_22195207 -970.258522873956
NA 19_22198718 -970.385116244342
NA 19_22202229 -970.52120575955
NA 19_22205740 -970.662457894797
NA 19_22209250 -970.808158785418
NA 19_22212761 -970.957520224827
NA 19_22216272 -971.109699384097
NA 19_22219783 -971.263812250093
NA 19_22223294 -971.418953123756
NA 19_22226805 -971.574217420979
NA 19_22230316 -971.687632475068
NA 19_22233827 -971.599494520304
NA 19_22237338 -971.452480047063
NA 19_22240848 -968.92368309851
NA 19_22244457 -968.817626958291
NA 19_22264004 -968.79621913363
NA 19_22288023 -968.790933056159
NA 19_22294213 -968.786603589836
NA 19_22298836 -968.782727670486
NA 19_22303459 -968.780749906169
NA 19_22333838 -968.780940832992
NA 19_22382301 -968.783330021095
NA 19_22413259 -968.788009103618
NA 19_22419242 -968.795060847218
NA 19_22425226 -968.80427463321
NA 19_22431209 -968.815752377988
NA 19_22435586 -968.829876374835
NA 19_22436965 -968.846734419777
NA 19_22438344 -968.865551850402
NA 19_22439723 -968.886250927913
NA 19_22441102 -968.90874441582
NA 19_22442482 -968.932935397946
NA 19_22443861 -968.958720214633
NA 19_22445240 -968.985988707987
NA 19_22446619 -969.398994145324
NA 19_22447998 -969.705529476419
NA 19_22449377 -969.674696459185
NA 19_22450756 -969.641349690922
NA 19_22452135 -969.601772915889
NA 19_22453515 -969.561919199155
NA 19_22454894 -969.521841510929
NA 19_22456273 -969.481594623118
NA 19_22507525 -969.441530966506
NA 19_22560818 -969.377145536564
NA 19_22567436 -969.269021034477
NA 19_22570782 -969.168723428299
NA 19_22574128 -969.076911370651
NA 19_22577474 -968.994090947282
NA 19_22580820 -968.926469674033
NA 19_22584166 -968.947893337229
NA 19_22587512 -968.970913483186
NA 19_22590858 -968.99550938259
NA 19_22594203 -969.041357645014
NA 19_22597549 -969.125468949872
NA 19_22600895 -969.348635224197
NA 19_22604768 -969.432963512956
NA 19_22611929 -969.491146271409
NA 19_22615951 -969.526029162747
NA 19_22616579 -969.563378536688
NA 19_22617111 -969.603036585811
NA 19_22617643 -969.644981929591
NA 19_22618175 -969.622886926561
NA 19_22618707 -969.515130166984
NA 19_22619240 -969.430994534383
NA 19_22619772 -969.371079003568
NA 19_22620304 -969.338253346392
NA 19_22620537 -969.357728126593
NA 19_22620655 -969.381686231967
NA 19_22620774 -969.409921075451
NA 19_22621212 -969.438984012849
NA 19_22623056 -969.470033069319
NA 19_22625940 -969.503483024454
NA 19_22632448 -969.539328039851
