value loglik
NA 19_18147123 -846.283428991186
NA 19_18147270 -846.235236829078
NA 19_18147416 -846.185409677563
NA 19_18170066 -846.134490215168
NA 19_18210494 -846.199918341786
NA 19_18211151 -846.272070185886
NA 19_18211808 -846.346710233552
NA 19_18224115 -846.466393119631
NA 19_18226843 -846.558524838475
NA 19_18229572 -846.596512539841
NA 19_18232300 -846.583977381393
NA 19_18235779 -846.527552243735
NA 19_18244123 -846.609730863194
NA 19_18252467 -846.700662760849
NA 19_18275473 -846.564149058701
NA 19_18288997 -846.590538754405
NA 19_18302521 -846.711793751433
NA 19_18316045 -846.80327056756
NA 19_18333753 -846.845052726708
NA 19_18357444 -846.878739089922
NA 19_18363542 -846.912520732292
NA 19_18369640 -846.94325327422
NA 19_18375737 -847.000848788678
NA 19_18381835 -847.088588902959
NA 19_18387932 -847.179568152158
NA 19_18660511 -847.038265958335
NA 19_18668463 -846.827974452388
NA 19_18676416 -846.203493619276
NA 19_18975648 -846.427765075851
NA 19_19274879 -846.410174770207
NA 19_19305304 -846.352717489572
NA 19_19335729 -846.328245121917
NA 19_19461226 -846.34098509913
NA 19_19464083 -846.355021101928
NA 19_19466941 -846.370258813029
NA 19_19537824 -846.386627467612
NA 19_19548156 -846.40405907167
NA 19_19558489 -846.422486814054
NA 19_19870145 -846.558164293171
NA 19_19874630 -846.558882618496
NA 19_19879115 -846.560107992821
NA 19_20125475 -846.557768250094
NA 19_20137919 -846.554259332205
NA 19_20150362 -846.55069639295
NA 19_20302600 -846.564865446908
NA 19_20303683 -846.583082897675
NA 19_20304765 -846.599461076328
NA 19_20626923 -846.613146311427
NA 19_20633442 -846.648809211274
NA 19_20639961 -846.708335344709
NA 19_20756178 -846.848189960723
NA 19_20775432 -846.970559396712
NA 19_20794687 -847.050885057027
NA 19_20796932 -847.090524653068
NA 19_20798905 -847.085543594695
NA 19_20801032 -847.03358183933
NA 19_20803231 -846.934183988422
NA 19_20805430 -846.788956227226
NA 19_20807629 -846.601505322272
NA 19_20902553 -846.440694179342
NA 19_20998510 -846.58983280693
NA 19_21094467 -846.681035336862
NA 19_21182134 -846.754575826958
NA 19_21270329 -846.781769677182
NA 19_21326896 -846.8114218878
NA 19_21332327 -846.838469098197
NA 19_21336729 -846.861055899529
NA 19_21341131 -846.879068321624
NA 19_21345533 -846.89250677442
NA 19_21349935 -846.901478284626
NA 19_21356079 -846.946556939018
NA 19_21515834 -846.966760718093
NA 19_21518274 -846.906561240311
NA 19_21520713 -846.799410805362
NA 19_21523152 -846.751973509228
NA 19_21533417 -846.693464486063
NA 19_21545048 -846.639997896807
NA 19_21727395 -846.629832932297
NA 19_21740049 -846.630945616558
NA 19_21752704 -846.616925683473
NA 19_21835817 -846.372988735068
NA 19_21840919 -846.559183805964
NA 19_21846022 -846.541931741297
NA 19_21936950 -846.541610290256
NA 19_21970456 -846.637638810887
NA 19_22003963 -846.73451001999
NA 19_22156073 -846.767934557406
NA 19_22172322 -846.764684190578
