value loglik
NA 19_18147123 -747.309517319332
NA 19_18147270 -747.31250128467
NA 19_18147416 -747.31097570078
NA 19_18170066 -747.305425254732
NA 19_18210494 -747.352770779458
NA 19_18211151 -747.399571551955
NA 19_18211808 -747.444598562157
NA 19_18224115 -747.563458326341
NA 19_18226843 -747.681221559777
NA 19_18229572 -747.732707929678
NA 19_18232300 -747.78704795633
NA 19_18235779 -747.846618659681
NA 19_18244123 -747.865386314237
NA 19_18252467 -747.876640848343
NA 19_18275473 -746.574816333377
NA 19_18288997 -746.053148059966
NA 19_18302521 -745.966446303084
NA 19_18316045 -745.8580061263
NA 19_18333753 -745.702163205099
NA 19_18357444 -745.6129678598
NA 19_18363542 -745.528428145629
NA 19_18369640 -745.445527512101
NA 19_18375737 -745.169476446227
NA 19_18381835 -744.837943219267
NA 19_18387932 -744.562306981313
NA 19_18660511 -744.445037131727
NA 19_18668463 -744.451504706431
NA 19_18676416 -743.920656379183
NA 19_18975648 -743.176931701619
NA 19_19274879 -742.779560200955
NA 19_19305304 -742.17286781656
NA 19_19335729 -742.084894218372
NA 19_19461226 -742.154385423886
NA 19_19464083 -742.229159692893
NA 19_19466941 -742.30701523082
NA 19_19537824 -742.387682601671
NA 19_19548156 -742.470872238069
NA 19_19558489 -742.556277876895
NA 19_19870145 -742.847770714164
NA 19_19874630 -743.017570812362
NA 19_19879115 -743.198143386664
NA 19_20125475 -743.293989005229
NA 19_20137919 -743.3757763708
NA 19_20150362 -743.465461367429
NA 19_20302600 -743.619134522717
NA 19_20303683 -743.813971044467
NA 19_20304765 -744.015124672572
NA 19_20626923 -744.121448696892
NA 19_20633442 -744.281763356578
NA 19_20639961 -744.472590459808
NA 19_20756178 -744.685888759677
NA 19_20775432 -744.916101646047
NA 19_20794687 -745.209891847817
NA 19_20796932 -745.52646343434
NA 19_20798905 -745.860190589897
NA 19_20801032 -746.204885680082
NA 19_20803231 -746.554178989017
NA 19_20805430 -746.901882996872
NA 19_20807629 -747.242346187754
NA 19_20902553 -748.058147096927
NA 19_20998510 -748.217228033136
NA 19_21094467 -748.118973355562
NA 19_21182134 -748.246669068549
NA 19_21270329 -748.296390265132
NA 19_21326896 -748.622755355397
NA 19_21332327 -748.660718131552
NA 19_21336729 -748.699087384837
NA 19_21341131 -748.737511965803
NA 19_21345533 -748.7756567982
NA 19_21349935 -748.813213181023
NA 19_21356079 -748.783151981654
NA 19_21515834 -748.779772127054
NA 19_21518274 -748.825131991529
NA 19_21520713 -748.918885248078
NA 19_21523152 -748.978788923365
NA 19_21533417 -749.0436798978
NA 19_21545048 -749.112728495653
NA 19_21727395 -749.119121896388
NA 19_21740049 -749.093239242183
NA 19_21752704 -749.068290465932
NA 19_21835817 -748.829718589418
NA 19_21840919 -748.872767662239
NA 19_21846022 -748.852763250124
NA 19_21936950 -748.711350115623
NA 19_21970456 -748.624275640669
NA 19_22003963 -748.55859538497
NA 19_22156073 -748.529494076821
NA 19_22172322 -748.519514133759
NA 19_22187306 -748.554840254031
NA 19_22191696 -748.641390261073
NA 19_22195207 -748.723033719727
NA 19_22198718 -748.82438937506
NA 19_22202229 -748.929782946751
NA 19_22205740 -749.028272477455
NA 19_22209250 -749.119264483392
NA 19_22212761 -749.202264531343
NA 19_22216272 -749.276883746662
NA 19_22219783 -749.342847760297
NA 19_22223294 -749.40000168455
NA 19_22226805 -749.448305412551
NA 19_22230316 -749.480906297531
NA 19_22233827 -749.47711433794
NA 19_22237338 -749.475108621125
NA 19_22240848 -749.392502718106
NA 19_22244457 -749.300122130421
NA 19_22264004 -749.242876635999
NA 19_22288023 -749.239402761861
NA 19_22294213 -749.237915830871
NA 19_22298836 -749.258979374252
NA 19_22303459 -749.283755837778
NA 19_22333838 -749.308526271187
NA 19_22382301 -749.333009365695
NA 19_22413259 -749.357111899242
NA 19_22419242 -749.380618884159
NA 19_22425226 -749.403545872946
NA 19_22431209 -749.425449562681
NA 19_22435586 -749.446553730506
NA 19_22436965 -749.466705249077
NA 19_22438344 -749.485769502904
NA 19_22439723 -749.503635173093
NA 19_22441102 -749.520206913472
NA 19_22442482 -749.535406037651
NA 19_22443861 -749.549171660441
NA 19_22445240 -749.561461157463
NA 19_22446619 -749.531868598435
NA 19_22447998 -749.49627753277
NA 19_22449377 -749.48816323924
NA 19_22450756 -749.480297847038
NA 19_22452135 -749.473159855159
NA 19_22453515 -749.466031668894
NA 19_22454894 -749.458926075202
NA 19_22456273 -749.451854282439
NA 19_22507525 -749.444781906702
NA 19_22560818 -749.442610230522
NA 19_22567436 -749.450237077199
NA 19_22570782 -749.457483874791
NA 19_22574128 -749.464292470457
NA 19_22577474 -749.470637559984
NA 19_22580820 -749.476352001713
NA 19_22584166 -749.479604119251
NA 19_22587512 -749.482567291601
NA 19_22590858 -749.485274089197
NA 19_22594203 -749.49681762873
NA 19_22597549 -749.483104465775
NA 19_22600895 -749.182238719662
NA 19_22604768 -749.132565841009
NA 19_22611929 -749.078223325588
NA 19_22615951 -749.023011685157
NA 19_22616579 -748.967381613906
NA 19_22617111 -748.911599254371
NA 19_22617643 -748.855651201069
NA 19_22618175 -748.834105782731
NA 19_22618707 -748.832192460632
NA 19_22619240 -748.829425051763
NA 19_22619772 -748.826926435302
NA 19_22620304 -748.822780503697
NA 19_22620537 -748.780765183432
NA 19_22620655 -748.740534272777
NA 19_22620774 -748.702753331963
NA 19_22621212 -748.630354526843
NA 19_22623056 -748.556606415668
NA 19_22625940 -748.488095252648
NA 19_22632448 -748.42513807214
NA 19_22638956 -748.368428390694
NA 19_22645464 -748.441464115574
NA 19_22651972 -748.525398083524
NA 19_22658480 -748.614730093122
NA 19_22692039 -748.701362825407
NA 19_22776340 -748.140583378573
NA 19_22788765 -748.108419495328
NA 19_22792288 -748.105296108891
NA 19_22794125 -748.102182292866
NA 19_22795963 -748.099078190112
NA 19_22797800 -748.095984441232
NA 19_22799638 -748.092900641041
NA 19_22858304 -748.094362837464
NA 19_22891650 -748.177102085514
NA 19_22894267 -748.26631351188
NA 19_22896884 -748.359935551013
NA 19_22899501 -748.45716829136
NA 19_22902118 -748.482821039529
NA 19_22904734 -748.629440671937
NA 19_22907351 -748.728500249417
NA 19_22909968 -748.829849415304
NA 19_22912585 -748.933605420802
NA 19_23342789 -748.852321890036
NA 19_23344991 -748.784557021984
NA 19_23347193 -748.71093620512
NA 19_23350338 -749.006549077712
NA 19_23359294 -749.139967602092
NA 19_23368249 -749.13900379052
NA 19_23376634 -749.138819410675
NA 19_23378430 -749.139101932421
NA 19_23380227 -749.144672467089
NA 19_23382024 -749.151056402891
NA 19_23383821 -749.158247959981
NA 19_23385618 -749.16623383074
NA 19_23868659 -750.056482466031
NA 19_23870233 -750.290775932816
NA 19_23871808 -750.523436081009
NA 19_23873382 -750.747739636607
NA 19_23874956 -750.957036422409
NA 19_23876530 -751.145468814591
NA 19_23917687 -751.3015309776
NA 19_23917752 -751.325612579862
NA 19_23917817 -751.352763708521
NA 19_23918175 -751.382085020749
NA 19_23925367 -751.399927279953
NA 19_23932559 -751.410529103029
NA 19_23988954 -751.420391604597
NA 19_23999542 -751.426932243268
NA 19_24010131 -751.4016018071
NA 19_24048529 -751.348422790703
NA 19_24058490 -751.310573381796
NA 19_24068452 -751.13887162157
NA 19_24078414 -750.918171855157
NA 19_24151901 -750.816720828365
NA 19_24152632 -750.707848773939
NA 19_24153364 -750.596820881964
NA 19_24154095 -750.488803413795
NA 19_24154826 -750.388005223544
NA 19_24155557 -750.296458833912
NA 19_24307454 -750.287748075007
NA 19_24332887 -750.204580088187
NA 19_24358320 -750.177925311721
NA 19_24382219 -750.185353560094
NA 19_24382803 -750.188749482505
NA 19_24383257 -750.188957673587
NA 19_24383620 -750.185617276034
NA 19_24383973 -750.178395077011
NA 19_24384325 -750.16390403432
NA 19_24384678 -750.123057972075
NA 19_24385081 -750.083274060164
NA 19_24386149 -750.048845450207
NA 19_24615398 -750.039215853263
NA 19_24623533 -750.044097059303
NA 19_24631669 -750.060731253418
NA 19_24646048 -750.232396891444
NA 19_24651380 -750.067918673258
NA 19_24655682 -749.907105246378
NA 19_24659983 -749.906482145093
NA 19_24661370 -749.898939375379
NA 19_24662705 -749.883297560435
NA 19_24664113 -749.866277891973
NA 19_24687303 -749.848890445947
NA 19_24729734 -749.802086978961
NA 19_24741223 -749.690006128884
NA 19_24745602 -749.657510591082
NA 19_24749981 -749.64403232412
NA 19_24754360 -749.632799524835
NA 19_24758506 -749.62210666614
NA 19_24762609 -749.611660917635
NA 19_24809264 -749.601296508184
NA 19_24874336 -749.593112970292
NA 19_24939407 -749.589495247559
NA 19_25004478 -749.586200917885
NA 19_25069550 -749.572374433307
NA 19_25094384 -749.474144887607
NA 19_25099509 -749.363002057845
NA 19_25100587 -749.253752814242
NA 19_25101665 -749.147617582296
NA 19_25102743 -749.045853025072
NA 19_25103820 -748.949712883924
NA 19_25104898 -748.860407015261
NA 19_25105976 -748.779055933938
NA 19_25108018 -748.706645954379
NA 19_25121124 -748.661318514748
NA 19_25124172 -748.616560441136
NA 19_25127220 -748.50810845312
NA 19_25131012 -748.430273596486
NA 19_25164884 -749.109667483901
NA 19_25174425 -749.302444267885
NA 19_25179040 -749.341765612976
NA 19_25181248 -749.358472580108
NA 19_25183456 -749.375307120146
NA 19_25185664 -749.392231636583
NA 19_25213450 -749.409638888824
NA 19_25225757 -749.43041723676
NA 19_25234484 -749.385218415844
NA 19_25240804 -749.365282194022
NA 19_25246239 -749.407257041
NA 19_25251673 -749.412626441085
NA 19_25257107 -749.419234569852
NA 19_25262541 -749.42877788202
NA 19_25267975 -749.441165515091
NA 19_25275395 -749.453239599246
NA 19_25334339 -749.462644662969
NA 19_25375580 -749.409890016288
NA 19_25376735 -749.548494897031
NA 19_25377890 -749.899944362062
NA 19_25430429 -750.048627295668
NA 19_25445245 -750.0525736004
NA 19_25460061 -750.021172698391
NA 19_25474762 -749.880422315411
NA 19_25487123 -749.629373753055
NA 19_25500518 -749.28027756475
NA 19_25532899 -748.823619910362
NA 19_25565280 -748.835351742956
NA 19_25588832 -748.847402040139
NA 19_25599495 -748.859169788707
NA 19_25603706 -748.878070677492
NA 19_25607918 -748.896624767705
NA 19_25612129 -748.942755367609
NA 19_25616341 -748.962156213187
NA 19_25620552 -748.954114595899
NA 19_25624763 -748.977076228316
NA 19_25628975 -748.997694349117
NA 19_25633186 -748.973578721211
NA 19_25666923 -748.772766951924
NA 19_25705655 -748.622585289017
NA 19_25717202 -748.798926992136
NA 19_25724298 -748.864600237459
NA 19_25725807 -748.929444789781
NA 19_25727315 -748.993245051613
NA 19_25728824 -749.049392946737
NA 19_25730332 -749.103384177799
NA 19_25731841 -749.159526342135
NA 19_25733349 -749.261813831093
NA 19_25735898 -749.7065672623
NA 19_25748084 -749.940789113861
NA 19_25768410 -749.93846993381
NA 19_26254994 -749.869322004427
NA 19_26266960 -749.87305020615
NA 19_26278925 -749.882257047262
NA 19_26290890 -749.891053523391
NA 19_26302855 -749.899727249996
NA 19_26319456 -749.908629897453
NA 19_26336053 -749.91797531375
NA 19_26358240 -749.924377187485
NA 19_26382916 -749.883594717695
NA 19_26407592 -749.795003971266
NA 19_26432269 -749.705771529353
NA 19_26456945 -749.985519692436
NA 19_26480897 -749.996421597396
NA 19_26493222 -749.980668432628
NA 19_26505548 -749.957451858474
NA 19_26517873 -749.950881738838
NA 19_26527366 -749.955146629016
NA 19_26531695 -749.955273488441
NA 19_26535156 -749.951442478618
NA 19_26537007 -749.943875478676
NA 19_26538859 -749.932833608529
NA 19_26540710 -749.922000573194
NA 19_26542561 -749.915588238766
NA 19_26545521 -749.905744932819
NA 19_26587902 -749.915266768038
NA 19_26597204 -749.97991350613
NA 19_26606506 -749.997459798976
NA 19_26780867 -750.041718007458
NA 19_26890064 -750.099980519769
NA 19_26898865 -750.052318433422
NA 19_26899453 -750.006963087025
NA 19_26900040 -749.964329063189
NA 19_26900628 -749.924765258021
NA 19_26901215 -749.888521636177
NA 19_26901803 -749.855726678188
