value loglik
19_28771409 19_18147123 -875.203082114849
19_28771409 19_18147270 -875.144173541716
19_28771409 19_18147416 -875.074952779728
19_28771409 19_18170066 -874.996502303747
19_28771409 19_18210494 -875.033493652515
19_28771409 19_18211151 -875.070952128303
19_28771409 19_18211808 -875.106162087738
19_28771409 19_18224115 -875.336240533331
19_28771409 19_18226843 -875.560658620652
19_28771409 19_18229572 -875.670072730157
19_28771409 19_18232300 -875.760987413762
19_28771409 19_18235779 -875.829059182304
19_28771409 19_18244123 -875.802494873678
19_28771409 19_18252467 -875.765484618001
19_28771409 19_18275473 -875.640010518577
19_28771409 19_18288997 -875.408086079007
19_28771409 19_18302521 -875.404825802154
19_28771409 19_18316045 -875.40375091615
19_28771409 19_18333753 -875.407020936137
19_28771409 19_18357444 -875.415724011426
19_28771409 19_18363542 -875.426573083179
19_28771409 19_18369640 -875.436018335254
19_28771409 19_18375737 -875.602758320311
19_28771409 19_18381835 -875.651514221809
19_28771409 19_18387932 -875.681527394875
19_28771409 19_18660511 -875.766527708177
19_28771409 19_18668463 -875.762080768788
19_28771409 19_18676416 -875.925469927374
19_28771409 19_18975648 -875.267393652153
19_28771409 19_19274879 -875.241953946111
19_28771409 19_19305304 -874.905952820872
19_28771409 19_19335729 -874.642481858435
19_28771409 19_19461226 -874.576361164799
19_28771409 19_19464083 -874.512609955156
19_28771409 19_19466941 -874.446082100314
19_28771409 19_19537824 -874.377580395015
19_28771409 19_19548156 -874.307908146999
19_28771409 19_19558489 -874.237849033744
19_28771409 19_19870145 -874.227811877697
19_28771409 19_19874630 -874.256299108345
19_28771409 19_19879115 -874.291539607497
19_28771409 19_20125475 -874.268975034178
19_28771409 19_20137919 -874.232087996923
19_28771409 19_20150362 -874.195560242477
19_28771409 19_20302600 -874.1327817261
19_28771409 19_20303683 -874.056580318107
19_28771409 19_20304765 -873.973399619909
19_28771409 19_20626923 -874.079020515775
19_28771409 19_20633442 -874.12078250797
19_28771409 19_20639961 -874.066992505333
19_28771409 19_20756178 -873.916217400729
19_28771409 19_20775432 -873.719031574584
19_28771409 19_20794687 -873.519857411827
19_28771409 19_20796932 -873.308779567275
19_28771409 19_20798905 -873.087612383639
19_28771409 19_20801032 -872.858314174348
19_28771409 19_20803231 -872.622945356668
19_28771409 19_20805430 -872.383615893011
19_28771409 19_20807629 -872.142428208945
19_28771409 19_20902553 -871.921155839405
19_28771409 19_20998510 -871.973516498907
19_28771409 19_21094467 -871.854195544335
19_28771409 19_21182134 -871.75790980863
19_28771409 19_21270329 -871.757084055633
19_28771409 19_21326896 -871.709679684342
19_28771409 19_21332327 -871.735951535082
19_28771409 19_21336729 -871.767755614587
19_28771409 19_21341131 -871.804967794384
19_28771409 19_21345533 -871.847387112878
19_28771409 19_21349935 -871.894744403696
19_28771409 19_21356079 -871.920732531205
19_28771409 19_21515834 -871.888748852734
19_28771409 19_21518274 -871.863005524984
19_28771409 19_21520713 -871.824521792803
19_28771409 19_21523152 -871.824373357124
19_28771409 19_21533417 -871.830522866096
19_28771409 19_21545048 -871.834900295089
19_28771409 19_21727395 -871.792853597857
19_28771409 19_21740049 -871.751709137225
19_28771409 19_21752704 -871.757376656824
19_28771409 19_21835817 -871.902226065073
19_28771409 19_21840919 -871.974856721931
19_28771409 19_21846022 -872.028519837399
19_28771409 19_21936950 -871.991289644594
19_28771409 19_21970456 -871.919335014962
19_28771409 19_22003963 -871.888608208056
19_28771409 19_22156073 -871.895247528828
19_28771409 19_22172322 -871.91165388309
19_28771409 19_22187306 -871.945015602066
19_28771409 19_22191696 -871.99833953799
19_28771409 19_22195207 -872.052250319605
19_28771409 19_22198718 -872.151623268249
19_28771409 19_22202229 -872.267266442169
19_28771409 19_22205740 -872.379858688141
19_28771409 19_22209250 -872.48877096811
19_28771409 19_22212761 -872.59341674217
19_28771409 19_22216272 -872.693261968637
19_28771409 19_22219783 -872.787835742276
19_28771409 19_22223294 -872.876738110237
19_28771409 19_22226805 -872.959644648489
19_28771409 19_22230316 -873.032944722402
19_28771409 19_22233827 -873.083206347341
19_28771409 19_22237338 -873.117321142754
19_28771409 19_22240848 -873.112726048653
19_28771409 19_22244457 -873.090008160381
19_28771409 19_22264004 -873.077063836954
19_28771409 19_22288023 -873.078344395627
19_28771409 19_22294213 -873.078361893946
19_28771409 19_22298836 -873.038188098688
19_28771409 19_22303459 -872.993950888987
19_28771409 19_22333838 -872.952475336873
19_28771409 19_22382301 -872.914095267314
19_28771409 19_22413259 -872.878890759845
19_28771409 19_22419242 -872.847059455631
19_28771409 19_22425226 -872.818983674653
19_28771409 19_22431209 -872.794869635444
19_28771409 19_22435586 -872.774716260249
19_28771409 19_22436965 -872.758607793807
19_28771409 19_22438344 -872.746776618632
19_28771409 19_22439723 -872.739237937026
19_28771409 19_22441102 -872.735957220309
19_28771409 19_22442482 -872.736853374046
19_28771409 19_22443861 -872.741801431877
19_28771409 19_22445240 -872.75063692443
19_28771409 19_22446619 -872.724292030712
19_28771409 19_22447998 -872.701050073396
19_28771409 19_22449377 -872.708065420811
19_28771409 19_22450756 -872.714074143112
19_28771409 19_22452135 -872.718004388447
19_28771409 19_22453515 -872.721544803428
19_28771409 19_22454894 -872.724691956225
19_28771409 19_22456273 -872.727442641142
19_28771409 19_22507525 -872.729890977856
19_28771409 19_22560818 -872.729582308224
19_28771409 19_22567436 -872.723303780449
19_28771409 19_22570782 -872.716417840034
19_28771409 19_22574128 -872.709025942556
19_28771409 19_22577474 -872.701153692507
19_28771409 19_22580820 -872.693754367665
19_28771409 19_22584166 -872.699534857895
19_28771409 19_22587512 -872.70524791194
19_28771409 19_22590858 -872.71087492024
19_28771409 19_22594203 -872.733342929589
19_28771409 19_22597549 -872.790072085232
19_28771409 19_22600895 -872.832367520727
19_28771409 19_22604768 -872.802293889678
19_28771409 19_22611929 -872.790734925945
19_28771409 19_22615951 -872.799907143793
19_28771409 19_22616579 -872.808782316053
19_28771409 19_22617111 -872.817568832859
19_28771409 19_22617643 -872.825983086681
19_28771409 19_22618175 -872.861013025733
19_28771409 19_22618707 -872.879306963596
19_28771409 19_22619240 -872.908000914588
19_28771409 19_22619772 -872.948059916771
19_28771409 19_22620304 -873.003363042368
19_28771409 19_22620537 -873.111407578073
19_28771409 19_22620655 -873.223235390129
19_28771409 19_22620774 -873.337716410013
19_28771409 19_22621212 -873.397691443742
19_28771409 19_22623056 -873.447582607582
19_28771409 19_22625940 -873.49614161376
19_28771409 19_22632448 -873.543255207543
19_28771409 19_22638956 -873.588331971359
19_28771409 19_22645464 -873.483317097805
19_28771409 19_22651972 -873.345154474823
19_28771409 19_22658480 -873.186467626435
19_28771409 19_22692039 -873.014119323495
19_28771409 19_22776340 -871.210356344358
19_28771409 19_22788765 -870.922563367862
19_28771409 19_22792288 -870.92006078111
19_28771409 19_22794125 -870.91751717855
19_28771409 19_22795963 -870.914932839735
19_28771409 19_22797800 -870.912308350551
19_28771409 19_22799638 -870.909643581853
19_28771409 19_22858304 -870.885544455642
19_28771409 19_22891650 -870.68109259072
19_28771409 19_22894267 -870.491815566865
19_28771409 19_22896884 -870.323568544911
19_28771409 19_22899501 -870.179786570011
19_28771409 19_22902118 -869.732721199799
19_28771409 19_22904734 -869.661434631656
19_28771409 19_22907351 -869.59955518335
19_28771409 19_22909968 -869.546896741037
19_28771409 19_22912585 -869.502935002713
19_28771409 19_23342789 -869.0383063221
19_28771409 19_23344991 -868.993516445943
19_28771409 19_23347193 -868.953538499777
19_28771409 19_23350338 -868.822635412708
19_28771409 19_23359294 -868.732766935395
19_28771409 19_23368249 -868.682108945233
19_28771409 19_23376634 -868.638058273104
19_28771409 19_23378430 -868.599344048209
19_28771409 19_23380227 -868.591545029247
19_28771409 19_23382024 -868.599634323788
19_28771409 19_23383821 -868.623549634434
19_28771409 19_23385618 -868.663011230866
19_28771409 19_23868659 -868.724679957438
19_28771409 19_23870233 -868.410723435673
19_28771409 19_23871808 -868.054253577221
19_28771409 19_23873382 -867.665563706929
19_28771409 19_23874956 -867.257367402771
19_28771409 19_23876530 -866.843433480358
19_28771409 19_23917687 -866.456624746027
19_28771409 19_23917752 -866.418067031328
19_28771409 19_23917817 -866.390981691855
19_28771409 19_23918175 -866.378575706597
19_28771409 19_23925367 -866.400247343249
19_28771409 19_23932559 -866.43731521496
19_28771409 19_23988954 -866.477111869116
19_28771409 19_23999542 -866.504190102522
19_28771409 19_24010131 -866.556701475954
19_28771409 19_24048529 -866.638297231129
19_28771409 19_24058490 -866.696651749534
19_28771409 19_24068452 -866.796837634925
19_28771409 19_24078414 -866.947933635098
19_28771409 19_24151901 -867.133547842037
19_28771409 19_24152632 -867.296964611736
19_28771409 19_24153364 -867.432477121895
19_28771409 19_24154095 -867.537968283762
19_28771409 19_24154826 -867.614712808747
19_28771409 19_24155557 -867.647966442147
19_28771409 19_24307454 -867.905124549492
19_28771409 19_24332887 -867.940155964243
19_28771409 19_24358320 -867.96587793718
19_28771409 19_24382219 -868.003092831741
19_28771409 19_24382803 -868.067711733004
19_28771409 19_24383257 -868.151836489017
19_28771409 19_24383620 -868.246515014796
19_28771409 19_24383973 -868.342042921764
19_28771409 19_24384325 -868.445283614931
19_28771409 19_24384678 -868.733977644771
19_28771409 19_24385081 -869.167557348492
19_28771409 19_24386149 -869.71208258551
19_28771409 19_24615398 -869.651879077971
19_28771409 19_24623533 -869.56301909662
19_28771409 19_24631669 -869.514159781709
19_28771409 19_24646048 -870.137986490729
19_28771409 19_24651380 -870.048868583453
19_28771409 19_24655682 -870.015884766924
19_28771409 19_24659983 -869.54519237422
19_28771409 19_24661370 -869.01293973104
19_28771409 19_24662705 -868.474497284719
19_28771409 19_24664113 -868.479615577792
19_28771409 19_24687303 -868.483540298454
19_28771409 19_24729734 -868.78466110839
19_28771409 19_24741223 -869.511951607458
19_28771409 19_24745602 -869.592851872251
19_28771409 19_24749981 -869.611317806355
19_28771409 19_24754360 -869.633500348123
19_28771409 19_24758506 -869.64963889533
19_28771409 19_24762609 -869.662958150794
19_28771409 19_24809264 -869.675774617991
19_28771409 19_24874336 -869.688099939402
19_28771409 19_24939407 -869.699965908559
19_28771409 19_25004478 -869.715725591901
19_28771409 19_25069550 -869.642247429983
19_28771409 19_25094384 -869.053152834492
19_28771409 19_25099509 -868.370911521354
19_28771409 19_25100587 -867.68078936399
19_28771409 19_25101665 -866.999578232939
19_28771409 19_25102743 -866.345098076245
19_28771409 19_25103820 -865.7345242101
19_28771409 19_25104898 -865.182677676692
19_28771409 19_25105976 -864.700679276051
19_28771409 19_25108018 -864.295231959564
19_28771409 19_25121124 -864.153521885132
19_28771409 19_25124172 -864.091938203371
19_28771409 19_25127220 -864.003748827706
19_28771409 19_25131012 -864.065399031032
19_28771409 19_25164884 -866.132434988122
19_28771409 19_25174425 -867.025450208508
19_28771409 19_25179040 -867.005222069434
19_28771409 19_25181248 -866.987523501887
19_28771409 19_25183456 -866.969119791921
19_28771409 19_25185664 -866.950037753074
19_28771409 19_25213450 -866.930714114363
19_28771409 19_25225757 -866.911479265122
19_28771409 19_25234484 -867.132240348407
19_28771409 19_25240804 -867.123703355007
19_28771409 19_25246239 -867.077362841815
19_28771409 19_25251673 -867.115167871642
19_28771409 19_25257107 -867.155120197477
19_28771409 19_25262541 -867.175203111613
19_28771409 19_25267975 -867.16095067457
19_28771409 19_25275395 -867.146325274053
19_28771409 19_25334339 -867.134340309863
19_28771409 19_25375580 -866.638743092672
19_28771409 19_25376735 -866.069748896811
19_28771409 19_25377890 -865.873987433749
19_28771409 19_25430429 -866.122721420429
19_28771409 19_25445245 -866.154462105026
19_28771409 19_25460061 -866.197972558211
19_28771409 19_25474762 -866.242666094786
19_28771409 19_25487123 -866.249028646703
19_28771409 19_25500518 -866.293497254594
19_28771409 19_25532899 -867.767002595179
19_28771409 19_25565280 -867.778732459836
19_28771409 19_25588832 -867.783889014103
19_28771409 19_25599495 -867.787531065528
19_28771409 19_25603706 -867.756167452725
19_28771409 19_25607918 -867.724568169278
19_28771409 19_25612129 -866.47832685504
19_28771409 19_25616341 -864.662315977267
19_28771409 19_25620552 -863.659622571945
19_28771409 19_25624763 -863.602918102753
19_28771409 19_25628975 -862.020767883587
19_28771409 19_25633186 -861.046795152919
19_28771409 19_25666923 -860.417725747676
19_28771409 19_25705655 -859.853486049161
19_28771409 19_25717202 -859.722438591388
19_28771409 19_25724298 -859.817431993521
19_28771409 19_25725807 -859.913527889133
19_28771409 19_25727315 -860.012331989852
19_28771409 19_25728824 -860.112010483961
19_28771409 19_25730332 -860.212546534136
19_28771409 19_25731841 -860.313536394421
19_28771409 19_25733349 -861.268225538835
19_28771409 19_25735898 -864.207339158217
19_28771409 19_25748084 -864.111012023866
19_28771409 19_25768410 -863.896601285177
19_28771409 19_26254994 -863.858225964791
19_28771409 19_26266960 -863.907393223877
19_28771409 19_26278925 -863.969736755675
19_28771409 19_26290890 -864.032179407125
19_28771409 19_26302855 -864.095209813182
19_28771409 19_26319456 -864.15426711412
19_28771409 19_26336053 -864.189730440541
19_28771409 19_26358240 -864.231187114298
19_28771409 19_26382916 -864.279029780077
19_28771409 19_26407592 -864.333768998301
19_28771409 19_26432269 -864.359388053329
19_28771409 19_26456945 -863.659062866566
19_28771409 19_26480897 -863.530133790475
19_28771409 19_26493222 -863.436033971043
19_28771409 19_26505548 -863.345543678194
19_28771409 19_26517873 -863.274411668766
19_28771409 19_26527366 -863.216709786895
19_28771409 19_26531695 -863.161444806726
19_28771409 19_26535156 -863.108189631309
19_28771409 19_26537007 -863.056559873446
19_28771409 19_26538859 -863.006216754845
19_28771409 19_26540710 -862.84375966485
19_28771409 19_26542561 -862.388789178225
19_28771409 19_26545521 -861.912612343709
19_28771409 19_26587902 -861.643263040139
19_28771409 19_26597204 -861.659683543966
19_28771409 19_26606506 -861.659027348969
19_28771409 19_26780867 -861.917972189555
19_28771409 19_26890064 -862.021864341888
19_28771409 19_26898865 -861.870970681311
19_28771409 19_26899453 -861.726370489747
19_28771409 19_26900040 -861.589008230225
19_28771409 19_26900628 -861.459718899689
19_28771409 19_26901215 -861.339142188713
19_28771409 19_26901803 -861.227651959747
19_28771409 19_26902390 -861.125322892171
19_28771409 19_26905901 -861.03194751383
19_28771409 19_26909897 -860.947099686909
19_28771409 19_26986720 -860.850975082694
19_28771409 19_26986998 -860.772459947135
19_28771409 19_26987276 -860.697825534768
19_28771409 19_26987554 -860.626972828461
19_28771409 19_26988057 -860.559801860376
19_28771409 19_26989339 -860.496216084025
19_28771409 19_26991692 -860.436125997985
19_28771409 19_27134620 -860.195218535282
19_28771409 19_27135444 -859.90433907512
19_28771409 19_27136269 -859.614985638737
19_28771409 19_27381090 -859.407239730383
19_28771409 19_27491492 -856.459603421122
19_28771409 19_27491815 -853.528976366224
19_28771409 19_27492138 -851.849438067117
19_28771409 19_27536651 -851.622109222978
19_28771409 19_27541278 -851.58683964799
19_28771409 19_27545905 -851.553812045814
19_28771409 19_27600054 -850.916061717093
19_28771409 19_27604802 -849.994796217452
19_28771409 19_27609550 -849.289682663826
19_28771409 19_27662666 -849.564423097241
19_28771409 19_27666470 -849.355732275463
19_28771409 19_27670273 -849.187305014424
19_28771409 19_27765374 -849.110085389048
19_28771409 19_27811657 -849.049836567083
19_28771409 19_27845848 -848.983859196638
19_28771409 19_27880039 -848.915027573418
19_28771409 19_27914230 -848.847092039292
19_28771409 19_27948421 -848.726414438658
19_28771409 19_27982612 -848.483752181621
19_28771409 19_28008491 -848.3484177125
19_28771409 19_28029718 -848.358711288449
19_28771409 19_28037254 -847.90417400123
19_28771409 19_28040225 -847.505080195628
19_28771409 19_28043197 -847.177175781186
19_28771409 19_28046169 -846.891997338617
19_28771409 19_28049140 -846.85164041321
19_28771409 19_28052112 -846.480650505201
19_28771409 19_28055084 -846.065995975974
19_28771409 19_28058055 -845.688177093463
19_28771409 19_28061027 -845.429143239931
19_28771409 19_28063998 -845.230274468023
19_28771409 19_28066347 -845.102781217074
19_28771409 19_28066583 -844.992169437675
19_28771409 19_28066818 -844.898735855158
19_28771409 19_28072860 -844.822665056559
19_28771409 19_28081013 -844.764081230116
19_28771409 19_28089166 -844.724214311122
19_28771409 19_28102914 -844.368781661669
19_28771409 19_28174689 -844.957321611249
19_28771409 19_28190324 -845.21734265266
19_28771409 19_28205958 -845.495058845794
19_28771409 19_28276718 -845.162194791278
19_28771409 19_28433340 -843.519451235469
19_28771409 19_28433429 -843.499987485162
19_28771409 19_28433519 -843.4806937898
19_28771409 19_28433608 -843.461572485567
19_28771409 19_28434587 -843.442620727882
19_28771409 19_28435733 -843.438890874401
19_28771409 19_28448079 -843.435955481963
19_28771409 19_28502530 -843.009015794559
19_28771409 19_28510569 -842.919444997583
19_28771409 19_28518489 -842.889141596056
19_28771409 19_28519386 -842.789707592326
19_28771409 19_28519882 -843.052983091
19_28771409 19_28520378 -843.657572039284
19_28771409 19_28520873 -844.150002118066
19_28771409 19_28521369 -844.242988424857
19_28771409 19_28521865 -844.341224720061
19_28771409 19_28616997 -844.412351610171
19_28771409 19_28711861 -844.413145154544
19_28771409 19_28714631 -844.408034637991
19_28771409 19_28717401 -844.353689622731
19_28771409 19_28720171 -844.300778959654
19_28771409 19_28730951 -844.209877539847
19_28771409 19_28738709 -844.115177794342
19_28771409 19_28746466 -844.022180144024
19_28771409 19_28754224 -843.932048551713
19_28771409 19_28759411 -843.846452311071
19_28771409 19_28764166 -843.769251554401
19_28771409 19_28768921 -843.695684364327
19_28771409 19_28771409 -843.63923897547
19_28771409 19_28773513 -843.548783568561
19_28771409 19_28775617 -843.452733373861
19_28771409 19_28777722 -843.274344753024
19_28771409 19_28779826 -843.211940940129
19_28771409 19_28781930 -843.188145832773
19_28771409 19_28784034 -843.203390720386
19_28771409 19_28786138 -843.257660941167
19_28771409 19_28788242 -843.350501521911
19_28771409 19_28790346 -843.481035223716
19_28771409 19_28792691 -843.645852103267
19_28771409 19_28939708 -843.687203630797
19_28771409 19_28966461 -843.700135485461
19_28771409 19_28979138 -843.725234287265
19_28771409 19_28991815 -843.762368219989
19_28771409 19_29004492 -843.502333211756
19_28771409 19_29017169 -843.206604892729
19_28771409 19_29029846 -842.741142121647
19_28771409 19_29089975 -842.184791004298
19_28771409 19_29244528 -840.809093360055
19_28771409 19_29367672 -840.823268966652
19_28771409 19_29395445 -840.315717249604
19_28771409 19_29423219 -840.170639470852
19_28771409 19_29450992 -840.137002976135
19_28771409 19_29551490 -839.954807123877
19_28771409 19_29699985 -841.395043243099
19_28771409 19_29826905 -841.392043637639
19_28771409 19_29868828 -841.43862344739
19_28771409 19_29898206 -841.495784807499
19_28771409 19_29927583 -841.561669443068
19_28771409 19_29939649 -841.633344611289
19_28771409 19_29945780 -841.488917373125
19_28771409 19_29951911 -841.463777425165
19_28771409 19_29958042 -841.697196834631
19_28771409 19_30077227 -841.704948565685
19_28771409 19_30166670 -841.723383495056
19_28771409 19_30172106 -841.803717663895
19_28771409 19_30177542 -841.950062350457
19_28771409 19_30181155 -842.263756213753
19_28771409 19_30181489 -842.769566787893
