value loglik
NA 19_18147123 -950.076861598669
NA 19_18147270 -950.003653676581
NA 19_18147416 -949.925603721847
NA 19_18170066 -949.842584560181
NA 19_18210494 -949.748997862948
NA 19_18211151 -949.639891916907
NA 19_18211808 -949.514815353359
NA 19_18224115 -949.52219828313
NA 19_18226843 -949.506558562112
NA 19_18229572 -949.453633534509
NA 19_18232300 -949.35388537786
NA 19_18235779 -949.208078361023
NA 19_18244123 -948.97112948914
NA 19_18252467 -948.726314498836
NA 19_18275473 -948.883223940252
NA 19_18288997 -948.807996227241
NA 19_18302521 -948.674263681171
NA 19_18316045 -948.566541118427
NA 19_18333753 -948.523576335734
NA 19_18357444 -948.504508191112
NA 19_18363542 -948.499218336473
NA 19_18369640 -948.499210147519
NA 19_18375737 -948.838142853237
NA 19_18381835 -948.777790700741
NA 19_18387932 -948.733675834766
NA 19_18660511 -948.5578092925
NA 19_18668463 -948.575854287174
NA 19_18676416 -949.403883762566
NA 19_18975648 -950.16839311311
NA 19_19274879 -950.281842606001
NA 19_19305304 -950.443451798356
NA 19_19335729 -950.480288150234
NA 19_19461226 -950.494311638599
NA 19_19464083 -950.512668140324
NA 19_19466941 -950.533121513549
NA 19_19537824 -950.555489214286
NA 19_19548156 -950.579597950243
NA 19_19558489 -950.605290069823
NA 19_19870145 -950.520953428521
NA 19_19874630 -950.50488035017
NA 19_19879115 -950.486865456682
NA 19_20125475 -950.44968069055
NA 19_20137919 -950.403950891644
NA 19_20150362 -950.354452339821
NA 19_20302600 -950.34277808622
NA 19_20303683 -950.334221322037
NA 19_20304765 -950.327689775481
NA 19_20626923 -950.274086480965
NA 19_20633442 -950.248659996928
NA 19_20639961 -950.251933059714
NA 19_20756178 -950.191146039029
NA 19_20775432 -950.133503046412
NA 19_20794687 -950.170788409103
NA 19_20796932 -950.213002906669
NA 19_20798905 -950.259746140855
NA 19_20801032 -950.310160119213
NA 19_20803231 -950.362985454125
NA 19_20805430 -950.416692266369
NA 19_20807629 -950.469659959262
NA 19_20902553 -950.689764977879
NA 19_20998510 -950.759655061461
NA 19_21094467 -950.421943185319
NA 19_21182134 -950.365601829264
NA 19_21270329 -950.313787425326
NA 19_21326896 -950.244877426652
NA 19_21332327 -950.219736550273
NA 19_21336729 -950.193235285466
NA 19_21341131 -950.165505390489
NA 19_21345533 -950.136692304939
NA 19_21349935 -950.106951872801
NA 19_21356079 -950.16777429143
NA 19_21515834 -950.291306840808
NA 19_21518274 -950.3706368774
NA 19_21520713 -950.425844837589
NA 19_21523152 -950.453583039139
NA 19_21533417 -950.488283937739
NA 19_21545048 -950.523819935627
NA 19_21727395 -950.521262124028
NA 19_21740049 -950.495514272947
NA 19_21752704 -950.48066497348
NA 19_21835817 -950.635654707364
NA 19_21840919 -951.074819198041
NA 19_21846022 -951.102931488007
NA 19_21936950 -951.121589923537
NA 19_21970456 -951.146019012047
NA 19_22003963 -951.170968075429
NA 19_22156073 -951.170922314498
NA 19_22172322 -951.161989393263
NA 19_22187306 -951.137818556041
NA 19_22191696 -951.096255051282
NA 19_22195207 -951.053003479483
NA 19_22198718 -951.007337390468
NA 19_22202229 -950.959774084626
NA 19_22205740 -950.910600076921
NA 19_22209250 -950.859808649623
NA 19_22212761 -950.807403022632
NA 19_22216272 -950.753395938374
NA 19_22219783 -950.69781631492
NA 19_22223294 -950.640704924615
NA 19_22226805 -950.582120745144
NA 19_22230316 -950.523565729299
NA 19_22233827 -950.471727917656
NA 19_22237338 -950.50423641951
NA 19_22240848 -950.405504075687
NA 19_22244457 -950.472375408708
NA 19_22264004 -950.501036343035
NA 19_22288023 -950.489191587657
NA 19_22294213 -950.477322585439
NA 19_22298836 -950.464722433232
NA 19_22303459 -950.452081275332
NA 19_22333838 -950.439529315025
NA 19_22382301 -950.426930620898
NA 19_22413259 -950.414272992489
NA 19_22419242 -950.40160206917
NA 19_22425226 -950.389010494177
NA 19_22431209 -950.37582378726
NA 19_22435586 -950.36281140863
