value loglik
19_26986998 19_18147123 -881.669852233397
19_26986998 19_18147270 -881.593993840235
19_26986998 19_18147416 -881.516566402689
19_26986998 19_18170066 -881.438712116239
19_26986998 19_18210494 -881.427850004195
19_26986998 19_18211151 -881.417567504705
19_26986998 19_18211808 -881.407267339883
19_26986998 19_18224115 -881.382445241876
19_26986998 19_18226843 -881.364733605485
19_26986998 19_18229572 -881.434909632601
19_26986998 19_18232300 -881.510453490286
19_26986998 19_18235779 -881.590439743091
19_26986998 19_18244123 -881.575813035933
19_26986998 19_18252467 -881.549238583518
19_26986998 19_18275473 -881.546201863184
19_26986998 19_18288997 -881.535565735898
19_26986998 19_18302521 -881.577672947218
19_26986998 19_18316045 -881.656194100326
19_26986998 19_18333753 -881.833314263749
19_26986998 19_18357444 -881.983209488624
19_26986998 19_18363542 -882.134071998394
19_26986998 19_18369640 -882.284790707578
19_26986998 19_18375737 -881.788757748689
19_26986998 19_18381835 -881.060407760527
19_26986998 19_18387932 -880.37560338416
19_26986998 19_18660511 -880.803558576339
19_26986998 19_18668463 -881.476975362456
19_26986998 19_18676416 -881.259391349928
19_26986998 19_18975648 -881.214612797643
19_26986998 19_19274879 -881.060910444648
19_26986998 19_19305304 -880.679901556066
19_26986998 19_19335729 -880.540399691436
19_26986998 19_19461226 -880.470264084662
19_26986998 19_19464083 -880.391419239623
19_26986998 19_19466941 -880.31491554168
19_26986998 19_19537824 -880.24127935007
19_26986998 19_19548156 -880.170972208746
19_26986998 19_19558489 -880.104388910029
19_26986998 19_19870145 -880.188334367253
19_26986998 19_19874630 -880.128824051781
19_26986998 19_19879115 -880.081676492673
19_26986998 19_20125475 -880.056013620758
19_26986998 19_20137919 -880.039337327229
19_26986998 19_20150362 -880.030032583454
19_26986998 19_20302600 -880.065513695514
19_26986998 19_20303683 -880.114056055979
19_26986998 19_20304765 -880.131737362225
19_26986998 19_20626923 -880.104002695011
19_26986998 19_20633442 -880.074091227864
19_26986998 19_20639961 -879.986379921948
19_26986998 19_20756178 -879.697587012276
19_26986998 19_20775432 -879.353980155252
19_26986998 19_20794687 -878.946193902664
19_26986998 19_20796932 -878.561041766034
19_26986998 19_20798905 -878.207259941216
19_26986998 19_20801032 -877.892676413313
19_26986998 19_20803231 -877.62367446352
19_26986998 19_20805430 -877.404787005725
19_26986998 19_20807629 -877.238462135373
19_26986998 19_20902553 -877.14585622623
19_26986998 19_20998510 -877.220510226284
19_26986998 19_21094467 -876.683924072325
19_26986998 19_21182134 -876.78650205508
19_26986998 19_21270329 -876.807589423712
19_26986998 19_21326896 -876.677766583955
19_26986998 19_21332327 -876.711503688439
19_26986998 19_21336729 -876.747580851985
19_26986998 19_21341131 -876.785865978632
19_26986998 19_21345533 -876.826220462769
19_26986998 19_21349935 -876.868501763463
19_26986998 19_21356079 -876.767268342581
19_26986998 19_21515834 -876.75350579208
19_26986998 19_21518274 -876.79721849532
19_26986998 19_21520713 -876.940443904312
19_26986998 19_21523152 -877.056185262014
19_26986998 19_21533417 -877.175026561782
19_26986998 19_21545048 -877.302094977733
19_26986998 19_21727395 -877.388518001552
19_26986998 19_21740049 -877.459504421441
19_26986998 19_21752704 -877.546884912777
19_26986998 19_21835817 -877.674231193926
19_26986998 19_21840919 -878.319645235771
19_26986998 19_21846022 -878.345758380324
19_26986998 19_21936950 -878.367635453505
19_26986998 19_21970456 -878.439922161629
19_26986998 19_22003963 -878.517979026545
19_26986998 19_22156073 -878.489729726993
19_26986998 19_22172322 -878.397647604006
19_26986998 19_22187306 -878.301023578976
19_26986998 19_22191696 -878.197782051821
19_26986998 19_22195207 -878.095020685351
19_26986998 19_22198718 -877.992824706762
19_26986998 19_22202229 -877.888566594261
19_26986998 19_22205740 -877.781707290054
19_26986998 19_22209250 -877.672205477457
19_26986998 19_22212761 -877.560051395071
19_26986998 19_22216272 -877.445271099515
19_26986998 19_22219783 -877.327929185219
19_26986998 19_22223294 -877.208129841921
19_26986998 19_22226805 -877.086016844328
19_26986998 19_22230316 -876.958091475011
19_26986998 19_22233827 -876.81209904373
19_26986998 19_22237338 -876.651866525769
19_26986998 19_22240848 -877.107746605146
19_26986998 19_22244457 -877.060556234665
19_26986998 19_22264004 -877.062243776593
19_26986998 19_22288023 -877.06029386996
19_26986998 19_22294213 -877.055901130844
19_26986998 19_22298836 -877.048285409009
19_26986998 19_22303459 -877.039751069877
19_26986998 19_22333838 -877.030783109918
19_26986998 19_22382301 -877.021263736724
19_26986998 19_22413259 -877.011196692553
19_26986998 19_22419242 -877.000705711772
19_26986998 19_22425226 -876.989705745351
19_26986998 19_22431209 -876.977332660873
19_26986998 19_22435586 -876.964937183978
19_26986998 19_22436965 -876.952614417576
19_26986998 19_22438344 -876.940045586196
19_26986998 19_22439723 -876.927261970299
