value loglik
NA 19_18147123 -926.169001429953
NA 19_18147270 -926.132335202537
NA 19_18147416 -926.097096654044
NA 19_18170066 -926.063673221192
NA 19_18210494 -926.048352382787
NA 19_18211151 -926.033926775784
NA 19_18211808 -926.02021876176
NA 19_18224115 -925.909553115569
NA 19_18226843 -925.747950837744
NA 19_18229572 -925.558656075556
NA 19_18232300 -925.330686973377
NA 19_18235779 -925.076628728842
NA 19_18244123 -925.01121863087
NA 19_18252467 -924.958397078048
NA 19_18275473 -924.299085290794
NA 19_18288997 -924.154379555909
NA 19_18302521 -924.172138267689
NA 19_18316045 -924.192029283231
NA 19_18333753 -924.2184114573
NA 19_18357444 -924.287157985231
NA 19_18363542 -924.373826332399
NA 19_18369640 -924.454594549762
NA 19_18375737 -924.404955629944
NA 19_18381835 -924.386745322107
NA 19_18387932 -924.416254368304
NA 19_18660511 -924.474055173526
NA 19_18668463 -924.571167501449
NA 19_18676416 -924.608979543294
NA 19_18975648 -924.673282472383
NA 19_19274879 -924.791914745752
NA 19_19305304 -925.009425719091
NA 19_19335729 -925.109886378515
NA 19_19461226 -925.096848154972
NA 19_19464083 -925.086235785373
NA 19_19466941 -925.077941131196
NA 19_19537824 -925.072021212299
NA 19_19548156 -925.068522722467
NA 19_19558489 -925.067479782083
NA 19_19870145 -925.069208859286
NA 19_19874630 -925.05827139166
NA 19_19879115 -925.047107632869
NA 19_20125475 -925.052665233065
NA 19_20137919 -925.057762416772
NA 19_20150362 -925.057450291333
NA 19_20302600 -925.022586311989
NA 19_20303683 -924.977137254729
NA 19_20304765 -924.921604767936
NA 19_20626923 -925.056644642729
NA 19_20633442 -925.248502587723
NA 19_20639961 -925.449199858141
NA 19_20756178 -925.793348751193
NA 19_20775432 -926.143481088965
NA 19_20794687 -926.316894285884
NA 19_20796932 -926.4690630067
NA 19_20798905 -926.594866580833
NA 19_20801032 -926.690006422936
NA 19_20803231 -926.751394759745
NA 19_20805430 -926.77743551225
NA 19_20807629 -926.768147147634
NA 19_20902553 -927.082337920484
NA 19_20998510 -927.177763901739
NA 19_21094467 -927.217440679636
NA 19_21182134 -927.192850633646
NA 19_21270329 -927.229210798865
NA 19_21326896 -927.233370888249
NA 19_21332327 -927.281050128756
NA 19_21336729 -927.328684113073
NA 19_21341131 -927.375843785445
NA 19_21345533 -927.422107133475
NA 19_21349935 -927.467073290761
NA 19_21356079 -927.513283644268
NA 19_21515834 -927.687460416768
NA 19_21518274 -927.869086578784
NA 19_21520713 -928.008373715555
NA 19_21523152 -928.015607743924
NA 19_21533417 -928.024101877486
NA 19_21545048 -928.028907288017
NA 19_21727395 -928.026270558829
NA 19_21740049 -928.008450288787
NA 19_21752704 -927.976285449945
NA 19_21835817 -927.947946185979
NA 19_21840919 -927.855005026852
NA 19_21846022 -927.840565830337
NA 19_21936950 -927.826661987868
NA 19_21970456 -927.768721761521
NA 19_22003963 -927.708756101053
NA 19_22156073 -927.676980895613
NA 19_22172322 -927.661074720885
NA 19_22187306 -927.645414327036
NA 19_22191696 -927.629092320487
NA 19_22195207 -927.610879610943
NA 19_22198718 -927.600861286193
NA 19_22202229 -927.590848193174
NA 19_22205740 -927.576273855633
NA 19_22209250 -927.557082293523
NA 19_22212761 -927.533265887493
NA 19_22216272 -927.504865114612
NA 19_22219783 -927.471968041731
NA 19_22223294 -927.434708247521
NA 19_22226805 -927.39326211259
NA 19_22230316 -927.352073383842
NA 19_22233827 -927.327947592688
NA 19_22237338 -927.309447783816
NA 19_22240848 -927.478985854098
NA 19_22244457 -927.507962866621
NA 19_22264004 -927.536864120981
NA 19_22288023 -927.538291708451
NA 19_22294213 -927.535058797512
NA 19_22298836 -927.523996926127
NA 19_22303459 -927.512166773299
NA 19_22333838 -927.500899596422
NA 19_22382301 -927.490352466837
NA 19_22413259 -927.480518629681
NA 19_22419242 -927.471473797674
NA 19_22425226 -927.463246804349
NA 19_22431209 -927.455965040638
NA 19_22435586 -927.449549547597
NA 19_22436965 -927.444040641354
NA 19_22438344 -927.439474037478
NA 19_22439723 -927.435849720295
NA 19_22441102 -927.433156335214
NA 19_22442482 -927.431371826753
NA 19_22443861 -927.430464123929
