value loglik
19_28063998 19_18147123 -985.521448962339
19_28063998 19_18147270 -985.523182413559
19_28063998 19_18147416 -985.526587544784
19_28063998 19_18170066 -985.531604305371
19_28063998 19_18210494 -985.531278569699
19_28063998 19_18211151 -985.532543149401
19_28063998 19_18211808 -985.53564692701
19_28063998 19_18224115 -985.571864387598
19_28063998 19_18226843 -985.612608716213
19_28063998 19_18229572 -985.680525180149
19_28063998 19_18232300 -985.753111832181
19_28063998 19_18235779 -985.827042378638
19_28063998 19_18244123 -985.827993860116
19_28063998 19_18252467 -985.826810688268
19_28063998 19_18275473 -985.891002292445
19_28063998 19_18288997 -985.890380532365
19_28063998 19_18302521 -985.9180979841
19_28063998 19_18316045 -985.936209571797
19_28063998 19_18333753 -985.930318664339
19_28063998 19_18357444 -985.922673567132
19_28063998 19_18363542 -985.914134042657
19_28063998 19_18369640 -985.905549424709
19_28063998 19_18375737 -985.939616049549
19_28063998 19_18381835 -985.879021608122
19_28063998 19_18387932 -985.795823964975
19_28063998 19_18660511 -985.782397884465
19_28063998 19_18668463 -985.772489089823
19_28063998 19_18676416 -985.8898579857
19_28063998 19_18975648 -985.461164638291
19_28063998 19_19274879 -985.44136741446
19_28063998 19_19305304 -985.417080948235
19_28063998 19_19335729 -985.342699296465
19_28063998 19_19461226 -985.25149822842
19_28063998 19_19464083 -985.159914742062
19_28063998 19_19466941 -985.065609799791
19_28063998 19_19537824 -984.969277760392
19_28063998 19_19548156 -984.871651178671
19_28063998 19_19558489 -984.773476613692
19_28063998 19_19870145 -984.75711625934
19_28063998 19_19874630 -984.754574346582
19_28063998 19_19879115 -984.753228815188
19_28063998 19_20125475 -984.776117140135
19_28063998 19_20137919 -984.798685561557
19_28063998 19_20150362 -984.81431780271
19_28063998 19_20302600 -984.822925414581
19_28063998 19_20303683 -984.830709710297
19_28063998 19_20304765 -984.843001074006
19_28063998 19_20626923 -984.896494161017
19_28063998 19_20633442 -984.91184083275
19_28063998 19_20639961 -984.917116132412
19_28063998 19_20756178 -984.874343526611
19_28063998 19_20775432 -984.823119014311
19_28063998 19_20794687 -984.876492509903
19_28063998 19_20796932 -984.935509407669
19_28063998 19_20798905 -984.999545447691
19_28063998 19_20801032 -985.067757740152
19_28063998 19_20803231 -985.13911172817
19_28063998 19_20805430 -985.212430036495
19_28063998 19_20807629 -985.286458391185
19_28063998 19_20902553 -985.236763781255
19_28063998 19_20998510 -985.226078754798
19_28063998 19_21094467 -984.998257789953
19_28063998 19_21182134 -985.024942082071
19_28063998 19_21270329 -985.03697516422
19_28063998 19_21326896 -985.045026151333
19_28063998 19_21332327 -985.067183879416
19_28063998 19_21336729 -985.088649945052
19_28063998 19_21341131 -985.109368347119
19_28063998 19_21345533 -985.129275131424
19_28063998 19_21349935 -985.148299700692
19_28063998 19_21356079 -985.031441095152
19_28063998 19_21515834 -985.000034752965
19_28063998 19_21518274 -985.040325345161
19_28063998 19_21520713 -985.072696719816
19_28063998 19_21523152 -985.082810781663
19_28063998 19_21533417 -985.092448649367
19_28063998 19_21545048 -985.095560963851
19_28063998 19_21727395 -985.075093341313
19_28063998 19_21740049 -985.034756734899
19_28063998 19_21752704 -984.982607671559
19_28063998 19_21835817 -984.855515161115
19_28063998 19_21840919 -984.887600189966
19_28063998 19_21846022 -984.884997239868
19_28063998 19_21936950 -984.952982110661
19_28063998 19_21970456 -985.040210918851
19_28063998 19_22003963 -985.123059106199
19_28063998 19_22156073 -985.151191861978
19_28063998 19_22172322 -985.141044152958
19_28063998 19_22187306 -985.141789794612
19_28063998 19_22191696 -985.156123028879
19_28063998 19_22195207 -985.171053227837
19_28063998 19_22198718 -985.192443358784
19_28063998 19_22202229 -985.215169493777
19_28063998 19_22205740 -985.236440733092
19_28063998 19_22209250 -985.256125085994
19_28063998 19_22212761 -985.274093937685
19_28063998 19_22216272 -985.290223506972
19_28063998 19_22219783 -985.304396682764
19_28063998 19_22223294 -985.316508069102
19_28063998 19_22226805 -985.326463590879
19_28063998 19_22230316 -985.330645196288
19_28063998 19_22233827 -985.315895414215
19_28063998 19_22237338 -985.307030671038
19_28063998 19_22240848 -985.412737852218
19_28063998 19_22244457 -985.354589442287
19_28063998 19_22264004 -985.316735995563
19_28063998 19_22288023 -985.317750772613
19_28063998 19_22294213 -985.31926556142
