value loglik
NA 19_18147123 -978.369095355692
NA 19_18147270 -978.11327353475
NA 19_18147416 -977.859556164102
NA 19_18170066 -977.609675304206
NA 19_18210494 -977.378335594128
NA 19_18211151 -977.138966485726
NA 19_18211808 -976.892537432054
NA 19_18224115 -976.497866183268
NA 19_18226843 -976.056766205862
NA 19_18229572 -975.471701314848
NA 19_18232300 -974.954291746235
NA 19_18235779 -974.525514367216
NA 19_18244123 -974.210873711271
NA 19_18252467 -973.905233796179
NA 19_18275473 -973.826602876063
NA 19_18288997 -973.829990658845
NA 19_18302521 -973.729330556111
NA 19_18316045 -973.649482511811
NA 19_18333753 -973.595695969681
NA 19_18357444 -973.530322748685
NA 19_18363542 -973.450206957261
NA 19_18369640 -973.367831458943
NA 19_18375737 -972.106778532667
NA 19_18381835 -971.108128404444
NA 19_18387932 -970.521524417578
NA 19_18660511 -970.620735877272
NA 19_18668463 -971.325568966836
NA 19_18676416 -973.330921133035
NA 19_18975648 -973.59253321835
NA 19_19274879 -974.036527404854
NA 19_19305304 -975.446178640097
NA 19_19335729 -976.168856622007
NA 19_19461226 -976.287368991571
NA 19_19464083 -976.406370077476
NA 19_19466941 -976.528291340155
NA 19_19537824 -976.652354285784
NA 19_19548156 -976.777774503916
NA 19_19558489 -976.903782932875
NA 19_19870145 -976.912638389158
NA 19_19874630 -976.859316856731
NA 19_19879115 -976.807086769616
NA 19_20125475 -976.623996691684
NA 19_20137919 -976.417238638662
NA 19_20150362 -976.222159119999
NA 19_20302600 -976.162830597319
NA 19_20303683 -976.138122802642
NA 19_20304765 -976.110861143859
NA 19_20626923 -976.617384100239
NA 19_20633442 -976.835765552546
NA 19_20639961 -976.815128305393
NA 19_20756178 -976.615281069335
NA 19_20775432 -976.365422373672
NA 19_20794687 -975.912625372904
NA 19_20796932 -975.461229836229
NA 19_20798905 -975.019837302387
NA 19_20801032 -974.596809557569
NA 19_20803231 -974.199740321895
NA 19_20805430 -973.835005628788
NA 19_20807629 -973.507466715143
NA 19_20902553 -973.887585528959
NA 19_20998510 -973.739276280397
NA 19_21094467 -972.698099799356
NA 19_21182134 -972.520161475213
NA 19_21270329 -972.412322194793
NA 19_21326896 -972.319739525121
NA 19_21332327 -972.23539835601
NA 19_21336729 -972.155360127325
NA 19_21341131 -972.080412557774
NA 19_21345533 -972.011182940958
NA 19_21349935 -971.948124815647
NA 19_21356079 -971.922869086017
NA 19_21515834 -972.186131146562
NA 19_21518274 -972.258113293204
NA 19_21520713 -972.105979218681
NA 19_21523152 -972.044428180168
NA 19_21533417 -972.002621869336
NA 19_21545048 -971.975670768904
NA 19_21727395 -972.058588487824
NA 19_21740049 -972.203005760566
NA 19_21752704 -972.325488022252
NA 19_21835817 -972.659259261419
NA 19_21840919 -972.824009595417
NA 19_21846022 -972.875340677741
NA 19_21936950 -972.938520512642
NA 19_21970456 -972.984646332566
NA 19_22003963 -973.022107340197
NA 19_22156073 -973.054848228136
NA 19_22172322 -973.070567714159
NA 19_22187306 -973.096720533596
NA 19_22191696 -973.135449334735
NA 19_22195207 -973.177225704454
NA 19_22198718 -973.222882731031
NA 19_22202229 -973.271958802748
NA 19_22205740 -973.324077192204
NA 19_22209250 -973.379184480281
NA 19_22212761 -973.437222853073
NA 19_22216272 -973.498128062394
NA 19_22219783 -973.561828421256
NA 19_22223294 -973.628250821892
NA 19_22226805 -973.697312999796
NA 19_22230316 -973.752395080066
NA 19_22233827 -973.73155581667
NA 19_22237338 -973.930773394934
NA 19_22240848 -973.637113532633
NA 19_22244457 -973.844682023895
NA 19_22264004 -973.968063472751
NA 19_22288023 -973.968748241898
NA 19_22294213 -973.973258010225
NA 19_22298836 -974.007481460899
NA 19_22303459 -974.045244776555
NA 19_22333838 -974.08117218319
NA 19_22382301 -974.114683792418
NA 19_22413259 -974.14572081055
