value loglik
19_38421678 19_18147123 -936.869919051894
19_38421678 19_18147270 -936.991356184681
19_38421678 19_18147416 -937.10889206899
19_38421678 19_18170066 -937.220848023737
19_38421678 19_18210494 -937.214576094602
19_38421678 19_18211151 -937.205864428151
19_38421678 19_18211808 -937.197154734313
19_38421678 19_18224115 -937.156251411586
19_38421678 19_18226843 -937.125528516461
19_38421678 19_18229572 -937.254833716752
19_38421678 19_18232300 -937.378991427047
19_38421678 19_18235779 -937.494181370743
19_38421678 19_18244123 -937.474354194069
19_38421678 19_18252467 -937.442507123134
19_38421678 19_18275473 -937.327894724262
19_38421678 19_18288997 -937.243121215073
19_38421678 19_18302521 -937.193430121412
19_38421678 19_18316045 -937.14850182014
19_38421678 19_18333753 -937.117408917781
19_38421678 19_18357444 -937.100751354263
19_38421678 19_18363542 -937.084050806722
19_38421678 19_18369640 -937.065995906099
19_38421678 19_18375737 -936.907950088539
19_38421678 19_18381835 -936.965064477089
19_38421678 19_18387932 -937.165109926504
19_38421678 19_18660511 -937.252186929531
19_38421678 19_18668463 -937.207938496951
19_38421678 19_18676416 -937.175306547494
19_38421678 19_18975648 -937.276440527681
19_38421678 19_19274879 -937.223554347309
19_38421678 19_19305304 -937.16693588498
19_38421678 19_19335729 -937.146728872554
19_38421678 19_19461226 -937.175781604208
19_38421678 19_19464083 -937.206473842764
19_38421678 19_19466941 -937.234533229965
19_38421678 19_19537824 -937.259946980337
19_38421678 19_19548156 -937.282736313756
19_38421678 19_19558489 -937.302946278467
19_38421678 19_19870145 -937.53941095526
19_38421678 19_19874630 -937.508909914995
19_38421678 19_19879115 -937.478833926792
19_38421678 19_20125475 -937.469863424038
19_38421678 19_20137919 -937.466066223178
19_38421678 19_20150362 -937.462409338286
19_38421678 19_20302600 -937.500942936031
19_38421678 19_20303683 -937.553330673218
19_38421678 19_20304765 -937.628201165815
19_38421678 19_20626923 -937.649717482163
19_38421678 19_20633442 -937.678546565003
19_38421678 19_20639961 -937.730368666222
19_38421678 19_20756178 -937.781539699789
19_38421678 19_20775432 -937.829415450527
19_38421678 19_20794687 -937.876210831095
19_38421678 19_20796932 -937.924489983075
19_38421678 19_20798905 -937.973200818486
19_38421678 19_20801032 -938.021264999802
19_38421678 19_20803231 -938.067667080153
19_38421678 19_20805430 -938.11150990178
19_38421678 19_20807629 -938.152092119539
19_38421678 19_20902553 -938.27963714212
19_38421678 19_20998510 -938.312972233234
19_38421678 19_21094467 -937.916232998121
19_38421678 19_21182134 -937.878082200227
19_38421678 19_21270329 -937.890778092093
19_38421678 19_21326896 -938.084385296199
19_38421678 19_21332327 -938.059905489454
19_38421678 19_21336729 -938.030465439353
19_38421678 19_21341131 -937.996521508585
19_38421678 19_21345533 -937.958612127672
19_38421678 19_21349935 -937.917332368596
19_38421678 19_21356079 -937.924410261882
19_38421678 19_21515834 -937.943615256928
19_38421678 19_21518274 -937.949231953167
19_38421678 19_21520713 -937.942754707965
19_38421678 19_21523152 -937.921490954698
19_38421678 19_21533417 -937.903184619327
19_38421678 19_21545048 -937.897556537417
19_38421678 19_21727395 -937.882761150102
19_38421678 19_21740049 -937.85195990198
19_38421678 19_21752704 -937.799080702818
19_38421678 19_21835817 -937.575137110996
19_38421678 19_21840919 -937.891394629284
19_38421678 19_21846022 -937.908191451562
19_38421678 19_21936950 -937.84292207579
19_38421678 19_21970456 -937.854430275646
19_38421678 19_22003963 -937.880962329021
19_38421678 19_22156073 -937.895645491462
19_38421678 19_22172322 -937.897674249897
19_38421678 19_22187306 -937.89612763047
19_38421678 19_22191696 -937.890371829007
19_38421678 19_22195207 -937.884816575321
19_38421678 19_22198718 -937.892656061529
19_38421678 19_22202229 -937.906586618444
19_38421678 19_22205740 -937.921383930302
19_38421678 19_22209250 -937.937062876395
19_38421678 19_22212761 -937.953623881681
19_38421678 19_22216272 -937.971058042304
19_38421678 19_22219783 -937.98934301531
19_38421678 19_22223294 -938.008439649404
19_38421678 19_22226805 -938.028300473479
19_38421678 19_22230316 -938.050438006376
19_38421678 19_22233827 -938.080426199658
19_38421678 19_22237338 -938.070892382977
19_38421678 19_22240848 -937.986313131021
19_38421678 19_22244457 -937.95004365582
19_38421678 19_22264004 -937.891414107828
19_38421678 19_22288023 -937.842308429173
19_38421678 19_22294213 -937.797619213877
19_38421678 19_22298836 -937.748052602711
19_38421678 19_22303459 -937.696595371449
19_38421678 19_22333838 -937.644026820274
19_38421678 19_22382301 -937.590676499373
19_38421678 19_22413259 -937.536226659633
19_38421678 19_22419242 -937.480675950321
19_38421678 19_22425226 -937.424153233843
19_38421678 19_22431209 -937.366362589731
19_38421678 19_22435586 -937.308164787018
19_38421678 19_22436965 -937.249767195311
19_38421678 19_22438344 -937.190881282388
19_38421678 19_22439723 -937.131616293953
19_38421678 19_22441102 -937.072081788736
19_38421678 19_22442482 -937.012384690767
19_38421678 19_22443861 -936.952631226191
19_38421678 19_22445240 -936.892920387743
19_38421678 19_22446619 -936.839578232419
19_38421678 19_22447998 -936.806321945464
19_38421678 19_22449377 -936.802241954331
19_38421678 19_22450756 -936.798314166446
19_38421678 19_22452135 -936.794618695734
19_38421678 19_22453515 -936.791017022738
19_38421678 19_22454894 -936.787503642418
19_38421678 19_22456273 -936.784073795014
19_38421678 19_22507525 -936.780868005292
19_38421678 19_22560818 -936.794990716099
19_38421678 19_22567436 -936.845145079674
19_38421678 19_22570782 -936.894784398512
19_38421678 19_22574128 -936.943807629697
19_38421678 19_22577474 -936.992104687975
19_38421678 19_22580820 -937.03980753732
19_38421678 19_22584166 -937.090566408436
19_38421678 19_22587512 -937.141376998038
19_38421678 19_22590858 -937.192070777568
19_38421678 19_22594203 -937.251602687461
19_38421678 19_22597549 -937.317101540288
19_38421678 19_22600895 -937.202262853097
19_38421678 19_22604768 -937.241900061523
19_38421678 19_22611929 -937.285156852309
19_38421678 19_22615951 -937.332225524797
19_38421678 19_22616579 -937.378873634671
19_38421678 19_22617111 -937.424947601721
19_38421678 19_22617643 -937.470446555492
19_38421678 19_22618175 -937.507878702467
19_38421678 19_22618707 -937.518264913631
19_38421678 19_22619240 -937.518800280499
19_38421678 19_22619772 -937.509406825466
19_38421678 19_22620304 -937.487968716435
19_38421678 19_22620537 -937.431868954758
19_38421678 19_22620655 -937.371281033026
19_38421678 19_22620774 -937.307555905638
19_38421678 19_22621212 -937.291130449507
19_38421678 19_22623056 -937.281621159705
19_38421678 19_22625940 -937.271167385004
19_38421678 19_22632448 -937.259857835763
19_38421678 19_22638956 -937.247972660394
19_38421678 19_22645464 -937.276580184
19_38421678 19_22651972 -937.306648267197
19_38421678 19_22658480 -937.338028075819
19_38421678 19_22692039 -937.371481803871
19_38421678 19_22776340 -937.6057757802
19_38421678 19_22788765 -937.6098939472
19_38421678 19_22792288 -937.603689950565
19_38421678 19_22794125 -937.597483599998
19_38421678 19_22795963 -937.591275905843
19_38421678 19_22797800 -937.585065813642
19_38421678 19_22799638 -937.578855166158
19_38421678 19_22858304 -937.562660341658
19_38421678 19_22891650 -937.55150252945
19_38421678 19_22894267 -937.540656260698
19_38421678 19_22896884 -937.530265915946
19_38421678 19_22899501 -937.520378097218
19_38421678 19_22902118 -937.956002387215
19_38421678 19_22904734 -937.92203629612
19_38421678 19_22907351 -937.856812969029
19_38421678 19_22909968 -937.791993856953
19_38421678 19_22912585 -937.730563272278
19_38421678 19_23342789 -937.638330718685
19_38421678 19_23344991 -937.763627724668
19_38421678 19_23347193 -937.854677314762
19_38421678 19_23350338 -937.957640413203
19_38421678 19_23359294 -937.998299789182
19_38421678 19_23368249 -938.015796655013
19_38421678 19_23376634 -938.032879184153
19_38421678 19_23378430 -938.042201582249
19_38421678 19_23380227 -937.94267299622
19_38421678 19_23382024 -937.8328780284
19_38421678 19_23383821 -937.714383631999
19_38421678 19_23385618 -937.589023811846
19_38421678 19_23868659 -937.609118947708
19_38421678 19_23870233 -937.542968050307
19_38421678 19_23871808 -937.46610212156
19_38421678 19_23873382 -937.381193402863
19_38421678 19_23874956 -937.291306146061
19_38421678 19_23876530 -937.199659496677
19_38421678 19_23917687 -937.113643883334
19_38421678 19_23917752 -937.100850875974
19_38421678 19_23917817 -937.08435715705
19_38421678 19_23918175 -937.063436668358
19_38421678 19_23925367 -937.020736829373
19_38421678 19_23932559 -936.967772345289
19_38421678 19_23988954 -936.91645449012
19_38421678 19_23999542 -936.915971420981
19_38421678 19_24010131 -936.957568528975
19_38421678 19_24048529 -937.033460721285
19_38421678 19_24058490 -937.106744586567
19_38421678 19_24068452 -937.35583792968
19_38421678 19_24078414 -937.646412146334
19_38421678 19_24151901 -937.771789311539
19_38421678 19_24152632 -937.881350982275
19_38421678 19_24153364 -937.971150678807
19_38421678 19_24154095 -938.039221647829
19_38421678 19_24154826 -938.085682945222
19_38421678 19_24155557 -938.106149360538
19_38421678 19_24307454 -938.079177078121
19_38421678 19_24332887 -938.12463785561
19_38421678 19_24358320 -938.092445339513
19_38421678 19_24382219 -938.067831023304
19_38421678 19_24382803 -938.044175310321
19_38421678 19_24383257 -938.027633140643
19_38421678 19_24383620 -938.023313246184
19_38421678 19_24383973 -938.03495158636
19_38421678 19_24384325 -938.048348842768
19_38421678 19_24384678 -937.946544305582
19_38421678 19_24385081 -937.819741204137
19_38421678 19_24386149 -937.674480314632
19_38421678 19_24615398 -937.619184731873
19_38421678 19_24623533 -937.558199850525
19_38421678 19_24631669 -937.485953894555
19_38421678 19_24646048 -937.489644372994
19_38421678 19_24651380 -937.569078309931
19_38421678 19_24655682 -937.665024143608
19_38421678 19_24659983 -937.422340253753
19_38421678 19_24661370 -937.213662922371
19_38421678 19_24662705 -937.059581788155
19_38421678 19_24664113 -937.067328207898
19_38421678 19_24687303 -937.07355492588
19_38421678 19_24729734 -937.229159018658
19_38421678 19_24741223 -937.672360987896
19_38421678 19_24745602 -937.723800107262
19_38421678 19_24749981 -937.722929735221
19_38421678 19_24754360 -937.72232050713
19_38421678 19_24758506 -937.709933536034
19_38421678 19_24762609 -937.692104083856
19_38421678 19_24809264 -937.673722161607
19_38421678 19_24874336 -937.654404481386
19_38421678 19_24939407 -937.633943865227
19_38421678 19_25004478 -937.614916804382
19_38421678 19_25069550 -937.613650119453
19_38421678 19_25094384 -937.549909135948
19_38421678 19_25099509 -937.452761674814
19_38421678 19_25100587 -937.364727575943
19_38421678 19_25101665 -937.287834610324
19_38421678 19_25102743 -937.222849206418
19_38421678 19_25103820 -937.169095111409
19_38421678 19_25104898 -937.124542449984
19_38421678 19_25105976 -937.086156405039
19_38421678 19_25108018 -937.050411386877
19_38421678 19_25121124 -937.01758370073
19_38421678 19_25124172 -936.98862117044
19_38421678 19_25127220 -936.99229488785
19_38421678 19_25131012 -936.963497033045
19_38421678 19_25164884 -937.268006766422
