value loglik
19_38421678 19_18147123 -923.918032997932
19_38421678 19_18147270 -924.045940672501
19_38421678 19_18147416 -924.17126435864
19_38421678 19_18170066 -924.292253089785
19_38421678 19_18210494 -924.2900162166
19_38421678 19_18211151 -924.285533521999
19_38421678 19_18211808 -924.28134512393
19_38421678 19_18224115 -924.241443894727
19_38421678 19_18226843 -924.21387361971
19_38421678 19_18229572 -924.358568907384
19_38421678 19_18232300 -924.500376300132
19_38421678 19_18235779 -924.634819907828
19_38421678 19_18244123 -924.627608442667
19_38421678 19_18252467 -924.609683677205
19_38421678 19_18275473 -924.553351316669
19_38421678 19_18288997 -924.487081177893
19_38421678 19_18302521 -924.442559504284
19_38421678 19_18316045 -924.402608111883
19_38421678 19_18333753 -924.376264963033
19_38421678 19_18357444 -924.364693712391
19_38421678 19_18363542 -924.353422282635
19_38421678 19_18369640 -924.340867934686
19_38421678 19_18375737 -924.172995848603
19_38421678 19_18381835 -924.23431051609
19_38421678 19_18387932 -924.446155969853
19_38421678 19_18660511 -924.574435299577
19_38421678 19_18668463 -924.578296186472
19_38421678 19_18676416 -924.672452192362
19_38421678 19_18975648 -924.84573817684
19_38421678 19_19274879 -924.79884385563
19_38421678 19_19305304 -924.754534868679
19_38421678 19_19335729 -924.740012613332
19_38421678 19_19461226 -924.775157977875
19_38421678 19_19464083 -924.812433452979
19_38421678 19_19466941 -924.846542808263
19_38421678 19_19537824 -924.877433013626
19_38421678 19_19548156 -924.905089435358
19_38421678 19_19558489 -924.929525310536
19_38421678 19_19870145 -925.171239067365
19_38421678 19_19874630 -925.14098787253
19_38421678 19_19879115 -925.111092449301
19_38421678 19_20125475 -925.101739887892
19_38421678 19_20137919 -925.097519404803
19_38421678 19_20150362 -925.093529877329
19_38421678 19_20302600 -925.128827453224
19_38421678 19_20303683 -925.176809601452
19_38421678 19_20304765 -925.248106898067
19_38421678 19_20626923 -925.280179137328
19_38421678 19_20633442 -925.310600298875
19_38421678 19_20639961 -925.356535123695
19_38421678 19_20756178 -925.402142467284
19_38421678 19_20775432 -925.444619456462
19_38421678 19_20794687 -925.492012417187
19_38421678 19_20796932 -925.538430720864
19_38421678 19_20798905 -925.582694871786
19_38421678 19_20801032 -925.623682193928
19_38421678 19_20803231 -925.660427175537
19_38421678 19_20805430 -925.692178861344
19_38421678 19_20807629 -925.71847289685
19_38421678 19_20902553 -925.772911079781
19_38421678 19_20998510 -925.796651752428
19_38421678 19_21094467 -925.415805651783
19_38421678 19_21182134 -925.377280865087
19_38421678 19_21270329 -925.386675166647
19_38421678 19_21326896 -925.564410151688
19_38421678 19_21332327 -925.540523171545
19_38421678 19_21336729 -925.512053879346
19_38421678 19_21341131 -925.479432965021
19_38421678 19_21345533 -925.44316596403
19_38421678 19_21349935 -925.403809564077
19_38421678 19_21356079 -925.421069549788
19_38421678 19_21515834 -925.458283233319
19_38421678 19_21518274 -925.477342526978
19_38421678 19_21520713 -925.478481496108
19_38421678 19_21523152 -925.454456030556
19_38421678 19_21533417 -925.433209009534
19_38421678 19_21545048 -925.425098380403
19_38421678 19_21727395 -925.409893090078
19_38421678 19_21740049 -925.378974477947
19_38421678 19_21752704 -925.324236862714
19_38421678 19_21835817 -925.110426110575
19_38421678 19_21840919 -925.3970404743
19_38421678 19_21846022 -925.413666903116
19_38421678 19_21936950 -925.352089445048
19_38421678 19_21970456 -925.363122795361
19_38421678 19_22003963 -925.388215139398
19_38421678 19_22156073 -925.402135765607
19_38421678 19_22172322 -925.403573181054
19_38421678 19_22187306 -925.401303057969
19_38421678 19_22191696 -925.394570969953
19_38421678 19_22195207 -925.38795585154
19_38421678 19_22198718 -925.394841150016
19_38421678 19_22202229 -925.407805095651
19_38421678 19_22205740 -925.421538682224
19_38421678 19_22209250 -925.436051986704
19_38421678 19_22212761 -925.451341952632
19_38421678 19_22216272 -925.467397721934
19_38421678 19_22219783 -925.484196709466
19_38421678 19_22223294 -925.501700795962
19_38421678 19_22226805 -925.51986540133
19_38421678 19_22230316 -925.539767548199
19_38421678 19_22233827 -925.56535020674
19_38421678 19_22237338 -925.550160397434
19_38421678 19_22240848 -925.474087563956
19_38421678 19_22244457 -925.438340966379
19_38421678 19_22264004 -925.380208335638
19_38421678 19_22288023 -925.334001178649
19_38421678 19_22294213 -925.292537415501
19_38421678 19_22298836 -925.24614117396
19_38421678 19_22303459 -925.197920214468
19_38421678 19_22333838 -925.148667077964
19_38421678 19_22382301 -925.098695036732
19_38421678 19_22413259 -925.047715957916
19_38421678 19_22419242 -924.995728296897
19_38421678 19_22425226 -924.942847304259
19_38421678 19_22431209 -924.888812629704
19_38421678 19_22435586 -924.834444433371
19_38421678 19_22436965 -924.77994783825
19_38421678 19_22438344 -924.725012220558
19_38421678 19_22439723 -924.669738641028
19_38421678 19_22441102 -924.614227948923
19_38421678 19_22442482 -924.558577911603
19_38421678 19_22443861 -924.502885508489
19_38421678 19_22445240 -924.447239841419
19_38421678 19_22446619 -924.397685569878
19_38421678 19_22447998 -924.366768979139
19_38421678 19_22449377 -924.362150729552
19_38421678 19_22450756 -924.357672608154
19_38421678 19_22452135 -924.353406216145
19_38421678 19_22453515 -924.349226695737
19_38421678 19_22454894 -924.345128727861
19_38421678 19_22456273 -924.341107732442
19_38421678 19_22507525 -924.337289771507
19_38421678 19_22560818 -924.349289237135
19_38421678 19_22567436 -924.394143534468
19_38421678 19_22570782 -924.438462780815
19_38421678 19_22574128 -924.482159806793
19_38421678 19_22577474 -924.525130375178
19_38421678 19_22580820 -924.567469914328
19_38421678 19_22584166 -924.61226392013
19_38421678 19_22587512 -924.657133325767
19_38421678 19_22590858 -924.701925446581
19_38421678 19_22594203 -924.755796984132
