value loglik
NA 19_18147123 -981.407120201428
NA 19_18147270 -981.342573702736
NA 19_18147416 -981.274678108778
NA 19_18170066 -981.203905119843
NA 19_18210494 -981.205412769463
NA 19_18211151 -981.210026424864
NA 19_18211808 -981.215804745585
NA 19_18224115 -981.231291738059
NA 19_18226843 -981.272453852116
NA 19_18229572 -981.46634899735
NA 19_18232300 -981.645448696174
NA 19_18235779 -981.803418617921
NA 19_18244123 -981.859785693485
NA 19_18252467 -981.918952733618
NA 19_18275473 -982.076443606291
NA 19_18288997 -982.072236093189
NA 19_18302521 -982.091748591378
NA 19_18316045 -982.095785233753
NA 19_18333753 -982.049209989527
NA 19_18357444 -981.954095282198
NA 19_18363542 -981.852945862797
NA 19_18369640 -981.753317966509
NA 19_18375737 -981.806259025469
NA 19_18381835 -981.786588184314
NA 19_18387932 -981.789234749942
NA 19_18660511 -982.225105997293
NA 19_18668463 -982.662516506631
NA 19_18676416 -982.992471891418
NA 19_18975648 -982.905888314187
NA 19_19274879 -982.629770864197
NA 19_19305304 -981.774729941256
NA 19_19335729 -981.392663394827
NA 19_19461226 -981.464860528352
NA 19_19464083 -981.539374816852
NA 19_19466941 -981.61550140616
NA 19_19537824 -981.692474468078
NA 19_19548156 -981.769531133154
NA 19_19558489 -981.84593602369
NA 19_19870145 -981.800115834467
NA 19_19874630 -981.810643790283
NA 19_19879115 -981.837088460658
NA 19_20125475 -981.84000540068
NA 19_20137919 -981.839667694968
NA 19_20150362 -981.847338776242
NA 19_20302600 -981.873770185121
NA 19_20303683 -981.904542229073
NA 19_20304765 -981.902440665082
NA 19_20626923 -981.880803905766
NA 19_20633442 -981.796055494909
NA 19_20639961 -981.673831394901
NA 19_20756178 -981.485593806167
NA 19_20775432 -981.274008009257
NA 19_20794687 -980.994183648165
NA 19_20796932 -980.711113842014
NA 19_20798905 -980.428706849854
NA 19_20801032 -980.150890439676
NA 19_20803231 -979.881406367765
NA 19_20805430 -979.623620515864
NA 19_20807629 -979.380346712166
NA 19_20902553 -980.548825478968
NA 19_20998510 -980.625342178084
NA 19_21094467 -980.818562910281
NA 19_21182134 -980.888170446051
NA 19_21270329 -980.832556008299
NA 19_21326896 -980.718596786762
NA 19_21332327 -980.663586766932
NA 19_21336729 -980.60679178919
NA 19_21341131 -980.548908366488
NA 19_21345533 -980.490664518824
NA 19_21349935 -980.432791032101
NA 19_21356079 -980.277089713563
NA 19_21515834 -980.046726647298
NA 19_21518274 -979.90755943154
NA 19_21520713 -979.973368991414
NA 19_21523152 -980.053344130496
NA 19_21533417 -980.132797614094
NA 19_21545048 -980.251037203207
NA 19_21727395 -980.392139885046
NA 19_21740049 -980.568822802668
NA 19_21752704 -980.777590775105
NA 19_21835817 -980.749325905679
NA 19_21840919 -980.521928893638
NA 19_21846022 -980.474514076446
NA 19_21936950 -980.574680171343
NA 19_21970456 -980.758316972702
NA 19_22003963 -980.945117755017
NA 19_22156073 -981.040513951372
NA 19_22172322 -981.072247377265
NA 19_22187306 -981.114967452185
NA 19_22191696 -981.1700536581
NA 19_22195207 -981.224315419374
NA 19_22198718 -981.272415580485
NA 19_22202229 -981.317380266555
NA 19_22205740 -981.361187354694
NA 19_22209250 -981.40370309686
NA 19_22212761 -981.444806251253
NA 19_22216272 -981.484391031592
NA 19_22219783 -981.522368840171
NA 19_22223294 -981.558667843636
NA 19_22226805 -981.59323535646
NA 19_22230316 -981.617411095973
NA 19_22233827 -981.597839698323
NA 19_22237338 -981.67891917447
NA 19_22240848 -981.635534932315
NA 19_22244457 -981.6679086823
NA 19_22264004 -981.661366162443
NA 19_22288023 -981.658746440528
NA 19_22294213 -981.657587926425
NA 19_22298836 -981.689692000362
NA 19_22303459 -981.730195090752
NA 19_22333838 -981.773971712352
NA 19_22382301 -981.82080226568
NA 19_22413259 -981.870673106353
NA 19_22419242 -981.923552574334
NA 19_22425226 -981.978949522846
NA 19_22431209 -982.036339276837
NA 19_22435586 -982.096048257944
NA 19_22436965 -982.157824919608
NA 19_22438344 -982.220825848192
NA 19_22439723 -982.284664775361
NA 19_22441102 -982.348953345723
NA 19_22442482 -982.413304081405
NA 19_22443861 -982.47734105223
NA 19_22445240 -982.540704628058
NA 19_22446619 -982.593907434544
NA 19_22447998 -982.625124478992
NA 19_22449377 -982.617710594156
NA 19_22450756 -982.610487354187
NA 19_22452135 -982.603286312667
NA 19_22453515 -982.596394278177
NA 19_22454894 -982.589820124556
NA 19_22456273 -982.58357079788
NA 19_22507525 -982.577732375413
NA 19_22560818 -982.559760212726
NA 19_22567436 -982.51581813045
NA 19_22570782 -982.470936309716
NA 19_22574128 -982.425244289507
NA 19_22577474 -982.378907511239
NA 19_22580820 -982.336796474664
NA 19_22584166 -982.362685062302
NA 19_22587512 -982.388518283805
NA 19_22590858 -982.414259545042
NA 19_22594203 -982.431760813197
NA 19_22597549 -982.430592866755
NA 19_22600895 -982.376380460796
NA 19_22604768 -982.248129562266
NA 19_22611929 -982.188680185373
NA 19_22615951 -982.207985550234
NA 19_22616579 -982.227646212952
NA 19_22617111 -982.247764553908
