value loglik
19_40068263 19_18147123 -944.279673135173
19_40068263 19_18147270 -944.262144859056
19_40068263 19_18147416 -944.242385613558
19_40068263 19_18170066 -944.220480980649
19_40068263 19_18210494 -944.205090556813
19_40068263 19_18211151 -944.18702051679
19_40068263 19_18211808 -944.166221012765
19_40068263 19_18224115 -944.137960454716
19_40068263 19_18226843 -944.106774437143
19_40068263 19_18229572 -944.074221667531
19_40068263 19_18232300 -944.044169601078
19_40068263 19_18235779 -944.018116394629
19_40068263 19_18244123 -943.964979206586
19_40068263 19_18252467 -943.906384752894
19_40068263 19_18275473 -943.641449141197
19_40068263 19_18288997 -943.517632620806
19_40068263 19_18302521 -943.484779507186
19_40068263 19_18316045 -943.454763620039
19_40068263 19_18333753 -943.429655055385
19_40068263 19_18357444 -943.412642796295
19_40068263 19_18363542 -943.393089069061
19_40068263 19_18369640 -943.370075119621
19_40068263 19_18375737 -943.413699623758
19_40068263 19_18381835 -943.400055871214
19_40068263 19_18387932 -943.389669527483
19_40068263 19_18660511 -943.427799928662
19_40068263 19_18668463 -943.465218895546
19_40068263 19_18676416 -943.126891288294
19_40068263 19_18975648 -942.663942907893
19_40068263 19_19274879 -942.676029077201
19_40068263 19_19305304 -942.70531980077
19_40068263 19_19335729 -942.716195375883
19_40068263 19_19461226 -942.730820264892
19_40068263 19_19464083 -942.747302201088
19_40068263 19_19466941 -942.761285424683
19_40068263 19_19537824 -942.772774580071
19_40068263 19_19548156 -942.781800169523
19_40068263 19_19558489 -942.788417984914
19_40068263 19_19870145 -942.732925441245
19_40068263 19_19874630 -942.706141684554
19_40068263 19_19879115 -942.672923859608
19_40068263 19_20125475 -942.651054647141
19_40068263 19_20137919 -942.633663250243
19_40068263 19_20150362 -942.616961934641
19_40068263 19_20302600 -942.588652313573
19_40068263 19_20303683 -942.559555049763
19_40068263 19_20304765 -942.536550515779
19_40068263 19_20626923 -942.496773239252
19_40068263 19_20633442 -942.419630130246
19_40068263 19_20639961 -942.326169380887
19_40068263 19_20756178 -942.226423858414
19_40068263 19_20775432 -942.113037778941
19_40068263 19_20794687 -942.115841886156
19_40068263 19_20796932 -942.117422453444
19_40068263 19_20798905 -942.117602411725
19_40068263 19_20801032 -942.11643994852
19_40068263 19_20803231 -942.114244655379
19_40068263 19_20805430 -942.111530466674
19_40068263 19_20807629 -942.108967772546
19_40068263 19_20902553 -942.421838840448
19_40068263 19_20998510 -942.387696325698
19_40068263 19_21094467 -942.717851115939
19_40068263 19_21182134 -942.64372282095
19_40068263 19_21270329 -942.598685056631
19_40068263 19_21326896 -942.521084917087
19_40068263 19_21332327 -942.46640299629
19_40068263 19_21336729 -942.405636166008
19_40068263 19_21341131 -942.33971484219
19_40068263 19_21345533 -942.269643292426
19_40068263 19_21349935 -942.196456759379
19_40068263 19_21356079 -942.173568299604
19_40068263 19_21515834 -942.309457181303
19_40068263 19_21518274 -942.38939722242
19_40068263 19_21520713 -942.415655111604
19_40068263 19_21523152 -942.407293614807
19_40068263 19_21533417 -942.399214411951
19_40068263 19_21545048 -942.397437391817
19_40068263 19_21727395 -942.454342585029
19_40068263 19_21740049 -942.541402347093
19_40068263 19_21752704 -942.619481577363
19_40068263 19_21835817 -942.696914642187
19_40068263 19_21840919 -942.326918128405
19_40068263 19_21846022 -942.3890657489
19_40068263 19_21936950 -942.425052335965
19_40068263 19_21970456 -942.372786299263
19_40068263 19_22003963 -942.322279398183
19_40068263 19_22156073 -942.304118088895
19_40068263 19_22172322 -942.297188591202
19_40068263 19_22187306 -942.288910346424
19_40068263 19_22191696 -942.27891893806
19_40068263 19_22195207 -942.268660776648
19_40068263 19_22198718 -942.253455260426
19_40068263 19_22202229 -942.236284459177
19_40068263 19_22205740 -942.218994603704
19_40068263 19_22209250 -942.201516574431
19_40068263 19_22212761 -942.183793805432
