value loglik
NA 19_18147123 -947.634522426462
NA 19_18147270 -947.59918525384
NA 19_18147416 -947.565635535217
NA 19_18170066 -947.53426606544
NA 19_18210494 -947.519241007202
NA 19_18211151 -947.505168912907
NA 19_18211808 -947.491917211089
NA 19_18224115 -947.397279577063
NA 19_18226843 -947.257438057983
NA 19_18229572 -947.090491791787
NA 19_18232300 -946.887837067585
NA 19_18235779 -946.661257778446
NA 19_18244123 -946.601072634844
NA 19_18252467 -946.551847519478
NA 19_18275473 -945.930484635917
NA 19_18288997 -945.804260030401
NA 19_18302521 -945.81833600253
NA 19_18316045 -945.834539449084
NA 19_18333753 -945.858412518148
NA 19_18357444 -945.929385938208
NA 19_18363542 -946.018726137018
NA 19_18369640 -946.101814202089
NA 19_18375737 -946.073133132302
NA 19_18381835 -946.077777996825
NA 19_18387932 -946.126593300625
NA 19_18660511 -946.145784154347
NA 19_18668463 -946.205071920143
NA 19_18676416 -946.143236247619
NA 19_18975648 -946.189958559193
NA 19_19274879 -946.302463141943
NA 19_19305304 -946.491578469552
NA 19_19335729 -946.57110799899
NA 19_19461226 -946.557244213074
NA 19_19464083 -946.546225629649
NA 19_19466941 -946.537743985531
NA 19_19537824 -946.531867944366
NA 19_19548156 -946.528653280965
NA 19_19558489 -946.528140146655
NA 19_19870145 -946.533400396173
NA 19_19874630 -946.522335542697
NA 19_19879115 -946.510951714784
NA 19_20125475 -946.512969574978
NA 19_20137919 -946.513397876713
NA 19_20150362 -946.5082097769
NA 19_20302600 -946.473750021201
NA 19_20303683 -946.43007813253
NA 19_20304765 -946.376658696244
NA 19_20626923 -946.512414627086
NA 19_20633442 -946.704615793802
NA 19_20639961 -946.906296713486
NA 19_20756178 -947.258146847739
NA 19_20775432 -947.616491754779
NA 19_20794687 -947.808167918183
NA 19_20796932 -947.978679320104
NA 19_20798905 -948.122523735144
NA 19_20801032 -948.235016373114
NA 19_20803231 -948.312707364554
NA 19_20805430 -948.3536888674
NA 19_20807629 -948.357737765571
NA 19_20902553 -948.705690219887
NA 19_20998510 -948.806556380749
NA 19_21094467 -948.846151179196
NA 19_21182134 -948.813578243829
NA 19_21270329 -948.842794127411
NA 19_21326896 -948.846778350232
NA 19_21332327 -948.887635302529
NA 19_21336729 -948.928111044772
NA 19_21341131 -948.967816000307
NA 19_21345533 -949.006371837246
NA 19_21349935 -949.043424314606
