value loglik
NA 19_18147123 -974.647341467065
NA 19_18147270 -974.525733821113
NA 19_18147416 -974.403559380655
NA 19_18170066 -974.281242749367
NA 19_18210494 -974.226294578438
NA 19_18211151 -974.17798876675
NA 19_18211808 -974.134283796262
NA 19_18224115 -974.088483949913
NA 19_18226843 -974.044723705411
NA 19_18229572 -974.01719008024
NA 19_18232300 -973.970738674774
NA 19_18235779 -973.909250653919
NA 19_18244123 -973.847149459375
NA 19_18252467 -973.782439859888
NA 19_18275473 -974.293443320915
NA 19_18288997 -974.429113040132
NA 19_18302521 -974.422798714652
NA 19_18316045 -974.4095531539
NA 19_18333753 -974.384611098015
NA 19_18357444 -974.375621095631
NA 19_18363542 -974.37198644361
NA 19_18369640 -974.370775698203
NA 19_18375737 -973.974856468349
NA 19_18381835 -973.737804572431
NA 19_18387932 -973.713918389746
NA 19_18660511 -973.751239041847
NA 19_18668463 -973.729826597424
NA 19_18676416 -974.332868363375
NA 19_18975648 -974.805211504545
NA 19_19274879 -974.953539336751
NA 19_19305304 -975.245395351289
NA 19_19335729 -975.401293513804
NA 19_19461226 -975.434840114076
NA 19_19464083 -975.464898210361
NA 19_19466941 -975.496294767428
NA 19_19537824 -975.528900216324
NA 19_19548156 -975.562578217755
NA 19_19558489 -975.597183500983
NA 19_19870145 -975.613246296096
NA 19_19874630 -975.641703040526
NA 19_19879115 -975.670343249784
NA 19_20125475 -975.706609115711
NA 19_20137919 -975.75335048935
NA 19_20150362 -975.808682432281
NA 19_20302600 -975.688866425889
NA 19_20303683 -975.510648962581
NA 19_20304765 -975.320849483579
NA 19_20626923 -975.099552754708
NA 19_20633442 -975.034993696981
NA 19_20639961 -975.105740305024
NA 19_20756178 -975.085393955903
NA 19_20775432 -975.047753775231
NA 19_20794687 -975.121104970473
NA 19_20796932 -975.213972112574
NA 19_20798905 -975.325194055948
NA 19_20801032 -975.453033522726
NA 19_20803231 -975.595271115478
NA 19_20805430 -975.749333494684
NA 19_20807629 -975.912451297729
NA 19_20902553 -975.840688848282
NA 19_20998510 -975.868837727139
NA 19_21094467 -975.920125248253
NA 19_21182134 -975.962866053392
NA 19_21270329 -975.98610227693
NA 19_21326896 -976.013526299891
NA 19_21332327 -975.977246329997
NA 19_21336729 -975.936076246874
NA 19_21341131 -975.890654083009
NA 19_21345533 -975.841681857459
NA 19_21349935 -975.789895096949
NA 19_21356079 -975.683100103686
NA 19_21515834 -975.634111059596
NA 19_21518274 -975.614172574387
NA 19_21520713 -975.562193434639
NA 19_21523152 -975.537652516065
NA 19_21533417 -975.528774434591
NA 19_21545048 -975.536039175007
NA 19_21727395 -975.554675837964
NA 19_21740049 -975.576668355763
NA 19_21752704 -975.595020872852
NA 19_21835817 -975.684931151256
NA 19_21840919 -975.689451503596
NA 19_21846022 -975.727158707438
NA 19_21936950 -975.846538453351
NA 19_21970456 -975.808327932814
NA 19_22003963 -975.760281684576
NA 19_22156073 -975.728334349521
